"id1","id2","hhno","hhmid","s1gii_14","s1gii_15","s1gii_16i","s1gii_16_11","s1gii_16_112","s1gii_16ii","s1gii_16_211","s1gii_16_212","s1gii_16iii","s1gii_16_311","s1gii_16_312","s1gii_16iv","s1gii_16_411","s1gii_16_412","s1gii_17i","s1gii_17ii","s1gii_17iii","s1gii_17iv","s1gii_18i","s1gii_18ii","s1gii_18iii","s1gii_18iv","s1gii_19i","s1gii_19ii","s1gii_19iii","s1gii_19iv","s1gii_20i","s1gii_20ii","s1gii_20iii","s1gii_20iv","s1gii_21i","s1gii_21ii","s1gii_21iii","s1gii_21iv","s1gii_22i","s1gii_22ii","s1gii_22iiii","s1gii_22iv","s1gii_23i","s1gii_23ii","s1gii_23iii","s1gii_23iv","s1gii_24i","s1gii_2ii","s1gii_24iii","s1gii_24iv","s1gii_25i","s1gii_25ii","s1gii_25iii","s1gii_25iv","s1gii_26i","s1gii_26ii","s1gii_26iii","s1gii_26iv","s1gii_27i","s1gii_27ii","s1gii_27iii","s1gii_27iv","s1gii_28i","s1gii_28ii","s1gii_28iii","s1gii_28iv","s1gii_29i","s1gii_29ii","s1gii_29iii","s1gii_29iv"
8,142,108275038,2,1,1,12,,"KUMOABUI",,,,,,,,,,8,,,,,,,,16,,,,6,,,,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,142,108275039,2,1,1,12,,"GURIBE",,,,,,,,,,8,,,,,,,,20,,,,,,,,6,,,,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,142,108276001,2,1,1,12,,"KABONWULI",,,,,,,,,,8,,,,,,,,24,,,,,,,,6,,,,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,142,108276002,2,1,1,12,,"KABUNWULI",,,,,,,,,,8,,,,,,,,19,,,,,,,,6,,,,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,142,108276010,3,2,1,11,"KPANDAI",,,,,,,,,,,,,,,,,,,,,,,25,,,,6,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,142,108276013,1,1,1,11,"SABOBA",,,,,,,,,,,,,,,,,,,,,,,31,,,,6,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,142,108276015,2,2,1,12,,"KETEJELI",,,,,,,,,,8,,,,,,,,,,,,20,,,,6,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,142,108276018,1,1,1,1,,,,,,,,,,,,6,,,,,,,,27,,,,29,,,,7,,,,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,142,108276019,2,1,1,12,,"NKWANTA",,,,,,,,,,4,,,,,,,,,,,,39,,,,6,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,142,108276019,1,1,1,12,,"NKWANTA",,,,,,,,,,4,,,,,,,,,,,,4,,,,5,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,142,108276026,1,2,1,12,,"BLAJA",,,,,,,,,,8,,,,,,,,,,,,26,,,,5,,,,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,142,108277002,1,1,1,,,,,,,,,,,,,,,,,2,,,,1,,,,22,,,,5,,,,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,142,108277004,2,1,1,12,,"KETEJELE",,,,,,,,,,8,,,,,,,,,,,,18,,,,6,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,142,108277020,2,1,1,12,,"KITARE",,,,,,,,,,8,,,,,,,,,,,,20,,,,6,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,142,108277021,2,1,1,12,,"JAASI",,,,,,,,,,8,,,,,,,,,,,,21,,,,6,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,142,108277024,1,1,1,11,"BALAJA",,,,,,,,,,,8,,,,,,,,,,,,21,,,,6,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,142,108277024,2,1,1,11,"BEPAKPA",,,,,,,,,,,8,,,,,,,,,,,,8,,,,5,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,142,108277025,7,7,1,11,"KPANDAI",,,,,,,,,,,8,,,,,,,,,,,,22,,,,6,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,142,108277026,1,1,1,12,,"TIKARE",,,,,,,,,,8,,,,,,,,,,,,20,,,,6,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,142,108277028,2,1,1,12,,"MBOWURA",,,,,,,,,,8,,,,,,,,19,,,,,,,,6,,,,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,142,108277030,5,1,1,12,,"ZABZUGU",,,,,,,,,,8,,,,,,,,17,,,,,,,,6,,,,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,142,108277030,2,1,1,12,,"KPASA",,,,,,,,,,8,,,,,,,,17,,,,,,,,6,,,,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,142,108277030,10,1,1,12,,"KACHEWI",,,,,,,,,,8,,,,,,,,17,,,,,,,,6,,,,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,142,108277032,2,1,1,,,,,,,,,,,,,,,,,20,,,,17,,,,,,,,6,,,,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,142,108277032,4,1,1,11,"LUNI",,,,,,,,,,,8,,,,,,,,15,,,,,,,,6,,,,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,142,108277034,2,1,1,12,,"NBAWURA",,,,,,,,,,8,,,,,,,,18,,,,,,,,6,,,,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,142,108277036,2,1,1,12,,"ZONGO MANCHERI",,,,,,,,,,8,,,,,,,,22,,,,,,,,6,,,,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,142,108279017,1,1,1,11,"NAKPANDURI",,,,,,,,,,,8,,,,,,,,,,,,26,,,,2,,,,5,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,142,108279017,2,1,1,11,"NAKPANDURI",,,,,,,,,,,8,,,,,,,,,,,,20,,,,2,,,,5,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,142,108279018,1,1,1,11,"WULENSI",,,,,,,,,,,,,,,,,,,37,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,142,108279018,6,1,1,11,"WULENSI",,,,,,,,,,,,,,,,,,,10,,,,,,,,5,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,142,108279018,5,1,1,11,"WULENSI",,,,,,,,,,,,,,,,,,,15,,,,,,,,5,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,142,108279018,2,1,1,11,"WULENSI",,,,,,,,,,,,,,,,,,,34,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,142,108279019,2,1,1,12,,"NAASAMBU",,,,,,,,,,8,,,,,,,,,,,,47,,,,7,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,142,108279019,1,1,1,12,,"JOEKABONAYI",,,,,,,,,,8,,,,,,,,,,,,47,,,,7,,,,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,142,108279019,3,1,1,12,,"BANBIYILI",,,,,,,,,,8,,,,,,,,,,,,10,,,,5,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,142,108279019,4,1,1,12,,"KOOKO",,,,,,,,,,8,,,,,,,,,,,,43,,,,7,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,142,108279032,1,2,2,6,,,11,"KINTAMJO",,,,,,,,8,7,,,,,,,35,38,,,,,,,1,1,,,6,6,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
8,142,108279032,2,1,1,11,"EKUMDIPE",,,,,,,,,,,8,,,,,,,,23,,,,25,,,,4,,,,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,142,108279032,3,1,1,12,,"KATIEJELI",,,,,,,,,,8,,,,,,,,12,,,,,,,,9,,,,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,142,108279061,4,1,1,12,,"BINDA",,,,,,,,,,8,,,,,,,,27,,,,,,,,6,,,,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,142,108279061,7,1,1,6,,,,,,,,,,,,8,,,,,,,,12,,,,,,,,9,,,,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,142,108279101,1,1,1,12,,"BANKAMBA",,,,,,,,,,8,,,,,,,,,,,,25,,,,2,,,,6,,,,1,,,,3,,,,1,,,,,,,,2,,,,512,,,,9500,,,
8,142,108279102,2,2,1,5,,,,,,,,,,,,3,,,,,,,,22,,,,24,,,,2,,,,4,,,,1,,,,2,,,,2,,,,1,,,,2,,,,523,,,,5252,,,
8,142,108279103,1,1,1,11,"WINEBA",,,,,,,,,,,2,,,,,,,,24,,,,27,,,,9,,,,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,142,108279111,2,1,1,12,,"SAMBU",,,,,,,,,,8,,,,,,,,,,,,21,,,,7,,,,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,142,108279122,2,1,1,12,,"NAKPAYILI",,,,,,,,,,8,,,,,,,,18,,,,,,,,6,,,,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,142,108279125,1,1,1,,,,,,,,,,,,,,,,,2,,,,22,,,,,,,,2,,,,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,142,108279125,2,1,1,,,,,,,,,,,,,,,,,2,,,,18,,,,,,,,4,,,,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,143,108281095,2,1,1,11,"SABOBA",,,,,,,,,,,8,,,,,,,,13,,,,,,,,9,,,,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,143,108281095,1,1,1,11,"SABOBA",,,,,,,,,,,8,,,,,,,,18,,,,,,,,9,,,,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,143,108281100,1,1,2,11,"SABOBA",,11,"YENDI",,,,,,,,8,8,,,,,,,34,37,,,37,39,,,9,9,,,4,4,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
8,144,108280001,2,2,1,12,,"KAPOO",,,,,,,,,,,,,,,,,,,,,,20,,,,6,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,144,108280002,1,1,1,12,,"ADIDOME",,,,,,,,,,,,,,,,,,,,,,17,,,,7,,,,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,144,108280004,2,2,1,12,,"AVEDO",,,,,,,,,,4,,,,,,,,,,,,22,,,,6,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,144,108280004,10,10,1,12,,"JOO",,,,,,,,,,8,,,,,,,,,,,,31,,,,6,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,144,108280004,7,7,1,12,,"TSETSEKPO",,,,,,,,,,4,,,,,,,,,,,,22,,,,6,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,144,108280005,1,1,1,11,"YEJI",,,,,,,,,,,8,,,,,,,,,,,,10,,,,5,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,144,108280009,1,1,1,12,,"ADIDOME",,,,,,,,,,4,,,,,,,,22,,,,,,,,2,,,,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,144,108280009,2,2,1,12,,"ADIDOME",,,,,,,,,,4,,,,,,,,20,,,,,,,,6,,,,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,144,108280010,2,1,1,12,,"ADIDOME",,,,,,,,,,4,,,,,,,,25,,,,,,,,2,,,,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,144,108280010,1,1,1,12,,"ADIDOME",,,,,,,,,,4,,,,,,,,19,,,,,,,,6,,,,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,144,108280011,1,2,1,12,,"ADIDOME",,,,,,,,,,4,,,,,,,,19,,,,,,,,6,,,,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,144,108280013,1,1,1,11,"SANDEMA",,,,,,,,,,,9,,,,,,,,,,,,20,,,,7,,,,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,144,108280013,2,1,1,12,,"KAMBO",,,,,,,,,,8,,,,,,,,,,,,19,,,,6,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,144,108280014,1,1,1,12,,"DOYIMU",,,,,,,,,,5,,,,,,,,,,,,19,,,,7,,,,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,144,108280015,2,1,1,12,,"CHECHEKPO",,,,,,,,,,4,,,,,,,,,,,,23,,,,6,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,144,108280099,1,1,1,12,,"ADIDOME",,,,,,,,,,4,,,,,,,,21,,,,,,,,2,,,,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,144,108280099,2,1,1,12,,"ADIDOME",,,,,,,,,,4,,,,,,,,17,,,,,,,,6,,,,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,147,108273003,1,1,1,11,"WENCHI",,,,,,,,,,,7,,,,,,,,17,,,,20,,,,9,,,,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,147,108273003,2,1,1,1,,,,,,,,,,,,6,,,,1,,,,,,,,,,,,2,,,,4,,,,1,,,,3,,,,1,,,,1,,,,2,,,,514,,,,9500,,,
8,147,108273014,1,1,1,11,"DORMAA",,,,,,,,,,,7,,,,,,,,29,,,,32,,,,2,,,,6,,,,1,,,,4,,,,1,,,,1,,,,2,,,,621,,,,111,,,
8,147,108273015,1,1,1,1,,,,,,,,,,,,6,,,,,,,,35,,,,41,,,,2,,,,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,147,108273030,1,2,1,1,,,,,,,,,,,,6,,,,,,,,31,,,,35,,,,2,,,,4,,,,1,,,,2,,,,2,,,,0,,,,1,,,,621,,,,111,,,
8,148,108298024,1,1,1,11,"NKORANZA NORTH",,,,,,,,,,,7,,,,,,,,23,,,,25,,,,3,,,,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,148,108298029,1,1,1,11,"NKRANZA NORTH",,,,,,,,,,,7,,,,,,,,21,,,,30,,,,3,,,,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,148,108300001,2,1,1,,,,,,,,,,,,,,,,,8,,,,30,,,,31,,,,7,,,,4,,,,1,,,,4,,,,2,,,,3,,,,1,,,,,,,,5520,,,
8,148,108300003,1,1,1,,,,,,,,,,,,,,,,,47,,,,21,,,,23,,,,9,,,,4,,,,1,,,,3,,,,1,,,,,,,,2,,,,343,,,,7521,,,
8,148,108300029,1,1,1,5,,,,,,,,,,,,3,,,,,,,,20,,,,23,,,,5,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,148,108300037,7,7,1,11,"NAVRONGO",,,,,,,,,,,9,,,,,,,,15,,,,18,,,,7,,,,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,148,108300037,3,7,1,5,,,,,,,,,,,,3,,,,,,,,16,,,,19,,,,9,,,,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,148,108302001,3,4,1,5,,,,,,,,,,,,3,,,,,,,,19,,,,12,,,,7,,,,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,148,108302001,2,4,1,5,,,,,,,,,,,,3,,,,,,,,41,,,,39,,,,7,,,,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,148,108302001,1,1,1,4,,,,,,,,,,,,5,,,,,,,,26,,,,28,,,,5,,,,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,148,108302002,2,2,1,7,,,,,,,,,,,,9,,,,,,,,25,,,,26,,,,4,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,148,108302002,1,1,1,7,,,,,,,,,,,,9,,,,,,,,28,,,,30,,,,1,,,,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,148,108302004,2,1,1,1,,,,,,,,,,,,6,,,,,,,,21,,,,25,,,,7,,,,3,,,,1,,,,4,,,,1,,,,3,,,,2,,,,11,,,,9500,,,
8,148,108302004,1,1,1,1,,,,,,,,,,,,6,,,,,,,,25,,,,30,,,,13,,,,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,148,108302009,1,1,1,11,"YENDI",,,,,,,,,,,8,,,,,,,,20,,,,26,,,,6,,,,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,148,108302014,1,1,4,11,"KWADASO",,6,,,1,,,3,,,6,8,6,2,,,,,23,26,36,46,25,29,32,48,9,1,9,9,5,6,5,5,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,
8,148,108302022,1,1,3,7,,,10,"YENDI",,10,"SALGA",,,,,9,8,8,,,,,,42,45,48,,45,47,49,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,931,931,931,,4520,4520,4520,
8,148,108302028,1,1,1,11,"YENDI",,,,,,,,,,,8,,,,,,,,40,,,,42,,,,7,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,148,108302036,1,1,1,7,,,,,,,,,,,,9,,,,,,,,26,,,,32,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,421,,,,7412,,,
8,148,108302038,1,1,1,5,,,,,,,,,,,,3,,,,,,,,32,,,,34,,,,2,,,,5,,,,1,,,,3,,,,4,,,,3,,,,2,,,,827,,,,7495,,,
8,148,108302040,1,1,4,8,,,6,,,5,,,2,,,10,8,3,7,,,,,29,31,34,36,31,34,36,37,1,1,1,1,6,6,6,6,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,
8,148,108302040,2,1,1,6,,,,,,,,,,,,8,,,,,,,,22,,,,26,,,,4,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,148,108302040,3,1,1,6,,,,,,,,,,,,8,,,,,,,,2,,,,6,,,,5,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,148,108302041,1,1,1,5,,,,,,,,,,,,3,,,,,,,,48,,,,52,,,,2,,,,6,,,,1,,,,3,,,,4,,,,1,,,,2,,,,21,,,,7523,,,
8,149,108306005,1,1,2,6,,,12,,"JONI KPINTO",,,,,,,8,8,,,,,,,25,39,,,38,43,,,3,2,,,4,5,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
8,149,108306021,2,1,1,6,,,,,,,,,,,,8,,,,,,,,16,,,,27,,,,6,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,149,108306021,1,1,1,6,,,,,,,,,,,,8,,,,,,,,20,,,,31,,,,7,,,,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,149,108306024,1,1,1,1,,,,,,,,,,,,,,,,,,,,15,,,,18,,,,7,,,,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,149,108306029,1,1,1,12,,"BUANNA",,,,,,,,,,7,,,,,,,,17,,,,18,,,,3,,,,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,149,108306030,1,1,3,1,,,11,"AJURA",,11,"ATEBUBU",,,,,6,7,7,,,,,,25,28,33,,26,31,35,,2,3,3,,4,6,6,,1,2,2,,2,,,,2,,,,1,,,,2,,,,523,,,,5252,,,
8,149,108306031,1,1,2,11,"NKORNZA",,12,,"SANKOR",,,,,,,7,7,,,,,,,20,40,,,40,55,,,3,3,,,4,4,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
8,150,108274016,1,1,1,1,,,,,,,,,,,,6,,,,,,,,40,,,,41,,,,2,,,,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,150,108274022,2,1,1,1,,,,,,,,,,,,6,,,,,,,,21,,,,23,,,,2,,,,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,150,108274025,2,2,1,11,"TECHIMA",,,,,,,,,,,7,,,,,,,,20,,,,22,,,,2,,,,4,,,,1,,,,3,,,,2,,,,1,,,,2,,,,741,,,,1514,,,
8,150,108274041,1,1,1,5,,,,,,,,,,,,3,,,,,,,,23,,,,24,,,,2,,,,4,,,,2,,,,2,,,,2,,,,2,,,,2,,,,913,,,,9500,,,
8,150,108274041,2,1,1,1,,,,,,,,,,,,6,,,,,,,,19,,,,21,,,,2,,,,4,,,,2,,,,2,,,,2,,,,1,,,,2,,,,,,,,,,,
8,150,108274056,1,1,1,,"WENCHI",,,,,,,,,,,7,,,,,,,,18,,,,36,,,,7,,,,4,,,,1,,,,3,,,,2,,,,1,,,,2,,,,222,,,,8511,,,
8,151,108307003,1,1,1,12,,,,,,,,,,,,5,,,,,,,,36,,,,39,,,,2,,,,5,,,,1,,,,4,,,,1,,,,4,,,,2,,,,621,,,,130,,,
8,151,108307016,2,2,2,1,,,5,,,,,,,,,6,3,,,,,,,21,27,,,24,28,,,2,2,,,6,6,,,1,1,,,4,4,,,,,,,,,,,2,2,,,915,915,,,9309,9309,,
8,151,108307016,1,1,2,11,"NKOKO",,11,"NKOKO",,,,,,,,4,5,,,,,,,15,18,,,16,20,,,2,2,,,4,4,,,1,1,,,3,3,,,,,,,,,,,2,2,,,921,921,,,200,200,,
8,151,108307018,3,3,1,12,"EJURA",,,,,,,,,,,6,,,,,,,,28,,,,32,,,,7,,,,4,,,,1,,,,4,,,,3,,,,,,,,2,,,,911,,,,5520,,,
8,151,108307021,2,2,1,5,,,,,,,,,,,,3,,,,,,,,30,,,,32,,,,2,,,,6,,,,1,,,,4,,,,1,,,,,,,,2,,,,915,,,,9309,,,
8,151,108307023,2,2,1,1,,,,,,,,,,,,6,,,,,,,,10,,,,15,,,,2,,,,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,151,108307027,2,2,1,1,,,,,,,,,,,,6,,,,,,,,5,,,,15,,,,7,,,,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,151,108307028,2,1,1,11,"KONONGO",,,,,,,,,,,6,,,,,,,,5,,,,15,,,,7,,,,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,151,108307028,1,1,1,11,"KONONGO",,,,,,,,,,,6,,,,,,,,15,,,,18,,,,2,,,,4,,,,1,,,,4,,,,2,,,,1,,,,2,,,,821,,,,1549,,,
8,151,108307032,1,1,1,1,,,,,,,,,,,,6,,,,,,,,27,,,,28,,,,2,,,,6,,,,1,,,,,,,,1,,,,,,,,2,,,,921,,,,113,,,
8,151,108307033,2,2,1,1,,,,,,,,,,,,6,,,,,,,,35,,,,37,,,,2,,,,4,,,,1,,,,4,,,,1,,,,,,,,,,,,915,,,,9309,,,
8,151,108307034,1,1,1,11,"MAMPONG",,,,,,,,,,,6,,,,,,,,26,,,,29,,,,2,,,,4,,,,1,,,,4,,,,2,,,,2,,,,1,,,,621,,,,111,,,
8,151,108307034,2,1,1,5,,,,,,,,,,,,3,,,,,,,,13,,,,16,,,,3,,,,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,151,108307038,2,1,2,11,"KONONGO",,,,,,,,,,,6,,,,,,,,32,,,,33,,,,2,,,,6,,,,1,,,,4,,,,4,,,,,,,,2,,,,915,,,,9309,,,
8,151,108307038,1,1,1,11,"KONONGO",,,,,,,,,,,6,,,,,,,,39,,,,40,,,,2,,,,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,151,108308001,3,11,1,9,,,,,,,,,,,,1,,,,,,,,8,,,,13,,,,7,,,,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,151,108308001,2,1,1,12,,"ADIDJOI",,,,,,,,,,7,,,,,,,,30,,,,32,,,,6,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,151,108308001,1,1,1,12,,"ADIDJOI",,,,,,,,,,7,,,,,,,,40,,,,42,,,,6,,,,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,151,108308002,1,1,1,1,,,,,,,,,,,,6,,,,,,,,22,,,,23,,,,9,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,151,108308020,4,1,1,5,,,,,,,,,,,,3,,,,,,,,13,,,,14,,,,2,,,,4,,,,1,,,,4,,,,2,,,,1,,,,1,,,,911,,,,5520,,,
8,151,108308020,3,1,1,5,,,,,,,,,,,,3,,,,,,,,15,,,,16,,,,2,,,,4,,,,1,,,,4,,,,2,,,,1,,,,1,,,,911,,,,5520,,,
8,151,108308026,1,1,1,11,"NKRANZA",,,,,,,,,,,7,,,,,,,,36,,,,37,,,,3,,,,6,,,,1,,,,4,,,,6,,,,1,,,,2,,,,621,,,,111,,,
8,151,108308035,1,1,1,,,,,,,,,,,,,,,,,7,,,,25,,,,26,,,,2,,,,6,,,,1,,,,4,,,,1,,,,2,,,,2,,,,621,,,,111,,,
8,151,108308043,1,1,1,12,,"JEMA",,,,,,,,,,7,,,,,,,,30,,,,35,,,,2,,,,4,,,,1,,,,4,,,,2,,,,3,,,,,,,,621,,,,111,,,
8,151,108308048,1,1,1,1,,,,,,,,,,,,6,,,,,,,,30,,,,37,,,,2,,,,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,151,108309005,1,1,1,7,,,,,,,,,,,,9,,,,,,,,37,,,,38,,,,3,,,,1,,,,1,,,,4,,,,2,,,,1,,,,2,,,,913,,,,5520,,,
8,151,108309014,2,2,3,1,,,11,"AKUATIA",,5,,,,,,6,7,3,,,,,,6,10,13,,8,12,14,,7,3,2,,4,1,4,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
8,151,108309014,1,1,1,5,,,,,,,,,,,,3,,,,,,,,17,,,,18,,,,2,,,,4,,,,1,,,,1,,,,2,,,,1,,,,2,,,,921,,,,111,,,
8,151,108309022,1,1,1,1,,,,,,,,,,,,6,,,,,,,,15,,,,37,,,,3,,,,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,151,108309026,1,1,1,1,,,,,,,,,,,,6,,,,,,,,22,,,,31,,,,5,,,,5,,,,1,,,,4,,,,2,,,,,,,,2,,,,916,,,,9301,,,
8,151,108309028,1,1,1,11,"SEFWI",,,,,,,,,,,1,,,,,,,,30,,,,35,,,,2,,,,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,151,108309031,2,1,1,1,,,,,,,,,,,,,,,,,,,,20,,,,22,,,,7,,,,1,,,,1,,,,4,,,,2,,,,1,,,,1,,,,114,,,,9309,,,
8,151,108309033,1,1,1,5,,,,,,,,,,,,3,,,,,,,,21,,,,66,,,,2,,,,4,,,,1,,,,2,,,,2,,,,7,,,,2,,,,741,,,,5520,,,
8,151,108309036,1,1,1,1,,,,,,,,,,,,6,,,,,,,,32,,,,34,,,,2,,,,4,,,,1,,,,2,,,,2,,,,2,,,,2,,,,732,,,,3699,,,
8,151,108309041,2,1,1,,,,1,,,,,,,,,,6,,,,,,,,32,,,,33,,,,2,,,,4,,,,1,,,,2,,,,2,,,,2,,,,2,,,,512,,,,,,
