"id1","id2","id3","id4","hhmid","s1d_1","s1d_2","sid_3i","s1d_3ii","s1d_3iii","s1d_4i","s1d_4ii","s1d_5","s1d_6","s1d_7","s1d_8","s1d_9","s1d_10ai","s1d_10aii","s1d_10bi","s1d_10bii","s1d_11","s1d_12i","s1d_12ii","s1d_13","s1d_14","s1d_15","s1d_16","s1d_17i","s1d_17ii","s1d_18","s1d_19","s1d_20i","s1d_20ii","s1d_21","s1d_22","s1d_23","s1d_24","s1d_25","s1d_26","s1d_27","s1d_28","s1d_29","s1d_30","s1d_31","s1d_32","s1d_33","hhno"
6,110,227,88,6,1,3,25,10,2006,3,3,1,,,,,,,,,,,,5,5,1,8,1,1,,,1,2,,,1,,1,,0,,,,,,,106227088
6,110,227,109,1,2,1,,,1959,50,,2,1,2,,22,,,3,,1981,,,3,6,1,8,2,,1,6,2,,1,6,1,,1,,2,,,,,,,106227109
6,110,227,109,2,2,3,7,3,1991,18,,2,6,,,,,,,,,,,3,6,1,8,3,,3,6,1,1,,,1,,1,,0,,,,,,,106227109
6,110,227,109,3,1,3,,,1993,16,,2,6,,,,,,,,,,,3,6,1,8,3,,3,6,1,1,,,1,,1,,0,,,,,,,106227109
6,110,227,109,4,1,3,,,1999,10,,1,,,,,,,,,,,,3,6,1,8,3,,3,6,1,1,,,1,,1,,0,,,,,,,106227109
6,110,227,109,5,1,3,25,3,2003,6,,1,,,,,,,,,,,,3,6,1,8,3,,3,6,1,1,,,1,,1,,0,,,,,,,106227109
6,110,227,112,1,2,1,,,1958,52,,2,4,,,23,,,50,,1981,,,7,6,1,8,2,,1,6,2,,1,6,1,,1,,0,,,,,,,106227112
6,110,227,112,2,2,3,2,2,1992,18,,2,6,,,,,,,,,,,7,6,1,8,3,,2,12,1,1,8,6,1,,1,,0,,,,,,,106227112
6,110,227,112,3,1,7,,,1993,17,,2,6,,,,,,,,,,,7,6,1,8,3,,8,5,3,,12,6,1,,1,,0,,,,,,,106227112
6,110,227,112,4,1,3,,,1998,12,,2,6,,,,,,,,,,,7,6,1,8,3,,3,7,1,1,8,6,1,,1,,0,,,,,,,106227112
6,110,227,115,1,1,1,,,1925,85,,2,2,1,2,26,,,,,2001,,,4,6,1,8,2,,1,6,2,,1,6,1,,5,1,0,,,,,,,106227115
6,110,227,115,2,2,2,,,1942,68,,2,2,1,1,20,,,,,2001,,,3,6,1,8,2,,1,6,2,,1,6,1,,1,,0,,,,,,,106227115
6,110,227,116,1,1,1,20,9,1957,53,,2,1,1,2,25,,,,,1982,,,4,6,1,8,2,,3,6,2,,1,6,5,,1,,0,,,,,,,106227116
6,110,227,116,2,2,2,9,2,1962,48,,2,1,1,1,20,,,100,,1982,,,4,6,1,8,2,,3,10,2,,3,5,1,,1,,0,,,,,,,106227116
6,110,227,116,3,1,3,3,3,1982,28,,2,6,,,,,,,,,,,4,6,1,8,1,1,,,1,2,,,1,,1,,0,,,,,,,106227116
6,110,227,116,4,1,3,4,4,1986,24,,2,6,,,,,,,,,,,4,6,1,8,1,1,,,1,2,,,1,,1,,0,,,,,,,106227116
6,110,227,116,5,1,3,8,8,1988,22,,2,6,,,,,,,,,,,4,6,1,8,1,1,,,1,2,,,1,,1,,0,,,,,,,106227116
6,110,227,116,6,1,3,,,1991,19,,2,6,,,,,,,,,,,4,6,1,8,1,1,,,1,2,,,1,,1,,0,,,,,,,106227116
6,110,227,116,7,1,3,,,1995,15,,2,6,,,,,,,,,,,4,6,1,8,1,1,,,1,2,,,1,,1,,0,,,,,,,106227116
6,110,227,116,8,1,3,,,1998,12,,2,6,,,,,,,,,,,4,6,1,8,1,1,,,1,2,,,1,,1,,0,,,,,,,106227116
6,109,228,3,1,1,1,,,1941,68,,2,1,1,2,21,,,,,2004,,,8,8,1,45,2,,1,6,2,,1,6,1,,1,,0,,,,,,,106228003
6,109,228,3,2,2,2,,,1979,30,,2,1,1,1,25,,,,,2004,,,8,8,1,45,3,,1,6,3,,1,6,1,,1,,0,,,,,,,106228003
6,109,228,3,3,2,3,6,10,2005,4,4,1,,,,,,,,,,,,8,6,1,45,1,1,,,1,2,,,1,,1,,0,,,,,,,106228003
6,109,228,3,4,1,3,2,6,2008,1,8,1,,,,,,,,,,,,8,6,1,45,1,1,,,1,2,,,1,,1,,0,,,,,,,106228003
6,109,228,3,5,2,7,,,2001,8,,1,,,,,,,,,,,,8,6,1,45,3,,1,6,3,,1,6,1,,1,,0,,,,,,,106228003
6,109,228,4,1,1,1,,,1934,75,,2,1,1,2,,,,,,,,,8,8,1,63,2,,1,6,2,,1,6,1,,1,,0,,,,,,,106228004
6,109,228,4,2,2,2,,,1939,70,,2,1,1,1,,,,,,,,,8,8,1,63,2,,1,6,2,,1,6,1,,1,,0,,,,,,,106228004
6,109,228,10,1,1,1,,,1979,30,,2,1,1,2,28,,,,,2007,,,8,10,1,62,3,,1,6,3,,1,5,1,,1,,3,,,,,,,106228010
6,109,228,10,2,2,2,,,1984,25,,2,1,1,1,23,,,,,2007,,,8,6,1,73,2,,1,5,2,,1,5,1,,1,,3,,,,,,,106228010
6,109,228,10,3,2,3,,,2005,4,0,1,,,,,,,,,,,,8,6,1,62,1,1,,,1,2,,,1,,1,,3,,,,,,,106228010
6,109,228,10,4,1,3,,,2006,3,0,1,,,,,,,,,,,,8,6,1,62,1,1,,,1,2,,,1,,1,,3,,,,,,,106228010
6,109,228,10,5,2,3,,,2007,2,0,1,,,,,,,,,,,,8,6,1,62,1,1,,,1,2,,,1,,1,,3,,,,,,,106228010
6,109,228,11,1,1,1,,,1970,40,,2,3,,,25,10,,,,1995,,,10,6,1,62,2,,1,6,3,,1,6,1,,1,,0,,,,,,,106228011
6,109,228,14,1,1,1,,,1930,80,,2,1,1,2,30,50,,,,1960,,,1,8,1,62,2,,1,6,2,,1,6,1,,1,,0,,,,,,,106228014
6,109,228,14,2,2,2,,,1940,70,,2,1,1,1,20,,,50,,1960,,,1,8,1,62,2,,1,6,2,,1,6,,,1,,0,,,,,,,106228014
6,109,228,19,1,1,1,,,1957,53,,2,5,,,26,500,,,,1983,,,1,10,1,62,2,,1,6,2,,1,6,5,1,3,1,0,,,,,,,106228019
6,109,228,23,1,1,1,,,1945,65,,2,1,1,2,45,500,,,,1989,,,10,8,1,64,2,,1,6,2,,1,6,1,,3,1,0,,,,,,,106228023
6,109,228,23,2,2,2,,,1966,44,,2,1,1,1,23,,,500,,1989,,,10,8,1,64,3,,1,6,3,,1,6,1,,1,,0,,,,,,,106228023
6,109,228,23,3,1,3,,,1997,13,,2,6,,,,,,,,,,,10,6,1,64,1,1,,,1,2,,,1,,1,,0,,,,,,,106228023
6,109,228,23,4,1,3,,,2001,9,,1,,,,,,,,,,,,10,6,1,64,1,1,,,1,2,,,1,,1,,0,,,,,,,106228023
6,109,228,23,5,1,3,,,2003,7,,1,,,,,,,,,,,,10,6,1,64,1,1,,,1,2,,,1,,1,,0,,,,,,,106228023
6,109,228,23,6,2,3,,,2005,5,0,1,,,,,,,,,,,,10,6,1,64,1,1,,,1,2,,,1,,1,,0,,,,,,,106228023
6,109,228,23,7,2,3,,,2006,4,0,1,,,,,,,,,,,,10,6,1,64,1,1,,,1,2,,,1,,1,,0,,,,,,,106228023
6,109,228,23,8,2,3,,,2008,2,0,1,,,,,,,,,,,,10,6,1,64,1,1,,,1,2,,,1,,1,,0,,,,,,,106228023
6,109,228,24,1,1,1,,,1970,40,,2,1,1,2,31,,,600,,2001,,,5,9,1,25,3,,1,6,2,,1,5,1,,1,,0,,,,,,,106228024
6,109,228,24,2,2,2,,,1980,30,,2,1,1,1,21,,,,,2001,,,5,9,1,25,3,,1,6,3,,1,5,1,,1,,0,,,,,,,106228024
6,109,228,24,3,1,3,,,2002,8,,1,,,,,,,,,,,,5,6,1,25,1,1,,,1,2,,,1,,1,,0,,,,,,,106228024
6,109,228,24,4,2,3,26,6,2005,5,0,1,,,,,,,,,,,,5,6,1,25,1,1,,,1,2,,,1,,1,,0,,,,,,,106228024
6,109,228,24,5,1,3,,,2009,1,0,1,,,,,,,,,,,,5,6,1,25,1,1,,,1,2,,,1,,1,,0,,,,,,,106228024
6,109,228,25,1,1,1,,,1960,50,,2,1,1,2,44,,,400,,2004,,,1,9,1,62,2,,1,6,2,,1,7,5,1,1,,0,,,,,,,106228025
6,109,228,25,2,2,2,,,1975,35,,2,1,1,1,29,,,,,2004,,,1,9,1,62,2,,1,6,3,,1,5,1,,1,,0,,,,,,,106228025
6,109,228,25,3,1,3,23,12,2007,3,0,1,,,,,,,,,,,,1,6,1,62,1,1,,,1,2,,,1,,1,,0,,,,,,,106228025
6,109,228,25,4,1,3,23,12,2007,3,0,1,,,,,,,,,,,,1,6,1,62,1,1,,,1,2,,,1,,1,,0,,,,,,,106228025
6,109,228,30,1,1,1,,,1980,30,,2,1,1,2,24,,,600,,2004,,,1,6,1,62,3,,3,6,3,,1,6,1,,1,,0,,,,,,,106228030
6,109,228,30,2,2,2,18,12,1984,25,,2,1,1,1,19,,,,,2004,,,1,6,1,62,3,,1,6,3,,1,6,1,,1,,0,,,,,,,106228030
6,109,228,30,3,2,3,1,4,2006,4,0,1,,,,,,,,,,,,1,6,1,62,1,1,,,1,2,,,1,,1,,0,,,,,,,106228030
6,109,228,35,1,1,1,,,1979,30,,2,1,1,2,21,,,,,2001,,,1,6,1,62,2,,1,6,2,,1,6,1,,1,,0,,,,,,,106228035
6,109,228,35,2,2,2,,,1980,29,,2,1,1,1,20,,,,,2001,,,1,6,1,62,2,,1,6,3,,1,6,1,,1,,0,,,,,,,106228035
6,109,228,35,3,2,3,18,2,2005,5,0,1,,,,,,,,,,,,1,6,1,62,1,1,,,1,2,,,1,,1,,0,,,,,,,106228035
6,109,228,35,4,2,3,17,3,2009,1,11,1,,,,,,,,,,,,1,6,1,62,1,1,,,1,2,,,1,,1,,0,,,,,,,106228035
6,109,228,46,1,1,1,,,1945,65,,2,1,1,2,26,,,,,1975,,,1,10,1,62,2,,1,6,2,,1,6,1,,1,,0,,,,,,,106228046
6,109,228,46,2,2,2,,,1948,62,,2,1,1,1,24,,,,,1975,,,1,10,1,62,2,,1,6,2,,1,6,1,,1,,0,,,,,,,106228046
6,109,228,46,3,2,4,,,1995,15,,2,6,,,,,,,,,,,1,6,1,62,3,,1,6,3,,1,6,1,,1,,0,,,,,,,106228046
6,109,228,46,4,2,4,,,1997,12,,1,,,,,,,,,,,,1,6,1,62,3,,3,6,3,,2,6,1,,1,,0,,,,,,,106228046
6,109,228,46,5,1,4,,,1998,11,,1,,,,,,,,,,,,1,6,1,62,3,,3,6,3,,1,6,1,,1,,0,,,,,,,106228046
6,109,228,47,1,1,1,27,9,1981,28,,2,6,,,,,,,,,,,1,6,1,62,3,,1,6,3,,1,6,1,,1,,0,,,,,,,106228047
6,109,228,50,1,1,1,,,1964,46,,2,1,2,,31,,,150,,15,,,7,6,1,90,2,,1,6,2,,1,6,5,,1,,0,,,,,,,106228050
6,109,228,58,1,1,1,,,1949,60,,2,1,1,2,30,,,,,1979,,,5,9,1,64,2,,1,6,3,,1,6,1,,1,,0,,,,,,,106228058
6,109,228,58,2,2,2,,,1964,45,,2,1,1,1,15,,,,,1979,,,5,9,1,64,2,,1,6,3,,1,6,1,,1,,0,,,,,,,106228058
6,109,228,58,3,1,3,,,1989,20,,2,6,,,,,,,,,,,5,6,1,64,1,1,,,1,2,,,1,,1,,0,,,,,,,106228058
6,109,228,58,4,2,3,,,1994,15,,2,6,,,,,,,,,,,5,6,1,64,1,1,,,1,2,,,1,,1,,0,,,,,,,106228058
6,109,228,58,5,2,3,,,1995,14,,2,6,,,,,,,,,,,5,6,1,64,1,1,,,1,2,,,1,,1,,0,,,,,,,106228058
6,109,228,58,6,1,3,,,1997,12,,2,6,,,,,,,,,,,5,6,1,64,1,1,,,1,2,,,1,,1,,0,,,,,,,106228058
6,109,228,58,7,2,3,,,2007,2,0,1,,,,,,,,,,,,5,6,1,64,1,1,,,1,2,,,1,,1,,0,,,,,,,106228058
6,108,229,1,1,1,1,25,9,1955,54,,2,1,1,2,30,15,,,,1985,,,1,10,1,62,2,,1,3,2,,1,5,1,,1,,0,,,,,,,106229001
6,108,229,1,2,2,2,25,2,1966,43,,2,1,1,1,19,,,170,,1985,,,1,1,1,62,2,,1,6,2,,1,6,1,,1,,0,,,,,,,106229001
6,108,229,1,3,1,3,16,4,1986,23,,2,6,,,,,,,,,,,1,10,1,62,1,1,,,1,2,,,1,,1,,0,,,,,,,106229001
6,108,229,1,4,1,3,16,6,1990,19,,2,6,,,,,,,,,,,1,7,1,62,1,1,,,1,2,,,1,,1,,0,,,,,,,106229001
6,108,229,1,5,2,3,6,5,1993,16,,2,6,,,,,,,,,,,1,6,1,62,1,1,,,1,2,,,1,,1,,0,,,,,,,106229001
6,108,229,1,6,1,3,28,3,2003,6,,1,,,,,,,,,,,,1,6,1,62,1,1,,,1,2,,,1,,1,,0,,,,,,,106229001
6,108,229,1,7,1,3,8,2,2006,4,0,1,,,,,,,,,,,,1,6,1,62,1,1,,,1,2,,,1,,1,,0,,,,,,,106229001
6,108,229,1,8,1,7,16,9,1991,18,,2,6,,,,,,,,,,,1,10,1,62,2,,1,6,2,,1,5,1,,1,,0,,,,,,,106229001
6,108,229,1,9,2,7,7,9,1994,15,,2,6,,,,,,,,,,,1,10,1,62,2,,1,6,2,,1,5,1,,1,,0,,,,,,,106229001
6,108,229,2,1,1,1,,,1973,37,,2,1,1,2,23,,,,,1996,,,1,10,1,62,2,,1,6,3,,1,6,1,,1,,1,,,,,,,106229002
6,108,229,2,2,2,2,,,1980,30,,2,1,1,1,15,,,,,1996,,,1,10,1,62,3,,1,6,3,,1,6,1,,1,,0,,,,,,,106229002
6,108,229,2,3,2,3,10,4,1997,12,,2,6,,,,,,,,,,,1,6,1,62,1,1,,,1,2,,,1,,1,,0,,,,,,,106229002
6,108,229,2,4,2,3,27,12,1999,10,,1,,,,,,,,,,,,1,6,1,62,1,1,,,1,2,,,1,,1,,0,,,,,,,106229002
6,108,229,2,5,2,3,10,9,2002,7,,1,,,,,,,,,,,,1,6,1,62,1,1,,,1,2,,,1,,1,,0,,,,,,,106229002
6,108,229,2,6,1,3,13,12,2005,4,2,1,,,,,,,,,,,,1,6,1,62,1,1,,,1,2,,,1,,1,,0,,,,,,,106229002
6,108,229,2,7,2,3,6,6,2008,1,8,1,,,,,,,,,,,,1,6,1,62,1,1,,,1,2,,,1,,1,,0,,,,,,,106229002
6,108,229,5,1,1,1,,,1964,46,,2,1,1,2,24,,,,,2003,,,1,1,1,62,2,,1,6,3,,1,6,,2,,,0,,,,,,,106229005
6,108,229,5,2,2,2,,,1986,24,,2,1,1,1,17,,,,,2003,,,1,10,1,62,2,,1,6,3,,1,6,,2,,,0,,,,,,,106229005
6,108,229,5,3,2,3,13,10,2003,6,,1,,,,,,,,,,,,1,6,1,62,1,1,,,1,2,,,,2,,,0,,,,,,,106229005
6,108,229,5,4,1,3,12,6,2006,3,8,1,,,,,,,,,,,,1,6,1,62,1,1,,,1,2,,,,2,,,0,,,,,,,106229005
6,108,229,5,5,2,3,9,9,2008,1,6,1,,,,,,,,,,,,1,6,1,62,1,1,,,1,2,,,,2,,,0,,,,,,,106229005
6,108,229,7,1,1,1,,,1974,30,,2,1,2,,17,800,,,,1996,,,6,9,1,64,3,,1,6,3,,1,6,,,1,,0,,,,,,,106229007
6,108,229,7,2,2,3,,,2001,8,,1,,,,,,,,,,,,1,9,1,64,1,1,,,3,,1,6,,,1,,0,,,,,,,106229007
6,108,229,7,3,2,3,,,2003,6,,1,,,,,,,,,,,,1,6,1,64,1,1,,,3,,1,6,,,1,,0,,,,,,,106229007
6,108,229,8,1,1,1,,,1975,35,,2,1,1,2,17,12,,,,1992,,,8,8,1,91,3,,1,6,3,,1,6,1,,1,,0,,,,,,,106229008
6,108,229,8,2,2,2,,,1977,30,,2,1,1,1,15,,,12,,1992,,,8,8,1,91,2,,1,6,2,,1,6,1,,1,,0,,,,,,,106229008
6,108,229,8,3,1,3,,,1992,18,,2,6,,,,,,,,,,,8,8,1,91,1,1,,,1,2,,,1,,1,,0,,,,,,,106229008
6,108,229,8,4,1,3,,,1993,17,,2,6,,,,,,,,,,,8,8,1,91,1,1,,,1,2,,,1,,1,,0,,,,,,,106229008
6,108,229,8,5,1,3,,,1994,16,,2,6,,,,,,,,,,,8,8,1,91,1,1,,,1,2,,,1,,1,,0,,,,,,,106229008
6,108,229,8,6,1,3,,,1996,14,,2,6,,,,,,,,,,,8,8,1,91,1,1,,,1,2,,,1,,1,,0,,,,,,,106229008
6,108,229,8,7,1,3,,,1998,12,,2,6,,,,,,,,,,,8,8,1,91,1,1,,,1,2,,,1,,1,,0,,,,,,,106229008
6,108,229,8,8,1,3,,,2003,7,,1,,,,,,,,,,,,8,8,1,91,1,1,,,1,2,,,1,,1,,0,,,,,,,106229008
6,108,229,8,9,2,3,,,2004,6,,1,,,,,,,,,,,,8,8,1,91,1,1,,,1,2,,,1,,1,,0,,,,,,,106229008
6,108,229,8,10,2,3,,,2009,1,0,1,,,,,,,,,,,,8,8,1,91,1,1,,,1,2,,,1,,1,,0,,,,,,,106229008
6,108,229,9,1,1,1,,,1935,75,,2,1,1,2,32,,,,,1960,,,1,1,1,91,2,,1,6,2,,1,6,1,,1,,0,,,,,,,106229009
6,108,229,9,2,2,2,,,1950,60,,2,1,1,1,17,,,,,1960,,,1,1,1,91,2,,1,6,3,,1,6,1,,1,,0,,,,,,,106229009
6,108,229,9,3,1,3,,,1990,20,,2,6,,,,,,,,,,,1,6,1,91,1,1,,,1,2,,,1,,1,,0,,,,,,,106229009
6,108,229,9,4,2,3,,,2003,7,,1,,,,,,,,,,,,1,6,1,91,1,1,,,1,2,,,1,,1,,0,,,,,,,106229009
6,108,229,11,1,1,1,22,8,1979,30,,2,2,2,,23,80,,,,,,,8,8,1,62,3,,2,6,3,,2,6,1,,1,,0,,,,,,,106229011
6,108,229,12,1,1,1,,,1974,36,,2,1,1,2,22,300,,,,1996,,,8,8,1,62,2,,1,6,2,,1,6,1,,1,,0,,,,,,,106229012
6,108,229,12,2,2,2,,,1982,28,,2,1,1,1,14,,,300,0,1996,,,8,6,1,8,2,,1,6,2,,1,6,1,,1,,0,,,,,,,106229012
6,108,229,12,3,1,3,30,11,1995,14,,2,6,,,,,,,,,,,8,6,1,62,1,1,,,1,2,,,1,,1,,0,,,,,,,106229012
6,108,229,12,4,1,3,,,1999,11,,1,,,,,,,,,,,,8,6,1,62,1,1,,,1,2,,,1,,1,,0,,,,,,,106229012
6,108,229,12,5,2,3,2,3,2001,9,,1,,,,,,,,,,,,8,6,1,62,1,1,,,1,2,,,1,,1,,0,,,,,,,106229012
6,108,229,12,6,2,3,18,4,2004,5,0,1,,,,,,,,,,,,8,6,1,62,1,1,,,1,2,,,1,,1,,0,,,,,,,106229012
6,108,229,12,7,2,3,20,8,2008,1,0,1,,,,,,,,,,,,8,6,1,62,1,1,,,1,2,,,1,,1,,0,,,,,,,106229012
6,108,229,13,1,1,1,,,1945,65,,2,1,1,2,27,,,250,,1972,,,8,7,1,10,2,,1,6,2,,1,6,5,2,5,1,0,,,,,,,106229013
6,108,229,13,2,2,2,,,1957,53,,2,1,1,1,18,,,,,1972,,,8,7,1,10,2,,1,6,2,,1,6,1,,1,,0,,,,,,,106229013
6,108,229,13,3,1,3,,,1984,26,,2,2,1,8,24,,,,,,,,8,7,1,10,1,1,,,1,2,,,1,,1,,0,,,,,,,106229013
6,108,229,13,4,1,3,,,1990,20,,2,6,,,,,,,,,,,8,6,1,10,1,1,,,1,2,,,1,,1,,0,,,,,,,106229013
6,108,229,13,5,1,3,,,1992,18,,2,6,,,,,,,,,,,8,7,1,10,1,1,,,1,2,,,1,,1,,0,,,,,,,106229013
6,108,229,13,6,1,3,,,1998,12,,2,6,,,,,,,,,,,8,6,1,10,1,1,,,1,2,,,1,,1,,0,,,,,,,106229013
6,108,229,13,7,2,7,,,1983,27,,2,6,,,,,,,,,,,8,7,1,10,2,,3,6,3,,2,15,1,,1,,0,,,,,,,106229013
6,108,229,13,8,2,7,,,1989,21,,2,2,1,3,19,,,,,,,,8,6,1,62,2,,1,6,2,,1,6,1,,1,,0,,,,,,,106229013
6,108,229,13,9,1,7,,3,2009,0,10,1,,,,,,,,,,,,8,6,1,10,3,,3,15,1,8,,6,1,,1,,0,,,,,,,106229013
6,108,229,13,10,1,7,,,2008,2,0,1,,,,,,,,,,,,8,7,1,10,3,,1,6,1,7,,6,1,,1,,0,,,,,,,106229013
6,108,229,14,1,1,1,,,1977,33,,2,1,1,2,26,,,500,,2003,,,1,8,1,62,3,,1,6,2,,1,5,1,,1,,0,,,,,,,106229014
6,108,229,14,2,2,2,,,1982,28,,2,1,1,1,21,,,,,2003,,,1,8,1,62,2,,1,6,3,,1,6,1,,1,,0,,,,,,,106229014
6,108,229,14,3,1,3,,,2003,7,,1,,,,,,,,,,,,1,6,1,62,1,1,,,1,2,,,1,,1,,0,,,,,,,106229014
6,108,229,14,4,1,3,,,2006,4,0,1,,,,,,,,,,,,1,6,1,62,1,1,,,1,2,,,1,,1,,0,,,,,,,106229014
6,108,229,17,1,1,1,,,1988,22,,2,6,,,,,,,,,,,1,6,1,62,2,,1,6,3,,1,6,1,,1,,1,,,,,,,106229017
6,108,229,18,1,1,1,,,1978,32,,2,2,1,2,26,,,130,,2004,,,1,10,1,62,2,,1,6,3,,1,6,5,,1,,0,,,,,,,106229018
6,108,229,18,2,2,2,,,1982,28,,2,2,1,1,22,,,,,2004,,,1,10,1,62,2,,1,6,3,,1,6,1,,1,,0,,,,,,,106229018
6,108,229,18,3,1,3,,,2004,6,,1,,,,,,,,,,,,1,6,1,62,1,1,,,1,2,,,1,,1,,0,,,,,,,106229018
6,108,229,18,4,1,3,,,2007,3,0,1,,,,,,,,,,,,1,6,1,62,1,1,,,1,2,,,1,,1,,0,,,,,,,106229018
6,108,229,20,1,1,1,,,1960,50,,2,2,1,2,40,,,,,,,,1,10,1,62,3,,1,6,3,,1,6,1,,1,,0,,,,,,,106229020
6,108,229,20,2,2,2,,,1960,50,,2,2,1,1,20,,,,,,,,1,9,1,62,2,,1,6,2,,1,6,1,,1,,0,,,,,,,106229020
6,108,229,20,3,1,8,,,1993,17,,2,6,,,,,,,,,,,1,6,1,62,2,,3,6,1,2,,,1,,1,,0,,,,,,,106229020
6,108,229,20,4,1,8,,,1995,15,,2,6,,,,,,,,,,,1,6,1,62,2,,3,6,1,2,,,1,,1,,0,,,,,,,106229020
6,108,229,20,5,1,8,,,2002,7,,1,,,,,,,,,,,,1,6,1,62,2,,3,6,1,2,,,1,,1,,0,,,,,,,106229020
6,108,229,26,1,1,1,,,1980,30,,2,2,1,2,26,,,,,2006,,,8,6,1,10,3,,1,6,3,,1,6,1,,1,,0,,,,,,,106229026
6,108,229,26,2,2,2,,,1988,22,,2,2,1,1,18,,,,,2006,,,8,96,1,52,3,,1,6,3,,1,6,1,,1,,0,,,,,,,106229026
6,108,229,30,1,1,1,15,9,1984,25,,2,6,,,,,,,,,,,1,6,1,8,2,,2,7,3,,1,6,1,,1,,0,,,,,,,106229030
6,108,230,5,1,1,1,,,1988,22,,2,2,1,2,20,,,,,,,,7,9,1,65,3,,2,6,3,,1,6,1,,1,,0,,,,,,,106230005
6,108,230,5,2,2,2,,,1990,20,,2,2,1,1,19,,,,,,,,7,9,1,65,3,,1,6,3,,1,6,1,,1,,0,,,,,,,106230005
6,108,230,5,3,1,3,21,12,2009,0,3,1,,,,,,,,,,,,7,6,1,65,1,1,,,1,2,,,1,,1,,0,,,,,,,106230005
6,108,230,14,1,1,1,,,1986,23,,2,1,2,,19,,,,,2006,,,5,9,1,65,3,,1,6,3,,1,6,1,,1,,2,,,,,,,106230014
6,108,230,18,1,1,1,,,1970,40,,2,1,1,2,26,,,,,1996,,,8,9,1,65,2,,1,6,2,,1,6,1,,1,,0,,,,,,,106230018
6,108,230,18,2,2,2,,,1975,35,,2,1,1,1,21,,,,,1996,,,8,9,1,65,3,,1,6,3,,1,6,1,,1,,0,,,,,,,106230018
6,108,230,18,3,1,3,,,1996,14,,2,6,,,,,,,,,,,8,6,1,65,1,1,,,1,2,,,1,,1,,0,,,,,,,106230018
6,108,230,18,4,2,3,,,2000,10,,1,,,,,,,,,,,,8,6,1,65,1,1,,,1,2,,,1,,1,,0,,,,,,,106230018
6,108,230,18,5,1,3,18,10,2005,4,5,1,,,,,,,,,,,,8,6,1,65,1,1,,,1,2,,,1,,1,,0,,,,,,,106230018
6,108,230,18,6,2,3,18,5,2008,1,10,1,,,,,,,,,,,,8,6,1,65,1,1,,,1,2,,,1,,1,,0,,,,,,,106230018
6,108,230,25,1,1,1,,,1975,35,,2,1,1,2,30,50,,,,2005,200,,8,8,1,65,3,,1,6,3,,1,6,1,,1,,0,,,,,,,106230025
6,108,230,25,2,2,2,,,1981,29,,2,1,1,1,24,,,50,,2005,,,8,8,1,65,3,,1,6,3,,1,6,1,,1,,0,,,,,,,106230025
6,108,230,25,3,2,3,,,2006,4,0,1,,,,,,,,,,,,8,6,1,65,1,1,,,1,2,,,,,,,,,,,,,,106230025
6,108,230,25,4,1,3,,,2008,2,0,1,,,,,,,,,,,,8,6,1,65,1,1,,,1,2,,,,,,,,,,,,,,106230025
6,108,230,29,1,1,1,,,1957,52,,2,1,1,2,27,1500,,,,1984,,,8,9,1,65,3,,1,6,3,,1,6,1,,1,,0,,,,,,,106230029
6,108,230,29,2,2,2,,,1959,50,,2,1,1,1,25,,,1500,,1984,,,8,9,1,65,2,,1,6,3,,1,6,1,,1,,0,,,,,,,106230029
6,108,230,29,3,1,3,,,1995,14,,2,6,,,,,,,,,,,8,9,1,65,1,1,,,1,2,,,1,,1,,0,,,,,,,106230029
6,108,230,29,4,2,3,,,1999,10,,1,,,,,,,,,,,,8,6,1,65,1,1,,,1,2,,,1,,1,,0,,,,,,,106230029
6,108,230,29,5,2,3,15,2,2006,4,0,1,,,,,,,,,,,,8,6,1,65,1,1,,,1,2,,,1,,1,,0,,,,,,,106230029
6,108,230,29,6,1,3,,,2008,1,0,1,,,,,,,,,,,,8,6,1,65,1,1,,,1,2,,,1,,1,,0,,,,,,,106230029
6,108,230,30,1,1,1,,,1979,31,,2,1,1,2,17,,,300,,1996,,,5,8,1,65,3,,3,6,3,,2,6,5,,1,,0,,,,,,,106230030
6,108,230,30,2,2,2,,,1980,30,,2,1,1,1,16,,,,,1996,,,5,8,1,65,3,,3,6,3,,2,6,1,,1,,0,,,,,,,106230030
6,108,230,30,3,1,3,,,2004,6,,1,,,,,,,,,,,,5,6,1,65,1,1,,,1,2,,,1,,1,,0,,,,,,,106230030
6,108,230,30,4,2,3,,,2005,5,0,1,,,,,,,,,,,,5,6,1,65,1,1,,,1,2,,,1,,1,,0,,,,,,,106230030
6,108,230,30,5,1,3,,,2006,4,0,1,,,,,,,,,,,,5,6,1,65,1,1,,,1,2,,,1,,1,,0,,,,,,,106230030
6,108,230,30,6,1,3,,,2009,1,0,1,,,,,,,,,,,,5,6,1,65,1,1,,,1,2,,,1,,1,,0,,,,,,,106230030
6,108,230,41,1,1,1,,,1975,35,,2,2,1,2,25,,,,,,,,5,6,1,52,2,,1,6,2,,1,6,1,,1,,0,,,,,,,106230041
6,108,230,41,2,2,2,,,1983,27,,2,2,1,1,17,,,,,,,,5,7,1,52,3,,1,5,3,,1,6,1,,1,,0,,,,,,,106230041
6,108,230,41,3,2,3,,,2003,7,,1,,,,,,,,,,,,5,6,1,52,1,1,,,1,2,,,1,,1,,0,,,,,,,106230041
6,108,230,41,4,2,3,,,2005,5,0,1,,,,,,,,,,,,5,6,1,52,1,1,,,1,2,,,1,,1,,0,,,,,,,106230041
