"id1","id2","id3","id4","s9d_id","s9d_i","s9d_ii","s9d_1","s9d_2","s9d_3","s9d_4","s9d_5","s9d_6","s9d_7","s9d_8","s9d_iii","s9d_iv","hhno"
6,109,232,120,3,3,0,"D","C","B","B","D","D","C","C",3,5,106232120
6,109,232,161,4,12,15,"D","C","B","B","B","B","B","B",12,17,106232161
6,109,232,161,5,12,30,"D","C","B","C","D","B","B","B",12,35,106232161
6,109,232,161,3,12,0,"D","C","B","C","D","B","B","C",12,7,106232161
6,109,233,2,3,7,40,"D","C","B","C","D","B","B","C",7,45,106233002
6,109,233,2,4,7,50,"D","C","B","C","B","D","B","B",7,54,106233002
6,109,233,2,2,7,30,"D","C","B","C","D","B","B","C",7,35,106233002
6,109,233,16,3,2,30,"D","C","B","C","D","B","B","B",2,35,106233016
6,109,233,16,4,2,40,"D","C","B","C","D","B","B","B",2,44,106233016
6,109,233,27,3,4,50,"D","C","B","B","B","D","C","B",4,55,106233027
6,109,233,27,2,4,23,"A","C","B","B","D","D","B","C",4,25,106233027
6,109,233,49,2,3,20,"D","C","B","C","D","D","C","C",3,25,106233049
6,109,233,49,3,3,26,"D","C","B","C","B","B","C","C",3,30,106233049
6,109,233,65,2,4,15,"D","C","B","C","D","B","B","C",4,20,106233065
6,109,233,65,3,4,22,"D","C","B","C","B","D","C","C",4,27,106233065
6,109,233,69,2,1,15,,"D","C","B","B","D","D","D",1,19,106233069
6,109,233,80,2,11,8,"D","C","B","C","D","B","B","D",11,10,106233080
6,109,233,111,3,12,30,"D","C","B","C","D","C","B","B",12,35,106233111
6,109,233,111,2,12,7,"D","C","B","C","D","C","B","C",12,12,106233111
6,110,227,10,4,11,28,"D","C","B","C","D","A","B","A",11,29,106227010
6,110,227,10,3,11,20,"D","C","B","C","B","D","B","C",11,22,106227010
6,110,227,12,4,1,10,"D","C","B","B","D","B","B","C",1,11,106227012
6,110,227,12,3,1,6,"D","C","B","C","D","D","B","B",1,7,106227012
6,110,227,20,4,2,20,"D","C","B","B","D","B","B","C",2,21,106227020
6,110,227,20,5,2,30,"D","C","C","C","D","D","B","C",2,31,106227020
6,110,227,39,3,2,30,"D","C","B","C","D","B","B","C",2,32,106227039
6,110,227,39,2,2,15,"D","C","B","C","D","B","B","C",2,17,106227039
6,110,227,39,4,2,45,"D","C","B","B","A","D","A","D",2,49,106227039
6,110,227,44,3,4,9,"D","C","B","C","D","B","B","D",4,10,106227044
6,110,227,44,4,4,27,"D","C","B","B","D","B","C","C",4,26,106227044
6,110,227,44,5,3,51,"D","C","B","C","D","B","B","B",3,53,106227044
6,110,227,64,3,11,32,"D","C","B","B","D","B","B","A",11,36,106227064
6,110,227,64,2,11,30,"D","C","B","C","D","B","B","A",11,32,106227064
6,110,227,72,5,2,36,"D","C","B","C","D","B","B","C",2,38,106227072
6,110,227,72,4,2,33,"D","C","B","C","D","B","B","B",2,35,106227072
6,110,227,72,3,2,30,"D","C","B","C","D","B","D","B",2,32,106227072
6,110,227,81,4,4,22,"D","C","B","C","D","B","B","C",4,24,106227081
6,110,227,81,3,4,18,"D","C","B","C","D","D","B","C",4,19,106227081
6,110,227,88,3,5,4,"D","C","B","C","B","B","A","D",5,5,106227088
6,110,227,88,4,5,51,"D","C","B","B","B","B","B","B",5,52,106227088
6,110,227,109,2,11,0,"D","C","B","C","D","B","B","C",11,10,106227109
6,110,227,109,3,11,10,"D","C","B","C","D","B","B","B",11,15,106227109
6,110,227,109,4,11,15,"D","C","A","A","A","D","A","C",11,20,106227109
6,110,227,112,2,9,45,"D","C","B","C","D","B","B","C",9,47,106227112
6,110,227,112,3,9,48,"D","C","B","C","D","B","B","C",9,50,106227112
6,110,227,112,4,9,51,"D","C","B","C","D","B","B","C",9,53,106227112
6,110,227,116,7,9,9,"D","C","B","C","D","B","B","C",9,11,106227116
6,110,227,116,4,9,0,"D","C","B","C","D","B","B","C",9,2,106227116
6,110,227,116,5,9,3,"D","C","B","C","D","B","B","C",9,5,106227116
6,110,227,116,8,9,12,"D","C","B","C","D","B","B","C",9,14,106227116
6,111,225,1,3,2,51,"D","C","B","C","D","D","C","C",2,55,106225001
6,111,225,1,2,2,46,"D","C","B","C","D","B","B","C",2,50,106225001
6,111,225,2,4,10,33,"D","C","B","C","D","B","C","C",10,35,106225002
6,111,225,2,3,10,30,"D","C","B","C","D","B","A","C",10,32,106225002
6,111,225,17,4,12,18,"D","C","B","C","D","D","A","C",12,20,106225017
6,111,225,17,3,12,15,"D","C","B","C","D","B","B","C",12,17,106225017
6,111,225,20,4,1,36,"D","C","B","C","D","B","B","C",1,38,106225020
6,111,225,20,5,1,39,"D","C","B","C","D","B","A","D",1,41,106225020
6,111,225,20,3,1,33,"D","C","B","C","D","B","B","C",1,35,106225020
6,111,225,20,2,1,30,"D","C","B","C","D","B","B","C",1,32,106225020
6,111,225,21,4,10,3,"D","C","B","C","D","B","B","C",10,5,106225021
6,111,225,21,3,10,,"D","C","B","C","D","B","B","C",10,2,106225021
6,111,225,21,5,10,6,"D","C","B","C","D","B","B","C",10,8,106225021
6,111,225,21,6,10,9,"D","C","B","C","B","D","A","C",10,11,106225021
6,111,225,26,5,3,22,"D","A","B","C","D","B","B","B",3,25,106225026
6,111,225,26,4,3,19,"D","A","B","C","B","B","A","B",3,21,106225026
6,111,225,26,6,3,26,"D","A","B","C","B","D","A","C",3,30,106225026
6,111,225,26,3,3,15,"D","A","B","C","B","D","B","A",3,18,106225026
6,111,225,30,4,11,48,"D","C","B","C","B","B","B","C",11,50,106225030
6,111,225,30,5,11,51,"D","C","B","C","D","B","B","C",11,57,106225030
6,111,225,30,3,11,45,"D","C","B","C","D","B","B","C",11,47,106225030
6,111,225,32,6,10,16,"D","C","B","C","D","D","A","D",10,17,106225032
6,111,225,32,4,10,13,"D","C","B","C","D","B","A","D",10,15,106225032
6,111,225,32,3,10,10,"D","C","B","C","D","B","B","C",10,12,106225032
6,111,225,33,2,3,30,"D","C","B","C","D","B","B","C",3,32,106225033
6,111,225,34,3,11,26,"D","C","B","C","B","D","A","B",11,29,106225034
6,111,225,34,4,11,30,"D","C","B","C","D","B","A","C",11,32,106225034
6,111,225,36,7,11,54,"D","C","B","C","D","B","C","C",11,56,106225036
6,111,225,36,4,11,45,"D","C","B","C","D","B","B","C",11,47,106225036
6,111,225,36,5,11,48,"D","C","B","C","D","D","A","C",11,50,106225036
6,111,225,36,6,11,51,"D","C","B","C","B","B","B","C",11,53,106225036
6,111,225,36,8,11,57,"D","A","B","C","D","C","B","C",11,58,106225036
6,111,225,37,7,5,15,"D","C","B","C","D","B","A",,5,17,106225037
6,111,225,37,2,5,,"D","C","B","C","D","B","B",,5,2,106225037
6,111,225,37,4,5,6,"D","C","B","C","D","B","B",,5,8,106225037
6,111,225,37,3,5,4,"D","C","B","C","D","B","B",,5,5,106225037
6,111,225,37,8,5,18,"D","C","B","C","B","D","A",,5,20,106225037
6,111,225,37,5,5,9,"D","C","B","C","D","B","B",,5,11,106225037
6,111,225,37,6,5,12,"D","C","B","C","D","B","A",,5,14,106225037
7,8,258,4,3,5,45,"D","C","B","C","D","C","C","B",5,48,107258004
7,8,258,10,1,6,,"D","C","B","C","D","B","B","C",6,1,107258010
7,8,258,12,3,1,15,"C","C","A","B","A","B","A","B",1,20,107258012
7,8,258,12,2,1,30,"D","B","D","B","B","D","D","D",1,32,107258012
7,8,258,16,6,5,52,"A","B","C","A","B","C","A","B",5,55,107258016
7,8,258,16,4,6,,"A","C","B",,"D","C","C","D",6,2,107258016
7,8,258,16,5,5,44,"D","C","B","B","D","D","A","B",5,46,107258016
7,8,258,24,4,3,25,"D","C","A","D","A","D","A","B",3,28,107258024
7,8,258,24,3,3,7,"D","C","B","C","C","D","C","B",3,10,107258024
7,8,258,28,2,7,8,"D","C","B","C","B","B","C","D",7,10,107258028
7,8,258,28,3,6,40,"D","C","D","B","D","D","D","D",6,45,107258028
7,8,258,28,6,,,"D","C","C","B","B","D","C","D",,,107258028
7,8,258,28,4,6,53,"D","C","C","A","B","D","C","A",6,59,107258028
7,8,258,31,2,4,3,"B","B","A","B","B","D","D","B",4,5,107258031
7,8,258,31,1,4,,"D","C","B","C","D","B","B","C",4,1,107258031
7,8,258,39,3,6,40,"D","C","B","C","D","B","D","B",6,41,107258039
7,8,258,39,5,6,45,"A","C","A","B","D","C","B","C",6,47,107258039
7,8,258,39,4,6,33,"D","C","A","B","D","B","A","A",6,35,107258039
7,8,258,49,2,8,,"D","C","B","C","D","B","B","C",8,3,107258049
7,8,258,49,3,8,9,"D","C","B","C","D","B","B","C",8,15,107258049
7,8,258,49,4,8,19,"D","C","B","C","B","D","C","A",8,23,107258049
7,8,258,62,2,4,12,"D","C","B","C",,"B","B","C",4,13,107258062
7,8,258,62,3,4,5,"D","B","A","B","B","A","C","A",4,7,107258062
7,8,258,68,3,5,45,"D","C","B","C","D","B","B","C",5,47,107258068
7,8,258,68,4,5,17,"D","C","C","D","D","B","D","B",5,22,107258068
7,8,258,71,6,6,10,"D","C","B","B","D","D","C","D",6,12,107258071
7,8,258,71,5,5,57,"D","C","B","A","D","C","B","B",5,59,107258071
7,8,258,71,4,6,21,"D","C","B","C","D","B","B","C",6,22,107258071
7,8,258,71,3,6,16,"D","C","B","C","D","B","B","C",6,17,107258071
7,8,260,8,5,,,"D","C","B",,"B","B","C","C",,,107260008
7,8,260,8,7,,,"D","C","B",,"B","D","C","C",,,107260008
7,8,260,8,4,,,"D","C","B",,"B","B","C","B",,,107260008
7,8,260,8,3,,,"D","C","B",,"B","B","B","C",,,107260008
7,8,260,8,6,,,"D","C","D",,"C","C","C","B",,,107260008
7,8,260,18,4,12,0,"D","C","B","C","D","B","B","C",12,15,107260018
7,8,260,18,7,12,30,"D","C","B","C","D","B","A","A",1,0,107260018
7,8,260,18,5,12,15,"D","C","B","C","D","B","C","B",12,30,107260018
7,8,260,50,1,12,0,"D","C","B","C","D","B","C","C",,,107260050
7,8,260,60,3,,,"D","C","B","C","C","A","A","B",,,107260060
7,8,260,60,4,,,"D","C","C","C","A","A","A","A",,,107260060
7,8,260,60,2,,,"D","C","B","C","B","C","A","D",,,107260060
7,8,261,2,,10,50,"D",,"D","A","B","A","B","A",10,53,107261002
7,8,261,2,,10,49,"D","C","A","B","A","C","D","B",10,50,107261002
7,8,261,2,,10,40,"D","C","B","C","C","B","C","B",10,45,107261002
7,8,261,2,,10,46,"D","C","C","B","A","D","A","A",10,48,107261002
7,8,261,11,,11,0,"C","C","B","C","D","B","B","A",11,15,107261011
7,8,261,11,,11,23,"A","B","C","B","B","C","B","C",11,23,107261011
7,8,261,11,,11,16,"C","C","A","A","D","B","C","A",11,22,107261011
7,8,261,11,,11,24,"B","D","A","C","A","D","A","B",11,24,107261011
7,8,261,58,,4,21,"D","C","B","C","C","A","D","A",4,25,107261058
7,8,261,58,,4,15,"D","C","B","C","B","C","C","A",4,20,107261058
7,8,261,58,,4,0,"D","C","B","C","D","B","B","C",4,15,107261058
7,8,261,77,,3,30,"D","C","B","A","A","A","C","C",3,50,107261077
7,8,261,82,,4,21,"A","B","B","A","B","B","C","B",4,23,107261082
7,8,261,82,,4,31,"D","C","B","C","D","B","B","C",4,35,107261082
7,8,261,82,,4,15,"C","A","A","B","A","C","A","C",4,20,107261082
7,8,261,82,,4,26,"D","C","B","C","D","B","B","C",4,30,107261082
7,8,261,82,,4,36,"D","C","B","C","D","B","B","C",4,40,107261082
7,8,261,82,,4,23,"B","C","D",,"C","C","D","A",4,25,107261082
7,8,261,83,,3,30,"C","C","B","C","D","B","B","C",3,40,107261083
7,8,261,83,,3,42,"B","B","C","A","B","C","C","D",3,43,107261083
7,112,239,5,3,7,38,"D","C","B","B","D","D","A","B",7,40,107239005
7,112,239,12,3,7,22,"D","C","B","B","D","A","B","B",7,23,107239012
7,112,239,14,3,21,20,"C","D","A","C","B","A","D","B",21,22,107239014
7,112,239,14,2,10,5,"D","C","A","B","D","C","B","B",10,7,107239014
7,112,239,22,2,20,7,"D","D","D","C","D","C","B","B",20,9,107239022
7,112,239,27,7,12,11,"D","B","B","C","B","C","A","B",12,14,107239027
7,112,239,27,2,10,50,"A","C","D","A","C","D","B","B",10,54,107239027
7,112,239,27,3,11,43,"D","B","A","B","D","C","C","B",11,45,107239027
7,112,239,30,4,6,38,"A","B","C","D","A","A","A","A",6,40,107239030
7,112,239,30,3,6,43,"D","C","B","C","C","D","B","B",6,45,107239030
7,112,239,33,3,4,20,"D","B","B","B","D","D","B","A",4,22,107239033
7,112,240,1,4,17,18,"D","C","B","C","D","C","B","C",17,21,107240001
7,112,240,20,3,18,36,"D","D","A","B","C","D","B","A",18,41,107240020
7,112,240,20,4,18,56,"C","A","A","B","A","B","B","B",18,58,107240020
7,112,240,28,2,7,3,"D","C","B","C","D","A","C","C",7,5,107240028
7,112,240,42,4,17,28,"A","B",,,,,,,,,107240042
7,112,240,42,3,17,12,"A","D","A","D","A","B","C","A",17,15,107240042
7,112,240,43,4,17,33,"D","A","B","D","D","B","C","D",17,35,107240043
7,112,240,43,2,16,6,"D","A","B","B","D","D","C","B",16,8,107240043
7,112,240,43,3,17,41,"D","C","B","B","D","B","A","D",17,44,107240043
7,112,241,25,3,19,27,"D","C","B","B","D","B","C","D",19,28,107241025
7,112,241,25,4,20,44,"D","C","B","A","B","D","B","B",20,47,107241025
7,112,241,34,3,3,15,"D","C","A","C","B","B","C","C",3,17,107241034
7,112,241,34,5,3,37,"D","C","B","B","D","A","C","B",3,38,107241034
7,112,241,34,4,3,27,"D","C","A","A","A","C","B","D",3,28,107241034
7,112,241,34,6,3,50,"A","B","D","C","A","B","A","A",3,51,107241034
7,112,241,36,11,16,25,"D","D","D","B","A","B","C","B",16,27,107241036
7,112,241,36,12,16,38,"D","A","A","A","B","B","C","B",16,41,107241036
7,112,241,36,3,14,16,"D","C","B","B","B","B","C","A",14,17,107241036
7,112,241,36,4,15,10,"D","C","B","C","D","D","B","B",15,11,107241036
7,112,241,36,6,15,44,"D","B","C","A","D","D","B","B",15,46,107241036
7,112,241,36,10,16,8,"D","C","B","C","D","D","B","D",16,9,107241036
7,112,241,36,5,15,30,"D","C","B","C","D","B","C","B",15,31,107241036
7,112,241,52,3,13,24,"D","C","B","C","D","B","B","D",13,25,107241052
7,112,242,3,3,3,47,"D","B","D","C","B","B","C","B",3,48,107242003
7,112,242,10,3,7,16,"D","B","A","D","D","B","C","B",7,17,107242010
7,112,242,10,4,7,25,"D","C","B","C","D","B","C","B",7,26,107242010
7,112,242,53,4,16,42,"D","A","B","C","D","B","A","D",16,45,107242053
7,112,242,53,3,16,33,"D","C","B","C","B","B","B","B",16,36,107242053
7,112,242,55,3,14,44,"D","B","B","A","D","B","B","B",14,45,107242055
7,112,243,12,3,15,50,"D","C","B","C","D","B","B","C",15,51,107243012
7,112,243,12,2,16,5,"D","C","B","C","D","D","B","C",16,8,107243012
7,112,243,21,3,16,47,"D","C","B","A","D","B","B","B",16,48,107243021
7,112,243,46,3,11,8,"D","C","B","C","D","B","B","C",11,9,107243046
7,112,243,61,2,16,39,"D","C","B","C","D","B","B","A",16,40,107243061
7,112,243,64,3,21,3,"D","C","B","C","D","B","B","C",21,5,107243064
7,112,244,7,2,17,56,"D","C","B","C","D","B","B","C",17,58,107244007
7,112,244,10,4,19,4,"D","C","B","D","B","C","B","B",19,6,107244010
7,112,244,10,3,18,15,"D","C","B","C","D","B","B","A",18,17,107244010
7,112,244,30,3,14,20,"D","C","A","D","D","B","C","B",14,21,107244030
7,112,244,36,1,11,15,"D","D","C","C","D","C","C","A",11,19,107244036
7,112,244,59,2,18,21,"D","C","B","A","D","C","C","B",18,21,107244059
7,112,246,1,4,15,21,"D","C","B","C","D","B","B","C",15,24,107246001
7,112,246,1,6,15,49,"B","B","B","B","B","B","B","B",15,51,107246001
7,112,246,1,5,15,36,"C","C","B","B","B","C","B","D",15,38,107246001
7,112,246,1,3,15,10,"D","C","B","B","D","C","C","A",15,14,107246001
7,112,246,13,2,12,0,"D","C","B","C","D","B","B","C",12,2,107246013
7,112,246,15,2,16,0,"D","C","B","C","A","C","C","B",16,3,107246015
7,112,246,15,4,16,13,"D","C","D","C","D","C","D","C",16,15,107246015
7,112,246,22,3,16,8,"A","B","C","B","A","C","D","D",16,10,107246022
7,113,245,1,6,12,13,"D","C","B","C","D","B","B","C",12,14,107245001
7,113,245,1,7,12,3,"D","C","B","C","D","B","B","D",12,7,107245001
7,113,245,1,4,11,36,"D","C","C","B","B","B","C","B",11,39,107245001
7,113,245,1,3,11,52,"D","C","B","C","D","B","B","C",11,53,107245001
7,113,245,7,4,16,47,"D","C","B","B","D","B","B","A",16,49,107245007
7,113,245,10,3,13,31,"D","C","B","C","D","C","B","D",13,35,107245010
7,113,245,18,3,13,38,"D","C","B","B","D","B","C","B",13,40,107245018
7,113,245,27,2,9,11,"D","C","B","C","D","B","B","C",9,13,107245027
7,113,245,30,2,17,35,"D","C","B","B","D","B","B",,17,37,107245030
7,114,247,14,4,16,24,"D","D","C","C","D","C","D","B",16,26,107247014
7,114,247,14,5,15,43,"D","D","A","B","D","C","C","B",15,46,107247014
7,114,247,14,3,16,54,"D","C","B","B","D","B","A","B",16,55,107247014
7,114,247,30,3,12,33,"A","C","C","C","B","C","B","C",12,36,107247030
7,114,247,53,4,17,12,"D","C","B","B","D","B","A","B",17,13,107247053
7,114,247,53,3,15,45,"D","C","B","C","D","C","B","D",15,47,107247053
7,114,248,2,3,2,34,"A","B","C","D","A","A","A","A",2,36,107248002
7,114,248,2,4,2,42,"D","B","C","B","D","B","D","B",2,44,107248002
7,114,248,2,6,3,3,"D","C","C","B","D","D","C","B",3,5,107248002
7,114,248,2,5,2,52,"D","C","D","B","B","D","C","B",2,53,107248002
7,114,248,16,3,4,45,"D","C","B","C","D","B","B","C",4,46,107248016
7,114,248,22,3,9,30,"D","C","B","C","D","B","B","C",9,31,107248022
7,114,248,32,3,12,17,"D","C","B","A","B","C","D","A",12,18,107248032
7,114,248,32,4,12,26,"C","C","B","A","D","C","B","C",12,28,107248032
7,114,248,34,3,8,20,"C","B","D","D","D","B","A","C",8,22,107248034
7,114,248,34,4,8,26,"D","C","B","C","D","B","B","C",8,28,107248034
7,114,248,34,5,8,31,"D","C","A","B","D","B","B","C",8,33,107248034
7,114,248,51,3,12,0,"D","C","B","C","D","B","B","C",12,2,107248051
7,114,248,51,5,12,18,"D","C","B","B","D","D","B","C",12,20,107248051
7,114,248,51,4,12,6,"D","C","B","C","B","B","C","C",12,8,107248051
7,114,248,51,7,12,40,"D","A","B","B","D","D","A","C",12,41,107248051
7,114,248,51,6,12,28,"D","B","A","D","D","D","A","A",12,30,107248051
7,114,248,52,3,6,25,"D","C","B","B","B","C","B","D",6,27,107248052
7,114,248,52,4,6,33,"D","C","B","C","D","D","B","B",6,35,107248052
7,114,248,52,5,6,43,"D","C","B","B","D","D","B","D",6,44,107248052
7,115,268,8,3,12,8,"D","C","B","C","D","D","C","D",12,14,107268008
7,115,268,8,2,12,18,"D","C","B","C","D","B","B","C",12,25,107268008
7,115,268,9,3,15,12,"D","C","B","A","B","C","C","C",15,17,107268009
7,115,268,11,3,16,18,"D","C","B","B","D","B","B","C",16,20,107268011
7,115,268,11,2,16,10,"D","C","B","C","D","B","B","C",16,15,107268011
7,115,268,11,4,16,27,"D","C","B","C","D","B","B","C",16,30,107268011
7,115,268,16,3,,,,,,,,,,,,,107268016
7,115,268,16,4,15,9,"D","C","B","C","D","B","B","C",15,10,107268016
7,115,268,16,5,15,13,"D","C","B","C","D","B","B","C",15,15,107268016
7,115,268,16,8,,,,,,,,,,,,,107268016
7,115,268,16,6,15,0,"D","C","A","B","D","B","C","B",15,3,107268016
7,115,268,37,2,15,0,"D","C","B","C","D","B","B","A",15,5,107268037
7,115,268,60,1,,,,,,,,,,,,,107268060
7,115,268,60,2,9,13,"D","C","B","B","B","B","B","D",9,16,107268060
7,115,268,76,4,12,30,"D","C","B","B","B","A","B","B",12,32,107268076
7,115,268,76,3,12,52,"D","C","B","D","D","B","A","D",12,58,107268076
7,115,268,76,2,8,0,"D","C","B","B","B","B","B","B",8,4,107268076
7,115,268,76,5,8,30,"D","D","D","D","D","D","D","D",8,34,107268076
7,115,268,86,3,16,5,"D","A","A","B","A","A","D","D",16,8,107268086
7,115,268,86,2,16,0,"D","C","B","B","D","A","C","A",16,4,107268086
7,117,253,3,3,14,57,"D","C","B","A","B","D","B","B",15,0,107253003
7,117,253,19,3,,,,,,,,,,,,,107253019
7,117,253,19,5,16,36,"D","C","B","C","D","B","B","A",16,38,107253019
7,117,253,19,4,16,30,"D","C","B","C","D","B","B","A",16,32,107253019
7,117,253,23,2,16,26,"D","C","B","C","D","B","B","A",16,27,107253023
7,117,253,33,3,11,4,"D","C","B","C","D","B","B","B",11,7,107253033
7,117,253,33,5,11,54,"D","C","B","C","D","C","B","D",11,55,107253033
7,117,253,33,4,10,0,"D","C","B","C","D","B","B","B",10,4,107253033
7,117,253,33,7,11,28,"D","C","B","B","B","D","C","B",11,31,107253033
7,117,253,35,3,15,12,"D","C","B","C","D","B","B","C",15,14,107253035
7,117,253,35,2,15,0,"D","C","B","C","D","B","B","C",15,5,107253035
7,117,253,37,4,15,18,"D","A","C","A","B","D","A","C",15,20,107253037
7,117,253,37,3,15,10,"D","A","B","A","D","A","D","D",15,15,107253037
7,117,253,37,2,15,0,"D","C","B","C","B","B","B","B",15,4,107253037
7,119,256,4,1,23,35,"D","C","B","C","D","B","B","C",23,37,107256004
7,119,256,10,5,15,38,"D","C","A","B","D","B","C","B",15,41,107256010
7,119,256,10,4,15,35,"D","A","B","D","D","B","B","C",15,38,107256010
7,119,256,16,2,16,33,"D","C","B","C","D","B","B","B",16,36,107256016
7,119,256,16,3,16,52,"D","C","B","B","D","D","B","A",16,55,107256016
7,119,256,17,4,16,45,"D","C","B","C","D","D","B","C",16,48,107256017
7,119,256,17,2,17,22,"D","C","B","C","D","B","B","C",17,24,107256017
7,119,256,17,3,17,10,"D","D","B","C","D","C","B","D",17,11,107256017
7,119,256,18,2,16,48,"D","C","B","C","D","C","B","B",16,49,107256018
7,119,256,20,2,16,30,"D","C","B","A","B","D","C","A",16,34,107256020
7,119,256,30,4,17,58,"D","B","B","D","B","B","C","B",18,0,107256030
7,119,256,30,3,18,4,"D","C","B","C","D","B","B","C",18,7,107256030
7,119,256,32,3,17,50,"D","C","B","B","D","D","A","C",17,56,107256032
7,119,256,32,4,17,58,"D","C","A","A","C","C","C","A",18,0,107256032
7,119,256,40,3,16,31,"D","C","B","C","D","D","B","D",16,32,107256040
7,119,256,40,4,16,40,"D","A","B","B","D","C","B","B",16,44,107256040
7,119,256,40,2,16,37,"D","C","B","C","D","B","B","D",16,38,107256040
7,119,256,42,3,17,16,"D","C","B","C","D","D","B","A",17,22,107256042
7,119,256,43,6,17,45,"D","C","B","C","D","B","B","C",7,50,107256043
7,119,256,43,5,16,20,"D","C","D","C","D","B","B","C",16,25,107256043
7,119,256,43,7,16,35,"D","C","B","C","D","B","B","C",16,38,107256043
7,119,256,45,3,15,20,"D","C","B","B","D","D","B","A",15,23,107256045
7,120,254,11,4,15,,"D","C","B","B","B","D","C","A",15,6,107254011
7,120,254,13,3,,,"D","C","B","C","D","A","C","A",,,107254013
7,120,254,13,2,,,"D","C","B","C","B","C","B","B",,,107254013
7,120,254,19,9,12,36,"D","C","B","A","D","B","C","B",12,39,107254019
7,120,254,19,4,10,52,"A","B","C","B","D","D","D","B",10,53,107254019
7,120,254,19,7,10,47,"D","C","B","D","D","B","A","B",10,50,107254019
7,120,254,19,5,12,42,"D","C","B","C","D","B","B","C",12,43,107254019
7,120,254,30,,,,"D","C","B","C","D","B","B","A",,,107254030
7,120,254,30,,,,"D","C","B","C","D","B","B","D",,,107254030
7,120,254,31,1,5,13,"D","D","A","A","C","D","C","D",5,16,107254031
7,120,254,34,2,4,6,"D","C","B","B","C","D","D","B",4,10,107254034
7,120,254,35,6,7,15,"D","C","B","C","D","B","B","C",7,20,107254035
7,120,254,50,14,14,20,"D","C","B","C","D","B","B","A",14,25,107254050
7,120,254,50,16,15,12,"D","C","B","D","D","D","C","D",15,17,107254050
7,120,254,50,17,15,20,"D","C","B","D","B","B","B","D",15,25,107254050
7,120,255,11,3,12,10,"D","C","B","C","D","B","B","C",12,11,107255011
7,120,255,11,4,12,11,"D","C","B","B","D","B","B","D",12,15,107255011
7,120,255,16,4,16,30,"D","C","B","C","D","B","C","C",16,35,107255016
7,120,255,16,3,16,22,"D","C","B","C","D","C","D","D",16,28,107255016
