"id1","id2","id3","id4","hhmid","s9a_iii","s9a_01","s9a_02","s9a_03","s9a_a1","s9a_a2","s9a_a3","s9a_a4","s9a_a5","s9a_a6","s9a_a7","s9a_a8","s9a_a9","s9a_a10","s9a_a11","s9a_a12","s9a_a13","s9a_a14i","s9a_a14ii","hhno"
8,149,306,29,5,2,1,,,1,30,4,1,8,2,2,1,5,,2,,,,,108306029
8,149,306,29,6,2,1,,,1,87,3,1,8,2,2,1,2,,1,3,2,,,108306029
8,149,306,29,8,7,1,,,1,36,3,1,14,2,2,1,5,5,1,10,2,,,108306029
8,149,306,32,7,,1,,,1,3,4,7,8,2,2,1,4,4,2,,,,,108306032
8,151,307,3,6,2,1,,,1,24,6,8,11,2,1,1,,,1,8,1,1,,108307003
8,151,307,4,3,2,1,,,1,87,6,87,18,2,1,1,,,1,2,2,,,108307004
8,151,307,8,9,5,1,,,1,87,6,87,87,2,2,1,,,1,3,2,,,108307008
8,151,307,8,10,5,1,,,1,36,6,12,24,2,2,1,,,2,,,,,108307008
8,151,307,9,4,3,1,,,1,87,1,3,87,2,2,1,,,1,3,1,,50,108307009
8,151,307,16,8,2,1,,,1,24,6,6,12,2,2,1,3,,1,2,2,,,108307016
8,151,307,21,5,2,1,,,1,27,,6,12,2,2,3,5,,2,,,,,108307021
8,151,307,21,6,2,1,,,1,87,,6,12,2,2,1,2,,1,3,2,,,108307021
8,151,307,23,3,2,1,,,1,87,6,6,9,2,2,1,2,,1,2,2,,,108307023
8,151,307,23,7,2,1,,,1,24,,5,8,2,2,3,4,,2,,,,,108307023
8,151,307,27,3,2,1,,,1,87,,4,5,2,2,1,2,,1,1,2,,,108307027
8,151,307,28,3,2,1,,,1,87,1,1,6,2,2,1,,,1,3,1,10,,108307028
8,151,307,33,5,2,1,,,1,87,1,1,5,2,2,1,,,1,4,2,,,108307033
8,151,307,34,5,2,1,,,1,36,1,1,6,2,2,1,,,2,,,,,108307034
8,151,307,34,6,2,1,,,1,87,1,1,6,2,2,1,,,1,3,2,,,108307034
8,151,307,38,5,2,1,,,1,87,1,1,12,2,2,1,,,1,5,2,,,108307038
8,151,307,40,6,2,1,,,1,87,3,3,3,2,1,1,,,2,,,,,108307040
8,151,307,40,10,7,1,,,1,24,1,6,12,2,1,1,,,2,,,,,108307040
8,151,308,1,14,11,1,,,1,37,6,6,7,2,2,1,3,3,2,,,,,108308001
8,151,308,1,19,15,1,,,1,3,6,6,12,2,2,1,0,0,1,3,2,,,108308001
8,151,308,1,20,15,1,,,1,87,6,6,87,2,2,1,2,0,,4,2,,,108308001
8,151,308,3,8,5,1,,,1,31,6,3,7,2,2,1,4,4,1,2,2,,,108308003
8,151,308,5,3,2,1,,,1,27,1,1,15,2,2,1,5,5,1,2,2,,,108308005
8,151,308,10,7,2,1,,,1,22,6,6,8,2,2,1,7,0,2,,,,,108308010
8,151,308,20,8,2,1,,,1,87,3,7,12,2,2,1,0,0,1,12,,1,,108308020
8,151,308,20,13,9,1,,,1,87,3,7,12,2,2,1,0,0,1,12,1,1,,108308020
8,151,308,20,17,14,1,,,1,25,6,1,24,2,2,2,7,0,2,,,,,108308020
8,151,308,26,6,2,1,,,1,87,6,8,12,2,2,1,7,0,1,12,1,,30,108308026
8,151,308,30,5,2,1,,,1,32,0,11,14,2,2,1,3,4,2,,,,,108308030
8,151,308,30,6,2,1,,,1,87,0,87,87,2,2,1,2,0,2,,,,,108308030
8,151,308,32,5,2,1,,,1,87,0,3,87,2,2,1,0,0,1,4,1,,50,108308032
8,151,308,32,9,6,1,,,1,24,0,3,12,2,2,1,0,0,1,3,1,,50,108308032
8,151,308,43,5,3,1,,,1,26,0,6,14,2,2,3,0,1,2,,,,,108308043
8,151,308,43,6,3,1,,,1,87,0,87,87,2,2,1,0,0,1,4,1,,30,108308043
8,151,308,48,10,6,1,,,1,17,6,6,7,2,2,1,7,0,2,,,,,108308048
8,157,309,14,7,2,1,,,1,36,1,1,12,2,2,1,3,3,2,,,,,108309014
8,157,309,14,8,2,1,,,1,87,1,1,9,2,2,1,3,3,1,2,2,,,108309014
8,157,309,16,7,4,1,,,1,36,6,6,6,2,2,1,0,0,2,,,,,108309016
8,157,309,20,13,10,1,,,1,27,6,6,7,2,2,1,2,2,2,,,,,108309020
8,157,309,20,14,10,1,,,1,87,87,87,87,2,2,1,0,0,1,3,2,,,108309020
8,157,309,25,4,2,1,,,1,87,2,1,6,2,2,1,0,0,2,,,,,108309025
8,157,309,28,6,2,1,,,,36,,3,12,2,2,1,7,0,2,,,,,108309028
8,157,309,31,4,2,1,,,1,87,2,6,87,2,2,1,2,0,2,,,,,108309031
8,157,309,32,7,2,1,,,1,36,2,24,24,2,2,1,2,0,2,,,,,108309032
8,157,309,36,3,2,1,,,1,30,3,3,4,2,2,3,0,0,2,,,,,108309036
8,157,309,40,5,2,1,,,,24,6,6,8,2,2,4,7,0,1,4,,,40,108309040
8,157,309,41,5,2,1,,,1,36,2,3,4,2,2,1,0,0,2,,,,,108309041
8,135,310,4,7,2,1,,,1,36,6,6,6,2,2,1,5,2,2,,,,,108310004
8,135,310,5,7,1,1,,,1,24,2,5,24,2,2,1,4,3,1,4,2,,,108310005
8,135,310,5,8,1,1,,,1,87,87,87,87,2,2,1,2,,1,1,2,,,108310005
8,135,310,7,5,1,1,,,1,87,6,6,6,2,2,1,3,,1,1,2,,,108310007
8,135,310,19,8,2,1,,,1,19,6,6,12,2,2,1,,,2,,,,,108310019
8,135,310,24,3,2,1,,,1,87,1,3,5,2,2,1,7,,1,12,1,,10,108310024
8,135,310,32,5,2,1,,,1,24,6,8,9,2,2,1,,,2,,,,,108310032
8,135,310,34,6,2,1,,,1,87,3,1,8,2,2,1,,,1,12,1,1,20,108310034
8,135,310,47,4,2,1,,,1,36,6,7,8,2,2,1,,,2,,,,,108310047
8,135,310,47,5,2,1,,,1,87,6,7,8,2,2,1,,,1,12,1,,20,108310047
8,135,310,54,3,2,1,,,,24,6,6,8,2,2,1,,,1,10,1,1,,108310054
8,135,310,64,4,2,1,,,1,18,6,12,12,2,2,1,7,,1,2,1,,10,108310064
8,135,310,64,6,2,1,,,1,18,6,12,12,2,2,1,7,,1,7,1,,10,108310064
8,135,310,71,4,1,1,,,1,87,6,7,9,2,2,1,7,,1,12,1,,50,108310071
8,135,311,3,5,2,1,,,1,24,6,8,12,2,2,1,0,0,1,2,2,,,108311003
8,135,311,7,5,2,1,,,1,24,6,6,7,2,2,1,3,0,2,,,,,108311007
8,135,311,16,4,2,1,,,1,12,6,6,6,2,2,1,0,0,2,,,,,108311016
8,135,311,19,4,1,1,,,1,24,6,7,7,2,2,1,0,0,1,2,2,,,108311019
8,135,311,24,4,2,1,,,1,32,6,6,8,2,2,1,0,0,1,4,,,,108311024
8,135,311,29,7,2,1,,,1,87,6,6,6,2,2,1,1,0,1,12,1,,10,108311029
8,135,311,29,8,2,1,,,1,87,6,6,6,2,2,1,1,0,1,12,1,,10,108311029
8,135,311,31,4,2,1,,,1,18,2,3,3,2,2,1,0,7,2,,,,,108311031
8,135,311,33,7,1,1,,,1,87,6,6,7,2,,1,0,0,1,12,1,,10,108311033
8,135,311,35,2,1,1,,,1,26,6,8,8,2,2,3,0,0,2,,,,,108311035
8,135,311,35,3,1,1,,,1,87,6,8,8,2,2,1,0,0,1,7,2,,,108311035
9,158,312,5,5,2,1,,,1,24,6,8,12,2,2,3,,3,1,0,2,,,109312005
9,158,312,5,6,2,1,,,1,3,3,3,3,2,2,3,,2,1,1,2,,,109312005
9,158,312,14,3,2,1,,,1,24,6,6,6,2,2,1,0,0,2,,,,,109312014
9,158,312,42,4,2,1,,,1,16,6,6,6,2,2,7,0,0,2,,,,,109312042
9,158,312,42,5,2,1,,,,16,6,6,6,2,2,7,0,0,2,,,,,109312042
9,158,312,46,3,2,1,,,1,87,7,24,24,1,1,3,2,0,1,5,2,,,109312046
9,158,312,54,7,2,1,,,1,30,4,6,6,2,2,1,0,0,1,2,2,,,109312054
9,158,312,58,5,1,1,,,1,42,6,6,6,2,2,1,0,0,2,,,,,109312058
9,158,313,3,8,2,1,,,1,24,6,6,6,2,2,3,0,0,2,,,,,109313003
9,158,313,4,4,2,1,,,1,24,3,3,3,2,,1,0,0,2,,,,,109313004
9,158,313,12,2,1,1,,,,18,6,6,6,,2,,,,1,24,2,,,109313012
9,158,313,17,8,6,1,,,1,32,6,6,6,2,2,1,0,0,2,,2,,,109313017
9,158,314,2,5,2,1,,,1,36,7,7,7,2,,1,,,2,,,,,109314002
9,158,314,7,4,2,1,,,1,87,1,87,87,2,2,3,3,,1,1,2,,,109314007
9,158,314,9,6,1,1,,,1,87,6,6,10,2,2,1,2,3,1,6,2,,,109314009
9,158,314,13,6,2,1,,,2,36,6,6,10,2,2,1,,,2,,,,,109314013
9,158,314,15,3,2,1,,,1,87,1,1,5,1,1,1,,,1,10,2,,,109314015
9,158,314,18,6,2,1,,,1,87,6,8,87,1,1,1,2,,1,1,2,,,109314018
9,157,315,1,4,2,2,1,,,27,3,6,6,2,,1,0,0,1,6,2,,,109315001
9,157,315,3,7,6,2,1,,1,87,87,87,87,2,2,1,0,0,1,3,2,,,109315003
9,157,315,5,4,1,1,,,2,,6,10,16,2,2,1,3,2,1,4,1,10,,109315005
9,157,315,5,7,6,1,,,1,87,6,10,16,2,2,1,2,2,1,3,1,21,,109315005
9,157,315,6,5,1,2,1,,1,87,1,1,5,2,2,1,7,0,2,,,,,109315006
9,157,315,7,4,2,2,1,,1,24,6,8,10,2,2,3,7,3,2,,,,,109315007
9,157,315,9,6,2,2,1,,1,36,3,3,3,1,,1,0,0,2,,,,,109315009
9,157,315,9,10,7,1,,,1,24,6,3,4,1,,1,0,0,2,,,,,109315009
9,157,315,10,4,2,1,,,1,87,1,1,87,2,2,1,0,0,1,6,2,,,109315010
9,157,315,11,5,2,2,2,,,,2,4,9,2,2,1,6,5,2,,,,,109315011
9,157,315,14,8,9,1,,,1,18,6,8,12,2,2,1,0,0,1,4,1,10,,109315014
9,157,315,15,6,3,2,1,,1,87,8,4,5,2,2,1,2,0,1,2,1,30,,109315015
9,157,315,15,8,3,2,1,,1,6,6,3,3,2,2,1,0,0,1,1,1,20,,109315015
9,157,315,15,9,,1,,,,,,,,,,,,,,,,,,109315015
9,157,315,17,3,2,2,1,,1,87,6,6,6,2,2,1,0,0,2,,,,,109315017
9,157,316,2,4,2,1,,,,26,6,6,6,1,,1,,,1,11,2,,,109316002
9,157,316,4,4,1,1,,,1,26,5,12,12,1,1,1,,,2,,,,,109316004
9,157,316,16,9,8,1,,,2,25,3,3,6,2,2,1,7,,2,,,,,109316016
9,157,316,16,10,8,1,,,,87,6,7,7,2,2,1,2,,1,3,2,,,109316016
9,157,316,25,9,2,1,,,2,26,3,3,3,2,2,3,,,2,,,,,109316025
9,157,316,25,10,2,1,,,2,26,3,3,3,2,2,3,,,2,,,,,109316025
9,157,316,27,4,2,1,,,2,16,8,8,8,2,2,3,,,1,3,1,3,,109316027
9,157,316,27,5,2,1,,,1,87,8,8,87,2,2,3,,,1,10,,3,,109316027
9,157,316,36,8,2,1,,,1,32,6,7,12,2,2,4,3,,1,7,1,2,50,109316036
9,157,316,39,5,2,1,,,2,24,6,10,10,2,2,3,2,,2,,,,,109316039
9,157,316,44,5,2,1,,,1,87,5,87,87,1,,1,,,1,4,,5,,109316044
9,156,317,24,3,2,1,,,1,21,6,6,6,2,2,1,0,0,2,,,,,109317024
9,156,317,24,4,2,1,,,1,87,1,1,4,2,2,1,0,0,1,6,2,,,109317024
9,156,317,25,5,2,1,,,1,27,6,6,6,2,,1,0,0,1,2,2,,,109317025
9,156,317,81,4,2,1,,,1,12,6,6,7,2,,3,0,0,2,,,,,109317081
9,156,317,83,6,2,1,,,1,87,6,7,7,2,2,1,,,1,3,2,,,109317083
9,156,317,89,5,2,1,,,1,30,6,6,6,2,2,1,0,0,2,,,,,109317089
9,162,318,1,6,3,1,,,1,,,,,2,2,1,0,0,1,2,2,,,109318001
9,162,318,3,6,2,2,4,,2,36,6,6,12,1,,5,5,2,1,3,2,,,109318003
9,162,318,3,7,2,1,,,1,87,87,87,87,2,,1,7,0,1,12,2,,,109318003
9,162,318,7,8,3,1,,,1,24,1,6,6,1,,5,4,0,2,,,,,109318007
9,162,318,8,10,9,1,,,1,6,8,12,12,2,2,1,,,1,2,2,,,109318008
9,162,318,8,11,9,1,,,2,87,1,8,8,2,1,1,0,0,1,3,2,,,109318008
9,162,318,9,3,1,1,,,1,,,,,1,1,3,2,0,1,1,2,,,109318009
9,162,318,10,3,2,1,,,1,28,3,4,5,2,2,1,0,0,1,3,2,,,109318010
9,162,318,11,7,6,1,,,2,38,1,3,12,2,2,1,0,0,1,4,2,,,109318011
9,162,318,12,9,8,1,,,1,87,6,9,12,1,1,1,1,0,1,1,2,,,109318012
9,162,318,14,3,2,1,,,1,87,6,7,12,1,,3,1,0,1,3,2,,,109318014
9,156,319,7,9,8,1,,,2,24,6,8,8,2,2,1,3,0,1,3,2,,,109319007
9,156,319,9,3,2,1,,,,,6,6,6,2,2,1,0,0,1,2,2,,,109319009
9,156,319,10,5,2,1,,,1,87,87,87,87,2,2,1,0,0,1,4,2,,,109319010
9,156,319,16,7,2,1,,,2,24,3,6,8,2,2,1,7,0,1,5,2,,,109319016
9,156,319,19,6,2,1,,,1,,6,8,10,2,2,1,2,0,1,6,2,,,109319019
9,156,319,22,5,4,1,,,2,24,6,6,9,2,2,1,0,0,2,,,,,109319022
9,156,319,27,6,4,1,,,1,24,5,12,12,2,2,1,7,3,2,,,,,109319027
9,156,319,27,7,4,1,,,1,87,87,87,87,2,2,1,7,2,2,,,,,109319027
9,156,320,5,6,2,1,,,1,28,6,6,12,2,2,1,2,0,2,,,,,109320005
9,156,320,13,4,1,1,,,1,30,3,3,30,2,2,1,0,0,2,,,,,109320013
9,156,320,15,4,2,1,,,1,28,6,6,7,2,2,1,0,0,2,,,,,109320015
9,156,320,28,5,2,1,,,1,87,7,87,87,2,1,1,0,0,1,12,2,,,109320028
9,162,321,1,6,2,1,,,1,87,0,6,12,2,2,1,2,0,1,2,2,,,109321001
9,162,321,6,5,2,1,,,1,87,0,2,5,2,2,1,2,0,1,2,2,,,109321006
9,162,321,9,7,2,1,,,1,12,0,6,12,2,2,1,2,0,2,,,,,109321009
9,162,321,12,4,2,1,,,1,,,,,,,,,,,,,,,109321012
9,162,321,18,5,2,1,,,1,28,6,6,6,2,2,1,0,0,2,,,,,109321018
9,162,321,27,3,4,1,,,1,12,8,8,12,2,2,1,0,0,1,2,2,,,109321027
9,162,321,30,4,1,1,,,1,3,3,3,3,2,2,3,0,0,2,,,,,109321030
9,162,321,35,6,1,1,,,1,87,0,1,18,2,2,1,2,0,1,4,2,,,109321035
9,156,322,18,2,1,1,,,1,17,6,6,6,2,2,3,,,2,,,,,109322018
9,156,322,20,5,1,1,,,1,24,6,6,7,2,2,1,,,1,3,2,,,109322020
9,156,322,22,4,2,1,,,1,3,3,3,3,2,2,3,,,2,,,,,109322022
9,156,322,25,3,1,1,,,1,24,6,6,18,2,2,3,,,2,,,,,109322025
9,156,322,25,4,1,1,,,1,18,6,6,12,2,2,3,,,2,,,,,109322025
9,156,322,45,3,1,1,,,1,7,6,7,7,2,2,1,,,1,9,2,,,109322045
9,156,322,67,5,2,1,,,1,87,3,6,7,2,2,3,,,2,,,,,109322067
9,156,322,70,3,2,1,,,1,8,,8,8,2,2,3,,,1,10,2,,,109322070
9,159,324,4,3,2,1,,,1,87,6,6,6,2,2,1,0,0,1,12,2,,,109324004
9,159,324,6,2,2,1,,,1,24,6,8,12,2,2,1,7,0,2,,,,,109324006
9,159,324,11,6,2,1,,,1,,,,,,,,,,,,,,,109324011
9,159,324,14,6,5,1,,,1,87,6,6,6,2,2,1,1,0,1,2,2,,,109324014
9,159,324,19,9,2,1,,,1,24,3,1,6,2,2,1,0,2,1,10,1,2,,109324019
9,159,324,19,15,10,1,,,1,87,6,1,7,2,2,,0,0,1,5,,2,50,109324019
9,159,324,21,8,2,1,,,1,87,1,4,6,2,2,1,6,0,1,2,2,,,109324021
9,159,324,23,3,2,1,,,1,87,6,12,12,2,2,1,7,0,1,12,2,,,109324023
9,154,325,8,5,2,1,,,1,18,1,4,12,1,2,1,3,0,2,,,,,109325008
9,154,325,10,5,2,1,,,,24,0,6,12,2,2,1,7,0,2,,,,,109325010
9,154,325,29,5,2,1,,,1,30,0,12,18,2,2,1,3,1,2,,,,,109325029
9,154,325,29,6,2,1,,,1,87,0,87,87,2,2,1,0,0,1,2,2,,,109325029
9,154,325,29,9,7,1,,,1,24,0,6,6,2,2,1,2,0,1,1,2,,,109325029
9,154,325,32,3,2,1,,,1,24,3,3,12,2,2,1,2,0,2,,,,,109325032
9,154,325,32,4,2,1,,,1,24,3,3,11,2,2,1,3,0,1,3,2,,,109325032
9,154,325,34,8,5,1,,,1,87,12,12,17,2,2,1,7,0,1,12,2,,,109325034
9,154,325,38,5,2,1,,,1,17,1,1,6,2,2,1,5,0,2,,,,,109325038
9,154,325,38,6,2,1,,,1,87,6,6,6,2,2,1,0,0,1,1,2,,,109325038
9,154,325,38,7,2,1,,,1,12,1,1,7,2,2,1,0,0,2,,,,,109325038
9,154,326,22,6,2,1,,,,24,0,5,14,2,2,1,7,0,1,12,1,,20,109326022
9,154,326,22,7,2,1,,,,87,0,4,11,2,2,1,0,0,1,12,1,,20,109326022
9,154,327,3,3,2,1,,,1,24,6,1,6,2,2,1,2,2,2,,,,,109327003
9,154,327,3,4,2,1,,,1,87,6,1,6,2,2,1,,,1,12,,6,,109327003
9,154,327,5,6,2,1,,,1,27,1,1,1,2,2,1,3,,2,,,,,109327005
9,154,327,6,7,2,1,,,1,32,1,1,6,2,2,1,,,1,6,2,,,109327006
9,154,327,6,9,8,1,,,1,24,2,1,6,2,2,1,,,1,5,1,5,,109327006
9,154,327,7,3,,1,,,1,18,1,1,3,2,2,1,,,2,,,,,109327007
9,154,327,7,4,,1,,,1,87,1,1,87,2,2,1,,,2,,,,,109327007
9,154,327,9,5,2,1,,,1,36,,7,24,2,1,7,,,2,,,,,109327009
9,154,327,9,8,6,1,,,1,36,,6,18,2,1,7,,,2,,,,,109327009
9,154,327,9,9,6,1,,,1,87,,6,18,2,1,7,,,1,,,,50,109327009
9,154,327,10,6,2,1,,,1,27,,6,24,2,2,1,7,,2,,,,,109327010
9,154,327,10,8,7,1,,,1,29,,6,24,2,2,1,7,,2,,,,,109327010
9,154,327,10,9,7,1,,,1,87,,6,87,2,2,1,,,1,6,1,,70,109327010
9,154,327,11,3,1,1,,,1,28,6,7,12,2,2,1,7,,1,12,1,,20,109327011
9,154,327,11,8,1,1,,,1,29,6,7,12,2,2,3,7,,2,,,,,109327011
9,154,327,20,2,1,1,,,1,24,,6,12,2,2,3,,,2,,,,,109327020
9,154,328,1,8,5,1,,,1,24,6,7,6,2,2,1,0,0,2,,,,,109328001
9,154,328,1,11,9,1,,,1,87,6,8,6,2,2,1,0,0,1,12,2,,,109328001
9,154,328,2,5,2,1,,,1,87,6,1,6,2,2,,0,1,1,5,2,,,109328002
9,154,328,2,8,6,1,,,1,26,6,6,7,2,2,1,0,0,1,3,2,,,109328002
9,154,328,7,4,1,1,,,1,87,87,87,87,2,2,1,0,0,1,4,2,,,109328007
9,154,328,10,5,2,1,,,1,26,3,3,4,2,2,1,0,3,2,,2,,,109328010
9,154,328,11,7,2,1,,,1,87,1,7,8,2,2,1,2,0,1,4,2,,,109328011
9,154,328,17,4,1,1,,,1,87,1,6,12,2,2,1,3,0,2,,,,,109328017
9,154,328,22,4,1,1,,,1,24,1,6,12,2,2,3,2,0,1,2,2,,,109328022
9,154,328,23,3,2,1,,,1,87,6,7,12,,,,,,,,,,,109328023
9,154,328,26,4,2,1,,,1,87,6,12,17,2,1,1,0,0,1,12,2,,,109328026
9,154,328,37,4,2,1,,,1,26,2,6,12,2,1,1,0,0,2,,,,,109328037
9,154,328,44,7,2,1,,,1,36,6,8,12,2,2,3,0,0,2,,,,,109328044
9,154,328,45,8,2,1,,,1,25,6,10,12,2,1,3,7,7,1,12,,,10,109328045
9,154,328,46,3,1,1,,,1,27,6,6,12,2,2,1,2,0,1,2,2,,,109328046
9,154,328,46,4,1,1,,,1,87,87,87,87,2,2,1,0,0,1,1,2,,,109328046
10,169,329,5,3,2,1,,,1,24,6,24,24,2,2,1,0,0,1,5,2,,,110329005
10,169,329,30,3,2,1,,,1,27,6,6,12,1,1,2,0,0,2,,,,,110329030
10,169,329,30,4,2,1,,,1,87,6,6,12,1,1,2,0,0,2,,,,,110329030
10,169,329,31,3,2,1,,,2,24,6,10,12,2,2,1,5,0,2,,,,,110329031
10,169,329,33,5,3,1,,,1,24,6,6,6,1,1,3,0,0,1,12,2,,,110329033
10,169,329,37,7,2,1,,,2,24,6,6,7,2,2,1,0,0,2,,,,,110329037
10,169,329,54,4,2,1,,,2,17,6,3,6,2,2,1,1,0,2,,,,,110329054
10,169,329,68,4,2,1,,,1,24,6,12,12,2,2,1,0,0,2,,,,,110329068
10,169,329,68,5,2,1,,,1,87,6,12,12,2,2,1,0,0,1,1,,,,110329068
10,169,329,74,2,1,1,,,2,26,6,6,10,2,2,1,3,0,2,,,,,110329074
10,169,329,74,3,1,1,,,,87,6,6,8,2,2,1,0,0,2,,,,,110329074
10,169,329,79,4,2,1,,,1,87,6,6,6,2,2,1,0,0,1,12,2,,,110329079
10,169,329,79,6,2,1,,,1,3,3,3,3,2,2,3,0,0,2,,,,,110329079
10,171,330,5,7,2,1,,,2,24,6,8,8,2,2,1,,,2,,,,,110330005
10,171,330,5,8,2,1,,,2,24,6,8,8,2,2,1,,,2,,,,,110330005
10,171,330,6,3,2,1,,,1,36,6,6,12,2,2,2,,,2,,,,,110330006
10,171,330,6,4,2,1,,,1,87,6,6,12,2,2,2,,,1,1,2,,,110330006
10,171,330,9,3,2,1,,,1,27,6,6,7,1,1,2,,,1,3,2,,,110330009
10,171,330,9,6,4,1,,,1,87,6,6,6,1,1,1,,,1,3,2,,,110330009
10,171,330,11,14,13,1,,,1,87,87,87,87,2,2,1,,,1,8,2,,,110330011
10,171,330,12,3,2,1,,,1,87,6,6,6,1,1,1,,,1,3,1,10,,110330012
10,171,330,14,6,2,1,,,1,36,6,6,6,2,2,1,,,1,12,2,,,110330014
10,171,330,14,7,2,1,,,1,2,6,6,6,2,2,1,,,1,12,2,,,110330014
10,171,330,15,5,3,1,,,2,24,6,6,10,2,2,1,3,2,2,,,,,110330015
10,171,330,15,6,3,1,,,1,87,87,87,87,2,2,1,,,1,4,2,,,110330015
10,171,330,20,4,2,1,,,1,24,6,7,7,1,1,2,,,2,,,,,110330020
10,171,330,23,6,2,1,,,1,29,6,6,6,2,2,1,,,1,12,2,,,110330023
10,169,331,2,4,2,1,,,1,36,4,4,4,1,1,1,,,2,,,,,110331002
10,169,331,4,4,2,1,,,2,22,6,9,10,2,2,1,,,2,,,,,110331004
10,169,331,4,5,2,1,,,1,87,6,8,10,2,2,1,,,1,5,2,,,110331004
10,169,331,5,3,2,1,,,1,87,6,6,12,1,1,3,,,2,,,,,110331005
10,169,331,6,4,2,1,,,1,87,87,87,87,2,2,1,,,2,,,,,110331006
10,169,331,8,6,5,1,,,1,87,6,6,6,2,2,1,,,1,2,1,10,,110331008
10,169,331,9,4,2,1,,,1,30,6,6,6,1,1,1,0,0,1,12,2,,,110331009
10,169,331,11,5,2,1,,,1,36,6,7,7,1,1,1,,,2,,,,,110331011
10,169,331,11,6,2,1,,,1,87,87,87,87,1,1,1,,,2,,,,,110331011
10,169,331,13,5,2,1,,,2,24,6,6,8,2,2,1,,,2,,,,,110331013
10,169,331,14,6,5,1,,,1,36,6,6,12,1,1,1,,,2,,,,,110331014
10,169,332,2,5,2,1,,,1,24,6,6,6,1,,1,0,0,1,12,2,,,110332002
10,169,332,2,6,2,1,,,1,87,87,87,87,2,2,1,0,0,2,,,,,110332002
10,169,332,4,8,2,1,,,2,24,6,6,8,2,2,1,0,0,2,,,,,110332004
10,169,332,5,4,2,1,,,1,24,6,7,7,1,1,2,0,0,2,,,,,110332005
10,169,332,6,3,2,1,,,,,,,,,,,,,,,,,,110332006
10,169,332,11,4,2,1,,,1,87,2,2,2,1,1,1,0,0,1,12,2,,,110332011
10,169,332,12,6,2,1,,,1,87,6,6,6,1,1,1,0,0,1,12,2,,,110332012
10,169,332,13,4,2,1,,,1,87,6,12,12,1,1,1,0,0,2,,,,,110332013
10,169,332,19,4,1,1,,,1,,,,,2,2,3,,,2,,,,,110332019
10,166,333,3,7,1,1,,,1,26,6,6,6,2,2,1,0,0,1,12,2,,,110333003
10,166,333,3,12,8,1,,,1,87,6,6,6,2,,1,0,0,1,12,2,,,110333003
10,166,333,5,7,2,1,,,1,26,6,6,6,2,2,5,7,0,2,,,,,110333005
10,166,333,12,6,2,1,,,1,87,6,8,8,2,2,1,0,0,2,,,,,110333012
10,166,333,17,6,2,1,,,1,24,6,3,10,2,2,1,3,0,2,,,,,110333017
10,166,333,17,7,2,1,,,1,24,6,3,10,2,2,1,5,0,2,,,,,110333017
10,166,333,18,5,2,1,,,1,28,6,7,7,2,2,3,0,0,1,1,2,,,110333018
10,166,333,20,3,2,1,,,1,87,87,87,87,2,2,1,0,0,2,,,,,110333020
10,166,334,4,7,2,1,,,1,87,87,87,87,1,1,1,,,1,3,1,3,,110334004
10,166,334,6,4,3,1,,,1,87,4,4,4,2,2,1,2,,1,12,2,,,110334006
10,166,334,7,7,3,1,,,1,36,6,6,6,1,1,3,,,1,1,1,2,,110334007
10,166,334,11,7,4,2,,,2,24,6,10,10,2,2,1,,,2,,,,,110334011
10,166,334,15,7,4,1,,,1,24,6,6,6,2,2,1,5,5,1,3,2,,,110334015
10,166,334,15,8,4,1,,,1,87,6,6,6,2,2,1,,,1,4,2,,,110334015
10,166,335,3,5,2,1,,,1,87,6,7,7,2,2,4,2,1,1,1,2,,,110335003
10,166,335,6,6,2,1,,,1,87,87,87,87,1,1,1,,,1,2,2,,,110335006
10,166,335,17,6,2,1,,,1,87,6,7,7,1,1,3,3,,1,2,2,,,110335017
10,166,335,17,8,7,1,,,1,87,6,6,7,2,2,1,,,1,3,2,,,110335017
10,166,335,38,5,2,1,,,2,,6,6,12,2,2,1,5,3,2,,,,,110335038
10,166,335,41,6,5,1,,,2,,6,6,12,2,2,1,,,2,,,,,110335041
10,166,335,48,3,2,1,,,1,18,6,7,7,2,2,1,,,1,12,2,,,110335048
10,166,335,49,5,2,1,,,1,87,6,6,6,2,2,1,,,1,6,2,,,110335049
10,166,335,59,5,2,1,,,1,3,,,,2,2,3,,,1,12,2,,,110335059
10,166,336,4,9,5,1,,,1,21,7,6,7,2,2,3,5,,2,,,,,110336004
10,166,336,6,6,2,1,,,,,,,,,,,,,,,,,,110336006
10,166,336,7,3,1,1,,,1,26,6,6,6,2,2,1,,,2,,,,,110336007
10,166,336,8,6,2,1,,,1,87,6,6,6,2,,1,,,1,12,2,,,110336008
10,166,336,9,4,1,1,,,2,24,6,6,8,2,2,3,3,,2,,,,,110336009
10,166,336,11,6,2,1,,,1,36,6,6,7,2,2,3,,2,,,,,,110336011
10,166,336,12,6,2,1,,,1,28,6,6,12,1,1,2,,,1,5,1,6,,110336012
10,166,336,12,8,2,1,,,1,28,6,6,12,1,1,3,,,1,4,1,4,,110336012
10,166,336,15,3,2,1,,,1,87,6,6,6,2,2,1,,,1,12,2,,,110336015
10,166,337,3,3,2,1,,,1,24,6,6,6,2,2,3,,,1,5,,,,110337003
10,166,337,3,4,2,1,,,1,87,87,87,87,2,2,3,,,2,,,,,110337003
10,166,337,8,7,2,1,,,1,24,6,8,8,2,2,1,4,3,2,,,,,110337008
