"id1","id2","id3","id4","crop_no","plotno","s4bi_b63i","s4bi_b63ii","s4bi_b64","s4bi_b65i","s4bi_b65ii","s4bi_b66i","s4bi_b661i","s4bi_b661ii","s4bi_b67i","s4bi_b67ii","s4bi_b68","s4bi_b69i","s4bi_b69ii","s4bi_b70","s4bi_b71i","s4bi_b71ii","s4bi_b72i","s4bi_b72ii","hhno"
6,92,196,11,14,1,,,,,,,,,,,,,,,,,,,106196011
6,92,196,11,10,1,,,,,,,,,,,,,,,,,,,106196011
6,92,196,12,15,1,,,,,,,,,,,,,,,,,,,106196012
6,92,196,12,14,2,,,,,,,,,,,,,,,,,,,106196012
6,92,196,12,7,1,,,,,,,,,,,,,,,,,,,106196012
6,92,196,12,6,2,,,,,,,,,,,,,,,,,,,106196012
6,92,196,12,11,1,,,,,,,,,,,,,,,,,,,106196012
6,92,196,12,4,1,,,,,,,,,,,,,,,,,,,106196012
6,92,196,12,1,1,5,7,3,3000,39,2,,,4,0,2,,,,180,0,,,106196012
6,92,196,12,10,2,,,,,,,,,,,,,,,,,,,106196012
6,92,196,12,8,2,,,,,,,,,,,,,,,,,,,106196012
6,92,196,12,13,2,,,,,,,,,,,,,,,,,,,106196012
6,92,196,12,9,2,,,,,,,,,,,,,,,,,,,106196012
6,92,196,12,2,1,,,,,,,,,,,,,,,,,,,106196012
6,92,196,12,12,1,,,,,,,,,,,,,,,,,,,106196012
6,92,196,12,5,1,,,,,,,,,,,,,,,,,,,106196012
6,92,196,12,3,2,,,,,,,,,,,,,,,,,,,106196012
6,92,196,16,12,1,,,,,,,,,,,,,,,,,,,106196016
6,92,196,16,13,1,,,,,,,,,,,,,,,,,,,106196016
6,92,196,16,7,1,,,,,,,,,,,,,,,,,,,106196016
6,92,196,16,4,1,,,,,,,,,,,,,,,,,,,106196016
6,92,196,16,15,1,,,,,,,,,,,,,,,,,,,106196016
6,92,196,16,11,1,,,,,,,,,,,,,,,,,,,106196016
6,92,196,16,8,1,,,,,,,,,,,,,,,,,,,106196016
6,92,196,16,6,1,,,,,,,,,,,,,,,,,,,106196016
6,92,196,16,2,1,,,,,,,,,,,,,,,,,,,106196016
6,92,196,16,5,1,,,,,,,,,,,,,,,,,,,106196016
6,92,196,16,14,1,,,,,,,,,,,,,,,,,,,106196016
6,92,196,16,1,1,29,7,3,6000,39,2,,,6,0,2,,,,170,0,,,106196016
6,92,196,16,10,1,,,,,,,,,,,,,,,,,,,106196016
6,92,196,16,9,1,,,,,,,,,,,,,,,,,,,106196016
6,92,196,16,3,1,,,,,,,,,,,,,,,,,,,106196016
6,92,196,22,4,3,22,7,3,3000,39,2,,,3,40,2,,,,60,0,,,106196022
6,92,196,22,9,2,,,,,,,,,,,,,,,,,,,106196022
6,92,196,22,11,1,,,,,,,,,,,,,,,,,,,106196022
6,92,196,22,10,3,,,,,,,,,,,,,,,,,,,106196022
6,92,196,22,1,3,5,7,3,3000,39,2,,,3,40,2,,,,30,0,,,106196022
6,92,196,22,7,1,,,,,,,,,,,,,,,,,,,106196022
6,92,196,22,12,2,,,,,,,,,,,,,,,,,,,106196022
6,92,196,22,13,3,,,,,,,,,,,,,,,,,,,106196022
6,92,196,22,6,3,,,,,,,,,,,,,,,,,,,106196022
6,92,196,22,2,3,29,7,3,3000,39,2,,,3,40,2,,,,40,0,,,106196022
6,92,196,22,14,2,,,,,,,,,,,,,,,,,,,106196022
6,92,196,22,3,2,29,7,3,3000,39,2,,,3,40,2,,,,280,0,,,106196022
6,92,196,22,5,3,5,7,3,3000,39,2,,,3,40,2,,,,70,0,,,106196022
6,92,196,22,8,1,,,,,,,,,,,,,,,,,,,106196022
6,92,196,22,15,1,,,,,,,,,,,,,,,,,,,106196022
6,92,196,23,3,1,5,7,3,3000,39,2,,,3,60,2,,,,500,0,,,106196023
6,92,196,23,7,4,,,,,,,,,,,,,,,,,,,106196023
6,92,196,23,14,3,,,,,,,,,,,,,,,,,,,106196023
6,92,196,23,8,4,,,,,,,,,,,,,,,,,,,106196023
6,92,196,23,10,2,,,,,,,,,,,,,,,,,,,106196023
6,92,196,23,4,3,29,7,3,3000,39,2,,,3,40,2,,,,100,0,,,106196023
6,92,196,23,11,3,,,,,,,,,,,,,,,,,,,106196023
6,92,196,23,5,1,29,7,3,4000,39,2,,,5,0,2,,,,480,0,,,106196023
6,92,196,23,6,4,,,,,,,,,,,,,,,,,,,106196023
6,92,196,23,12,3,,,,,,,,,,,,,,,,,,,106196023
6,92,196,23,13,4,,,,,,,,,,,,,,,,,,,106196023
6,92,196,23,1,2,6,7,5,4000,39,2,,,4,80,2,,,,400,0,,,106196023
6,92,196,23,15,4,,,,,,,,,,,,,,,,,,,106196023
6,92,196,23,2,4,25,7,3,3000,39,2,,,3,0,2,,,,400,0,,,106196023
6,92,196,23,9,3,,,,,,,,,,,,,,,,,,,106196023
6,93,194,1,5,1,,,,,,,,,,,,,,,,,,,106194001
6,93,194,1,12,1,,,,,,,,,,,,,,,,,,,106194001
6,93,194,1,10,1,,,,,,,,,,,,,,,,,,,106194001
6,93,194,1,9,1,,,,,,,,,,,,,,,,,,,106194001
6,93,194,1,1,1,6,7,5,,,2,,,,,2,,,1,420,,1,,106194001
6,93,194,1,3,1,,,,,,,,,,,,,,,,,,,106194001
6,93,194,1,8,1,,,,,,,,,,,,,,,,,,,106194001
6,93,194,1,11,1,,,,,,,,,,,,,,,,,,,106194001
6,93,194,1,7,1,,,,,,,,,,,,,,,,,,,106194001
6,93,194,1,13,1,,,,,,,,,,,,,,,,,,,106194001
6,93,194,1,15,1,,,,,,,,,,,,,,,,,,,106194001
6,93,194,1,4,1,,,,,,,,,,,,,,,,,,,106194001
6,93,194,1,6,1,,,,,,,,,,,,,,,,,,,106194001
6,93,194,1,14,1,,,,,,,,,,,,,,,,,,,106194001
6,93,194,1,2,1,29,5,2,,,2,,,,,2,,,1,200,,1,,106194001
6,93,194,7,7,2,,,,,,,,,,,,,,,,,,,106194007
6,93,194,7,1,1,29,5,2,,,2,,,,,2,,,2,100,,1,,106194007
6,93,194,7,15,2,,,,,,,,,,,,,,,,,,,106194007
6,93,194,7,14,2,,,,,,,,,,,,,,,,,,,106194007
6,93,194,7,6,1,,,,,,,,,,,,,,,,,,,106194007
6,93,194,7,8,1,,,,,,,,,,,,,,,,,,,106194007
6,93,194,7,9,1,,,,,,,,,,,,,,,,,,,106194007
6,93,194,7,12,2,,,,,,,,,,,,,,,,,,,106194007
6,93,194,7,10,1,,,,,,,,,,,,,,,,,,,106194007
6,93,194,7,3,1,,,,,,,,,,,,,,,,,,,106194007
6,93,194,7,13,1,,,,,,,,,,,,,,,,,,,106194007
6,93,194,7,2,2,29,5,2,,,2,,,,,2,,,2,100,,1,,106194007
6,93,194,7,4,2,,,,,,,,,,,,,,,,,,,106194007
6,93,194,7,11,2,,,,,,,,,,,,,,,,,,,106194007
6,93,194,7,5,2,,,,,,,,,,,,,,,,,,,106194007
6,93,194,13,14,1,,,,,,,,,,,,,,,,,,,106194013
6,93,194,13,6,1,,,,,,,,,,,,,,,,,,,106194013
6,93,194,13,2,1,29,7,2,,,2,,,,,2,,,1,50,,1,,106194013
6,93,194,13,3,1,,,,,,,,,,,,,,,,,,,106194013
6,93,194,13,4,1,,,,,,,,,,,,,,,,,,,106194013
6,93,194,13,15,1,,,,,,,,,,,,,,,,,,,106194013
6,93,194,13,12,1,,,,,,,,,,,,,,,,,,,106194013
6,93,194,13,9,1,,,,,,,,,,,,,,,,,,,106194013
6,93,194,13,1,1,6,7,2,,,2,,,,,2,,,1,41,,1,,106194013
6,93,194,13,5,1,,,,,,,,,,,,,,,,,,,106194013
6,93,194,13,7,1,,,,,,,,,,,,,,,,,,,106194013
6,93,194,13,13,1,,,,,,,,,,,,,,,,,,,106194013
6,93,194,13,8,1,,,,,,,,,,,,,,,,,,,106194013
6,93,194,13,10,1,,,,,,,,,,,,,,,,,,,106194013
6,93,194,13,11,1,,,,,,,,,,,,,,,,,,,106194013
6,93,194,15,,1,29,6,3,3500,39,1,22,,30,,2,,,2,300,,1,,106194015
6,93,194,15,,1,22,7,3,3500,39,1,29,,30,,2,,,2,100,,1,,106194015
6,93,194,18,11,2,,,,,,,,,,,,,,,,,,,106194018
6,93,194,18,10,3,,,,,,,,,,,,,,,,,,,106194018
6,93,194,18,13,3,,,,,,,,,,,,,,,,,,,106194018
6,93,194,18,4,2,,,,,,,,,,,,,,,,,,,106194018
6,93,194,18,12,3,,,,,,,,,,,,,,,,,,,106194018
6,93,194,18,3,2,,,,,,,,,,,,,,,,,,,106194018
6,93,194,18,2,2,6,7,5,,,2,,,,,2,,,2,,,,,106194018
6,93,194,18,7,1,,,,,,,,,,,,,,,,,,,106194018
6,93,194,18,9,3,,,,,,,,,,,,,,,,,,,106194018
6,93,194,18,8,1,,,,,,,,,,,,,,,,,,,106194018
6,93,194,18,15,2,,,,,,,,,,,,,,,,,,,106194018
6,93,194,18,6,2,,,,,,,,,,,,,,,,,,,106194018
6,93,194,18,5,3,,,,,,,,,,,,,,,,,,,106194018
6,93,194,18,14,1,,,,,,,,,,,,,,,,,,,106194018
6,93,194,18,1,1,6,7,5,,,2,,,,,2,,,2,276,,1,,106194018
6,93,194,21,5,2,,,,,,,,,,,,,,,,,,,106194021
6,93,194,21,15,1,,,,,,,,,,,,,,,,,,,106194021
6,93,194,21,12,1,,,,,,,,,,,,,,,,,,,106194021
6,93,194,21,14,2,,,,,,,,,,,,,,,,,,,106194021
6,93,194,21,9,1,,,,,,,,,,,,,,,,,,,106194021
6,93,194,21,11,1,,,,,,,,,,,,,,,,,,,106194021
6,93,194,21,3,1,,,,,,,,,,,,,,,,,,,106194021
6,93,194,21,10,2,,,,,,,,,,,,,,,,,,,106194021
6,93,194,21,1,2,29,5,2,,,2,,,,,2,,,2,40,,1,,106194021
6,93,194,21,13,1,,,,,,,,,,,,,,,,,,,106194021
6,93,194,21,8,1,,,,,,,,,,,,,,,,,,,106194021
6,93,194,21,7,2,,,,,,,,,,,,,,,,,,,106194021
6,93,194,21,4,2,,,,,,,,,,,,,,,,,,,106194021
6,93,194,21,6,1,,,,,,,,,,,,,,,,,,,106194021
6,93,194,21,2,2,8,6,2,,,2,,,,,2,,,2,14,,1,,106194021
6,93,194,22,12,3,,,,,,,,,,,,,,,,,,,106194022
6,93,194,22,5,2,,,,,,,,,,,,,,,,,,,106194022
6,93,194,22,1,1,6,7,2,,,2,,,,,2,,,1,68,40,1,,106194022
6,93,194,22,2,3,29,7,2,,,2,,,,,2,,,1,30,,1,,106194022
6,93,194,22,9,1,,,,,,,,,,,,,,,,,,,106194022
6,93,194,22,14,2,,,,,,,,,,,,,,,,,,,106194022
6,93,194,22,13,1,,,,,,,,,,,,,,,,,,,106194022
6,93,194,22,15,2,,,,,,,,,,,,,,,,,,,106194022
6,93,194,22,3,2,29,7,2,,,2,,,,,2,,,1,15,,1,,106194022
6,93,194,22,6,2,,,,,,,,,,,,,,,,,,,106194022
6,93,194,22,4,2,,,,,,,,,,,,,,,,,,,106194022
6,93,194,22,11,1,,,,,,,,,,,,,,,,,,,106194022
6,93,194,22,10,3,,,,,,,,,,,,,,,,,,,106194022
6,93,194,22,7,2,,,,,,,,,,,,,,,,,,,106194022
6,93,194,22,8,2,,,,,,,,,,,,,,,,,,,106194022
6,93,194,43,2,1,29,5,3,3000,39,2,,,4,0,2,,,,300,0,,0,106194043
6,93,194,43,14,1,,,,,,,,,,,,,,,,,,,106194043
6,93,194,43,12,1,,,,,,,,,,,,,,,,,,,106194043
6,93,194,43,7,1,,,,,,,,,,,,,,,,,,,106194043
6,93,194,43,6,1,,,,,,,,,,,,,,,,,,,106194043
6,93,194,43,1,1,6,7,5,3000,39,2,,,3,80,2,,,,1950,0,,0,106194043
6,93,194,43,5,1,,,,,,,,,,,,,,,,,,,106194043
6,93,194,43,15,1,,,,,,,,,,,,,,,,,,,106194043
6,93,194,43,13,1,,,,,,,,,,,,,,,,,,,106194043
6,93,194,43,11,1,,,,,,,,,,,,,,,,,,,106194043
6,93,194,43,8,1,,,,,,,,,,,,,,,,,,,106194043
6,93,194,43,10,1,,,,,,,,,,,,,,,,,,,106194043
6,93,194,43,3,1,75,7,3,3000,39,2,,,3,0,2,,,,100,0,,0,106194043
6,93,194,43,9,1,,,,,,,,,,,,,,,,,,,106194043
6,93,194,43,4,1,8,6,3,3000,39,2,,,3,20,2,,,,100,0,,0,106194043
6,93,194,69,7,1,,,,,,,,,,,,,,,,,,,106194069
6,93,194,69,15,1,,,,,,,,,,,,,,,,,,,106194069
6,93,194,69,13,1,,,,,,,,,,,,,,,,,,,106194069
6,93,194,69,14,1,,,,,,,,,,,,,,,,,,,106194069
6,93,194,69,12,1,,,,,,,,,,,,,,,,,,,106194069
6,93,194,69,1,1,6,7,5,,,2,,,,,2,,,1,150,,1,,106194069
6,93,194,69,9,1,,,,,,,,,,,,,,,,,,,106194069
6,93,194,69,5,1,,,,,,,,,,,,,,,,,,,106194069
6,93,194,69,6,1,,,,,,,,,,,,,,,,,,,106194069
6,93,194,69,2,1,22,7,2,,,2,,,,,2,,,1,15,,1,,106194069
6,93,194,69,4,1,,,,,,,,,,,,,,,,,,,106194069
6,93,194,69,8,1,,,,,,,,,,,,,,,,,,,106194069
6,93,194,69,3,1,,,,,,,,,,,,,,,,,,,106194069
6,93,194,69,10,1,,,,,,,,,,,,,,,,,,,106194069
6,93,194,69,11,1,,,,,,,,,,,,,,,,,,,106194069
6,94,179,29,10,4,,,,,,,,,,,,,,,,,,,106179029
6,94,179,29,2,1,22,7,3,1400,39,2,,,,,2,3,,,120,0,,,106179029
6,94,179,29,7,7,6,7,5,600,39,2,,,,,2,3,,,180,0,,,106179029
6,94,179,29,1,5,6,7,5,600,39,2,,,,,2,2,,,155,0,,,106179029
6,94,179,29,4,7,5,5,2,400,39,2,,,,,2,3,,,90,0,,,106179029
6,94,179,29,11,5,,,,,,,,,,,,,,,,,,,106179029
6,94,179,29,3,2,29,5,3,1400,39,2,,,80,0,2,3,,,140,0,,,106179029
6,94,179,29,12,4,,,,,,,,,,,,,,,,,,,106179029
6,94,179,29,14,2,,,,,,,,,,,,,,,,,,,106179029
6,94,179,29,13,7,,,,,,,,,,,,,,,,,,,106179029
6,94,179,29,5,6,5,5,2,500,39,2,,,,,2,2,,,96,0,,,106179029
6,94,179,29,8,4,,,,,,,,,,,,,,,,,,,106179029
6,94,179,29,15,6,,,,,,,,,,,,,,,,,,,106179029
6,94,179,29,6,5,6,7,5,600,39,2,,,,,2,3,,,190,0,,,106179029
6,94,179,29,9,1,,,,,,,,,,,,,,,,,,,106179029
6,94,179,80,6,1,,,,,,,,,,,,,,,,,,,106179080
6,94,179,80,1,1,6,7,5,,,1,27,23,5,,2,,,,40,,1,,106179080
6,94,179,80,4,1,,,,,,,,,,,,,,,,,,,106179080
6,94,179,80,2,1,,,,,,,,,,,,,,,,,,,106179080
6,94,179,80,7,1,,,,,,,,,,,,,,,,,,,106179080
6,94,179,80,12,1,,,,,,,,,,,,,,,,,,,106179080
6,94,179,80,9,1,,,,,,,,,,,,,,,,,,,106179080
6,94,179,80,14,1,,,,,,,,,,,,,,,,,,,106179080
6,94,179,80,13,1,,,,,,,,,,,,,,,,,,,106179080
6,94,179,80,8,1,,,,,,,,,,,,,,,,,,,106179080
6,94,179,80,15,1,,,,,,,,,,,,,,,,,,,106179080
6,94,179,80,5,1,,,,,,,,,,,,,,,,,,,106179080
6,94,179,80,11,1,,,,,,,,,,,,,,,,,,,106179080
6,94,179,80,10,1,,,,,,,,,,,,,,,,,,,106179080
6,94,179,80,3,1,,,,,,,,,,,,,,,,,,,106179080
6,94,179,89,8,5,,,,,,,,,,,,,,,,,,,106179089
6,94,179,89,15,3,,,,,,,,,,,,,,,,,,,106179089
6,94,179,89,1,3,6,6,,,,2,,,,,1,,,2,,,,,106179089
6,94,179,89,13,2,,,,,,,,,,,,,,,,,,,106179089
6,94,179,89,9,1,,,,,,,,,,,,,,,,,,,106179089
6,94,179,89,10,3,,,,,,,,,,,,,,,,,,,106179089
6,94,179,89,11,3,,,,,,,,,,,,,,,,,,,106179089
6,94,179,89,5,1,,,,,,,,,,,,,,,,,,,106179089
6,94,179,89,6,3,,,,,,,,,,,,,,,,,,,106179089
6,94,179,89,14,1,,,,,,,,,,,,,,,,,,,106179089
6,94,179,89,2,4,6,6,,,,,,,,,,,,,,,,,106179089
6,94,179,89,4,4,,,,,,,,,,,,,,,,,,,106179089
6,94,179,89,3,4,,,,,,,,,,,,,,,,,,,106179089
6,94,179,89,7,4,,,,,,,,,,,,,,,,,,,106179089
6,94,179,89,12,5,,,,,,,,,,,,,,,,,,,106179089
6,94,179,116,3,1,,,,,,,,,,,,,,,,,,,106179116
6,94,179,116,10,1,,,,,,,,,,,,,,,,,,,106179116
6,94,179,116,7,1,,,,,,,,,,,,,,,,,,,106179116
6,94,179,116,13,1,,,,,,,,,,,,,,,,,,,106179116
6,94,179,116,14,1,,,,,,,,,,,,,,,,,,,106179116
6,94,179,116,9,1,,,,,,,,,,,,,,,,,,,106179116
6,94,179,116,11,1,,,,,,,,,,,,,,,,,,,106179116
6,94,179,116,6,1,,,,,,,,,,,,,,,,,,,106179116
6,94,179,116,12,1,,,,,,,,,,,,,,,,,,,106179116
6,94,179,116,1,1,6,7,5,,,2,,,,,2,,,1,414,,1,,106179116
6,94,179,116,4,1,,,,,,,,,,,,,,,,,,,106179116
6,94,179,116,5,1,,,,,,,,,,,,,,,,,,,106179116
6,94,179,116,8,1,,,,,,,,,,,,,,,,,,,106179116
6,94,179,116,15,1,,,,,,,,,,,,,,,,,,,106179116
6,94,179,116,2,1,,,,,,,,,,,,,,,,,,,106179116
6,94,179,127,8,1,,,,,,,,,,,,,,,,,,,106179127
6,94,179,127,4,1,,,,,,,,,,,,,,,,,,,106179127
6,94,179,127,1,2,6,7,3,600,39,2,,,,,2,,,2,980,0,,,106179127
6,94,179,127,9,2,,,,,,,,,,,,,,,,,,,106179127
6,94,179,127,5,1,,,,,,,,,,,,,,,,,,,106179127
6,94,179,127,7,2,,,,,,,,,,,,,,,,,,,106179127
6,94,179,127,15,1,,,,,,,,,,,,,,,,,,,106179127
6,94,179,127,14,1,,,,,,,,,,,,,,,,,,,106179127
6,94,179,127,2,2,,,,,,,,,,,,,,,,,,,106179127
6,94,179,127,11,2,,,,,,,,,,,,,,,,,,,106179127
6,94,179,127,3,1,,,,,,,,,,,,,,,,,,,106179127
6,94,179,127,12,1,,,,,,,,,,,,,,,,,,,106179127
6,94,179,127,6,1,,,,,,,,,,,,,,,,,,,106179127
6,94,179,127,13,1,,,,,,,,,,,,,,,,,,,106179127
6,94,179,127,10,1,,,,,,,,,,,,,,,,,,,106179127
6,94,179,128,1,4,19,7,3,51,,2,,,50,,2,,,,,,,,106179128
6,94,179,128,5,2,,,,,,,,,,,,,,,,,,,106179128
6,94,179,128,12,3,,,,,,,,,,,,,,,,,,,106179128
6,94,179,128,2,1,,,,,,,,,,,,,,,,,,,106179128
6,94,179,128,13,4,,,,,,,,,,,,,,,,,,,106179128
6,94,179,128,11,1,,,,,,,,,,,,,,,,,,,106179128
6,94,179,128,8,2,,,,,,,,,,,,,,,,,,,106179128
6,94,179,128,14,4,,,,,,,,,,,,,,,,,,,106179128
6,94,179,128,9,1,,,,,,,,,,,,,,,,,,,106179128
6,94,179,128,7,3,,,,,,,,,,,,,,,,,,,106179128
6,94,179,128,3,2,,,,,,,,,,,,,,,,,,,106179128
6,94,179,128,10,4,,,,,,,,,,,,,,,,,,,106179128
6,94,179,128,6,3,,,,,,,,,,,,,,,,,,,106179128
6,94,179,128,15,3,,,,,,,,,,,,,,,,,,,106179128
6,94,179,128,4,2,,,,,,,,,,,,,,,,,,,106179128
6,94,179,134,11,2,,,,,,,,,,,,,,,,,,,106179134
6,94,179,134,6,3,,,,,,,,,,,,,,,,,,,106179134
6,94,179,134,5,2,,,,,,,,,,,,,,,,,,,106179134
6,94,179,134,9,1,,,,,,,,,,,,,,,,,,,106179134
6,94,179,134,7,2,,,,,,,,,,,,,,,,,,,106179134
6,94,179,134,8,1,,,,,,,,,,,,,,,,,,,106179134
6,94,179,134,2,2,29,6,3,1,,2,,,,,2,,,1,80,,1,1,106179134
6,94,179,134,15,1,,,,,,,,,,,,,,,,,,,106179134
6,94,179,134,12,2,,,,,,,,,,,,,,,,,,,106179134
6,94,179,134,14,3,,,,,,,,,,,,,,,,,,,106179134
6,94,179,134,4,2,6,7,5,1,,2,,,,,2,,,1,828,,1,1,106179134
6,94,179,134,13,2,,,,,,,,,,,,,,,,,,,106179134
6,94,179,134,10,2,,,,,,,,,,,,,,,,,,,106179134
6,94,179,134,3,3,12,7,3,,,,,,,,,,,,,,,,106179134
6,94,179,134,1,3,5,5,2,,,,,,,,2,,,1,60,,1,1,106179134
6,94,179,146,9,1,,,,,,,,,,,,,,,,,,,106179146
6,94,179,146,15,1,,,,,,,,,,,,,,,,,,,106179146
6,94,179,146,13,1,,,,,,,,,,,,,,,,,,,106179146
6,94,179,146,5,1,,,,,,,,,,,,,,,,,,,106179146
6,94,179,146,10,1,,,,,,,,,,,,,,,,,,,106179146
6,94,179,146,7,1,,,,,,,,,,,,,,,,,,,106179146
6,94,179,146,2,1,,,,,,,,,,,,,,,,,,,106179146
6,94,179,146,6,1,,,,,,,,,,,,,,,,,,,106179146
6,94,179,146,11,1,,,,,,,,,,,,,,,,,,,106179146
6,94,179,146,1,1,6,7,5,1200,39,2,,,15,0,,6,,2,414,0,4,,106179146
6,94,179,146,3,1,,,,,,,,,,,,,,,,,,,106179146
6,94,179,146,14,1,,,,,,,,,,,,,,,,,,,106179146
6,94,179,146,8,1,,,,,,,,,,,,,,,,,,,106179146
6,94,179,146,12,1,,,,,,,,,,,,,,,,,,,106179146
6,94,179,146,4,1,,,,,,,,,,,,,,,,,,,106179146
6,94,180,3,14,1,,,,,,,,,,,,,,,,,,,106180003
6,94,180,3,1,1,6,7,5,,,2,,,,,2,,,2,510,,1,,106180003
6,94,180,3,4,1,,,,,,,,,,,,,,,,,,,106180003
6,94,180,3,5,1,,,,,,,,,,,,,,,,,,,106180003
6,94,180,3,13,1,,,,,,,,,,,,,,,,,,,106180003
6,94,180,3,6,1,,,,,,,,,,,,,,,,,,,106180003
6,94,180,3,11,1,,,,,,,,,,,,,,,,,,,106180003
6,94,180,3,10,1,,,,,,,,,,,,,,,,,,,106180003
6,94,180,3,12,1,,,,,,,,,,,,,,,,,,,106180003
6,94,180,3,8,1,,,,,,,,,,,,,,,,,,,106180003
6,94,180,3,15,1,,,,,,,,,,,,,,,,,,,106180003
6,94,180,3,7,1,,,,,,,,,,,,,,,,,,,106180003
6,94,180,3,2,1,,,,,,,,,,,,,,,,,,,106180003
6,94,180,3,3,1,,,,,,,,,,,,,,,,,,,106180003
6,94,180,3,9,1,,,,,,,,,,,,,,,,,,,106180003
6,94,180,4,5,2,,,,,,,,,,,,,,,,,,,106180004
6,94,180,4,11,1,,,,,,,,,,,,,,,,,,,106180004
6,94,180,4,8,2,,,,,,,,,,,,,,,,,,,106180004
6,94,180,4,12,2,,,,,,,,,,,,,,,,,,,106180004
6,94,180,4,1,2,6,7,5,100,39,2,,,15,,2,,,2,552,,1,,106180004
6,94,180,4,14,2,,,,,,,,,,,,,,,,,,,106180004
6,94,180,4,3,1,,,,,,,,,,,,,,,,,,,106180004
6,94,180,4,7,1,,,,,,,,,,,,,,,,,,,106180004
6,94,180,4,10,2,,,,,,,,,,,,,,,,,,,106180004
6,94,180,4,2,1,,,,,,,,,,,,,,,,,,,106180004
6,94,180,4,4,2,,,,,,,,,,,,,,,,,,,106180004
6,94,180,4,15,2,,,,,,,,,,,,,,,,,,,106180004
6,94,180,4,13,1,,,,,,,,,,,,,,,,,,,106180004
6,94,180,4,9,2,,,,,,,,,,,,,,,,,,,106180004
6,94,180,4,6,1,,,,,,,,,,,,,,,,,,,106180004
6,94,180,8,1,1,6,7,5,,,2,,,,,2,,,1,714,,1,,106180008
6,94,180,8,3,1,25,7,3,2000,39,2,,,4,,2,1,,1,80,,1,,106180008
6,94,180,8,9,1,,,,,,,,,,,,,,,,,,,106180008
6,94,180,8,4,1,,,,,,,,,,,,,,,,,,,106180008
6,94,180,8,13,1,,,,,,,,,,,,,,,,,,,106180008
6,94,180,8,11,1,,,,,,,,,,,,,,,,,,,106180008
6,94,180,8,2,1,42,7,3,2000,39,2,,,4,,2,1,,1,15,,1,,106180008
6,94,180,8,12,1,,,,,,,,,,,,,,,,,,,106180008
6,94,180,8,5,1,,,,,,,,,,,,,,,,,,,106180008
6,94,180,8,15,1,,,,,,,,,,,,,,,,,,,106180008
6,94,180,8,10,1,,,,,,,,,,,,,,,,,,,106180008
6,94,180,8,7,1,,,,,,,,,,,,,,,,,,,106180008
6,94,180,8,6,1,,,,,,,,,,,,,,,,,,,106180008
6,94,180,8,14,1,,,,,,,,,,,,,,,,,,,106180008
6,94,180,8,8,1,,,,,,,,,,,,,,,,,,,106180008
6,94,180,9,9,1,,,,,,,,,,,,,,,,,,,106180009
6,94,180,9,4,1,,,,,,,,,,,,,,,,,,,106180009
6,94,180,9,8,1,,,,,,,,,,,,,,,,,,,106180009
6,94,180,9,13,1,,,,,,,,,,,,,,,,,,,106180009
6,94,180,9,1,1,6,7,3,2400,39,2,,,25,0,2,,,1,900,,7,,106180009
6,94,180,9,6,1,,,,,,,,,,,,,,,,,,,106180009
6,94,180,9,11,1,,,,,,,,,,,,,,,,,,,106180009
6,94,180,9,3,1,,,,,,,,,,,,,,,,,,,106180009
6,94,180,9,7,1,,,,,,,,,,,,,,,,,,,106180009
6,94,180,9,10,1,,,,,,,,,,,,,,,,,,,106180009
6,94,180,9,12,1,,,,,,,,,,,,,,,,,,,106180009
6,94,180,9,5,1,,,,,,,,,,,,,,,,,,,106180009
6,94,180,9,15,1,,,,,,,,,,,,,,,,,,,106180009
6,94,180,9,2,1,,,,,,,,,,,,,,,,,,,106180009
6,94,180,9,14,1,,,,,,,,,,,,,,,,,,,106180009
6,94,180,15,12,1,,,,,,,,,,,,,,,,,,,106180015
6,94,180,15,1,1,6,7,5,,,2,,,,,2,,,1,966,,1,,106180015
6,94,180,15,10,1,,,,,,,,,,,,,,,,,,,106180015
6,94,180,15,9,1,,,,,,,,,,,,,,,,,,,106180015
6,94,180,15,4,1,,,,,,,,,,,,,,,,,,,106180015
6,94,180,15,8,1,,,,,,,,,,,,,,,,,,,106180015
6,94,180,15,13,1,,,,,,,,,,,,,,,,,,,106180015
6,94,180,15,7,1,,,,,,,,,,,,,,,,,,,106180015
6,94,180,15,5,1,,,,,,,,,,,,,,,,,,,106180015
6,94,180,15,15,1,,,,,,,,,,,,,,,,,,,106180015
6,94,180,15,11,1,,,,,,,,,,,,,,,,,,,106180015
6,94,180,15,2,1,,,,,,,,,,,,,,,,,,,106180015
6,94,180,15,3,1,,,,,,,,,,,,,,,,,,,106180015
6,94,180,15,6,1,,,,,,,,,,,,,,,,,,,106180015
6,94,180,15,14,1,,,,,,,,,,,,,,,,,,,106180015
6,94,180,16,3,1,,,,,,,,,,,,,,,,,,,106180016
6,94,180,16,12,1,,,,,,,,,,,,,,,,,,,106180016
6,94,180,16,4,1,,,,,,,,,,,,,,,,,,,106180016
6,94,180,16,14,1,,,,,,,,,,,,,,,,,,,106180016
6,94,180,16,7,1,,,,,,,,,,,,,,,,,,,106180016
6,94,180,16,6,1,,,,,,,,,,,,,,,,,,,106180016
6,94,180,16,10,1,,,,,,,,,,,,,,,,,,,106180016
6,94,180,16,15,1,,,,,,,,,,,,,,,,,,,106180016
6,94,180,16,5,1,,,,,,,,,,,,,,,,,,,106180016
6,94,180,16,13,1,,,,,,,,,,,,,,,,,,,106180016
