"id1","id2","id3","id4","otrans_no","s3biii_26","s3biii_27ii","s3biii_28","s3biii_29","s3biii_31ii","s3biii_32","s3biii_33","s3biii_33_1","s3biii_33_2","s3biii_33_3","s3biii_33_4","s3biii_33_5","s3biii_34i","s3biii_34ii","s3biii_35i","s3biii_35ii","s3biii_36i","s3biii_36ii","s3biii_37","hhno"
7,121,265,40,1,1,,1,3,,4,"1",1,,,,,0,0,40,0,0,0,4,107265040
7,122,266,7,1,2,,1,88,,1,"1",1,,,,,0,0,360,0,0,0,3,107266007
7,122,266,12,2,1,1,1,2,,5,"1",1,,,,,0,0,40,0,30,0,4,107266012
7,122,266,12,1,2,2,1,5,,5,"1",1,,,,,0,0,40,0,30,0,4,107266012
7,122,266,16,1,1,,1,88,,5,"1",1,,,,,20,0,40,0,0,0,4,107266016
7,122,266,21,1,1,,1,2,,2,"1,5,6",1,5,6,,,240,0,300,0,0,0,3,107266021
7,122,266,22,1,1,,1,6,,2,"1,6",1,6,,,,240,0,240,0,0,0,4,107266022
7,122,266,23,1,1,,1,5,,5,"1",1,,,,,0,0,80,0,0,0,4,107266023
7,122,266,23,2,2,,1,10,,5,"1",1,,,,,0,0,65,0,0,0,4,107266023
7,122,266,25,1,1,,1,1,,5,"1",1,,,,,60,0,72,0,0,0,5,107266025
7,122,266,29,1,1,,1,3,,5,"1,8",1,8,,,,70,0,0,0,0,0,4,107266029
7,122,266,29,2,1,,1,88,,5,"1,8",1,8,,,,90,0,0,0,0,0,4,107266029
7,122,266,30,1,1,,1,4,,2,"1",1,,,,,240,0,0,0,60,0,4,107266030
7,122,266,30,2,1,,2,,,5,"7",7,,,,,936,0,0,0,0,0,5,107266030
7,122,266,33,2,1,,1,3,,2,"1",1,,,,,20,0,10,0,0,0,4,107266033
7,122,266,33,1,1,,1,1,,5,"1",1,,,,,0,0,5,0,0,0,4,107266033
7,122,266,39,1,1,,1,88,,5,"1",1,,,,,0,0,50,0,0,0,4,107266039
7,122,267,1,1,1,,1,2,-8,5,"1",1,,,,,0,0,150,0,0,0,4,107267001
7,122,267,6,1,1,1,1,88,-8,5,"1",1,,,,,0,0,30,0,0,0,4,107267006
7,122,267,13,1,1,,1,1,,5,"1",1,,,,,0,0,120,0,0,0,5,107267013
7,122,267,13,3,1,,1,3,,5,"1",1,,,,,0,0,120,0,0,0,5,107267013
7,122,267,13,2,1,,1,2,,5,"1",1,,,,,0,0,120,0,0,0,5,107267013
7,122,267,14,1,1,,1,1,,5,"1",1,,,,,0,0,20,0,0,0,4,107267014
7,122,267,23,1,1,,2,,,5,"1",1,,,,,20,0,15,0,0,0,3,107267023
7,122,267,24,2,1,,1,88,,5,"10",10,,,,,0,0,0,0,10,0,3,107267024
7,122,267,24,1,1,,2,,,5,"10",10,,,,,0,0,0,0,15,0,3,107267024
7,122,267,25,1,1,,1,2,,5,"8",8,,,,,30,0,0,0,20,0,3,107267025
7,122,267,37,1,1,,1,5,,5,"1,8",1,8,,,,90,0,0,0,0,0,1,107267037
7,122,267,39,1,1,1,1,4,-8,5,"1",1,,,,,0,0,30,0,0,0,3,107267039
7,122,267,45,1,1,,1,6,,5,"1",1,,,,,10,0,0,0,0,0,5,107267045
7,115,268,2,3,1,,1,3,,5,"1,5",1,5,,,,50,0,0,0,50,0,4,107268002
7,115,268,2,2,1,,1,2,,5,"1,5",1,5,,,,50,0,0,0,50,0,4,107268002
7,115,268,2,1,1,,1,1,,5,"1,5",1,5,,,,50,0,0,0,50,0,4,107268002
7,115,268,9,1,1,,1,2,,5,"1",1,,,,,40,0,0,0,0,0,3,107268009
7,115,268,16,1,1,,1,2,,2,"1,5",1,5,,,,400,0,0,0,0,0,2,107268016
7,115,268,37,1,1,,1,1,,5,"1,5",1,5,,,,85,0,0,0,0,0,4,107268037
7,115,268,73,1,1,,1,,,5,"1,5",1,5,,,,500,0,0,0,0,0,3,107268073
7,125,269,12,1,1,,1,2,,2,"1",1,,,,,120,0,0,0,0,0,4,107269012
7,125,269,13,1,1,,1,3,,5,"1",1,,,,,100,0,0,0,0,0,4,107269013
7,125,269,14,1,1,,1,88,,1,"1,5",1,5,,,,300,0,0,0,0,0,3,107269014
7,125,269,22,1,1,,1,7,,5,"1,6",1,6,,,,50,0,0,0,0,0,4,107269022
7,125,269,22,2,1,,1,88,,2,"1",1,,,,,240,0,60,0,0,0,4,107269022
7,125,269,41,1,1,,1,4,,5,"1",1,,,,,100,0,180,0,0,0,5,107269041
7,125,270,1,3,1,,1,1,,5,"1",1,,,,,0,0,50,0,0,0,4,107270001
7,125,270,1,1,2,,1,9,,5,"1",1,,,,,0,0,50,0,0,0,5,107270001
7,125,270,1,2,2,,1,10,,5,"1",1,,,,,0,0,50,0,0,0,5,107270001
7,125,270,5,1,1,,2,,,5,"1",1,,,,,0,0,20,0,0,0,,107270005
7,125,270,5,2,1,,1,,,5,"1",1,,,,,0,0,20,0,0,0,,107270005
7,125,270,13,1,1,1,1,,,5,"1,5",1,5,,,,200,0,50,0,20,0,4,107270013
7,125,270,19,3,1,,1,88,,5,"1",1,,,,,0,0,50,0,0,0,4,107270019
7,125,270,19,2,1,,1,88,,5,"1",1,,,,,0,0,50,0,0,0,4,107270019
7,125,270,19,1,1,,1,88,,1,"1",1,,,,,720,0,200,0,0,0,3,107270019
7,125,270,27,1,1,,1,88,,5,"1",1,,,,,0,0,10,0,0,0,4,107270027
7,125,270,28,2,1,,2,,,5,"1",1,,,,,0,0,30,0,0,0,4,107270028
7,125,270,28,4,1,,2,,,5,"1",1,,,,,0,0,50,0,0,0,4,107270028
7,125,270,28,3,1,,1,88,,5,"1",1,,,,,0,0,80,0,0,0,4,107270028
7,125,270,28,1,1,,1,88,,5,"1",1,,,,,0,0,120,0,0,0,4,107270028
7,125,270,28,5,2,,2,,,5,"1",1,,,,,0,0,90,0,0,0,4,107270028
7,125,270,29,1,1,,1,6,,5,"1,8",1,8,,,,310,0,60,0,75,0,4,107270029
7,125,270,30,1,1,,1,1,,5,"1",1,,,,,315,0,300,0,0,0,4,107270030
7,125,270,35,1,1,2,,,,5,"1",1,,,,,0,0,10,0,0,0,4,107270035
7,125,270,37,1,1,,1,1,,5,"1",1,,,,,50,0,0,0,0,0,4,107270037
7,126,271,3,1,1,,1,88,,2,"1",1,,,,,300,0,240,0,50,0,4,107271003
7,126,271,4,1,1,,1,88,,5,"1",1,,,,,60,0,0,0,0,0,2,107271004
7,126,271,5,3,1,1,1,1,,5,,,,,,,40,0,10,0,0,0,3,107271005
7,126,271,5,1,1,1,1,3,,5,,,,,,,40,0,10,0,0,0,3,107271005
7,126,271,5,2,1,1,1,5,,5,,,,,,,40,0,10,0,0,0,3,107271005
7,126,271,6,1,1,1,1,5,,3,"1,5",1,5,,,,1000,0,200,0,2500,0,2,107271006
7,126,271,8,1,1,,1,,,5,"1",1,,,,,100,0,100,0,0,0,4,107271008
7,126,271,18,2,1,,1,88,,5,"1",1,,,,,0,0,12,0,0,0,4,107271018
7,126,271,18,1,1,,1,88,,5,"1",1,,,,,0,0,18,0,0,0,8,107271018
7,126,271,24,1,2,,1,8,,5,"1",1,,,,,40,0,0,0,0,0,5,107271024
7,126,271,26,1,1,,1,1,,5,"1",1,,,,,50,0,0,0,0,0,4,107271026
7,126,271,28,1,1,,1,5,,5,"1",1,,,,,120,0,0,0,0,0,4,107271028
7,126,271,28,2,2,,1,7,,5,"2",2,,,,,40,0,0,0,0,0,4,107271028
7,126,271,32,1,1,,1,88,,5,"1,8",1,8,,,,60,0,14,0,0,0,4,107271032
7,126,271,32,2,2,,1,7,,5,"1,6",1,6,,,,100,0,10,0,0,0,4,107271032
7,126,272,2,1,1,,1,6,,5,"1,6",1,6,,,,200,0,100,0,40,0,4,107272002
7,126,272,3,2,1,,1,8,,5,"1",1,,,,,20,0,100,0,0,0,4,107272003
7,126,272,3,1,1,,1,4,,5,"1",1,,,,,50,0,100,0,0,0,4,107272003
7,126,272,5,1,1,,1,88,,5,"1",1,,,,,50,0,30,0,0,0,3,107272005
7,126,272,5,2,2,,1,2,,5,"1",1,,,,,50,0,30,0,0,0,3,107272005
7,126,272,7,1,1,,2,,,5,"1,8",1,8,,,,55,0,30,0,0,0,3,107272007
7,126,272,7,2,1,,2,,,5,"1",1,,,,,0,0,15,0,0,0,3,107272007
7,126,272,7,3,2,,2,,,5,"1",1,,,,,0,0,12,0,0,0,3,107272007
7,126,272,9,1,1,,1,88,,5,"1",1,,,,,80,0,70,0,0,0,3,107272009
7,126,272,10,1,1,,1,2,,5,"1,6",1,6,,,,40,0,50,0,0,0,3,107272010
7,126,272,13,1,1,,1,9,,5,"1,5",1,5,,,,700,0,0,0,0,0,4,107272013
7,126,272,16,1,1,,1,4,,5,"1",1,,,,,70,0,0,0,0,0,4,107272016
7,126,272,17,2,1,,1,4,,2,"1",1,,,,,0,0,90,0,0,0,3,107272017
7,126,272,17,1,1,,1,2,,5,"1",1,,,,,0,0,6,0,0,0,4,107272017
8,147,273,3,1,1,9,2,,,2,"1,5",1,5,,,,300,0,50,0,50,0,,108273003
8,147,273,14,2,1,,1,5,,1,"1",1,,,,,0,0,50,0,50,0,4,108273014
8,147,273,14,1,1,,1,5,,1,"1",1,,,,,0,0,50,0,50,0,4,108273014
8,147,273,28,1,1,-8,1,88,,3,"1",1,,,,,0,0,150,0,150,0,3,108273028
8,147,273,38,1,1,-8,1,88,,2,"1",1,,,,,30,0,0,0,0,0,3,108273038
8,147,273,56,1,1,-8,1,5,,1,"1",1,,,,,0,0,0,0,100,0,4,108273056
8,150,274,16,1,1,,1,12,,5,"1,5,6",1,5,6,,,100,0,50,0,0,0,3,108274016
8,150,274,25,1,2,-8,1,5,-8,1,"1,6",1,6,,,,0,0,0,0,80,0,3,108274025
8,150,274,34,1,1,-8,1,-8,,2,"1",1,,,,,24,0,150,0,60,0,3,108274034
8,150,274,41,1,1,,1,7,,5,"1,6",1,6,,,,0,0,60,0,0,0,4,108274041
8,150,274,41,3,1,,1,5,-8,1,"1,6",1,6,,,,0,0,100,0,0,0,3,108274041
8,150,274,41,2,1,,1,5,-8,1,"1,6",1,6,,,,0,0,100,0,0,0,3,108274041
8,150,274,56,1,1,-8,1,5,,2,"1,6",1,6,,,,120,0,10,0,10,0,4,108274056
8,142,275,5,1,1,-8,1,7,-8,2,"1,4,6",1,4,6,,,200,0,70,0,40,0,4,108275005
8,142,276,1,1,1,,1,88,,3,"1,5,6",1,5,6,,,1000,0,0,0,200,0,3,108276001
8,142,276,1,2,1,,1,88,,3,"1,5,6",1,5,6,,,200,0,0,0,50,0,3,108276001
8,142,276,2,2,1,2,1,88,,2,"1,5,6",1,5,6,,,120,0,50,0,190,0,4,108276002
8,142,276,2,1,1,1,1,88,,2,"1,5,6",1,5,6,,,120,0,50,0,190,0,4,108276002
8,142,276,4,1,3,,1,88,,5,"1,5,6",1,5,6,,,500,0,0,0,500,0,2,108276004
8,142,276,18,1,1,,1,9,,5,"1,4,5",1,4,5,,,200,0,0,0,0,0,4,108276018
8,142,276,19,1,1,,1,88,,5,"1,3,6",1,3,6,,,650,0,0,0,0,0,4,108276019
8,142,277,20,1,1,,1,5,,1,"1,4,5",1,4,5,,,150,0,150,0,0,0,4,108277020
8,142,277,21,4,1,,1,4,,2,"1,5,6",1,5,6,,,50,0,0,0,0,0,4,108277021
8,142,277,21,3,1,,1,3,,2,"1,5,6",1,5,6,,,60,0,0,0,0,0,4,108277021
8,142,277,21,1,1,,1,1,,3,"1,5,6",1,5,6,,,230,0,0,0,0,0,4,108277021
8,142,277,21,2,1,,1,2,,2,"1,5,6",1,5,6,,,80,0,0,0,0,0,4,108277021
8,142,277,24,1,1,,2,,,2,"1,4,5",1,4,5,,,50,0,40,0,0,0,4,108277024
8,138,278,2,1,1,,1,,,5,"1",1,,,,,60,0,0,0,0,0,4,108278002
8,138,278,10,1,1,,1,2,,5,"1,6,8",1,6,8,,,80,0,0,0,0,0,3,108278010
8,138,278,17,2,1,,1,,,5,"1,5",1,5,,,,50,0,20,0,10,0,4,108278017
8,138,278,17,1,1,,1,,,5,"1,5",1,5,,,,100,0,20,0,10,0,4,108278017
8,138,278,20,1,1,,1,1,,5,"1,5",1,5,,,,100,0,10,0,0,0,4,108278020
8,142,279,18,1,1,,1,1,,2,"1,5",1,5,,,,240,0,180,0,0,0,3,108279018
8,142,279,18,3,1,,1,6,,2,"1",1,,,,,200,0,60,0,0,0,3,108279018
8,142,279,18,2,1,,1,2,,2,"1,5",1,5,,,,160,0,0,0,0,0,3,108279018
8,142,279,19,1,1,,1,88,,3,"1,4,6",1,4,6,,,150,0,120,0,0,0,4,108279019
8,142,279,101,1,1,,1,2,-8,2,"1,5,6",1,5,6,,,120,0,0,0,60,0,4,108279101
8,144,280,8,1,1,-8,1,88,,2,,,,,,,300,0,200,0,500,0,3,108280008
8,144,280,11,1,1,,1,,,4,"1,5,6",1,5,6,,,500,0,100,0,600,0,3,108280011
8,153,283,10,1,1,1,1,1,8,2,"4,6,8",4,6,8,,,30,0,500,0,530,0,3,108283010
8,153,284,23,1,1,,1,1,,1,"1,5,8",1,5,8,,,7,0,600,0,200,0,3,108284023
8,153,284,23,2,2,,1,2,,1,"1,5,8",1,5,8,,,7,0,600,0,200,0,3,108284023
8,137,285,24,1,1,2,1,2,21,1,"1,6,7",1,6,7,,,20,0,50,0,0,0,3,108285024
8,137,286,13,3,1,,2,,,5,"1",1,,,,,0,0,10,0,0,0,4,108286013
8,137,286,13,1,1,,2,,,5,"1",1,,,,,0,0,5,0,0,0,4,108286013
8,137,286,13,2,1,,2,,,5,"1",1,,,,,0,0,4,0,0,0,4,108286013
8,137,286,14,1,1,,2,,-8,5,"1",1,,,,,0,0,7,0,0,0,3,108286014
8,137,286,15,2,1,,2,,,5,"1",1,,,,,0,0,5,0,0,0,3,108286015
8,137,286,15,1,1,,1,11,,5,"1",1,,,,,0,0,5,0,0,0,3,108286015
8,137,286,16,1,1,,2,,,5,"1",1,,,,,0,0,3,0,0,0,4,108286016
8,137,286,16,2,1,,2,,,5,"1",1,,,,,0,0,14,0,0,0,4,108286016
8,137,287,1,1,1,3,1,,3,4,"1,4,6",1,4,6,,,0,0,0,0,20,0,3,108287001
8,137,287,26,1,1,,1,88,,3,"1,2,6",1,2,6,,,0,0,20,0,0,0,4,108287026
8,137,287,28,1,1,,1,15,,3,"1,4,6",1,4,6,,,300,0,180,0,90,0,4,108287028
8,152,288,14,1,1,2,,,-8,5,"1,5",1,5,,,,50,0,14,0,30,0,5,108288014
8,152,288,15,1,1,4,,,,5,"1",1,,,,,40,0,0,0,40,0,3,108288015
8,140,291,36,2,1,,1,12,,5,"1,5",1,5,,,,30,0,100,0,0,0,4,108291036
8,140,291,36,1,1,,1,5,,5,"1,5",1,5,,,,90,0,100,0,0,0,4,108291036
8,140,291,42,1,1,,1,3,,4,"1",1,,,,,0,0,25,0,0,0,8,108291042
8,140,293,6,2,1,,1,2,5,7,"1,2,6",1,2,6,,,200,0,1000,0,900,0,3,108293006
8,140,293,6,1,1,,1,1,5,7,"1,2,6",1,2,6,,,300,0,1000,0,900,0,3,108293006
8,141,294,1,1,1,,1,88,,5,"1,3,5",1,3,5,,,120,0,50,0,0,0,4,108294001
8,141,294,5,1,1,-8,1,1,,2,"1,5,6",1,5,6,,,20,0,0,0,0,0,4,108294005
8,141,294,8,1,1,,1,1,,3,"1,2,5",1,2,5,,,180,0,200,0,100,0,4,108294008
8,141,294,14,1,1,,1,88,,5,"1,5",1,5,,,,68,0,100,0,10,0,4,108294014
8,9,295,6,1,1,,1,,,5,"1,2,8",1,2,8,,,0,0,20,0,20,0,4,108295006
8,9,295,13,1,1,,2,,,4,"1,8,9",1,8,9,,,0,0,15,0,15,0,4,108295013
6,109,296,2,1,1,,1,,,2,"1,2,6",1,2,6,,,120,0,20,0,25,0,3,108296002
6,109,296,2,2,1,,2,,,3,"6",6,,,,,60,0,0,0,0,0,3,108296002
6,109,296,20,1,1,,1,88,,5,"1,5",1,5,,,,20,0,72,0,0,0,3,108296020
6,109,296,29,1,1,-8,1,88,-8,5,"1,8",1,8,,,,40,0,20,0,0,0,4,108296029
6,109,296,45,1,1,,1,88,,3,"5",5,,,,,50,0,0,0,0,0,3,108296045
6,109,296,45,2,1,,1,88,,3,"5",5,,,,,50,0,0,0,0,0,3,108296045
6,109,296,48,2,1,6,1,6,,1,"5",5,,,,,56,0,0,0,0,0,3,108296048
6,109,296,48,1,1,3,1,3,,1,"5",5,,,,,56,0,0,0,0,0,3,108296048
6,109,296,49,1,1,,2,,,5,"2",2,,,,,10,0,0,0,0,0,4,108296049
8,9,297,13,1,1,,1,88,,4,"1",1,,,,,0,0,80,0,80,0,4,108297013
8,9,297,22,1,1,-8,1,88,,2,"1,2,6",1,2,6,,,360,0,90,0,100,0,3,108297022
8,9,297,36,3,1,,1,3,,5,"1,2,6",1,2,6,,,10,0,30,0,0,0,3,108297036
8,9,297,36,2,1,,1,2,,5,"1,2",1,2,,,,10,0,25,0,0,0,3,108297036
8,9,297,36,4,1,,1,88,,5,"1,2,5",1,2,5,,,10,0,25,0,0,0,3,108297036
8,9,297,36,1,1,,1,1,,2,"1,5,6",1,5,6,,,180,0,60,0,0,0,3,108297036
8,9,297,52,1,1,,1,1,,2,"1,6",1,6,,,,120,0,0,0,0,0,3,108297052
8,148,298,9,2,1,-8,2,,-8,4,"1",1,,,,,0,0,0,0,20,0,3,108298009
8,148,298,9,1,1,-8,2,,-8,4,"1",1,,,,,0,0,0,0,20,0,3,108298009
8,148,298,26,1,1,,1,88,,5,"1",1,,,,,0,0,20,0,0,0,3,108298026
8,10,299,15,1,2,,1,7,,2,"1,6,8",1,6,8,,,240,0,50,0,30,0,4,108299015
8,10,299,15,2,2,,1,12,,2,"1,5",1,5,,,,360,0,30,0,20,0,4,108299015
8,10,299,20,1,1,,1,88,,5,"1,6",1,6,,,,50,0,0,0,20,0,4,108299020
8,10,299,20,4,1,,1,88,,2,"5",5,,,,,200,0,250,0,100,0,,108299020
8,10,299,20,5,1,,1,88,,2,"5",5,,,,,150,0,100,0,50,0,,108299020
8,10,299,20,2,1,,1,88,,5,"1,6",1,6,,,,50,0,0,0,10,0,4,108299020
8,10,299,20,3,1,,1,8,,5,"1,6",1,6,,,,30,0,0,0,0,0,4,108299020
8,10,299,52,3,1,-8,1,88,-8,5,"1",1,,,,,150,0,0,0,30,0,3,108299052
8,10,299,52,4,1,-8,1,88,-8,5,"1",1,,,,,110,0,0,0,15,0,3,108299052
8,10,299,52,5,1,-8,1,88,-8,5,"1",1,,,,,50,0,0,0,12,0,3,108299052
8,10,299,52,2,1,-8,1,5,-8,5,"6",6,,,,,250,0,0,0,20,0,3,108299052
8,10,299,52,1,1,-8,1,1,-8,5,"1,6,7",1,6,7,,,200,0,0,0,20,0,4,108299052
8,10,299,60,1,1,-8,1,88,-8,2,"1,5",1,5,,,,360,0,0,0,0,0,1,108299060
8,10,299,60,2,2,-8,1,15,-8,2,"1,5",1,5,,,,240,0,240,0,100,0,4,108299060
8,10,299,78,1,1,-8,1,88,-8,5,"1,6",1,6,,,,50,0,0,0,20,0,3,108299078
8,10,299,92,1,1,-8,1,4,-8,2,"1,6",1,6,,,,600,0,15,0,80,0,4,108299092
8,10,299,94,1,1,-8,1,88,,2,"1,5",1,5,,,,600,0,100,0,300,0,5,108299094
8,10,299,94,2,2,-8,1,88,,1,"1,5",1,5,,,,480,0,150,0,300,0,3,108299094
8,10,299,121,2,1,-8,1,88,,3,"1,6,9",1,6,9,,,300,0,0,0,20,0,4,108299121
8,10,299,121,3,1,-8,1,88,,3,"1,6,9",1,6,9,,,300,0,0,0,20,0,4,108299121
8,10,299,121,1,2,-8,1,88,,2,"1,6,7",1,6,7,,,240,0,90,0,20,0,4,108299121
8,10,299,134,4,1,-8,1,4,,2,"1",1,,,,,360,0,0,0,0,0,3,108299134
8,10,299,134,3,1,-8,1,2,,1,"1,3,6",1,3,6,,,3000,0,400,0,100,0,3,108299134
8,10,299,134,2,1,-8,1,1,,1,"1,6,7",1,6,7,,,6000,0,400,0,100,0,3,108299134
8,10,299,134,5,1,-8,1,88,,2,"1,6",1,6,,,,360,0,200,0,0,0,5,108299134
8,10,299,134,1,2,-8,1,7,,5,"1,3,6",1,3,6,,,150,0,0,0,50,0,4,108299134
8,10,299,137,2,1,,1,2,,1,"1,6,10",1,6,10,,,208,0,69,0,50,0,,108299137
8,10,299,137,1,1,,1,1,,1,"1,6,10",1,6,10,,,208,0,69,0,50,0,,108299137
8,148,300,2,1,1,-8,1,88,,1,"1,5",1,5,,,,180,0,0,0,0,0,4,108300002
8,148,300,2,2,1,-8,1,88,,3,"5",5,,,,,36,0,0,0,0,0,3,108300002
8,148,300,2,3,1,-8,1,88,,3,"5",5,,,,,36,0,0,0,0,0,3,108300002
8,148,300,2,4,1,-8,1,88,,3,"5",5,,,,,36,0,0,0,0,0,3,108300002
8,148,300,7,1,1,,1,88,,2,"5",5,,,,,180,0,0,0,0,0,3,108300007
8,148,300,21,1,1,,1,88,-8,1,"1",1,,,,,730,0,280,0,50,0,3,108300021
8,148,300,23,1,1,-8,1,88,,3,"5",5,,,,,120,0,0,0,0,0,3,108300023
8,148,300,25,1,1,,1,88,,5,"1",1,,,,,30,0,0,0,0,0,3,108300025
8,148,300,37,1,1,,1,6,,5,"1,3",1,3,,,,500,0,250,0,50,0,3,108300037
8,10,301,5,1,1,-8,1,88,,1,"1,6",1,6,,,,1800,0,30,0,30,0,4,108301005
8,10,301,8,1,2,2,1,6,,2,"1,8",1,8,,,,240,0,0,0,240,0,3,108301008
8,10,301,14,1,1,-8,1,2,,2,"1",1,,,,,120,0,30,0,150,0,3,108301014
8,10,301,16,1,1,-8,1,1,,1,"5",5,,,,,240,0,0,0,0,0,5,108301016
8,148,302,1,1,2,,1,10,-8,5,"1,2",1,2,,,,20,0,40,0,0,0,4,108302001
8,148,302,4,1,2,-8,1,88,-8,5,"1,2",1,2,,,,10,0,20,0,0,0,4,108302004
8,148,302,9,1,1,-8,1,12,-8,3,"1",1,,,,,80,0,0,0,0,0,3,108302009
8,148,302,12,1,1,-8,1,5,,5,"1,2",1,2,,,,0,0,20,0,0,0,4,108302012
8,148,302,14,1,1,,1,2,,5,"1,5",1,5,,,,300,0,0,0,0,0,8,108302014
8,148,302,20,1,1,-8,1,5,27,5,"1,2,8",1,2,8,,,60,0,50,0,12,0,3,108302020
8,148,302,38,1,1,,1,2,-8,5,"1",1,,,,,40,0,0,0,0,0,3,108302038
8,148,302,41,2,1,,1,,,5,"1,5",1,5,,,,150,0,0,0,120,0,3,108302041
8,148,302,41,1,2,,1,,,5,"1,5",1,5,,,,200,0,0,0,100,0,3,108302041
8,10,303,2,1,1,,1,1,-8,2,"1",1,,,,,20,0,16,0,100,0,3,108303002
8,10,303,22,1,7,,1,88,,2,"1",1,,,,,240,0,100,0,340,0,3,108303022
8,10,303,31,1,1,,1,88,,1,"1,5",1,5,,,,240,0,0,0,0,0,5,108303031
8,10,304,34,2,1,,1,88,,1,"2,5",2,5,,,,40,0,0,0,25,0,4,108304034
8,10,304,34,1,1,,1,88,,1,"2,5",2,5,,,,60,0,0,0,30,0,4,108304034
8,10,304,37,1,1,-8,2,,-8,1,"1",1,,,,,50,0,0,0,0,0,4,108304037
8,10,304,41,1,1,-8,2,,,5,"1,6,8",1,6,8,,,7,0,0,0,0,0,4,108304041
8,10,305,3,1,1,,1,88,,5,"3",3,,,,,70,0,10,0,5,0,1,108305003
8,10,305,35,1,2,2,1,88,-8,1,"1,2",1,2,,,,1040,0,600,0,0,0,3,108305035
8,10,305,36,1,2,,1,13,-8,5,"5",5,,,,,150,0,0,0,0,0,1,108305036
8,10,305,36,2,2,,1,14,-8,5,"5",5,,,,,160,0,10,0,0,0,1,108305036
8,10,305,47,1,1,,1,88,-8,2,"1",1,,,,,200,0,0,0,50,0,3,108305047
8,10,305,54,1,1,3,1,88,,3,"5",5,,,,,600,0,0,0,0,0,3,108305054
8,10,305,59,1,1,,1,88,-8,2,"1",1,,,,,720,0,0,0,10,0,4,108305059
8,149,306,5,1,1,,1,9,,5,,,,,,,10,0,5,0,10,0,4,108306005
8,149,306,8,1,1,,1,13,,5,"1",1,,,,,10,0,20,0,0,0,,108306008
8,149,306,8,2,2,,2,88,,5,"1,6",1,6,,,,20,0,15,0,10,0,,108306008
8,149,306,10,2,1,-8,1,88,,5,"1",1,,,,,10,0,12,0,0,0,4,108306010
8,149,306,10,3,1,-8,1,88,,5,"1",1,,,,,10,0,12,0,0,0,4,108306010
8,149,306,10,4,1,-8,1,88,,5,"1",1,,,,,10,0,12,0,0,0,4,108306010
8,149,306,10,1,1,-8,1,88,,5,"1",1,,,,,10,0,12,0,0,0,4,108306010
8,149,306,21,1,1,,1,7,,5,"1,5",1,5,,,,75,0,0,0,0,0,4,108306021
8,149,306,27,2,1,1,1,88,1,5,"1",1,,,,,0,0,20,0,0,0,3,108306027
8,149,306,27,1,1,33,1,88,33,5,"1",1,,,,,0,0,10,0,2,0,3,108306027
8,149,306,27,3,1,,1,88,-8,5,"1",1,,,,,0,0,15,0,0,0,3,108306027
8,149,306,27,4,3,24,1,9,24,5,"1",1,,,,,0,0,5,0,2,0,3,108306027
8,149,306,27,5,3,4,1,88,4,5,"1",1,,,,,0,0,4,0,2,0,3,108306027
8,149,306,29,1,1,,1,88,,5,"1",1,,,,,16,0,20,0,15,0,4,108306029
8,149,306,29,2,2,,1,9,,5,"1",1,,,,,8,0,2,0,4,0,4,108306029
8,149,306,29,3,7,,1,15,,5,"1",1,,,,,8,0,6,0,5,0,4,108306029
8,151,307,16,1,1,,2,,-8,5,"1,2",1,2,,,,0,0,60,0,0,0,3,108307016
8,151,307,23,1,1,-8,1,3,,2,"1,2,8,9",1,2,8,9,,15,0,40,0,5,0,3,108307023
8,151,307,27,1,1,,2,,,5,"1,2",1,2,,,,0,0,45,0,0,0,4,108307027
8,151,307,38,1,1,,1,88,-8,5,,,,,,,0,0,40,0,0,0,4,108307038
8,151,307,40,1,1,,1,5,,5,"1",1,,,,,20,0,550,0,20,0,3,108307040
8,151,308,2,2,1,,1,3,,5,"1,3",1,3,,,,150,0,0,0,20,0,4,108308002
8,151,308,2,1,1,-8,2,,,2,"1,3",1,3,,,,200,0,0,0,50,0,4,108308002
8,151,308,3,1,1,1,1,1,,2,"1,5",1,5,,,,240,0,60,0,30,0,4,108308003
8,151,308,5,1,1,,1,88,-8,1,"1",1,,,,,10,0,0,0,5,0,4,108308005
8,151,308,10,2,1,,1,1,35,5,"1",1,,,,,120,0,0,0,0,0,3,108308010
8,151,308,10,1,1,,1,1,35,4,"1",1,,,,,0,0,105,0,0,0,3,108308010
8,151,308,10,3,1,,1,88,-8,5,"1,5",1,5,,,,90,0,210,0,60,0,3,108308010
8,151,308,14,1,1,,1,88,-8,4,"1",1,,,,,0,0,12,0,0,0,3,108308014
8,151,308,20,1,1,,1,4,,3,"1",1,,,,,0,0,18,0,0,0,4,108308020
8,151,308,20,2,1,,1,6,,3,"1",1,,,,,0,0,18,0,0,0,4,108308020
8,151,308,20,3,1,,1,88,,3,"1",1,,,,,0,0,18,0,0,0,4,108308020
8,151,308,26,1,1,,1,6,,5,"1",1,,,,,10,0,0,0,0,0,3,108308026
8,151,308,30,1,1,1,1,88,,5,"1,2",1,2,,,,18,0,50,0,0,0,3,108308030
8,151,308,32,1,1,1,1,5,,5,"1,2,3",1,2,3,,,0,0,150,0,0,0,5,108308032
8,151,308,35,1,1,,1,88,,5,"1,2,6",1,2,6,,,0,0,120,60,100,0,4,108308035
8,151,308,35,2,1,,1,1,,5,"1,2,6",1,2,6,,,0,0,50,60,10,0,4,108308035
