Date,DAX,DJI,FTSE,HSI,NKI,SP500
6/19/2000,7198.8,10557.85,6490.2,16267.47,16591.35,1486
6/20/2000,7227.27,10435.17,6526.9,16086.74,16907.55,1475.95
6/21/2000,7100.09,10497.75,6477.8,16238.14,17210.08,1479.13
6/22/2000,7053.67,10376.12,6413.8,15952.36,17106.01,1452.18
6/23/2000,6980.41,10404.76,6391.5,15738.08,16963.21,1441.48
6/26/2000,7027.19,10543,6405.2,15978.91,16925.4,1455.31
6/27/2000,7048.96,10504.47,6375.3,16155.77,17279.06,1450.55
6/28/2000,7056.05,10527.8,6313.5,16438.42,17370.17,1454.82
6/29/2000,6874.54,10398.04,6239,16286.8,17475.9,1442.39
6/30/2000,6898.21,10447.9,6312.7,16155.78,17411.05,1454.6
7/03/2000,6958.96,10560.68,6470.4,16124.97,17614.66,1469.54
7/04/2000,6944.36,10560.68,6417,16235.76,17470.15,1469.54
7/05/2000,6961.73,10483.6,6382.5,16474.27,17435.95,1446.23
7/06/2000,6951.09,10481.48,6419.6,16489.59,17282.37,1456.67
7/07/2000,7052.22,10635.99,6497.5,16829.96,17398.24,1478.9
7/10/2000,7070.82,10646.59,6466.2,17238.67,17572.68,1475.62
7/11/2000,7003.98,10727.19,6475.8,17359.66,17504.36,1480.88
7/12/2000,7065.97,10783.42,6518.5,17552.26,17342.13,1492.92
7/13/2000,7195.99,10788.72,6475.7,17449.5,17036.9,1495.84
7/14/2000,7318.38,10812.75,6475.4,17586.16,17142.9,1509.98
7/17/2000,7430.7,10804.27,6525.5,17834.78,17286.83,1510.49
7/18/2000,7406.91,10739.92,6450.5,17440.83,16945.07,1493.74
7/19/2000,7366.57,10696.08,6465.4,17710.07,16983.57,1481.96
7/20/2000,7480.14,10843.87,6469,17758.51,16983.57,1495.57
7/21/2000,7373.26,10733.56,6378.4,17920.86,16811.49,1480.19
7/24/2000,7328.31,10685.12,6381.3,17659.69,16547.12,1464.29
7/25/2000,7329.04,10699.97,6390.7,17375.34,16573.59,1474.47
7/26/2000,7302.12,10516.48,6387.1,17620.23,16502.61,1452.42
7/27/2000,7183.44,10586.13,6352.1,17450.09,16182.01,1449.62
7/28/2000,7128.3,10511.17,6335.7,17183.93,15838.57,1419.89
7/31/2000,7190.37,10521.98,6365.3,16840.98,15727.49,1430.83
8/01/2000,7145.53,10606.95,6379.3,16897.45,16099.67,1438.1
8/02/2000,7112.45,10687.53,6391.3,17277.39,16206.19,1438.7
8/03/2000,7037.91,10706.58,6317.1,17274.28,15814.44,1452.56
8/04/2000,7016.59,10767.75,6363.5,17425.7,15667.36,1462.93
8/07/2000,7113.22,10867.01,6387.8,17727.25,16002.71,1479.32
8/08/2000,7123.81,10976.89,6358.1,17211.84,15820.11,1482.8
8/09/2000,7226.71,10905.83,6414,17181.99,16034.6,1472.87
8/10/2000,7280.97,10908.76,6387.3,17333.21,15975.65,1460.25
8/11/2000,7322.98,11027.8,6384.5,17214.42,16117.5,1471.84
8/14/2000,7331.67,11176.14,6419.9,16998.06,16153.91,1491.56
8/15/2000,7307.43,11067,6475.5,17463.53,16298.29,1484.43
8/16/2000,7315.27,11008.39,6532,17734.15,16356.03,1479.85
8/17/2000,7278.43,11055.64,6518.2,17622.01,16161.03,1496.07
8/18/2000,7232.42,11046.48,6543.7,17440,16280.49,1491.72
8/21/2000,7199.34,11079.81,6542.2,17501.48,16040.18,1499.48
8/22/2000,7249.2,11139.15,6584.8,17668.28,16454.74,1498.13
8/23/2000,7232.78,11144.65,6566.2,17427.4,16436.65,1505.97
8/24/2000,7230.26,11182.74,6557,17439.7,16670.82,1508.31
8/25/2000,7307.17,11192.63,6563.7,17236.74,16911.33,1506.45
8/28/2000,7339.22,11252.84,6563.7,17019.76,17181.12,1514.09
8/29/2000,7294.4,11215.1,6586.3,17240.11,17141.75,1509.84
8/30/2000,7185.56,11103.01,6615.1,17095.88,16901.67,1502.59
8/31/2000,7216.45,11215.1,6672.7,17097.51,16861.26,1517.68
9/01/2000,7344.67,11238.78,6795,17333.61,16739.78,1520.77
9/04/2000,7445.56,11238.78,6798.1,17726.17,16688.21,1520.77
9/05/2000,7395.07,11260.61,6752.5,17595.22,16452.27,1507.08
9/06/2000,7333.02,11310.64,6694.7,17605.23,16399.87,1492.25
9/07/2000,7373.34,11259.87,6689.2,17431.95,16300.46,1502.51
9/08/2000,7267.77,11220.65,6600.7,17275.45,16501.55,1494.5
9/11/2000,7214.45,11195.49,6582,17007.98,16130.9,1489.26
9/12/2000,7135.75,11233.23,6555.5,16629.78,16040.23,1481.99
9/13/2000,7006.26,11182.18,6478.2,16629.78,16190.52,1484.91
9/14/2000,7048.5,11087.47,6555.5,16395.43,16213.28,1480.87
9/15/2000,6999.54,10927,6417.3,16249.53,16213.28,1465.81
9/18/2000,6891.69,10808.52,6410.2,15560.16,16061.16,1444.51
9/19/2000,6937.74,10789.29,6403.5,15677.2,16124.19,1459.9
9/20/2000,6765.23,10687.92,6279.9,15665.62,16458.31,1451.34
9/21/2000,6682.92,10765.52,6199.2,15164.45,16311.05,1449.05
9/22/2000,6740.25,10847.37,6205.9,14612.88,15818.25,1448.72
9/25/2000,6788.69,10808.15,6257.1,15428.95,15992.9,1439.03
9/26/2000,6765.04,10631.32,6213.2,15290.85,15928.62,1427.21
9/27/2000,6814.06,10628.36,6269.3,15444.13,15639.95,1426.57
9/28/2000,6832.76,10824.06,6264.1,15415.75,15626.96,1458.29
9/29/2000,6798.12,10650.92,6294.2,15648.98,15747.26,1436.51
10/02/2000,6862.26,10700.13,6284.5,15648.98,15902.51,1436.23
10/03/2000,6862.26,10719.74,6345,15725.96,15912.09,1426.46
10/04/2000,6823.43,10784.48,6334.9,15878.89,16149.08,1434.32
10/05/2000,6892.49,10724.92,6382,16184.68,16099.26,1436.28
10/06/2000,6776.39,10596.54,6391.2,16184.68,15994.24,1408.99
10/09/2000,6680.78,10568.43,6264.8,15693.5,15994.24,1402.03
10/10/2000,6673.15,10524.4,6247.7,15554.11,15827.72,1387.02
10/11/2000,6561.63,10413.79,6117.6,15127,15513.57,1364.59
10/12/2000,6465.26,10034.58,6131.9,15074.8,15550.64,1329.78
10/13/2000,6661.3,10192.18,6209.6,14680.5,15330.31,1374.17
10/16/2000,6627.25,10238.8,6285.7,14973.4,15512.32,1374.62
10/17/2000,6531.71,10089.71,6203.2,14873.43,15340.22,1349.97
10/18/2000,6483,9975.02,6148.2,14458.52,14872.48,1342.13
10/19/2000,6619.43,10142.98,6218.9,14422.52,14811.08,1388.76
10/20/2000,6618.43,10226.59,6276.3,15044.53,15198.73,1396.93
10/23/2000,6620.87,10271.72,6315.9,15102.36,15097.96,1395.78
10/24/2000,6802.81,10393.07,6438.4,14925.93,15148.19,1398.13
10/25/2000,6748.22,10326.48,6367.8,15061.14,14840.47,1364.9
10/26/2000,6767.9,10380.12,6302.3,14996.24,14858.43,1364.44
10/27/2000,6924.68,10590.62,6366.5,14902.46,14582.2,1379.58
10/30/2000,6926.57,10835.77,6388.4,14799.9,14464.56,1398.66
10/31/2000,7077.44,10971.14,6438.4,14895.34,14539.6,1429.4
11/01/2000,7059.07,10899.47,6457.6,15349.01,14872.39,1421.22
11/02/2000,7088.64,10880.51,6392,15291.54,14837.78,1428.32
11/03/2000,7128.27,10817.95,6385.4,15594.12,14837.78,1426.69
11/06/2000,7136.3,10977.21,6431,15671.15,15371.44,1432.19
11/07/2000,7076.28,10952.18,6466.9,15820.79,15340.33,1431.87
11/08/2000,7008.64,10907.06,6477.4,15654.13,15399.64,1409.28
11/09/2000,6959.5,10834.25,6442.2,15504.8,15060.05,1400.14
11/10/2000,6851.69,10602.95,6400.2,15389.39,14988.54,1365.98
11/13/2000,6742.1,10517.25,6274.8,14815.69,14664.64,1351.26
11/14/2000,6966.65,10681.06,6412.9,15177.52,14660.04,1382.95
11/15/2000,6961.09,10707.6,6432.3,15127.4,14799.14,1389.81
11/16/2000,6842.11,10656.03,6430.4,15298.35,14587.03,1372.32
11/17/2000,6752.29,10629.87,6440.1,15180.85,14544.3,1367.72
11/20/2000,6609.48,10462.65,6345,15346.66,14531.65,1342.62
11/21/2000,6678.07,10494.5,6382.1,15188.3,14408.46,1347.35
11/22/2000,6510.54,10399.32,6221.4,14772.51,14301.31,1322.36
11/23/2000,6601,10399.32,6287.3,14563.51,14301.31,1322.36
11/24/2000,6664.18,10470.23,6327.6,14376.9,14315.35,1341.77
11/27/2000,6696.91,10546.07,6374.7,14602.76,14720.39,1348.97
11/28/2000,6625.56,10507.58,6249.8,14566.22,14658.87,1336.09
11/29/2000,6598.32,10629.11,6164.9,14169.06,14507.64,1341.91
11/30/2000,6372.33,10414.49,6142.2,13984.39,14648.51,1314.95
12/01/2000,6512.91,10373.54,6170.4,14441.43,14835.33,1315.23
12/04/2000,6408.1,10560.1,6158.7,14559.24,14954.73,1324.97
12/05/2000,6637.09,10898.72,6299,14573.21,14695.05,1376.54
12/06/2000,6622.25,10664.38,6273.3,15098.95,14889.37,1351.46
12/07/2000,6566.08,10617.36,6231.4,15011.52,14720.36,1343.55
12/08/2000,6691.25,10712.91,6288.3,15189.33,14696.51,1369.89
12/11/2000,6782.52,10725.8,6370.3,15408.54,15015.7,1380.2
12/12/2000,6733.59,10768.27,6390.4,15329.6,15114.64,1371.18
12/13/2000,6620.21,10794.44,6403,15621.73,15168.68,1359.99
12/14/2000,6469.95,10674.99,6263.8,15496.99,14927.19,1340.93
12/15/2000,6331.3,10434.96,6175.8,14975.53,14552.29,1312.15
12/18/2000,6390.25,10645.42,6246.5,15024.53,14483.9,1322.74
12/19/2000,6479.28,10584.37,6295,15188.04,14132.37,1305.6
12/20/2000,6248.76,10318.93,6176.7,14930.72,13914.43,1264.74
12/21/2000,6200.71,10487.29,6115.5,14659.32,13423.21,1274.86
12/22/2000,6251.4,10635.56,6097.5,14738.21,13427.08,1305.97
12/25/2000,6251.4,10635.56,6097.5,14738.21,13931.61,1305.97
12/26/2000,6251.4,10692.44,6097.5,14738.21,14007.85,1315.19
12/27/2000,6328.16,10803.16,6218.2,14748.36,13981.49,1328.92
12/28/2000,6371.64,10868.76,6223.2,14796.55,13946.96,1334.22
12/29/2000,6433.61,10786.85,6222.5,15095.53,13785.69,1320.28
1/01/2001,6433.61,10786.85,6222.5,15095.53,13785.69,1320.28
1/02/2001,6289.82,10646.15,6174.7,14869.94,13785.69,1283.27
1/03/2001,6434.96,10945.75,6039.9,14589.58,13785.69,1347.56
1/04/2001,6376.54,10912.41,6185.6,15235.03,13691.49,1333.34
1/05/2001,6382.31,10662.01,6198.1,15447.61,13867.61,1298.35
1/08/2001,6392.17,10621.35,6149.6,15436.53,13867.61,1295.86
1/09/2001,6404.52,10572.55,6088.1,15500.59,13610.51,1300.8
1/10/2001,6320.07,10604.27,6059.9,15435.79,13432.65,1313.27
1/11/2001,6465.21,10609.55,6114.9,15090.77,13201.07,1326.82
1/12/2001,6490.03,10525.38,6165.5,15295.42,13347.74,1318.32
1/15/2001,6522.87,10525.38,6170.3,15293.76,13506.23,1318.32
1/16/2001,6502.89,10652.66,6083.3,15363.15,13584.45,1326.65
1/17/2001,6653.38,10584.34,6197.4,15261.48,13667.63,1329.47
1/18/2001,6635.76,10678.28,6209.9,15528.75,13873.92,1347.97
1/19/2001,6651.53,10587.59,6209.3,15933.55,13989.12,1342.54
1/22/2001,6675,10578.24,6232,16099.27,14032.42,1342.9
1/23/2001,6722.41,10649.81,6214.7,16044.21,13984.66,1360.4
1/24/2001,6706.67,10646.97,6264.4,16044.21,13893.58,1364.3
1/25/2001,6727.49,10729.52,6255.6,16044.21,13803.38,1357.51
1/26/2001,6695.2,10659.98,6294.3,16044.21,13696.06,1354.95
1/29/2001,6750.96,10702.19,6317,16099.82,13845.28,1364.17
1/30/2001,6739.3,10881.2,6334.5,15893.07,13826.65,1373.73
1/31/2001,6795.14,10887.36,6297.5,16102.35,13843.55,1366.01
2/01/2001,6704.68,10983.62,6251.8,16163.99,13779.55,1373.47
2/02/2001,6638.2,10864.1,6256.4,16071.29,13703.63,1349.47
2/05/2001,6628.07,10965.85,6269.2,15830.84,13385.52,1354.31
2/06/2001,6693.03,10957.42,6293.4,15913.24,13269.85,1352.26
2/07/2001,6578.96,10946.72,6225.6,16049.47,13366.01,1340.89
2/08/2001,6636.81,10880.55,6206.1,15909.4,13138.23,1332.53
2/09/2001,6497.07,10781.45,6164.3,15873.28,13422.83,1314.76
2/12/2001,6564.91,10946.77,6241.4,15693.11,13422.83,1330.31
2/13/2001,6557.93,10903.32,6228.5,15842.72,13274.7,1318.8
2/14/2001,6479.87,10795.41,6176.2,15860.42,13284.06,1315.92
2/15/2001,6591.67,10891.02,6197.9,15756.37,13327.39,1326.61
2/16/2001,6439.26,10799.82,6088.3,15630.31,13175.49,1301.53
2/19/2001,6472.21,10799.82,6094,15490.96,13119.59,1301.53
2/20/2001,6451.57,10730.88,5980.1,15527.36,13248.36,1278.94
2/21/2001,6347.99,10526.58,5972.4,15351.51,13100.08,1255.27
2/22/2001,6277.99,10526.81,6003.1,15098.64,13073.36,1252.82
2/23/2001,6075.34,10441.9,5943.7,15280.56,13246,1245.86
2/26/2001,6189.07,10642.53,5916.7,15230.22,13201.14,1267.65
2/27/2001,6220.48,10636.88,5941.2,14834.73,13059.86,1257.94
2/28/2001,6208.24,10495.28,5917.9,14787.87,12883.54,1239.94
3/01/2001,6123.38,10450.14,5908.6,14360.56,12681.66,1241.23
3/02/2001,6159.02,10466.31,5858.6,13966.43,12261.8,1234.18
3/05/2001,6216.38,10562.3,5931.3,14135.26,12322.16,1241.41
3/06/2001,6284.06,10591.22,6012,14321.05,12687.74,1253.8
3/07/2001,6305.64,10729.6,6001.8,14177.36,12723.89,1261.89
3/08/2001,6267.06,10858.25,6003.2,14208.95,12650.56,1264.74
3/09/2001,6204.42,10644.62,5917.3,14194.35,12627.9,1233.42
3/12/2001,6046.56,10208.25,5826.5,13776.72,12171.37,1180.16
3/13/2001,5962.93,10290.8,5720.7,13493.03,11819.7,1197.66
3/14/2001,5794.12,9973.46,5625.9,13330.84,11843.59,1166.71
3/15/2001,5889.95,10031.28,5729.2,13504.17,12152.83,1173.56
3/16/2001,5734.49,9823.41,5562.8,13522.04,12232.98,1150.53
3/19/2001,5657.29,9959.11,5551.6,13457.69,12190.97,1170.81
3/20/2001,5782.16,9720.76,5646.8,13223.86,12190.97,1142.62
3/21/2001,5622.09,9487,5540.7,13154.44,13103.94,1122.14
3/22/2001,5388.02,9389.48,5314.8,12621.85,12853.97,1117.58
3/23/2001,5544.67,9504.78,5402.3,12583.36,13214.54,1139.83
3/26/2001,5726.97,9687.53,5576.6,12950.49,13862.31,1152.69
3/27/2001,5938.21,9947.54,5728.1,12707.9,13638.33,1182.17
3/28/2001,5817.52,9785.35,5614,12851.41,13765.51,1153.29
3/29/2001,5879.3,9799.06,5588.4,12677.89,13072.36,1147.95
3/30/2001,5829.95,9878.78,5633.7,12760.64,12999.7,1160.33
4/02/2001,5760.76,9777.93,5618.5,12727.3,12937.86,1145.87
4/03/2001,5553.46,9485.71,5463.1,12584.22,13124.47,1106.46
4/04/2001,5597.66,9515.42,5535.7,12063.71,13242.78,1103.25
4/05/2001,5773.34,9918.05,5621.8,12063.71,13381.38,1151.44
4/06/2001,5698.88,9791.09,5601.5,12386.61,13383.76,1128.43
4/09/2001,5781.01,9845.15,5663.3,12202.1,12841.76,1137.59
4/10/2001,5913.84,10102.74,5803,12213.67,12620.27,1168.38
4/11/2001,5951.16,10013.47,5788.1,12706.43,13174.93,1165.89
4/12/2001,6002.3,10126.94,5766.6,12989.47,13352.44,1183.5
4/13/2001,6002.3,10126.94,5766.6,12989.47,13385.72,1183.5
4/16/2001,6002.3,10158.56,5766.6,12989.47,13254.89,1179.68
4/17/2001,5935.58,10216.73,5761.1,12606.45,13067.09,1191.81
4/18/2001,6164.88,10615.83,5890.2,12972.8,13641.79,1238.16
4/19/2001,6181.91,10693.71,5871.6,13548.95,13868.28,1253.7
4/20/2001,6127.97,10579.85,5879.8,13448.13,13765.67,1242.98
4/23/2001,6051.48,10532.23,5871.3,13311.5,13715.6,1224.36
4/24/2001,6124.57,10454.34,5840.3,13274.61,13743.18,1209.47
4/25/2001,6115.19,10625.2,5827.5,13249.55,13827.5,1228.75
4/26/2001,6123.66,10692.35,5868.3,13293.11,13973.03,1234.52
4/27/2001,6175.24,10810.05,5951.4,13386.04,13934.32,1253.05
4/30/2001,6264.51,10734.97,5966.9,13386.04,13934.32,1249.46
5/01/2001,6264.51,10898.34,5928,13386.04,14425.46,1266.44
5/02/2001,6213.84,10876.68,5904.2,13814.24,14421.64,1267.43
5/03/2001,6089.17,10796.65,5765.8,13718.14,14421.64,1248.58
5/04/2001,6138.28,10951.24,5870.3,13390.99,14421.64,1266.61
5/07/2001,6122.62,10935.17,5870.3,13600.78,14529.41,1263.51
5/08/2001,6108.72,10883.51,5886.4,13540.81,14289.05,1261.2
5/09/2001,6063.94,10866.98,5893.7,13585.14,14084.85,1255.54
5/10/2001,6165.18,10910.44,5964,13604.8,14017.79,1255.18
5/11/2001,6141.02,10821.31,5896.8,13636.61,14043.92,1245.67
5/14/2001,6064.68,10877.33,5690.5,13259.17,13873.02,1248.92
5/15/2001,6070.38,10872.97,5842.9,13250.09,14054.03,1249.44
5/16/2001,6148.44,11215.92,5884,13335.95,13694.27,1284.99
5/17/2001,6173.81,11248.58,5904.5,13637.87,13910.67,1288.49
5/18/2001,6186.87,11301.74,5915,13459.18,13877.77,1291.96
5/21/2001,6249.87,11337.92,5941.6,13721.27,14176.83,1312.83
5/22/2001,6270.59,11257.24,5976.6,13877.95,14091.19,1309.38
5/23/2001,6215.25,11105.51,5897.4,13839.1,14067.7,1289.05
5/24/2001,6278.9,11122.42,5915.9,13810.6,13895.79,1293.17
5/25/2001,6223.57,11005.37,5889.8,13753.99,13765.92,1277.89
5/28/2001,6216.83,11005.37,5889.8,13739.07,13737.77,1277.89
5/29/2001,6120.33,11039.14,5863.9,13629.61,13773.89,1267.93
5/30/2001,6041.22,10872.64,5796.9,13420.13,13493.35,1248.08
5/31/2001,6123.26,10911.94,5796.1,13174.41,13262.14,1255.82
6/01/2001,6125.17,10990.41,5809.6,13141.38,13261.84,1260.67
6/04/2001,6177.74,11061.52,5856.5,13207.49,13312.35,1267.11
6/05/2001,6242.13,11175.84,5922.5,13451.87,13182,1283.57
6/06/2001,6192.44,11070.24,5901.5,13576.01,13174.84,1270.03
6/07/2001,6184.25,11090.74,5948.3,13703.43,13277.51,1276.96
6/08/2001,6187.21,10977,5950.6,13808.89,13430.22,1264.96
6/11/2001,6162.74,10922.09,5860.5,13675.49,13226.48,1254.39
6/12/2001,6059.15,10948.38,5804,13526.68,12840.1,1255.85
6/13/2001,6111.94,10871.62,5820.2,13523.31,12823.45,1241.6
6/14/2001,6031.27,10690.13,5752.5,13248.89,12846.66,1219.87
6/15/2001,5915.18,10623.64,5723,13102.5,12790.38,1214.36
6/18/2001,5869.04,10645.38,5671.6,12948.78,12697.79,1208.43
6/19/2001,5922.53,10596.67,5680.4,13133.66,12574.26,1212.58
6/20/2001,5876.04,10647.33,5699.6,12918.71,12674.64,1223.14
6/21/2001,5926.38,10715.43,5641.4,13187.45,12962.43,1237.04
6/22/2001,5941.77,10604.59,5665.7,13174.02,13044.61,1225.35
6/25/2001,5902.32,10504.22,5661.9,13174.02,12896.47,1218.6
6/26/2001,5847.79,10472.48,5555.7,12961.97,12978.82,1216.76
6/27/2001,5833.1,10434.84,5607.9,13004.21,12828.98,1211.07
6/28/2001,5971.77,10566.21,5638.4,12827.82,12679.88,1226.2
6/29/2001,6058.38,10502.4,5642.5,13042.53,12969.05,1224.42
7/02/2001,6109.5,10593.72,5716.7,13042.53,12751.18,1236.71
7/03/2001,6056.84,10571.11,5639.9,13184.75,12817.41,1234.45
7/04/2001,6015.72,10571.11,5600.5,13207.53,12629.02,1234.45
7/05/2001,5999.19,10479.86,5549.6,12999.48,12607.3,1219.24
7/06/2001,5862.1,10252.68,5479.2,12999.48,12306.08,1190.59
7/09/2001,5869.86,10299.4,5468.9,12690.68,12239.68,1198.78
7/10/2001,5816.32,10175.64,5467.9,12713.9,12300.41,1181.52
7/11/2001,5801.8,10241.02,5391.9,12527.9,12005.11,1180.18
7/12/2001,5889.88,10478.99,5481.6,12660.2,12407.95,1208.14
7/13/2001,5928.01,10539.06,5537,12612.79,12355.15,1215.68
7/16/2001,5853.76,10472.12,5517.1,12624.53,12343.37,1202.45
7/17/2001,5846.66,10606.39,5427.8,12495.25,12128.57,1214.44
7/18/2001,5728.37,10569.83,5404.6,12427.19,11892.58,1207.71
7/19/2001,5829.69,10610,5437.4,12279.82,11908.39,1215.02
7/20/2001,5764.06,10576.65,5387.1,12301.68,11908.39,1210.85
7/23/2001,5791.73,10424.42,5405.3,12236.45,11609.63,1191.03
7/24/2001,5663.26,10241.12,5320.2,12214.1,11883.25,1171.65
7/25/2001,5582.76,10405.67,5275.7,12214.1,11891.61,1190.49
7/26/2001,5675.76,10455.63,5286.1,12039.82,11858.56,1202.93
7/27/2001,5754.86,10416.67,5403.1,12182.17,11798.08,1205.82
7/30/2001,5792.19,10401.72,5446.7,12086.66,11579.27,1204.52
7/31/2001,5861.19,10522.81,5529.1,12316.69,11860.77,1211.23
8/01/2001,5835.23,10510.01,5546.9,12478.74,11959.33,1215.93
8/02/2001,5777.28,10551.18,5584.5,12466.37,12399.2,1220.75
8/03/2001,5735.88,10512.78,5547.6,12269.08,12241.97,1214.35
8/06/2001,5746.04,10401.31,5526.4,12148.81,12243.9,1200.48
8/07/2001,5752.51,10458.74,5536.8,12007.19,12319.46,1204.4
8/08/2001,5614.51,10293.5,5476.5,11958.01,12163.67,1183.53
8/09/2001,5512.28,10298.56,5402.9,11716.77,11754.56,1183.43
8/10/2001,5433.49,10416.25,5427.2,11765.81,11735.06,1190.16
8/13/2001,5453.77,10415.91,5431.1,11694.29,11477.56,1191.29
8/14/2001,5520.71,10412.17,5507.8,11991.01,11917.95,1186.73
8/15/2001,5455.44,10345.95,5461.6,12141.63,11755.4,1178.02
8/16/2001,5361.92,10392.52,5389.8,11832.44,11515.02,1181.66
8/17/2001,5222.12,10240.78,5342.1,11754.81,11445.54,1161.97
8/20/2001,5207.83,10320.07,5357.4,11458.7,11257.94,1171.41
8/21/2001,5216.11,10174.14,5430.3,11440.35,11280.38,1157.26
8/22/2001,5220.21,10276.9,5408.7,11188.57,11396.43,1165.31
8/23/2001,5254.04,10229.15,5396.5,11345.38,11126.92,1162.09
8/24/2001,5387.5,10423.17,5471.9,11110.3,11166.31,1184.93
8/27/2001,5406.47,10382.35,5471.9,11234.72,11275.01,1179.21
8/28/2001,5308.78,10222.03,5434.7,11300.53,11189.4,1161.51
8/29/2001,5305,10090.9,5417.6,11242.41,10979.76,1148.6
8/30/2001,5162.4,9919.58,5332.7,11315.63,10938.45,1129.03
8/31/2001,5188.17,9949.75,5345,11090.48,10713.51,1133.58
9/03/2001,5094.1,9949.75,5312.1,10902.64,10409.68,1133.58
9/04/2001,5208.1,9997.49,5379.6,11136.86,10772.59,1132.94
9/05/2001,5048.08,10033.27,5316,10943.14,10598.79,1131.74
9/06/2001,4875.37,9840.84,5204.3,10664.32,10650.33,1106.4
9/07/2001,4730.67,9605.85,5070.3,10384.2,10516.79,1085.78
9/10/2001,4670.13,9605.51,5033.7,10366.32,10195.69,1092.54
9/11/2001,4273.53,9605.51,4746,10417.36,10292.95,1092.54
9/12/2001,4335.2,9605.51,4882.1,9493.62,9610.1,1092.54
9/13/2001,4392.4,9605.51,4943.6,9569.21,9613.09,1092.54
9/14/2001,4115.98,9605.51,4755.7,9655.45,10008.89,1092.54
9/17/2001,4234.55,8920.7,4898.9,9319.35,9504.41,1038.77
9/18/2001,4194.85,8903.4,4848.7,9307.9,9679.88,1032.74
9/19/2001,4041.8,8759.13,4721.7,9558.15,9939.6,1016.1
9/20/2001,3809.67,8376.21,4556.9,9317.98,9785.16,984.54
9/21/2001,3787.23,8235.81,4433.7,8934.2,9554.99,965.8
9/24/2001,4038.69,8603.86,4613.9,9284.5,9554.99,1003.45
9/25/2001,4009.12,8659.97,4663.4,9210.06,9693.97,1012.27
9/26/2001,4095.32,8567.39,4696.1,9371.75,9641.7,1007.04
9/27/2001,4184.5,8681.42,4763.6,9600.79,9696.53,1018.61
9/28/2001,4308.15,8847.56,4903.4,9950.7,9774.68,1040.94
10/01/2001,4239.97,8836.83,4785.6,9950.7,9972.28,1038.55
10/02/2001,4304.2,8950.59,4832.3,9950.7,10136.56,1051.33
10/03/2001,4436.66,9123.78,4881.8,9897.14,9924.23,1072.28
10/04/2001,4548.13,9060.88,5016.2,10286.39,10205.48,1069.63
10/05/2001,4487.69,9119.77,5036,10277.38,10205.87,1071.38
10/08/2001,4495.15,9067.94,5032.7,9967.83,10205.87,1062.44
10/09/2001,4472.42,9052.44,5009.8,10358.93,10011.77,1056.75
10/10/2001,4613.19,9240.86,5153.1,10298.24,9964.88,1080.99
10/11/2001,4718.46,9410.45,5164.9,10522.61,10347.01,1097.43
10/12/2001,4625.13,9344.16,5145.5,10274.13,10632.35,1091.65
10/15/2001,4548.48,9347.62,5067.3,10130.59,10452.54,1089.98
10/16/2001,4626.48,9384.23,5082.6,10148.49,10637.82,1097.54
10/17/2001,4644.82,9232.97,5203.4,10260.81,10755.45,1077.09
10/18/2001,4574.37,9163.22,5116,9880.61,10474.85,1068.61
10/19/2001,4513.53,9204.11,5017.7,9825.84,10538.79,1073.48
10/22/2001,4619.32,9377.03,5070.4,9797.54,10565.41,1089.9
10/23/2001,4704.22,9340.08,5193.3,10219.84,10861.56,1084.78
10/24/2001,4811.82,9345.62,5167.6,10243.46,10802.15,1085.2
10/25/2001,4715.6,9462.9,5086.6,10243.46,10880.1,1100.09
10/26/2001,4820.26,9545.17,5188.6,10404.74,10795.16,1104.61
10/29/2001,4660.35,9269.5,5085.9,10178.09,10612.31,1078.3
10/30/2001,4543.98,9121.98,5003.6,10076.43,10512.82,1059.79
10/31/2001,4559.13,9075.14,5039.7,10073.97,10366.34,1059.78
11/01/2001,4636.13,9263.9,5071.2,10158.85,10347.28,1084.1
11/02/2001,4583.31,9323.54,5129.5,10186.06,10383.78,1087.2
11/05/2001,4755.11,9441.03,5209.1,10430.72,10447.54,1102.84
11/06/2001,4707.65,9591.12,5214.1,10356.05,10633.72,1118.86
11/07/2001,4860.66,9554.37,5216.3,10269.79,10284.98,1115.8
11/08/2001,4993.57,9587.52,5278.1,10538.62,10431.79,1118.54
11/09/2001,4910.07,9608,5244.2,10609.25,10215.71,1120.31
11/12/2001,4820.37,9554.37,5146.2,10592.45,10081.56,1118.33
11/13/2001,4946.97,9750.95,5277.1,10662.84,10030.56,1139.09
11/14/2001,4953.53,9823.61,5240.7,10950.04,10086.76,1141.21
11/15/2001,5006.33,9872.39,5238.2,11239.39,10489.89,1142.24
11/16/2001,5062.64,9866.99,5291,11287.37,10649.09,1138.65
11/19/2001,5185.1,9976.46,5338,11360.26,10727.94,1151.06
11/20/2001,5096.18,9901.38,5298.7,11225.79,10575.62,1142.66
11/21/2001,5087.03,9834.68,5313.8,11173.92,10661.08,1137.03
11/22/2001,5124.54,9834.68,5345.9,11253.3,10696.82,1137.03
11/23/2001,5150.97,9959.71,5293.2,11322.36,10696.82,1150.34
11/26/2001,5114.12,9982.75,5302.5,11391.96,11064.3,1157.42
11/27/2001,5059.57,9872.6,5266,11261.54,10948.89,1149.5
11/28/2001,4915.95,9711.86,5205.2,11066.19,10624.81,1128.52
11/29/2001,4936.08,9829.42,5208.5,11090.74,10655.96,1140.2
11/30/2001,4989.91,9851.56,5203.6,11279.25,10697.44,1139.45
