"id1","id2","id3","id4","debt_no","s3bi_1i","s3bi_1ii","s3bi_2","s3bi_3","s3bi_4","s3bi_5ii","s3bi_5iii","s3bi_6_11","s3bi_6_12","s3bi_6_13","s3bi_6","s3bi_7","s3bi_7_1","s3bi_7_2","s3bi_8i","s3bi_8ii","s3bi_9a","s3bi_9bi","s3bi_9b2i","s3bi_9b2ii","s3bi_10","s3bi_11i","s3bi_11ii","s3bi_12i","s3bi_12ii","s3bi_13i","s3bi_13ii","hhno"
7,132,262,13,1,2009,9,1,1,2,,,1,3,9,"1,3,9","1",1,,200,0,1,20,,,888,,,0,0,200,0,107262013
7,112,244,17,1,2009,9,1,1,9,,,3,,,"3","1",1,,32,0,2,,,,888,,,32,0,32,0,107244017
7,120,255,69,1,2009,,1,1,11,,,1,,,"1","1",1,,210,0,2,,,,888,210,,160,0,50,0,107255069
7,128,252,36,4,2010,,1,1,9,-8,,3,,,"3","1",1,,40,0,2,,,,888,,,0,0,40,0,107252036
7,113,245,9,1,2009,12,1,1,10,-8,,5,,,"5","1",1,,1000,0,1,,2000,,888,,,0,0,2000,0,107245009
7,112,241,13,1,2009,11,1,1,11,-8,,1,,,"1","1",1,,100,0,2,,,,888,,,70,0,30,0,107241013
7,124,264,23,1,2008,,1,1,2,,,5,,,"5","1",1,,500,0,1,80,,,888,,,0,0,500,0,107264023
7,112,244,14,1,2007,10,1,1,2,,"AHAFO COMMUNITY BANK",3,,,"3","1",1,,1600,0,1,,30,,12,35,80,430,0,1290,0,107244014
7,112,242,10,1,2009,,2,1,11,-8,,3,,,"3","1",1,,40,0,2,,,,888,,,0,0,40,0,107242010
7,113,245,30,3,2010,2,1,1,11,28,,9,,,"9","1",1,,90,0,2,,,,888,,,0,0,90,0,107245030
7,124,263,43,2,2009,,1,1,2,,,3,,,"3","1",1,,1000,0,1,40,,,888,,,0,0,1000,0,107263043
7,112,242,65,1,2007,3,1,1,10,-8,,6,,,"6","2",2,,1000,0,1,1000,,,888,,,0,0,2000,0,107242065
7,130,249,8,1,2009,4,1,1,11,-8,,1,,,"1","1",1,,260,0,2,,,,888,,,200,0,60,0,107249008
7,112,239,12,1,2009,9,1,1,11,-8,,3,,,"3","1",1,,20,0,2,,,,888,,,0,0,20,0,107239012
7,127,251,91,1,2009,11,1,1,11,,,3,,,"3","1",1,,35,0,2,,,,888,,,0,0,35,0,107251091
7,112,244,36,1,2010,1,1,1,9,-8,,7,,,"7","1",1,,15,0,2,,,,888,,,13,0,2,0,107244036
7,112,242,20,2,2010,,1,1,9,-8,,1,6,,"1,6","1",1,,210,0,2,,,,888,,,150,0,60,0,107242020
7,114,248,34,1,2007,,1,1,11,-8,,1,,,"1","1",1,,1500,0,2,,,,888,,,600,0,900,0,107248034
7,112,243,45,2,2009,12,1,1,11,-8,,9,,,"9","1",1,,30,0,2,,,,888,,,0,0,30,0,107243045
7,127,251,51,1,2009,12,1,1,9,-8,,7,,,"7","1",1,,15,0,2,,,,888,,,10,0,5,0,107251051
7,112,242,40,1,2010,2,1,1,9,-8,,9,,,"9","1",1,,2,50,2,,,,888,,,0,0,2,50,107242040
7,112,239,5,1,2009,,2,1,11,1,,3,,,"3","1",1,,200,0,1,,16,60,12,,,0,0,400,0,107239005
7,112,242,22,1,2008,,1,1,11,-8,,3,,,"3","1",1,,80,0,2,,,,888,,,0,0,80,0,107242022
7,114,247,8,1,2010,,1,1,10,-8,,1,,,"1","1",1,,20,0,2,,,,888,,,0,0,20,0,107247008
8,135,311,33,1,2010,1,1,1,11,-8,,3,,,"3","1",1,,65,0,2,,,,13,5,,5,0,60,0,108311033
8,10,304,13,1,2009,11,1,1,11,,,5,,,"5","10",10,,200,0,2,,,,888,,,0,0,200,0,108304013
8,140,292,29,1,2009,1,1,1,11,-8,,6,,,"6","1",1,,80,0,2,,,,888,,,0,0,80,0,108292029
8,137,287,1,1,1,,1,1,11,32,,6,,,"6","1",1,,20,0,1,500,30,,888,,,0,0,30,0,108287001
8,137,287,99,1,2009,5,1,1,11,-8,,1,,,"1","1",1,,58,0,2,,,,888,,,0,0,58,0,108287099
8,151,308,5,1,2009,11,1,1,5,,,3,,,"3","11",11,,300,0,1,,,,5,70,,0,0,350,0,108308005
8,151,308,1,2,2009,11,11,1,9,,,2,,,"2","1",1,,80,0,2,,,,,,,0,0,80,0,108308001
8,138,278,2,1,2009,3,1,1,11,,,3,,,"3","1",1,,35,0,2,,,,888,,,20,0,15,0,108278002
8,148,302,14,1,2008,8,1,1,2,-8,,4,5,9,"4,5,9","8",8,,5000,0,1,,216,,30,,,2500,0,3980,0,108302014
8,10,299,60,1,2008,8,1,1,1,,,15,,,"15","9",9,,2000,0,1,,300,,24,100,50,2000,0,600,0,108299060
8,153,284,4,1,2009,11,1,1,5,,,5,,,"5","5",5,,900,0,1,400,,,,73,0,292,0,968,0,108284004
8,152,290,10,1,2009,,2,1,11,-8,,3,,,"3","1",1,,50,0,1,100,,,888,,,0,0,60,0,108290010
8,143,281,73,1,2009,6,1,2,11,,,2,,,"2","1",1,,135,0,2,,,,888,,,0,0,135,0,108281073
8,152,289,38,1,2009,5,1,1,10,-8,,2,,,"2","1",1,,60,0,1,,36,,888,,,64,0,32,0,108289038
8,152,288,14,1,2009,1,1,1,11,-8,,7,,,"7","1",1,,60,0,2,,,,888,,,0,0,60,0,108288014
8,137,285,15,1,2009,,1,1,11,,,8,,,"8","1",1,,46,0,2,,,,888,,,0,0,46,0,108285015
8,138,278,20,1,2009,,1,1,11,-8,,5,,,"5","1",1,,10,0,2,,,,888,,,0,0,10,0,108278020
8,148,300,29,1,2008,10,1,1,11,-8,,5,,,"5","1",1,,20,0,2,,,,,,,0,0,0,0,108300029
8,143,281,100,1,2007,,1,1,11,,,6,,,"6","1",1,,20,0,2,,,,888,,,0,0,20,0,108281100
8,140,292,21,1,,,1,1,10,,,4,,,"4","1",1,,20,0,1,,10,0,888,,,0,0,30,0,108292021
8,152,289,18,1,2009,12,1,1,11,13,,2,,,"2","1",1,,264,0,2,,,,888,,,64,0,200,0,108289018
8,153,282,24,1,2003,,1,1,11,,,6,,,"6","1",1,,100,0,2,,,,888,,,0,0,100,0,108282024
8,147,273,14,1,2009,,1,1,1,,,2,,,"2","1",1,,250,0,1,,30,,888,,,30,0,250,0,108273014
8,10,299,137,1,2007,2,1,1,11,-8,,3,,,"3","1",1,,600,0,2,,,,888,,,0,0,600,0,108299137
8,10,299,137,2,2008,12,1,1,11,-8,,3,,,"3","1",1,,250,0,2,,,,888,,,0,0,250,0,108299137
8,151,308,30,1,2009,12,1,1,11,22,,6,,,"6","1",1,,20,0,2,,,,888,,,0,0,20,0,108308030
8,148,300,37,1,1,,1,1,11,,,3,,,"3","1",1,,60,0,2,,,,888,,,0,0,60,0,108300037
8,149,306,27,1,2009,10,1,1,11,,,2,,,"2","1",1,,12,0,2,,,,888,,,0,0,12,0,108306027
8,147,273,14,2,2010,,2,,11,,,5,,,"5","1",1,,30,0,2,,,,888,,,0,0,30,0,108273014
8,148,298,24,1,2009,,1,1,11,,,4,,,"4","1",1,,150,0,2,,,,888,150,,0,0,150,0,108298024
8,9,297,13,1,,5,1,1,9,-8,,1,,,"1","4",4,,120,0,2,,,,6,20,0,20,0,100,0,108297013
8,152,290,8,1,,6,1,1,11,42,,2,,,"2","1",1,,40,0,2,,,,888,,,0,0,40,0,108290008
8,150,274,56,1,2009,,1,1,9,,,7,,,"7","1",1,,40,0,2,,,,888,,,27,0,13,0,108274056
8,135,311,28,1,2009,6,1,1,11,-8,,1,,,"1","1",1,,124,0,2,,,,888,,,80,0,44,0,108311028
8,151,308,1,1,2009,1,2,1,6,,,3,,,"3","1",1,,200,0,1,140,,,888,,,50,0,178,0,108308001
8,138,278,5,1,,,1,1,11,-8,,2,,,"2","1",1,,40,0,2,,,,888,,,20,0,20,0,108278005
8,151,307,33,1,2010,2,1,1,11,-8,,6,,,"6","1",1,,250,0,2,,,,888,,,0,0,250,0,108307033
8,135,311,19,1,2010,2,1,1,11,-8,,3,,,"3","1",1,,10,0,2,,,,888,,,0,0,10,0,108311019
8,9,295,8,2,2008,,5,1,11,,,9,,,"9","1",1,,15,0,2,,,,7,2,0,0,0,15,0,108295008
8,151,309,40,1,2009,,1,1,11,-8,,1,,,"1","1",1,,40,0,2,,,,888,,,0,0,40,0,108309040
8,151,308,3,1,2009,7,5,1,11,-8,,1,,,"1","1",1,,30,0,2,,,,888,,,0,0,30,0,108308003
8,149,306,29,1,2009,12,1,1,11,-8,,9,,,"9","10",10,,30,0,2,,,,888,,,0,0,30,0,108306029
8,147,273,3,3,2010,,2,1,11,-8,,3,,,"3","1",1,,100,0,1,,25,,888,,,0,0,125,0,108273003
8,10,299,15,2,2008,11,1,1,6,-8,,4,,,"4","5",5,,3000,0,1,,148,,36,179,,2148,0,4296,0,108299015
8,151,308,32,1,2009,,1,1,11,,,6,,,"6","1",1,,50,0,2,,,,888,,,0,0,50,0,108308032
8,140,291,8,1,2009,3,1,1,11,,,6,,,"6","1",1,,50,0,2,,,,888,,,0,0,50,0,108291008
8,153,282,17,1,2003,,1,1,11,,,4,,,"4","1",1,,400,0,2,,,,888,,,0,0,400,0,108282017
8,137,287,18,1,2009,,2,1,11,,,2,,,"2","1",1,,100,0,2,,,,888,,,0,0,100,0,108287018
8,10,301,2,1,2007,10,1,1,1,,,1,,,"1","5",5,,3000,0,1,250,,,12,197,,2500,0,1000,0,108301002
8,142,275,39,2,2009,,1,1,11,-8,,3,,,"3","1",1,,200,0,2,,,,888,,,0,0,200,0,108275039
8,148,302,1,1,2009,10,2,1,9,-8,,3,,,"3","1",1,,100,0,2,,,,888,,,70,0,30,0,108302001
8,137,287,16,1,2009,2,1,1,11,-8,,1,,,"1","1",1,,150,0,2,,,,888,,,0,0,150,0,108287016
8,153,283,3,1,2009,,1,1,11,,,5,,,"5","1",1,,200,0,2,,,,888,,,0,0,200,0,108283003
8,149,306,23,1,2008,10,3,1,9,21,,1,5,,"1,5","1",1,,60,0,2,,,,888,,,0,0,60,0,108306023
8,140,291,36,1,1,,1,1,9,,,1,,,"1","1",1,,500,0,2,,,,888,,,20,0,300,0,108291036
8,142,279,102,1,2010,1,2,1,11,-8,,3,,,"3","1",1,,35,0,2,,,,888,,,20,0,15,0,108279102
8,10,299,52,1,2006,9,1,1,2,-8,,9,,,"9","5",5,,2000,0,1,320,,,36,125,,0,0,0,0,108299052
8,10,299,15,3,2009,7,1,1,7,-8,,5,,,"5","5",5,,300,0,1,100,30,,12,30,,390,0,230,0,108299015
8,147,273,3,1,2010,,1,1,11,-8,,5,,,"5","1",1,,70,0,2,,,,888,,,0,0,70,0,108273003
8,10,305,42,1,2009,3,1,1,2,,,5,,,"5","5",5,,500,0,1,,168,,12,14,,168,0,250,0,108305042
8,152,288,15,1,2009,1,1,1,11,,,9,,,"9","1",1,,100,0,2,,,,888,,,40,0,60,0,108288015
8,135,310,4,1,2009,10,1,1,3,,,5,,,"5","9",9,,500,0,1,300,,,12,12,50,37,50,112,50,108310004
8,153,282,18,1,2,,1,,11,,,7,,,"7","1",1,,300,0,2,,,,888,,,0,0,300,0,108282018
8,153,282,1,1,2010,1,1,1,11,-8,,14,,,"14","1",1,,50,0,1,400,,,2,35,0,0,0,70,0,108282001
8,151,307,3,1,2009,4,1,1,11,,,1,,,"1","1",1,,150,0,2,,,,888,,,0,0,150,0,108307003
8,137,287,3,1,3,,1,1,11,,,4,9,,"4,9","7",7,,150,0,1,,500,,888,200,,20,0,180,0,108287003
8,10,299,94,1,2007,,1,1,2,,,3,,,"3","9",9,,1000,0,1,260,,,36,41,,984,0,0,0,108299094
8,153,284,16,1,2009,,1,1,11,,,9,,,"9","1",1,,150,0,2,,,,888,,,120,0,30,0,108284016
8,147,273,9,1,2009,,1,1,8,,,7,,,"7","5",5,,500,0,1,1000,,,12,50,,900,0,100,0,108273009
8,143,281,95,1,2009,12,1,1,11,,,2,,,"2","1",1,,50,0,2,,,,888,,,0,0,50,0,108281095
8,9,295,8,1,2009,10,1,1,11,,,1,2,,"1,2","1",1,,80,0,2,,,,2,40,0,0,0,80,0,108295008
8,10,304,27,1,2008,12,1,1,11,,,1,,,"1","1",1,,70,0,2,,,,888,,,0,0,70,0,108304027
8,10,299,43,2,2009,11,1,1,11,-8,,4,,,"4","1",1,,20,0,2,,,,888,,,0,0,20,0,108299043
8,142,275,29,1,2001,3,1,1,11,-8,,4,,,"4","1",1,,80,0,2,,,,888,,,70,0,10,0,108275029
8,143,281,34,1,2009,1,1,1,10,-8,,7,,,"7","1",1,,100,0,2,,,,888,,,0,0,100,0,108281034
8,137,286,18,1,2009,,1,1,11,,,9,,,"9","1",1,,40,0,2,,,,888,,,0,0,40,0,108286018
8,10,301,5,1,4,,1,1,1,,,3,,,"3","1",1,,1200,0,1,250,,,888,,,400,0,1000,0,108301005
8,144,280,3,1,2010,1,1,1,11,,,1,,,"1","1",1,,35,0,2,,,,888,,,0,0,35,0,108280003
8,142,277,26,1,2009,,1,1,5,,,2,,,"2","1",1,,300,0,1,,75,0,888,,,275,0,100,0,108277026
8,151,309,28,1,,1,1,1,11,-8,,6,,,"6","1",1,,50,0,2,,,,888,,,0,0,50,0,108309028
8,10,299,137,3,2009,11,1,1,11,-8,,16,,,"16","1",1,,80,0,2,,,,888,,,0,0,80,0,108299137
8,143,281,91,1,,,1,,11,,,9,,,"9","1",1,,100,0,2,,,,888,,,0,0,100,0,108281091
8,151,308,10,1,2008,,1,1,15,-8,,5,,,"5","1",1,,60,0,2,,,,888,,,0,0,60,0,108308010
8,10,304,44,1,2009,11,2,1,6,,,3,,,"3","1",1,,300,0,1,266,,,16,23,75,47,50,332,50,108304044
8,153,282,15,1,2007,,1,1,11,-8,,7,,,"7","1",1,,500,0,2,,,,888,,,0,0,500,0,108282015
8,148,300,1,1,2009,11,4,1,5,,,9,,,"9","1",1,,25,0,2,,,,888,,,3,0,22,0,108300001
8,10,304,13,2,2009,10,2,2,11,,,3,,,"3","1",1,,45,0,2,,,,888,,,0,0,45,0,108304013
8,151,307,34,1,2009,10,1,1,11,22,,1,,,"1","1",1,,120,0,2,,,,888,,,0,0,120,0,108307034
8,135,311,33,2,2009,7,1,1,11,,,2,,,"2","1",1,,80,0,2,,,,888,,,80,0,0,0,108311033
8,152,290,7,1,,6,1,1,11,17,,2,,,"2","1",1,,80,0,2,,,,888,,,0,0,0,0,108290007
8,152,288,15,2,2009,2,2,1,11,-8,,7,,,"7","1",1,,90,0,2,,,,888,,,0,0,90,0,108288015
8,151,307,9,1,,,1,1,11,,,9,,,"9","1",1,,0,0,2,,,,888,,,0,0,80,0,108307009
8,135,311,29,1,2010,1,9,1,13,-8,,4,,,"4","1",1,,48,0,2,,,,888,,,0,0,48,0,108311029
8,140,291,36,3,,2,1,1,10,,,1,,,"1","1",1,,400,0,2,,,,888,,,0,0,400,0,108291036
8,10,304,27,2,2008,12,2,2,11,,,3,,,"3","1",1,,200,0,2,,,,888,,,0,0,200,0,108304027
8,150,274,34,1,2009,7,1,1,1,,,4,,,"4","5",5,,500,0,1,,,,12,48,40,425,0,130,40,108274034
8,149,306,25,1,,7,1,1,17,25,,1,,,"1","1",1,,60,0,2,,,,888,,,0,0,60,0,108306025
8,10,305,59,1,2009,1,1,1,11,-8,,7,,,"7","1",1,,200,0,2,,,,888,,,0,0,200,0,108305059
8,143,281,95,2,,,1,1,11,,,2,,,"2","1",1,,40,0,2,,,,888,,,0,0,40,0,108281095
8,141,294,5,1,2009,,1,1,11,-8,,2,,,"2","1",1,,70,0,2,,,,888,,,0,0,70,0,108294005
8,148,302,9,1,2009,5,1,1,9,-8,,3,,,"3","1",1,,400,0,1,50,,,888,,,120,0,300,0,108302009
8,9,297,23,1,2009,11,1,1,9,-8,,3,,,"3","1",1,,600,0,2,,,,888,,,0,0,600,0,108297023
8,138,278,2,2,2009,12,1,1,11,,,3,,,"3","1",1,,12,0,2,,,,888,,,0,0,12,0,108278002
8,152,289,20,1,2006,6,1,1,11,-8,,2,,,"2","1",1,,32,0,2,,,,888,,,0,0,32,0,108289020
8,151,309,5,1,2009,2,1,1,11,,,1,9,,"1,9","1",1,,40,0,2,,,,888,,,20,0,20,0,108309005
8,142,279,102,2,2010,2,2,1,11,-8,,3,,,"3","1",1,,25,0,2,,,,888,,,0,0,25,0,108279102
8,142,275,39,1,2009,,1,1,11,-8,,3,,,"3","1",1,,300,0,2,,,,888,,,0,0,300,0,108275039
8,140,293,8,1,2009,3,1,1,11,-8,,9,,,"9","1",1,,30,0,1,1000,62,,888,,,0,0,62,0,108293008
8,147,273,3,2,2009,,2,1,11,-8,,3,,,"3","1",1,,100,0,1,,25,,888,,,10,0,125,0,108273003
8,10,299,43,1,2009,10,1,1,11,-8,,4,,,"4","1",1,,20,0,2,,,,888,,,0,0,20,0,108299043
8,137,285,19,1,1,,1,1,11,,,9,,,"9","1",1,,20,0,2,,,,1,20,0,0,0,20,0,108285019
8,148,300,34,1,,6,2,1,11,,,3,,,"3","1",1,,500,0,2,,,,888,,,0,0,500,0,108300034
8,151,307,8,1,2009,10,1,1,1,,,1,,,"1","7",7,,100,0,1,,15,,6,19,,0,0,115,0,108307008
8,151,309,36,1,2009,11,1,1,9,-8,,1,,,"1","1",1,,30,0,2,,,,888,10,,0,0,20,0,108309036
8,153,283,3,2,2009,6,1,1,11,,,5,,,"5","1",1,,100,0,2,,,,888,,,0,0,100,0,108283003
8,147,273,38,1,2009,,1,1,1,,,4,5,,"4,5","5",5,,700,0,1,350,,,12,36,,0,0,0,0,108273038
8,152,290,10,2,2002,,3,1,11,-8,,15,,,"15","1",1,,60,0,1,100,,,888,,,0,0,80,0,108290010
8,152,288,15,3,2009,12,9,1,11,-8,,7,,,"7","1",1,,30,0,2,,,,888,,,0,0,30,0,108288015
8,152,289,18,2,2008,12,1,1,11,,,2,,,"2","1",1,,120,0,2,,,,888,,,0,0,120,0,108289018
8,152,289,8,1,2009,,1,1,11,-8,,2,,,"2","6",6,,100,0,1,,92,,888,,,128,0,64,0,108289008
8,151,307,18,1,2010,,3,1,11,-8,,3,,,"3","1",1,,100,0,2,,,,888,,,52,0,48,0,108307018
8,151,309,16,1,2009,12,4,1,9,-8,,3,,,"3","1",1,,120,0,2,,,,888,,,60,0,60,0,108309016
8,153,283,1,1,2009,,1,1,11,,,2,,,"2","1",1,,90,0,2,,,,888,,,0,0,90,0,108283001
8,138,278,15,1,,,1,1,11,,,6,,,"6","1",1,,80,0,1,100,110,,,110,,0,0,110,0,108278015
8,151,309,26,1,2010,,1,1,11,-8,,7,,,"7","1",1,,100,0,2,,,,888,,,0,0,100,0,108309026
8,10,299,15,1,2008,8,1,1,1,-8,,4,,,"4","5",5,,3000,0,1,,432,,36,123,,1476,0,2952,0,108299015
8,140,291,36,2,,7,1,1,9,,,1,,,"1","1",1,,180,0,2,,,,888,,,0,0,180,0,108291036
8,143,281,77,1,2008,,1,1,11,40,,7,,,"7","1",1,,30,0,2,,,,888,,,0,0,30,0,108281077
8,149,306,21,1,2010,1,1,1,11,28,,2,,,"2","13",13,,22,0,2,,,,888,,,0,0,22,0,108306021
8,151,309,33,1,2009,5,1,1,9,-8,,10,,,"10","1",1,,27,0,2,,,,888,,,0,0,27,0,108309033
9,158,312,14,1,2006,4,1,1,2,,,5,,,"5","1",1,,3000,0,,100,,,12,,,0,0,0,0,109312014
9,154,328,45,1,2010,2,1,1,11,,,2,,,"20","1",1,,100,0,2,,,,888,,,0,0,100,0,109328045
9,162,318,8,2,2008,12,7,2,11,,,7,,,"7","1",1,,20,0,2,,,,888,,,0,0,20,0,109318008
9,158,314,13,1,2009,6,1,1,11,,,9,,,"9","1",1,,60,0,2,,,,888,,,12,0,48,0,109314013
9,154,327,6,1,2009,7,2,,,-8,,2,,,"2","1",1,,20,0,2,,,,888,,,0,0,20,0,109327006
9,157,315,15,2,2009,,3,1,,-8,,9,,,"9","1",1,,10,0,2,,,,888,,,0,0,10,0,109315015
9,156,322,49,1,2010,1,1,1,11,,,5,,,"5","1",1,,1000,0,1,,500,,3,500,,1500,0,0,0,109322049
9,157,315,7,1,2009,11,2,1,15,,,5,,,"5","1",1,,80,0,2,,,,888,,,0,0,80,0,109315007
9,156,320,19,3,2010,2,1,1,11,,,10,,,"10","1",1,,1,0,2,,,,888,,,0,0,1,0,109320019
9,156,322,70,1,2009,8,1,1,8,,,4,9,,"4,9","5",5,,1000,0,1,,500,,10,1500,,1400,0,100,0,109322070
9,156,322,22,1,2010,3,2,1,15,,,5,,,"5","1",1,,500,0,1,,56,14,10,56,14,0,0,561,40,109322022
9,162,318,2,2,2007,,4,2,11,,,7,,,"7","1",1,,20,0,2,,,,888,,,0,0,20,0,109318002
9,158,312,38,1,2009,11,2,1,1,,,6,,,"6","4",4,,20000,0,1,300,,,12,2000,,0,0,20000,0,109312038
9,159,324,21,1,2009,2,1,1,11,-8,,9,,,"9",,,,20,0,2,,,,888,,,0,0,20,0,109324021
9,162,321,30,1,2010,1,1,1,6,-8,,3,,,"3","1",1,,300,0,2,,,,888,,,0,0,300,0,109321030
9,156,320,19,1,2010,3,1,1,11,,,10,,,"10","1",1,,1,0,2,,,,888,,,0,0,1,0,109320019
9,156,322,13,1,2009,8,1,1,2,,,4,,,"4","5",5,,10000,0,1,390,,,56,190,,2280,0,8360,0,109322013
9,162,318,8,1,2007,,1,1,11,,,9,,,"9","1",1,,250,0,2,,,,888,,,0,0,250,0,109318008
9,156,317,60,1,2009,9,1,1,1,,,5,,,"5","5",5,,2000,0,1,360,,,12,140,,420,0,0,0,109317060
9,162,318,9,1,2009,,1,1,11,,,6,,,"6","1",1,,8,0,1,,,,888,,,0,0,8,0,109318009
9,162,318,5,1,2009,10,1,1,9,-8,,6,,,"6","7",7,,30,0,2,,,,888,,,0,0,30,0,109318005
9,162,318,12,2,2009,,3,1,7,-8,,3,,,"3","1",1,,500,0,2,,,,888,,,100,0,400,0,109318012
9,162,318,10,2,2009,,1,1,11,-8,,5,,,"5","1",1,,450,0,2,,,,888,,,0,0,450,0,109318010
9,156,319,19,1,2006,,1,1,8,,,2,,,"2","1",1,,100,0,1,200,,,1,120,,0,0,120,0,109319019
9,156,317,136,1,2009,,2,1,14,,,3,,,"3","13",13,,500,0,1,100,110,,2,,,450,0,0,0,109317136
9,162,318,11,1,2008,,1,1,11,,,9,,,"9","1",1,,100,0,2,,,,888,,,0,0,100,0,109318011
9,154,327,10,1,2009,6,1,1,11,,,1,,,"1","1",1,,1000,0,2,,,,888,,,500,0,500,0,109327010
9,158,312,58,1,2009,10,1,1,2,,,5,,,"5","5",5,,1250,0,1,200,,,24,50,,500,0,0,0,109312058
9,162,318,10,1,1998,,1,1,11,-8,,7,,,"7","1",1,,250,0,2,,,,888,,,0,0,250,0,109318010
9,157,315,2,1,2007,,1,1,11,-8,,6,,,"6","1",1,,20,0,1,250,,,888,,,0,0,20,0,109315002
9,157,315,15,1,2008,,1,1,11,-8,,9,,,"9","1",1,,200,0,2,,,,888,,,0,0,200,0,109315015
9,156,317,81,1,2007,,1,1,2,,,4,,,"4","5",5,,5000,0,1,330,,,12,196,,2352,0,2648,0,109317081
9,154,328,44,1,2002,,1,1,11,,,3,,,"3","1",1,,1100,0,2,,,,888,,,0,0,1100,0,109328044
9,154,328,7,1,2010,1,1,1,11,-8,,2,,,"2","1",1,,120,0,2,,,,888,,,0,0,120,0,109328007
9,154,327,12,1,2009,10,1,1,1,,,1,,,"1","7",7,,50,0,,,15,,888,,,60,0,5,0,109327012
9,158,312,62,1,2009,10,2,1,1,,,3,,,"3","11",11,,200,0,1,150,,,888,,,0,0,230,0,109312062
9,158,313,7,1,2008,,1,1,9,,,3,,,"3","1",1,,1000,0,2,,,,888,,,600,0,400,0,109313007
9,154,325,21,1,2009,11,1,1,11,,,7,,,"7","7",7,,100,0,2,,,,888,,,50,0,50,0,109325021
9,162,318,6,1,2008,4,1,1,10,-8,,16,,,"16","1",1,,200,0,2,,,,4,40,,50,0,150,0,109318006
9,158,313,15,1,2008,,1,1,9,,,9,,,"9","1",1,,20,0,2,,,,888,20,,0,0,20,0,109313015
9,158,312,54,1,2010,,2,1,1,,,3,,,"3","1",1,,1500,0,1,300,,,12,200,,1200,0,300,0,109312054
9,162,318,12,1,2007,,1,1,11,-8,,7,,,"7","1",1,,600,0,2,,,,888,,,0,0,600,0,109318012
9,154,326,37,1,2009,,1,1,11,,,1,,,"1","1",1,,250,0,2,,,,888,,,0,0,250,0,109326037
9,156,322,63,1,2008,,1,1,1,-8,,4,,,"4","5,9",5,9,3000,0,1,300,,,48,90,,1440,0,2880,0,109322063
9,162,318,2,3,2006,,4,2,11,,,7,,,"7","1",1,,15,0,2,,,,888,,,0,0,15,0,109318002
9,154,328,1,1,2009,9,1,1,6,-8,,1,,,"1","9",9,,300,0,1,,60,,12,30,82,184,92,184,92,109328001
9,158,313,11,2,2009,,1,1,9,-8,,9,,,"9","1",1,,50,0,2,,,,888,10,,0,0,50,0,109313011
9,157,315,14,1,2008,,1,1,11,,,9,,,"9","1",1,,140,0,1,,20,0,4,50,0,0,0,160,0,109315014
9,156,319,16,1,2008,5,1,1,11,,,9,,,"9","1",1,,50,0,2,,,,888,,,0,0,50,0,109319016
9,156,320,27,1,2007,8,1,1,1,,,4,,,"4","5",5,,5000,0,1,280,,,48,155,50,3400,0,3600,0,109320027
9,156,322,18,1,2009,,1,1,1,,,4,,,"4","5",5,,3200,0,1,,960,,888,,,1300,0,2860,0,109322018
9,154,327,9,1,2010,2,1,1,11,,,1,,,"1","1",1,,50,0,2,,,,888,,,0,0,50,0,109327009
9,157,316,18,1,2009,,2,1,11,,,14,,,"14","1",1,,70,0,2,,,,888,,,0,0,70,0,109316018
9,156,322,69,1,2008,10,1,1,2,-8,,6,,,"6","5",5,,3700,0,1,480,,,60,120,,2160,0,5040,0,109322069
9,162,318,14,1,2009,,5,1,11,,,5,,,"5","1",1,,20,0,2,,,,888,,,0,0,20,0,109318014
9,162,318,11,2,2009,,1,1,11,,,1,,,"1","1",1,,300,0,2,,,,888,,,0,0,300,0,109318011
9,157,315,8,1,2008,,1,1,11,-8,,9,,,"9","1",1,,30,0,1,,10,,888,,,0,0,40,0,109315008
9,157,315,8,2,2009,,2,1,11,-8,,9,,,"9","1",1,,20,0,2,,,,888,,,0,0,20,0,109315008
9,154,328,9,1,2010,1,1,1,11,-8,,9,,,"9","1",1,,10,0,2,,,,888,,,0,0,10,0,109328009
9,158,312,1,1,2009,1,1,1,2,,,8,,,"8","7",7,,900,0,1,200,,,2,51,,510,0,0,0,109312001
9,157,315,14,2,2009,,2,1,11,,,9,,,"9","1",1,,70,0,1,,10,0,6,40,0,0,0,110,0,109315014
9,156,317,1,1,2006,3,2,1,2,,,8,,,"8","5",5,,2300,0,1,,,,12,65,,0,0,0,0,109317001
9,154,325,29,1,2009,,2,1,11,,,3,,,"3","1",1,,30,0,2,,,,888,,,30,0,0,0,109325029
9,162,318,2,4,2008,,4,2,11,,,4,,,"4","1",1,,10,0,2,,,,888,,,0,0,10,0,109318002
9,158,312,5,1,2009,,2,1,1,,,5,,,"5","4",4,,20000,0,1,,600,,888,,,900,0,1700,0,109312005
9,158,314,15,1,2009,,1,2,10,,,9,,,"9","1",1,,20,0,2,,,,888,,,0,0,20,0,109314015
9,156,320,19,2,2010,2,1,1,11,,,10,,,"10","1",1,,3,0,2,,,,888,,,0,0,3,0,109320019
9,154,326,15,1,2008,,1,1,11,-8,,3,,,"3","1",1,,40,0,2,,,,888,,,0,0,40,0,109326015
9,157,315,11,1,2009,,2,1,11,-8,,9,,,"9","1",1,,15,0,2,,,,888,,,0,0,15,0,109315011
