"id1","id3","id4","s3aii_0","s3aii_a","s3aii_b1","s3aii_b2","s3aii_c1","s3aii_c2","hhno"
1,21,58,,,,,0,0,101021058
1,18,58,,,,,0,0,101018058
1,21,58,14,2,,,15,0,101021058
1,21,58,,,,,0,0,101021058
1,11,58,,,,,0,0,101011058
1,11,58,14,3,"1",,6,0,101011058
1,21,58,,,,,0,0,101021058
1,21,58,,,,,0,0,101021058
1,21,58,,,,,0,0,101021058
1,21,58,,,,,0,0,101021058
1,11,58,,,,,0,0,101011058
1,21,58,,,,,0,0,101021058
1,21,58,,,,,0,0,101021058
1,21,58,,,,,0,0,101021058
1,11,58,,,,,0,0,101011058
1,21,58,4,1,"1",,2,0,101021058
1,11,58,4,4,"1",,8,0,101011058
1,11,58,,,,,0,0,101011058
1,11,58,,,,,0,0,101011058
1,11,58,,,,,0,0,101011058
1,21,58,,,,,0,0,101021058
1,11,58,,,,,0,0,101011058
1,11,58,,,,,0,0,101011058
1,21,58,,,,,0,0,101021058
1,11,58,,,,,0,0,101011058
1,6,59,,,,,0,0,101006059
1,6,59,7,1,"1",,5,0,101006059
1,6,59,,,,,0,0,101006059
1,6,59,,,,,0,0,101006059
1,6,59,14,1,"1",,6,50,101006059
1,6,59,8,1,"1",,8,0,101006059
1,6,59,,,,,0,0,101006059
1,6,59,6,1,,,0,0,101006059
1,6,59,,,,,0,0,101006059
1,18,59,,,,,0,0,101018059
1,6,59,,,,,0,0,101006059
1,6,59,4,2,"1",,6,0,101006059
1,6,59,,,,,0,0,101006059
1,6,59,,,,,0,0,101006059
1,6,59,5,1,"1",,7,0,101006059
1,27,60,,,,,0,0,101027060
1,6,60,,,,,0,0,101006060
1,27,60,,,,,0,0,101027060
1,6,60,,,,,0,0,101006060
1,6,60,,,,,0,0,101006060
1,6,60,,,,,0,0,101006060
1,6,60,4,1,"1",,4,0,101006060
1,27,60,14,2,"1",,17,0,101027060
1,6,60,,,,,0,0,101006060
1,27,60,4,2,"1",,5,0,101027060
1,27,60,,,,,0,0,101027060
1,27,60,,,,,0,0,101027060
1,27,60,16,1,"1",,30,0,101027060
1,6,60,,,,,0,0,101006060
1,27,60,,,,,0,0,101027060
1,6,60,,,,,0,0,101006060
1,6,60,8,1,"1",,8,0,101006060
1,6,60,14,1,"1",,6,0,101006060
1,6,60,,,,,0,0,101006060
1,27,60,,,,,0,0,101027060
1,27,60,,,,,0,0,101027060
1,6,60,,,,,0,0,101006060
1,6,60,,,,,0,0,101006060
1,8,60,,,,,0,0,101008060
1,27,60,,,,,0,0,101027060
1,6,60,,,,,0,0,101006060
1,27,60,,,,,0,0,101027060
1,27,60,8,1,"1",,6,0,101027060
1,27,60,,,,,0,0,101027060
1,27,60,7,2,"1",,9,0,101027060
1,27,60,,,,,0,0,101027060
1,9,61,,,,,0,0,101009061
1,9,61,,,,,0,0,101009061
1,14,61,,,,,0,0,101014061
1,14,61,,,,,0,0,101014061
1,14,61,,,,,0,0,101014061
1,9,61,,,,,0,0,101009061
1,14,61,14,1,"1",,5,0,101014061
1,14,61,,,,,0,0,101014061
1,14,61,,,,,0,0,101014061
1,14,61,,,,,0,0,101014061
1,14,61,,,,,0,0,101014061
1,14,61,,,,,0,0,101014061
1,9,61,,,,,0,0,101009061
1,9,61,,,,,0,0,101009061
1,14,61,,,,,0,0,101014061
1,9,61,,,,,0,0,101009061
1,14,61,,,,,0,0,101014061
1,9,61,14,1,"1",,4,0,101009061
1,14,61,,,,,0,0,101014061
1,9,61,,,,,0,0,101009061
1,14,61,,,,,0,0,101014061
1,9,61,,,,,0,0,101009061
1,14,61,,,,,0,0,101014061
1,9,61,,,,,0,0,101009061
1,9,61,7,1,"1",,8,0,101009061
1,9,61,,,,,0,0,101009061
1,9,61,,,,,0,0,101009061
1,9,61,,,,,0,0,101009061
1,21,62,,,,,0,0,101021062
1,21,62,,,,,0,0,101021062
1,21,62,,,,,0,0,101021062
1,21,62,,,,,0,0,101021062
1,21,62,14,2,,,8,0,101021062
1,21,62,,,,,0,0,101021062
1,21,62,,,,,0,0,101021062
1,21,62,,,,,0,0,101021062
1,21,62,,,,,0,0,101021062
1,21,62,,,,,0,0,101021062
1,21,62,,,,,0,0,101021062
1,21,62,,,,,0,0,101021062
1,21,62,,,,,0,0,101021062
1,21,62,,,,,0,0,101021062
1,30,63,6,1,"1",,5,0,101030063
1,30,63,,,,,0,0,101030063
1,30,63,9,3,"1",,12,0,101030063
1,30,63,14,5,"1",,25,0,101030063
1,30,63,4,1,"1",,3,0,101030063
1,30,63,5,1,"1",,8,0,101030063
1,30,63,,,,,0,0,101030063
1,30,63,,,,,0,0,101030063
1,30,63,,,,,0,0,101030063
1,30,63,,,,,0,0,101030063
1,30,63,,,,,0,0,101030063
1,30,63,,,,,0,0,101030063
1,21,63,,,,,0,0,101021063
1,30,63,16,1,"1",,600,0,101030063
1,30,63,,,,,0,0,101030063
1,30,63,,,,,0,0,101030063
1,30,63,,,,,0,0,101030063
1,15,64,,,,,0,0,101015064
1,15,64,,,,,0,0,101015064
1,6,64,,,,,0,0,101006064
1,10,64,14,1,"1","2",6,0,101010064
1,15,64,,,,,0,0,101015064
1,10,64,,,,,0,0,101010064
1,6,64,,,,,0,0,101006064
1,10,64,,,,,0,0,101010064
1,10,64,20,1,"1","2",10,0,101010064
1,10,64,,,,,0,0,101010064
1,6,64,,,,,0,0,101006064
1,10,64,,,,,0,0,101010064
1,15,64,,,,,0,0,101015064
1,10,64,,,,,0,0,101010064
1,10,64,,,,,0,0,101010064
1,10,64,,,,,0,0,101010064
1,15,64,,,,,0,0,101015064
1,6,64,,,,,0,0,101006064
1,6,64,,,,,0,0,101006064
1,15,64,14,4,"1","2",6,0,101015064
1,6,64,,,,,0,0,101006064
1,6,64,,,,,0,0,101006064
1,10,64,,,,,0,0,101010064
1,10,64,,,,,0,0,101010064
1,15,64,,,,,0,0,101015064
1,6,64,,,,,0,0,101006064
1,15,64,4,3,"1","2",5,0,101015064
1,6,64,,,,,0,0,101006064
1,10,64,,,,,0,0,101010064
1,10,64,,,,,0,0,101010064
1,15,64,,,,,0,0,101015064
1,15,64,,,,,0,0,101015064
1,6,64,8,1,,,4,0,101006064
1,10,64,,,,,0,0,101010064
1,15,64,,,,,0,0,101015064
1,10,64,,,,,0,0,101010064
1,15,64,,,,,0,0,101015064
1,10,64,,,,,0,0,101010064
1,15,64,,,,,0,0,101015064
1,10,64,,,,,0,0,101010064
1,10,64,,,,,0,0,101010064
1,15,64,,,,,0,0,101015064
1,6,64,14,1,,,6,0,101006064
1,6,64,,,,,0,0,101006064
1,10,64,,,,,0,0,101010064
1,6,64,,,,,0,0,101006064
1,10,64,,,,,0,0,101010064
1,6,64,,,,,0,0,101006064
1,14,65,,,,,0,0,101014065
1,15,65,,,,,0,0,101015065
1,15,65,,,,,0,0,101015065
1,15,65,,,,,0,0,101015065
1,14,65,8,1,"1",,8,0,101014065
1,14,65,,,,,0,0,101014065
1,15,65,14,3,"1","2",18,0,101015065
1,15,65,,,,,0,0,101015065
1,15,65,,,,,0,0,101015065
1,14,65,,,,,0,0,101014065
1,14,65,,,,,0,0,101014065
1,14,65,,,,,0,0,101014065
1,14,65,,,,,0,0,101014065
1,15,65,,,,,0,0,101015065
1,14,65,4,2,"1","2",10,0,101014065
1,15,65,,,,,0,0,101015065
1,15,65,,,,,0,0,101015065
1,14,65,14,2,"1",,18,0,101014065
1,14,65,,,,,0,0,101014065
1,15,65,,,,,0,0,101015065
1,14,65,,,,,0,0,101014065
1,15,65,,,,,0,0,101015065
1,15,65,,,,,0,0,101015065
1,14,65,9,2,"1",,1,40,101014065
1,15,65,,,,,0,0,101015065
1,15,65,,,,,0,0,101015065
1,15,65,20,2,"1",,30,0,101015065
1,14,65,,,,,0,0,101014065
1,15,65,,,,,0,0,101015065
1,14,65,,,,,0,0,101014065
1,15,65,8,2,"1",,40,0,101015065
1,15,65,,,,,0,0,101015065
1,15,65,,,,,0,0,101015065
1,15,65,,,,,0,0,101015065
1,13,66,,,,,0,0,101013066
1,13,66,,,,,0,0,101013066
1,13,66,,,,,0,0,101013066
1,13,66,,,,,0,0,101013066
1,13,66,,,,,0,0,101013066
1,13,66,,,,,0,0,101013066
1,13,66,4,1,"1",,2,0,101013066
1,13,66,,,,,0,0,101013066
1,13,66,,,,,0,0,101013066
1,13,66,,,,,0,0,101013066
1,13,66,,,,,0,0,101013066
1,13,66,,,,,0,0,101013066
1,13,66,14,3,"1",,16,50,101013066
1,13,66,,,,,0,0,101013066
1,21,67,,,,,0,0,101021067
1,8,67,,,,,0,0,101008067
1,21,67,,,,,0,0,101021067
1,8,67,,,,,0,0,101008067
1,21,67,,,,,0,0,101021067
1,13,67,,,,,0,0,101013067
1,8,67,,,,,0,0,101008067
1,13,67,,,,,0,0,101013067
1,8,67,,,,,0,0,101008067
1,8,67,,,,,0,0,101008067
1,8,67,,,,,0,0,101008067
1,8,67,,,,,0,0,101008067
1,13,67,,,,,0,0,101013067
1,8,67,8,1,"1",,4,0,101008067
1,21,67,,,,,0,0,101021067
1,13,67,,,,,0,0,101013067
1,13,67,,,,,0,0,101013067
1,8,67,4,5,"1",,12,50,101008067
1,13,67,9,1,"1",,2,50,101013067
1,21,67,,,,,0,0,101021067
1,13,67,,,,,0,0,101013067
1,21,67,,,,,0,0,101021067
1,21,67,,,,,0,0,101021067
1,8,67,14,2,"1",,2,0,101008067
1,8,67,,,,,0,0,101008067
1,13,67,,,,,0,0,101013067
1,21,67,,,,,0,0,101021067
1,21,67,,,,,0,0,101021067
1,21,67,,,,,0,0,101021067
1,8,67,,,,,0,0,101008067
1,21,67,,,,,0,0,101021067
1,21,67,,,,,0,0,101021067
1,13,67,,,,,0,0,101013067
1,13,67,,,,,0,0,101013067
1,8,67,,,,,0,0,101008067
1,8,67,,,,,0,0,101008067
1,13,67,4,2,"1","2",5,0,101013067
1,13,67,14,3,"1","2",15,0,101013067
1,21,67,,,,,0,0,101021067
1,21,67,14,2,,,8,0,101021067
1,13,67,,,,,0,0,101013067
1,13,67,,,,,0,0,101013067
1,7,68,,,,,0,0,101007068
1,7,68,7,1,,,5,0,101007068
1,21,68,,,,,0,0,101021068
1,7,68,14,2,,,5,0,101007068
1,7,68,,,,,0,0,101007068
1,21,68,,,,,0,0,101021068
1,7,68,,,,,0,0,101007068
1,21,68,7,1,"1",,5,0,101021068
1,7,68,,,,,0,0,101007068
1,7,68,,,,,0,0,101007068
1,21,68,,,,,0,0,101021068
1,21,68,,,,,0,0,101021068
1,21,68,5,1,"1",,6,0,101021068
1,7,68,,,,,0,0,101007068
1,7,68,,,,,0,0,101007068
1,21,68,4,1,"1",,4,0,101021068
1,7,68,4,1,,,2,0,101007068
1,21,68,,,,,0,0,101021068
1,9,68,,,,,0,0,101009068
1,21,68,,,,,0,0,101021068
1,21,68,,,,,0,0,101021068
1,21,68,,,,,0,0,101021068
1,7,68,,,,,0,0,101007068
1,21,68,16,1,,,40,0,101021068
1,7,68,,,,,0,0,101007068
1,21,68,,,,,0,0,101021068
1,21,68,,,,,0,0,101021068
1,7,68,,,,,0,0,101007068
1,21,68,14,2,,,6,0,101021068
1,7,68,,,,,0,0,101007068
1,21,68,,,,,0,0,101021068
1,21,69,,,,,0,0,101021069
1,21,69,,,,,0,0,101021069
1,21,69,14,3,"1",,18,0,101021069
1,21,69,,,,,0,0,101021069
1,21,69,,,,,0,0,101021069
1,31,69,,,,,0,0,101031069
1,14,69,,,,,0,0,101014069
1,31,69,,,,,0,0,101031069
1,31,69,9,1,"1",,3,0,101031069
1,21,69,,,,,0,0,101021069
1,31,69,,,,,0,0,101031069
1,31,69,,,,,0,0,101031069
1,21,69,,,,,0,0,101021069
1,31,69,4,1,"1",,3,0,101031069
1,31,69,,,,,0,0,101031069
1,31,69,,,,,0,0,101031069
1,14,69,,,,,0,0,101014069
1,14,69,,,,,0,0,101014069
1,21,69,,,,,0,0,101021069
1,31,69,,,,,0,0,101031069
1,14,69,,,,,0,0,101014069
1,14,69,7,1,"1",,5,0,101014069
1,21,69,,,,,0,0,101021069
1,14,69,,,,,0,0,101014069
1,14,69,,,,,0,0,101014069
1,31,69,,,,,0,0,101031069
1,31,69,14,2,"1",,10,0,101031069
1,14,69,,,,,0,0,101014069
1,31,69,,,,,0,0,101031069
1,14,69,4,2,"1","2",10,0,101014069
1,14,69,,,,,0,0,101014069
1,31,69,,,,,0,0,101031069
1,14,69,9,1,"1",,4,0,101014069
1,31,69,,,,,0,0,101031069
1,14,69,,,,,0,0,101014069
1,21,69,,,,,0,0,101021069
1,14,69,,,,,0,0,101014069
1,14,69,,,,,0,0,101014069
1,14,69,14,3,"1","2",21,0,101014069
1,14,69,16,2,"1",,100,0,101014069
1,21,69,,,,,0,0,101021069
1,21,69,,,,,0,0,101021069
1,21,69,,,,,0,0,101021069
1,21,69,,,,,0,0,101021069
1,31,70,5,1,"1",,6,0,101031070
1,31,70,,,,,0,0,101031070
1,31,70,,,,,0,0,101031070
1,31,70,,,,,0,0,101031070
1,31,70,,,,,0,0,101031070
1,31,73,,,,,0,0,101031073
1,31,73,,,,,0,0,101031073
1,31,73,,,,,0,0,101031073
1,31,73,,,,,0,0,101031073
1,31,73,7,2,"1",,0,0,101031073
1,31,73,,,,,0,0,101031073
1,31,73,,,,,0,0,101031073
1,31,73,8,1,"1",,0,0,101031073
1,31,73,,,,,0,0,101031073
1,31,73,,,,,0,0,101031073
1,31,73,,,,,0,0,101031073
1,31,73,,,,,0,0,101031073
1,31,73,4,2,"1","2",6,0,101031073
1,31,73,14,4,"1","1",18,0,101031073
1,8,74,,,,,0,0,101008074
1,8,74,,,,,0,0,101008074
1,8,74,,,,,0,0,101008074
1,8,74,,,,,0,0,101008074
1,8,74,4,5,"1",,5,0,101008074
1,8,74,,,,,0,0,101008074
1,8,74,8,2,"1",,8,0,101008074
1,8,74,14,2,"1",,2,0,101008074
1,8,74,,,,,0,0,101008074
1,8,74,,,,,0,0,101008074
1,8,74,,,,,0,0,101008074
1,8,74,,,,,0,0,101008074
1,31,74,,,,,0,0,101031074
1,8,74,,,,,0,0,101008074
1,8,74,,,,,0,0,101008074
1,31,75,14,3,"1","2",19,0,101031075
1,31,75,,,,,0,0,101031075
1,31,75,,,,,0,0,101031075
1,31,75,,,,,0,0,101031075
1,31,75,,,,,0,0,101031075
1,31,75,,,,,0,0,101031075
1,31,75,,,,,0,0,101031075
1,31,75,,,,,0,0,101031075
1,31,75,,,,,0,0,101031075
1,31,75,,,,,0,0,101031075
1,31,75,,,,,0,0,101031075
1,31,75,4,1,"1",,3,0,101031075
1,31,75,,,,,0,0,101031075
1,10,75,,,,,0,0,101010075
1,31,75,,,,,0,0,101031075
1,8,78,,,,,0,0,101008078
1,8,78,,,,,0,0,101008078
1,8,78,,,,,0,0,101008078
1,8,78,5,1,"1",,3,0,101008078
1,8,78,,,,,0,0,101008078
1,8,78,,,,,0,0,101008078
1,8,78,,,,,0,0,101008078
1,8,78,,,,,0,0,101008078
1,8,78,,,,,0,0,101008078
1,8,78,,,,,0,0,101008078
1,8,78,4,5,"1","2",10,0,101008078
1,8,78,14,5,"1","2",3,0,101008078
1,8,78,,,,,0,0,101008078
1,8,78,,,,,0,0,101008078
1,7,82,,,,,0,0,101007082
1,7,82,,,,,0,0,101007082
1,14,82,,,,,0,0,101014082
1,14,82,,,,,0,0,101014082
1,14,82,,,,,0,0,101014082
1,7,82,,,,,0,0,101007082
1,7,82,4,2,"2",,2,0,101007082
1,7,82,,,,,0,0,101007082
1,14,82,,,,,0,0,101014082
1,7,82,,,,,0,0,101007082
1,7,82,,,,,0,0,101007082
1,7,82,,,,,0,0,101007082
1,14,82,,,,,0,0,101014082
1,7,82,14,3,"1","2",9,0,101007082
1,7,82,,,,,0,0,101007082
1,14,82,,,,,0,0,101014082
1,14,82,,,,,0,0,101014082
1,7,82,,,,,0,0,101007082
1,14,82,,,,,0,0,101014082
1,14,82,14,5,"1","2",35,0,101014082
1,7,82,,,,,0,0,101007082
1,14,82,,,,,0,0,101014082
1,14,82,5,1,"1",,15,0,101014082
1,14,82,,,,,0,0,101014082
1,14,82,7,1,"1",,7,50,101014082
1,7,82,7,4,"1",,8,0,101007082
1,14,82,16,2,"1",,70,0,101014082
1,7,82,,,,,0,0,101007082
1,14,82,4,4,"1","2",10,0,101014082
1,14,82,,,,,0,0,101014082
1,31,84,,,,,0,0,101031084
1,31,84,,,,,0,0,101031084
1,31,84,,,,,0,0,101031084
1,31,84,,,,,0,0,101031084
1,31,84,,,,,0,0,101031084
1,31,84,,,,,0,0,101031084
1,31,84,,,,,0,0,101031084
1,31,84,,,,,0,0,101031084
1,31,84,,,,,0,0,101031084
1,31,84,,,,,0,0,101031084
1,31,84,,,,,0,0,101031084
1,31,84,,,,,0,0,101031084
1,31,84,,,,,0,0,101031084
1,31,84,14,3,"2","1",15,0,101031084
1,11,85,,,,,0,0,101011085
1,11,85,,,,,0,0,101011085
1,11,85,,,,,0,0,101011085
1,11,85,7,1,"1",,5,0,101011085
1,11,85,14,2,"1",,5,0,101011085
1,11,85,,,,,0,0,101011085
1,11,85,,,,,0,0,101011085
1,11,85,,,,,0,0,101011085
1,11,85,,,,,0,0,101011085
1,11,85,4,3,"1",,6,0,101011085
1,11,85,,,,,0,0,101011085
1,11,85,,,,,0,0,101011085
1,11,85,,,,,0,0,101011085
1,11,85,,,,,0,0,101011085
1,12,85,,,,,0,0,101012085
1,13,87,5,1,"2",,10,0,101013087
1,13,87,,,,,0,0,101013087
1,13,87,,,,,0,0,101013087
1,13,87,,,,,0,0,101013087
1,13,87,14,2,"2",,10,0,101013087
1,13,87,,,,,0,0,101013087
1,13,87,4,2,"2",,4,0,101013087
1,13,87,,,,,0,0,101013087
1,13,87,,,,,0,0,101013087
1,13,87,,,,,0,0,101013087
1,13,87,,,,,0,0,101013087
1,13,87,,,,,0,0,101013087
1,13,87,,,,,0,0,101013087
1,13,87,,,,,0,0,101013087
1,10,88,4,1,"1","2",1,0,101010088
1,10,88,,,,,0,0,101010088
1,10,88,,,,,0,0,101010088
1,10,88,,,,,0,0,101010088
1,10,89,,,,,0,0,101010089
1,15,90,9,3,"1","2",9,50,101015090
1,15,90,,,,,0,0,101015090
1,15,90,,,,,0,0,101015090
1,15,90,16,1,"1",,20,0,101015090
1,15,90,8,2,"1","2",3,0,101015090
1,15,90,,,,,0,0,101015090
1,15,90,,,,,0,0,101015090
1,15,90,,,,,0,0,101015090
1,15,90,5,1,"1","2",3,50,101015090
1,15,90,,,,,0,0,101015090
1,15,90,,,,,0,0,101015090
1,15,90,,,,,0,0,101015090
1,15,90,,,,,0,0,101015090
1,15,90,20,1,"1",,250,0,101015090
1,15,90,,,,,0,0,101015090
1,15,90,,,,,0,0,101015090
1,15,90,,,,,0,0,101015090
1,15,90,4,2,"1","2",3,0,101015090
1,15,90,,,,,0,0,101015090
1,15,90,14,5,"1",,13,50,101015090
1,11,94,,,,,0,0,101011094
1,11,94,,,,,0,0,101011094
1,11,94,,,,,0,0,101011094
1,11,94,,,,,0,0,101011094
1,11,94,4,1,"1",,2,0,101011094
1,11,94,7,1,"1",,5,0,101011094
1,11,94,,,,,0,0,101011094
1,12,94,,,,,0,0,101012094
1,9,94,,,,,0,0,101009094
1,11,94,,,,,0,0,101011094
1,11,94,,,,,0,0,101011094
1,11,94,6,1,"1",,4,0,101011094
1,11,94,,,,,0,0,101011094
1,11,94,,,,,0,0,101011094
1,11,94,,,,,0,0,101011094
1,11,94,14,1,"1",,2,0,101011094
1,13,95,,,,,0,0,101013095
1,10,95,,,,,0,0,101010095
1,13,95,,,,,0,0,101013095
1,13,95,,,,,0,0,101013095
1,10,95,,,,,0,0,101010095
1,10,95,,,,,0,0,101010095
1,13,95,,,,,0,0,101013095
1,13,95,14,20,"1","2",150,0,101013095
1,13,95,,,,,0,0,101013095
1,10,95,4,2,"1",,2,0,101010095
1,10,95,,,,,0,0,101010095
1,10,95,,,,,0,0,101010095
1,10,95,,,,,0,0,101010095
1,13,95,,,,,0,0,101013095
1,10,95,,,,,0,0,101010095
1,13,95,,,,,0,0,101013095
1,10,95,,,,,0,0,101010095
1,13,95,,,,,0,0,101013095
1,13,95,,,,,0,0,101013095
1,10,95,14,2,"1",,2,0,101010095
1,13,95,4,20,"1","2",40,0,101013095
1,10,95,,,,,0,0,101010095
1,13,95,,,,,0,0,101013095
1,10,95,,,,,0,0,101010095
1,10,95,,,,,0,0,101010095
1,10,95,,,,,0,0,101010095
1,13,95,,,,,0,0,101013095
1,13,95,,,,,0,0,101013095
1,13,95,,,,,0,0,101013095
1,13,95,16,1,"1",,700,0,101013095
1,25,97,,,,,0,0,101025097
1,25,97,,,,,0,0,101025097
1,25,97,,,,,0,0,101025097
1,25,97,,,,,0,0,101025097
1,25,97,14,3,"1",,15,0,101025097
1,25,97,,,,,0,0,101025097
1,25,97,,,,,0,0,101025097
1,25,97,16,1,"1",,200,0,101025097
1,25,97,,,,,0,0,101025097
1,25,97,,,,,0,0,101025097
1,25,97,,,,,0,0,101025097
1,25,97,,,,,0,0,101025097
1,25,97,,,,,0,0,101025097
1,25,97,,,,,0,0,101025097
1,25,97,,,,,0,0,101025097
1,25,97,,,,,0,0,101025097
1,25,100,4,1,"1",,5,0,101025100
1,25,100,,,,,0,0,101025100
1,25,100,9,2,"1",,6,0,101025100
1,25,100,16,1,"1",,250,0,101025100
1,25,100,,,,,0,0,101025100
1,25,100,,,,,0,0,101025100
1,25,100,,,,,0,0,101025100
1,25,100,,,,,0,0,101025100
1,25,100,,,,,0,0,101025100
1,25,100,,,,,0,0,101025100
1,25,100,,,,,0,0,101025100
1,25,100,,,,,0,0,101025100
1,25,100,,,,,0,0,101025100
1,25,100,,,,,0,0,101025100
1,25,100,,,,,0,0,101025100
1,25,100,14,3,"1",,16,0,101025100
1,25,101,,,,,0,0,101025101
1,25,101,,,,,0,0,101025101
1,25,101,9,3,"1",,6,80,101025101
1,25,101,,,,,0,0,101025101
1,25,101,,,,,0,0,101025101
1,25,101,,,,,0,0,101025101
1,25,101,8,1,"1",,8,0,101025101
1,25,101,,,,,0,0,101025101
1,25,101,7,3,"1",,15,0,101025101
1,25,101,,,,,0,0,101025101
1,25,101,,,,,0,0,101025101
1,25,101,,,,,0,0,101025101
1,25,101,,,,,0,0,101025101
1,25,101,14,2,"1",,10,0,101025101
1,13,103,14,2,"1","2",16,0,101013103
1,13,103,,,,,0,0,101013103
1,13,103,,,,,0,0,101013103
1,13,103,9,1,"1",,5,0,101013103
1,13,103,,,,,0,0,101013103
1,13,103,,,,,0,0,101013103
1,13,103,,,,,0,0,101013103
1,13,103,,,,,0,0,101013103
1,13,103,,,,,0,0,101013103
1,13,103,,,,,0,0,101013103
1,13,103,,,,,0,0,101013103
1,13,103,,,,,0,0,101013103
1,13,103,,,,,0,0,101013103
1,13,103,4,1,"1",,2,0,101013103
1,11,104,,,,,0,0,101011104
1,11,104,,,,,0,0,101011104
1,11,104,,,,,0,0,101011104
1,11,104,14,1,"1",,3,0,101011104
1,11,104,,,,,0,0,101011104
1,11,104,,,,,0,0,101011104
1,11,104,,,,,0,0,101011104
1,11,104,,,,,0,0,101011104
1,11,104,,,,,0,0,101011104
1,11,104,,,,,0,0,101011104
1,11,104,,,,,0,0,101011104
1,11,104,,,,,0,0,101011104
1,11,104,,,,,0,0,101011104
1,11,104,,,,,0,0,101011104
1,16,107,,,,,0,0,101016107
1,16,107,14,1,"1",,3,0,101016107
1,16,107,,,,,0,0,101016107
1,16,107,,,,,0,0,101016107
1,16,107,,,,,0,0,101016107
1,16,107,,,,,0,0,101016107
1,16,107,,,,,0,0,101016107
1,16,107,,,,,0,0,101016107
1,16,107,,,,,0,0,101016107
1,16,107,,,,,0,0,101016107
1,16,107,,,,,0,0,101016107
1,16,107,,,,,0,0,101016107
1,16,107,,,,,0,0,101016107
1,16,107,,,,,0,0,101016107
1,9,108,,,,,0,0,101009108
1,16,111,,,,,0,0,101016111
1,16,111,,,,,0,0,101016111
1,16,111,,,,,0,0,101016111
1,16,111,,,,,0,0,101016111
1,16,111,,,,,0,0,101016111
1,16,111,,,,,0,0,101016111
1,16,111,5,1,"1",,4,0,101016111
1,16,111,,,,,0,0,101016111
1,16,111,14,1,"1",,2,0,101016111
1,16,111,4,1,"1",,2,0,101016111
1,16,111,,,,,0,0,101016111
1,16,111,,,,,0,0,101016111
1,16,111,,,,,0,0,101016111
1,16,111,,,,,0,0,101016111
1,14,113,,,,,0,0,101014113
1,14,113,,,,,0,0,101014113
1,14,113,14,1,"1",,5,0,101014113
1,14,113,,,,,0,0,101014113
1,14,113,,,,,0,0,101014113
1,14,113,,,,,0,0,101014113
1,14,113,,,,,0,0,101014113
1,14,113,,,,,0,0,101014113
1,14,113,,,,,0,0,101014113
1,14,113,,,,,0,0,101014113
1,10,113,,,,,0,0,101010113
1,14,113,,,,,0,0,101014113
1,14,113,,,,,0,0,101014113
1,14,113,,,,,0,0,101014113
1,14,113,4,1,"1",,3,0,101014113
1,14,118,,,,,0,0,101014118
1,14,118,,,,,0,0,101014118
1,14,118,,,,,0,0,101014118
1,14,118,14,1,"2",,2,50,101014118
1,14,118,,,,,0,0,101014118
1,14,118,,,,,0,0,101014118
1,14,118,,,,,0,0,101014118
1,14,118,,,,,0,0,101014118
1,14,118,,,,,0,0,101014118
1,14,118,,,,,0,0,101014118
1,14,118,,,,,0,0,101014118
1,14,118,,,,,0,0,101014118
1,14,118,,,,,0,0,101014118
1,14,118,,,,,0,0,101014118
1,15,119,,,,,0,0,101015119
1,15,119,,,,,0,0,101015119
1,15,119,,,,,0,0,101015119
1,15,119,,,,,0,0,101015119
1,15,119,,,,,0,0,101015119
1,15,119,,,,,0,0,101015119
1,15,119,5,1,"1",,3,0,101015119
1,15,119,,,,,0,0,101015119
1,15,119,,,,,0,0,101015119
1,15,119,14,3,"1",,7,0,101015119
1,15,119,,,,,0,0,101015119
1,15,119,,,,,0,0,101015119
1,15,119,,,,,0,0,101015119
1,15,119,,,,,0,0,101015119
1,15,119,16,1,"1",,20,0,101015119
1,15,119,,,,,0,0,101015119
1,15,120,,,,,0,0,101015120
1,15,120,,,,,0,0,101015120
1,15,120,,,,,0,0,101015120
1,15,120,,,,,0,0,101015120
1,15,120,,,,,0,0,101015120
1,15,120,,,,,0,0,101015120
1,15,120,,,,,0,0,101015120
1,15,120,14,2,"1",,7,0,101015120
1,15,120,,,,,0,0,101015120
1,15,120,,,,,0,0,101015120
1,15,120,,,,,0,0,101015120
1,15,120,,,,,0,0,101015120
1,15,120,4,2,"1",,3,0,101015120
1,15,120,,,,,0,0,101015120
1,14,129,,,,,0,0,101014129
1,14,129,14,3,"1","2",20,0,101014129
1,14,129,22,4,"1",,15,0,101014129
1,14,129,24,1,"1",,4,0,101014129
1,14,129,,,,,0,0,101014129
1,14,129,23,1,"1",,2,50,101014129
1,14,129,4,1,"1",,2,50,101014129
1,14,129,,,,,0,0,101014129
1,14,129,,,,,0,0,101014129
1,14,129,,,,,0,0,101014129
1,14,129,,,,,0,0,101014129
1,14,129,,,,,0,0,101014129
1,14,129,,,,,0,0,101014129
1,14,129,,,,,0,0,101014129
1,14,129,,,,,0,0,101014129
1,14,129,20,2,"1",,15,0,101014129
1,14,129,,,,,0,0,101014129
1,14,129,25,1,"1",,3,0,101014129
1,14,129,,,,,0,0,101014129
1,14,129,,,,,0,0,101014129
1,14,129,,,,,0,0,101014129
1,14,129,,,,,0,0,101014129
1,14,129,21,2,"1",,10,0,101014129
1,14,129,,,,,0,0,101014129
1,14,129,,,,,0,0,101014129
1,10,132,,,,,0,0,101010132
1,9,136,,,,,0,0,101009136
1,16,137,14,2,"1",,2,0,101016137
1,16,137,,,,,0,0,101016137
