"id1","id2","id3","id4","s10iii_0","s10iii_16","s10iii_17","s10iii_18","s10iii_19","s10iii_20","s10iii_21","s10iii_21i","hhno"
5,11,166,19,2,1,3,1,4,"3,7",2,,105166019
5,11,166,19,1,1,4,1,4,"2,3,7",2,,105166019
5,11,166,23,1,1,3,1,3,"3,7",2,,105166023
5,11,166,27,1,2,,2,,"3",2,,105166027
5,11,166,27,2,2,,2,,"3,7",2,,105166027
5,11,166,31,1,2,,2,,"3,7",2,,105166031
5,11,166,31,2,2,,2,,"7",2,,105166031
5,11,166,31,3,2,,2,,"7",2,,105166031
5,11,166,39,2,2,,2,,"3,7",,,105166039
5,11,166,39,1,2,,2,,"3",2,,105166039
5,11,166,47,1,2,,2,,"1,3,7",2,,105166047
5,11,166,52,2,1,4,1,4,"1,3",2,,105166052
5,11,166,52,1,1,4,1,4,"1,3,11",2,,105166052
5,11,166,56,1,1,4,1,4,"1,3",2,,105166056
5,11,166,56,2,1,4,1,4,"1,3",2,,105166056
5,11,166,57,1,1,4,1,4,"1,3",2,,105166057
5,11,166,60,1,1,4,1,4,"1,3,7",2,,105166060
5,11,166,60,2,1,4,1,4,"1,3,7",2,,105166060
5,11,166,62,1,1,4,1,4,"1,3,4",2,,105166062
5,11,166,62,2,1,4,1,4,"1,3,4",2,,105166062
5,12,169,3,2,2,,2,,"3,7",2,,105169003
5,12,169,3,1,2,,2,,"3,7",2,,105169003
5,12,169,4,1,2,,2,,"1,3,7",2,,105169004
5,12,169,7,1,2,,2,,"1,3,7",2,,105169007
5,12,169,7,2,2,,2,,"1,3,7",2,,105169007
5,12,169,8,1,2,,2,,"1,3,7",2,,105169008
5,12,169,8,2,2,,2,,"1,3,7",2,,105169008
5,12,169,14,2,2,,2,,"1,3,7",2,,105169014
5,12,169,14,1,2,,2,,"1,3,7",2,,105169014
5,12,169,15,2,1,4,1,4,"1,3,7",,,105169015
5,12,169,15,1,1,4,1,4,"1,3,7",,,105169015
5,12,169,16,2,1,4,1,4,"1,7,8,9,12",2,,105169016
5,12,169,16,1,1,4,1,4,"1,3,7",2,,105169016
5,12,169,16,3,1,5,1,4,"6",2,,105169016
5,12,169,17,3,1,4,1,3,"7",2,,105169017
5,12,169,17,1,1,4,1,4,"1,3",2,,105169017
5,12,169,17,5,1,4,1,3,"7",2,,105169017
5,12,169,17,4,1,4,1,3,"7",2,,105169017
5,12,169,17,2,1,4,1,3,"1,3,12",2,,105169017
5,12,169,23,2,1,4,1,3,"1,3",2,,105169023
5,12,169,23,1,1,4,1,3,"1,3,7",2,,105169023
5,12,169,24,3,1,3,1,5,"1,3,7",2,,105169024
5,12,169,24,1,1,3,1,5,"1,3,7",2,,105169024
5,12,169,24,2,1,3,1,5,"1,3,7",2,,105169024
5,12,169,24,4,1,3,1,5,"7",2,,105169024
5,12,169,27,1,1,4,1,4,"2,3,7,10",2,,105169027
5,12,169,32,1,1,3,1,4,"1,3,7,10",2,,105169032
5,12,169,35,1,1,5,1,5,"1,3",2,,105169035
5,12,169,35,3,1,5,1,5,"1,7",2,,105169035
5,12,169,35,2,1,5,1,5,"1,3",2,,105169035
5,12,169,36,1,1,3,1,4,"2,3,7,10",2,,105169036
5,12,169,38,1,1,3,1,3,"3",2,,105169038
5,12,170,1,1,1,5,1,5,"3,7",2,,105170001
5,12,170,1,4,1,5,1,5,"7",2,,105170001
5,12,170,1,3,1,5,1,5,"7",2,,105170001
5,12,170,1,2,1,5,1,5,"7,16",2,,105170001
5,12,170,7,1,1,5,1,4,"3,13",2,,105170007
5,12,170,8,1,1,5,1,3,"1,3,7",2,,105170008
5,12,170,8,2,1,3,1,3,"3,7,16",2,,105170008
5,12,170,10,2,1,5,1,3,"1,7,20",2,,105170010
5,12,170,10,1,1,5,1,3,"1,7,20",2,,105170010
5,12,170,11,2,2,,2,,"1,3,7",2,,105170011
5,12,170,11,5,2,,2,,"1,7",2,,105170011
5,12,170,11,1,2,,2,,"1,3,7",2,,105170011
5,12,170,12,2,2,,2,2,"1,3,7",2,,105170012
5,12,170,12,1,2,,2,2,"1,3,7",2,,105170012
5,12,170,19,1,2,,2,,"1,3,7",2,,105170019
5,12,170,21,1,2,,2,,"3",2,,105170021
5,12,170,21,2,2,,2,,"3",2,,105170021
5,12,170,22,2,2,,2,,"3,7",2,,105170022
5,12,170,22,1,2,,2,1,"1,3,7,10",1,,105170022
5,12,170,25,1,1,4,1,4,"1,3,4,10",2,,105170025
5,12,170,25,2,1,4,1,4,"1,3,4,12",2,,105170025
5,12,170,27,3,1,4,1,4,"6,7",2,,105170027
5,12,170,27,2,1,4,1,4,"1,3,12",2,,105170027
5,12,170,27,8,1,4,1,4,"6,7",2,,105170027
5,12,170,27,6,1,4,1,4,"6,7",2,,105170027
5,12,170,27,4,1,4,1,4,"1,3,6,7",2,,105170027
5,12,170,27,7,1,4,1,4,"6,7",2,,105170027
5,12,170,27,1,1,4,1,4,"1,3",2,,105170027
5,12,170,27,5,1,4,1,4,"6,7",2,,105170027
5,12,170,30,1,1,4,1,4,"1,4,11",2,,105170030
5,12,170,30,2,1,4,1,4,"1,12",2,,105170030
5,12,170,35,1,1,4,1,3,"1,3",2,,105170035
5,12,170,36,1,1,4,1,4,"1,3,4,7,12",2,,105170036
5,12,170,37,1,1,5,1,3,"3,7",2,,105170037
5,13,171,3,2,1,3,1,3,"1,3,7",2,,105171003
5,13,171,3,1,1,3,1,3,"1,3,4",2,,105171003
5,13,171,4,1,1,3,1,3,"1,3,7",2,,105171004
5,13,171,5,2,1,3,1,3,"1,3",2,,105171005
5,13,171,5,1,1,3,1,3,"1,3,7",2,,105171005
5,13,171,8,,1,3,1,3,"1,3",2,,105171008
5,13,171,10,1,1,3,1,3,"1,3,4",2,,105171010
5,13,171,11,,1,3,1,3,"1,3,7",2,,105171011
5,13,171,17,1,2,,1,3,"1,3,7",2,,105171017
5,13,171,18,1,1,3,1,3,"1,3",2,,105171018
5,13,171,18,10,1,3,1,3,"1,3",,,105171018
5,13,171,18,9,1,3,1,3,"1,3",2,,105171018
5,13,171,20,2,1,3,1,3,"1,3",2,,105171020
5,13,171,20,1,1,3,1,3,"1,3",2,,105171020
5,13,171,22,3,1,3,1,3,"1,3",2,,105171022
5,13,171,22,2,1,4,1,3,"1,3,7",2,,105171022
5,13,171,22,4,1,4,2,,"2",2,,105171022
5,13,171,22,1,1,4,1,3,"1,3,7",2,,105171022
5,13,171,29,2,2,,1,3,"3",2,,105171029
5,14,168,9,1,2,,2,,"3,7",2,,105168009
5,14,168,25,6,1,5,1,5,"7,11",2,,105168025
5,14,168,25,2,1,5,1,5,"6,7",2,,105168025
5,14,168,25,1,1,5,1,5,"1,7,11",2,,105168025
5,14,168,42,1,2,,1,1,"7",2,,105168042
5,14,168,43,3,1,5,1,5,"3",2,,105168043
5,14,168,43,1,1,3,1,4,"3,7",2,,105168043
5,14,168,43,2,1,4,1,5,"3,7",2,,105168043
5,14,168,44,1,1,5,1,3,"3,7",2,,105168044
5,14,168,46,2,1,5,1,5,"3,7",2,,105168046
5,14,168,52,1,2,,2,,"3,7,10",2,,105168052
5,14,168,54,1,1,,1,,"1,3,11",2,,105168054
5,14,168,67,1,1,5,1,5,"3,7,11",2,,105168067
5,14,168,71,3,1,5,1,5,"7",2,,105168071
5,14,168,71,1,1,5,1,5,"1,7,11",2,,105168071
5,14,168,71,2,1,5,1,5,"1,6,1,11,12",2,,105168071
5,14,168,78,1,2,,2,,"1,7",2,,105168078
5,14,168,78,2,2,,2,,"3,7",2,,105168078
5,14,168,78,3,2,,2,,"3,7",2,,105168078
5,14,168,82,1,2,,2,,"3",2,,105168082
5,14,168,86,1,1,3,1,5,"3",2,,105168086
5,14,168,86,2,2,,1,5,"3",2,,105168086
5,14,168,88,1,1,5,1,5,"1,7,12",2,,105168088
5,14,173,1,1,1,3,1,3,"1,3,7",2,,105173001
5,14,173,1,2,1,5,1,3,"1,2,3,7,11",2,,105173001
5,14,173,3,1,1,2,1,3,"2,3,7",2,,105173003
5,14,173,4,2,1,2,1,3,"1,2,7",2,,105173004
5,14,173,4,1,1,3,1,4,"1,3",2,,105173004
5,14,173,5,3,1,4,1,3,"1",2,,105173005
5,14,173,5,1,1,3,1,3,"1,2,4",2,,105173005
5,14,173,5,2,1,3,1,3,"7",2,,105173005
5,14,173,6,2,1,3,1,3,"1,11",2,,105173006
5,14,173,6,1,1,3,1,3,"1,11",2,,105173006
5,14,173,9,5,1,4,1,4,"6",2,,105173009
5,14,173,9,4,1,4,1,4,"6",2,,105173009
5,14,173,9,1,1,4,1,4,"1,3,11",2,,105173009
5,14,173,9,3,1,4,1,4,"6",2,,105173009
5,14,173,9,2,1,4,1,4,"1,3,11",2,,105173009
5,14,173,11,1,1,3,1,3,"1,3",2,,105173011
5,14,173,13,1,1,3,1,2,"1,3",2,,105173013
5,14,173,19,2,2,,2,,"3,7",1,"SOBO",105173019
5,14,173,19,1,2,,2,,"3",2,,105173019
5,14,173,23,1,2,,2,,,1,"NYAME BE KYRE",105173023
5,14,173,25,2,2,,2,,"3,7",2,,105173025
5,14,173,25,1,2,,2,,"3",2,,105173025
5,14,173,29,1,1,5,1,3,"1,2",2,,105173029
5,14,173,29,2,1,4,1,4,"2,3",2,,105173029
5,14,173,31,1,2,,2,,"3",2,,105173031
5,14,173,31,2,2,,2,,"3",2,,105173031
5,14,173,32,2,1,4,1,4,"1,3",2,,105173032
5,14,173,32,3,1,4,1,4,"7",2,,105173032
5,14,173,32,1,1,4,1,4,"1,3",2,,105173032
5,14,174,3,1,2,,2,,"3",,,105174003
5,14,174,7,,,,,,,,,105174007
5,14,174,7,2,2,,2,,"3,7",2,,105174007
5,14,174,8,1,2,,2,,"3,7",2,,105174008
5,14,174,29,2,1,4,1,4,"1,3",2,,105174029
5,14,174,29,4,1,4,1,4,"7",2,,105174029
5,14,174,29,1,1,4,1,4,"1,3",2,,105174029
5,14,174,31,1,1,4,1,4,"1,3",2,,105174031
5,14,174,32,1,1,4,1,4,"1",2,,105174032
5,14,174,40,3,1,4,1,4,"7",2,,105174040
5,14,174,40,5,1,4,1,4,"7",2,,105174040
5,14,174,40,4,1,4,1,4,"7",2,,105174040
5,14,174,40,1,1,4,1,4,"1,3",2,,105174040
5,14,174,40,2,1,4,1,4,"1,3",2,,105174040
5,14,174,40,6,1,4,1,4,"7",2,,105174040
5,14,174,52,2,1,4,1,4,"1,3",2,,105174052
5,14,174,52,1,1,4,1,4,"1,3",2,,105174052
5,14,174,53,1,1,3,1,4,"1,3,7",2,,105174053
5,14,174,54,3,1,4,1,4,"6,7",2,,105174054
5,14,174,54,1,1,3,1,4,"4,6,7",2,,105174054
5,14,174,54,2,1,3,1,3,"1,3,7",2,,105174054
5,14,174,55,1,1,3,1,3,"3,7",2,,105174055
5,14,174,61,1,1,3,1,3,"1,4",2,,105174061
5,14,174,61,2,1,3,1,4,"1,3",2,,105174061
5,14,174,61,3,1,3,1,3,"1,2,6,7",2,,105174061
5,14,174,65,1,1,3,1,3,"1,4,7",2,,105174065
5,14,174,65,2,1,3,1,3,"1,7",2,,105174065
5,14,174,70,1,2,,2,,"3",2,,105174070
5,15,175,7,1,1,3,1,5,"3",2,,105175007
5,15,175,20,1,1,5,1,5,"3",2,,105175020
5,15,175,28,1,1,5,1,3,"3",2,,105175028
5,15,175,28,2,2,,1,3,"7",2,,105175028
5,15,175,31,1,1,1,1,3,"7",2,,105175031
5,15,175,32,1,1,3,1,5,"3",2,,105175032
5,15,175,41,1,1,3,1,4,"7",2,,105175041
5,15,175,65,1,2,,1,5,"3",2,,105175065
5,15,175,70,2,1,5,1,3,"3",2,,105175070
5,15,175,81,2,2,,1,5,"3",2,,105175081
5,15,175,85,4,1,5,1,5,"3",2,,105175085
5,15,175,85,3,1,5,1,5,"3",2,,105175085
5,15,175,102,2,1,5,1,3,"3",2,,105175102
5,15,175,102,1,1,4,1,3,"3",2,,105175102
5,15,175,105,1,2,,1,5,"3",2,,105175105
5,15,175,107,1,1,5,1,5,"3",2,,105175107
5,15,175,107,2,1,5,1,5,"3",2,,105175107
5,15,176,3,1,2,,2,,"1",2,,105176003
5,15,176,3,2,2,,2,,"1,7",2,,105176003
5,15,176,5,1,2,,2,,"3,7",2,,105176005
5,15,176,6,3,2,,2,,"7",2,,105176006
5,15,176,6,2,2,,2,,"1,7",2,,105176006
5,15,176,6,1,2,,2,,"1,10",2,,105176006
5,15,176,8,,2,,2,,"7",2,,105176008
5,15,176,8,,2,,2,,"7",2,,105176008
5,15,176,8,,2,,2,,"1,4,7",2,,105176008
5,15,176,13,1,2,,2,,"1",2,,105176013
5,15,176,15,,2,,2,,"1",2,,105176015
5,15,176,22,1,2,,2,,"1,3,7",2,,105176022
5,15,176,30,,2,,2,,"1,7",2,,105176030
5,15,176,34,,2,,2,,"1,7",2,,105176034
5,15,176,40,1,2,,2,,"1,7",2,,105176040
5,15,176,47,1,2,,2,,"1,3,7",2,,105176047
5,15,176,47,2,2,,2,,,2,,105176047
5,15,176,53,1,2,,2,,,2,,105176053
5,15,176,87,3,2,,2,,"7",2,,105176087
5,15,176,87,1,2,,2,,"1,3,7",2,,105176087
5,15,176,87,2,2,,2,,"7",2,,105176087
5,15,176,90,,2,,2,,"1",2,,105176090
5,15,176,92,1,2,,2,,"1,3,7",2,,105176092
5,15,177,1,2,1,5,1,3,"1,7",2,,105177001
5,15,177,1,1,1,3,1,3,"3,7,10",2,,105177001
5,15,177,2,3,1,5,1,5,"7",2,,105177002
5,15,177,2,2,1,3,1,3,"3,7",2,,105177002
5,15,177,2,1,1,3,1,3,"1,2,3",2,,105177002
5,15,177,4,1,2,,2,,"3",2,,105177004
5,15,177,4,2,2,,2,,"3",2,,105177004
5,15,177,8,1,1,3,1,4,"1,3,4",,,105177008
5,15,177,8,2,1,3,1,4,"1,3",,,105177008
5,15,177,9,2,1,3,1,,"1,3",2,,105177009
5,15,177,9,1,1,3,1,,"1,3",2,,105177009
5,15,177,10,1,1,4,1,4,"1,3,7",2,,105177010
5,15,177,10,3,1,4,1,4,"7",2,,105177010
5,15,177,10,2,1,4,1,4,"7",2,,105177010
5,15,177,11,2,1,4,1,4,"1,3",2,,105177011
5,15,177,11,1,1,4,1,4,"1,3",2,,105177011
5,15,177,12,2,2,,2,,"3,7",2,,105177012
5,15,177,12,1,2,,2,,"3,7",2,,105177012
5,15,177,13,2,1,4,1,4,"1,3,7",2,,105177013
5,15,177,13,3,1,4,1,4,"6,7",2,,105177013
5,15,177,13,1,1,4,1,4,"1,3,7",2,,105177013
5,15,177,21,1,2,,2,,"3",2,,105177021
5,15,177,21,2,2,,2,,"3",2,,105177021
5,15,177,22,2,2,,2,,"3",2,,105177022
5,15,177,27,1,1,4,1,3,"1,3",2,,105177027
5,15,177,28,1,1,4,1,4,"1,3",2,,105177028
5,15,177,28,2,1,4,1,4,"1,3",2,,105177028
5,15,177,39,2,1,3,1,4,"1,3",2,,105177039
5,15,177,39,1,1,3,1,4,"1,3,4",2,,105177039
5,66,172,3,8,2,,2,,,2,,105172003
5,66,172,3,6,2,,2,,,2,,105172003
5,66,172,3,7,2,,2,,,2,,105172003
5,66,172,3,4,1,3,1,3,"1,3",2,,105172003
5,66,172,3,3,1,3,1,3,"1,3",2,,105172003
5,66,172,3,5,1,3,1,3,"1,3",2,,105172003
5,66,172,3,2,1,3,1,3,"1,3",2,,105172003
5,66,172,3,1,1,3,1,3,"1,3",2,,105172003
5,66,172,4,1,1,4,1,3,"1",2,,105172004
5,66,172,5,1,1,3,1,3,"1,3,7",2,,105172005
5,66,172,5,2,2,,2,,,2,,105172005
5,66,172,9,3,1,3,1,3,"1",2,,105172009
5,66,172,9,1,1,3,1,3,"1",2,,105172009
5,66,172,9,2,1,3,1,3,"1,3",2,,105172009
5,66,172,16,1,1,3,1,3,"1,3",2,,105172016
5,66,172,16,2,1,3,1,3,"1,3",2,,105172016
5,66,172,16,3,2,,2,,,2,,105172016
5,66,172,19,,2,,2,,,2,,105172019
5,66,172,19,,1,3,1,3,"1,7",2,,105172019
5,66,172,19,,1,3,1,3,"1,3",2,,105172019
5,66,172,26,1,1,4,1,3,"1,3,7",2,,105172026
5,66,172,30,1,1,3,1,3,"1",2,,105172030
5,66,172,30,2,2,,2,,,2,,105172030
5,66,172,31,,1,3,1,3,"1,2,3",2,,105172031
5,66,172,33,2,1,3,1,3,"1,3",2,,105172033
5,66,172,33,3,2,,2,,,2,,105172033
5,66,172,33,1,1,4,1,3,"1,3",2,,105172033
5,66,172,33,4,2,,2,,,2,,105172033
5,66,172,34,5,2,,2,,,2,,105172034
5,66,172,34,3,1,3,1,3,"1,7",2,,105172034
5,66,172,34,1,1,3,1,3,"1,3",2,,105172034
5,66,172,34,4,2,,2,,,2,,105172034
5,66,172,34,2,1,3,1,3,"1,3",2,,105172034
5,66,172,40,2,1,3,1,3,"1",2,,105172040
5,66,172,40,1,1,3,1,3,"1",2,,105172040
5,66,172,46,1,1,3,1,3,"1,3",2,,105172046
5,67,149,2,1,1,4,1,4,"1,3,7",2,,105149002
5,67,149,2,2,1,4,1,4,"1,3,7",2,,105149002
5,67,149,4,1,1,4,1,4,"1,3,7",2,,105149004
5,67,149,5,2,1,4,1,4,"1,3,7",2,,105149005
5,67,149,5,1,1,4,1,4,"1,3,7",2,,105149005
5,67,149,13,1,1,4,1,4,"1,3,7",2,,105149013
5,67,149,43,2,1,3,1,3,"1,3,7,10,11",2,,105149043
5,67,149,43,1,1,3,1,3,"1,3,7,10,11",2,,105149043
5,67,149,44,1,1,4,1,4,"1,3,10,11",2,,105149044
5,67,149,46,2,1,4,1,4,"1,3,11",2,,105149046
5,67,149,46,3,2,,2,,"7",2,,105149046
5,67,149,46,4,1,3,1,3,"1,",2,,105149046
5,67,149,46,1,1,4,1,4,"1,3,11",2,,105149046
5,67,149,49,1,1,3,1,3,"1,3,10,11",2,,105149049
5,67,150,1,1,1,4,1,4,"1,3,7",2,,105150001
5,67,150,6,2,1,5,1,3,"1,3,7",2,,105150006
5,67,150,8,2,1,4,1,4,"1,3,7",2,,105150008
5,67,150,8,1,1,4,1,4,"1,3,7,10",2,,105150008
5,67,150,17,1,1,3,1,3,"1,7,11",2,,105150017
5,67,150,17,2,1,3,1,3,"1,3,11",2,,105150017
5,67,150,21,1,1,4,1,4,"2,3,7",,,105150021
5,67,150,45,2,1,4,1,4,"1,3,7",2,,105150045
5,67,150,45,1,1,4,1,4,"1,3,7,10,11",2,,105150045
5,67,150,53,1,1,4,1,3,"1,3,7,10",2,,105150053
5,67,150,53,2,1,4,1,3,"1,3,7",2,,105150053
5,67,150,55,1,1,4,1,3,"1,3,7,10,11",2,,105150055
5,67,150,55,2,1,4,1,3,"1,3,7",2,,105150055
5,67,150,58,1,1,3,1,3,"1,3,7,10",,,105150058
5,67,150,58,2,1,3,1,3,"1,3,7,10",,,105150058
5,67,150,61,2,1,4,1,4,"1,3,7",,,105150061
5,67,150,61,1,1,4,1,4,"1,3,7,10",,,105150061
5,67,150,66,1,1,4,1,4,"1,7",2,,105150066
5,67,152,28,1,,4,1,5,"3",2,,105152028
5,67,152,41,1,1,4,1,4,"3",2,,105152041
5,67,152,41,3,1,4,1,4,"3",2,,105152041
5,67,153,3,1,1,4,1,4,"1,3,7",2,,105153003
5,67,153,4,1,1,3,1,3,"1,3,7",2,,105153004
5,67,153,4,2,1,3,1,3,"1,3,7",2,,105153004
5,67,153,10,1,1,3,1,3,"1,3",2,,105153010
5,67,153,10,2,1,3,1,3,"1,3,7",2,,105153010
5,67,153,13,1,1,4,1,4,"1,3",2,,105153013
5,67,153,13,2,1,4,1,4,"1,3",2,,105153013
5,67,153,13,3,2,,2,,"7",2,,105153013
5,67,153,19,1,1,4,1,4,"1,3,4,6,7",1,,105153019
5,67,153,19,2,1,4,1,4,"1,3,7",2,,105153019
5,67,153,21,1,2,,2,,,2,,105153021
5,67,153,21,2,2,,2,,,2,,105153021
5,67,153,24,2,1,4,1,4,"1,3,7",2,,105153024
5,67,153,24,1,1,4,1,4,"1,3,7",2,,105153024
5,67,153,29,2,1,3,1,3,"1,3,7",2,,105153029
5,67,153,29,1,1,3,1,3,"1,3,7",2,,105153029
5,67,153,30,3,2,,,,,2,,105153030
5,67,153,30,1,1,4,1,4,"1,3,7",2,,105153030
5,67,153,30,2,1,4,1,4,"1,3,7",2,,105153030
5,67,153,37,1,1,4,1,4,"1,3,7",2,,105153037
5,67,153,37,4,1,4,1,4,"3,7",2,,105153037
5,67,153,37,2,1,4,1,4,"1,3,7",2,,105153037
5,67,153,37,3,1,4,1,4,"3,7",2,,105153037
5,67,153,50,3,2,,2,,,2,,105153050
5,67,153,50,2,2,,2,,,2,,105153050
5,67,153,50,1,1,3,1,3,"1,3,7",2,,105153050
5,67,153,52,1,2,2,,,,2,,105153052
5,67,153,53,2,1,4,1,4,"1,3,7",2,,105153053
5,67,153,53,1,1,4,1,4,"1,3,7",2,,105153053
5,67,154,11,3,2,,2,,"3,7",2,,105154011
5,67,154,11,1,1,4,1,4,"1,3,7",2,,105154011
5,67,154,11,2,1,4,1,4,"1,3,7",2,,105154011
5,67,154,11,5,2,,2,,"3,7",2,,105154011
5,67,154,11,4,2,,2,,"3,7",2,,105154011
5,67,154,18,1,2,,2,,,2,,105154018
5,67,154,18,2,1,4,1,4,"1,3,7",2,,105154018
5,67,154,21,2,1,4,1,4,"3,7",2,,105154021
5,67,154,21,1,1,4,1,4,"1,3,7",2,,105154021
5,67,154,22,2,1,4,1,4,"1,3,7",2,,105154022
5,67,154,22,1,1,4,1,4,"1,3,7",2,,105154022
5,67,154,23,1,1,4,1,4,"1,3,7",2,,105154023
5,67,154,32,2,1,4,1,4,"1,3,7",2,,105154032
5,67,154,32,1,1,4,1,4,"1,3,7",2,,105154032
5,67,154,42,1,1,4,1,4,"1,3,7",2,,105154042
5,67,154,42,2,2,,2,,"3,7",2,,105154042
5,67,154,44,1,1,4,1,4,"1,3,7",2,,105154044
5,67,154,44,2,1,4,1,4,"1,3,7",2,,105154044
5,67,154,46,1,1,4,1,4,"1,3,6",2,,105154046
5,67,154,51,1,1,4,1,4,"1,3,7",2,,105154051
5,67,154,51,1,1,4,1,4,"1,3,7",2,,105154051
5,67,154,51,1,2,,2,,,2,,105154051
5,67,154,51,1,2,,2,,,2,,105154051
5,67,154,52,3,2,,2,,"1,7",2,,105154052
5,67,154,52,2,1,4,1,4,"1,3,4,7",2,,105154052
5,67,154,52,4,2,,2,,"3",2,,105154052
5,67,154,61,,2,,2,,"7",2,,105154061
5,67,154,61,,2,,2,,"7",2,,105154061
5,67,154,61,,2,,2,,,2,,105154061
5,67,154,61,,2,,2,,"7",2,,105154061
5,67,154,61,,1,4,1,4,"1,3,7",2,,105154061
5,67,154,61,,2,,2,,"1,7",2,,105154061
5,68,137,4,1,1,4,1,4,"3,7",2,,105137004
5,68,137,8,1,1,4,1,4,"1,3,7",2,,105137008
5,68,137,11,1,1,4,1,4,"1,3",2,,105137011
5,68,137,13,1,1,4,1,4,"1,3,7",2,,105137013
5,68,137,13,2,1,4,1,4,"1,3,7",2,,105137013
5,68,137,13,6,1,4,1,4,"3,7",2,,105137013
5,68,137,13,4,1,4,1,4,"3,7",2,,105137013
5,68,137,13,5,1,4,1,4,"3,7",2,,105137013
5,68,137,13,3,1,4,1,4,"3,7",2,,105137013
5,68,137,13,7,1,4,1,4,"3,7",2,,105137013
5,68,137,14,1,1,4,1,4,"1,3,7",2,,105137014
5,68,137,17,2,1,4,1,4,"1,3,7",2,,105137017
5,68,137,17,1,1,4,1,4,"1,3,7",2,,105137017
5,68,137,19,3,1,4,1,4,"1,3,7",2,,105137019
5,68,137,19,4,2,,2,,,2,,105137019
5,68,137,19,5,2,,2,,,2,,105137019
5,68,137,19,2,1,4,1,4,"1,3,7",2,,105137019
5,68,137,19,1,1,4,1,4,"1,3,7",2,,105137019
5,68,137,19,7,1,4,1,4,"1,3,7",2,,105137019
5,68,137,19,6,1,4,1,4,"1,3,7",2,,105137019
5,68,137,20,1,1,4,1,4,"1,3,7",2,,105137020
5,68,137,20,2,1,4,1,4,"1,3,7",2,,105137020
5,68,137,23,,1,4,1,4,"1,3,7",2,,105137023
5,68,137,23,,1,4,1,4,"1,3,7",2,,105137023
5,68,137,27,2,1,4,1,4,"1,3,7",2,,105137027
5,68,137,27,3,1,4,1,4,"1,3,7",2,,105137027
5,68,137,27,1,1,4,1,4,"1,3,7",2,,105137027
5,68,137,29,2,1,4,1,4,"1,3,7",2,,105137029
5,68,137,29,1,1,4,1,4,"1,3,7",2,,105137029
5,68,137,30,3,1,4,1,4,"7",2,,105137030
5,68,137,30,4,2,,2,,"7",2,,105137030
5,68,137,30,2,1,4,1,4,"1,7",2,,105137030
5,68,137,30,5,2,,2,,"7",2,,105137030
5,68,137,30,1,1,4,1,4,"1,7",2,,105137030
5,68,137,31,5,1,4,1,4,"3,7",2,,105137031
5,68,137,31,7,1,4,1,4,"3,7",2,,105137031
5,68,137,31,1,1,4,1,4,"1,3,7",2,,105137031
5,68,137,31,3,1,4,1,4,"1,3,7",2,,105137031
5,68,137,31,2,1,4,1,4,"1,3,7",2,,105137031
5,68,137,31,4,1,4,1,4,"3,7",2,,105137031
5,68,137,31,6,1,4,1,4,"3,7",2,,105137031
5,68,137,35,3,1,4,1,4,"1,7",2,,105137035
5,68,137,35,1,1,4,1,4,"1,4,7",2,,105137035
5,68,137,35,4,2,,2,,"7",2,,105137035
5,68,137,35,2,1,4,1,4,"1,4,7",2,,105137035
5,68,137,50,3,2,,2,,,,,105137050
5,68,137,50,1,1,4,1,4,"1",,,105137050
5,68,137,50,2,1,4,1,4,"1,7",,,105137050
5,69,134,17,1,1,4,1,4,"1,3",2,,105134017
5,69,134,17,2,1,4,1,4,"1,3",2,,105134017
5,69,134,19,1,1,4,1,4,"1,3,7",2,,105134019
5,69,134,28,1,2,,2,,,2,,105134028
5,69,134,30,1,1,5,1,,"3",2,,105134030
5,69,134,30,3,1,5,1,,"3",2,,105134030
5,69,134,34,5,2,,2,,"3",2,,105134034
5,69,134,34,2,1,4,1,4,"1,3,7",2,,105134034
5,69,134,34,1,1,4,1,4,"1,3,7,10",2,,105134034
5,69,134,45,1,1,4,1,3,"1,3,7,10,11",2,,105134045
5,69,134,45,2,1,4,1,3,"1,3,7,10,11",2,,105134045
5,69,134,45,3,2,,2,,"7",2,,105134045
5,69,134,46,4,2,,2,,,2,,105134046
5,69,134,46,1,1,4,1,4,"1,3,7,10",2,,105134046
5,69,134,46,3,2,,2,,,2,,105134046
5,69,134,46,2,1,4,1,4,"1,3,7,10",2,,105134046
5,69,135,69,1,1,5,1,5,"3",2,,105135069
5,70,136,3,2,1,3,1,4,"1,3,7,10,11",2,,105136003
5,70,136,3,1,1,3,1,4,"1,3,7,10,11",2,,105136003
5,70,136,5,1,1,4,1,4,"1,7",2,,105136005
5,70,136,6,1,1,4,1,4,"1,3",2,,105136006
5,70,136,6,2,1,4,1,4,"1,2,3,7",2,,105136006
5,70,136,7,1,1,4,1,4,"1,3,11",2,,105136007
5,70,136,10,1,1,4,1,4,"1,3,7,11",2,,105136010
5,70,136,11,1,1,4,1,4,"1,3,10,11",2,,105136011
5,70,136,14,1,1,4,1,4,"1,4,11",2,,105136014
5,70,136,22,1,1,4,1,4,"1,7,10",2,,105136022
5,70,136,25,1,1,4,1,4,"1,3,7",2,,105136025
5,70,136,27,2,1,4,1,3,"1,7",2,,105136027
5,70,136,27,3,1,4,2,,"3,7",2,,105136027
5,70,136,27,1,1,4,1,3,"1,7",2,,105136027
5,70,136,29,3,2,,2,,,,,105136029
5,70,136,29,2,2,,2,,,2,,105136029
5,70,136,29,1,1,4,,3,"1,3,7,11",,,105136029
