"id1","id2","id3","id4","hhno","total_exp_s11b","food_exp","gifts_given","own_produce","children_exp","elderly_exp","maleAdults_exp","femaleAdults_exp","otherItems_exp","fuel_exp","avg_s11_monthly_exp","education_expenditure","health_expenses","dwelling_expenses","avg_monthly_exp_overall"
4,54,104,3,104104003,0,317.200012207031,0,0,0,0,7.75,5.83333301544189,335.583343505859,359.329986572266,1025.69665527344,4350,15,149,1552.19665527344
4,54,104,7,104104007,0,37.0999984741211,0,0,0,0,0,10.6666669845581,12.6666660308838,3,63.4333343505859,0,15,0,78.4333343505859
4,54,104,10,104104010,0,60.9000015258789,0,6,5,0,5.58333301544189,7.33333349227905,16.25,6.75,107.816665649414,0,0,0,107.816665649414
4,54,104,11,104104011,0,38.0499992370605,0,0,0,10.5,0,6.66666650772095,10.8333330154419,4.44999980926514,70.5,0,20,0,90.5
4,54,104,13,104104013,0,62.5,0,31.3999996185303,0,0,1.25,3.33333325386047,22.3333339691162,16,136.816665649414,250,2,8,167.649993896484
4,54,104,14,104104014,0,157.399993896484,0,7,1.66666662693024,0,13.1666669845581,0,11,14.1999998092651,204.433334350586,404,104,41,383.100006103516
4,54,104,17,104104017,0,72.0999984741211,0,13.5,0,0,4.16666650772095,0,15.5,10,115.266662597656,0,0,62,177.266662597656
4,54,104,18,104104018,0,62.9000015258789,0,3.20000004768372,0,0,0,3.78333330154419,17.6666660308838,4,91.5500030517578,0,4,12,107.550003051758
4,54,104,20,104104020,0,262.649993896484,0,37,2.5,0,1.58333337306976,0,29.9166660308838,18.1000003814697,351.75,76,82,0,440.083343505859
4,54,104,35,104104035,0,449,0,0,20.8333320617676,0,44.5833320617676,60,45.6666641235352,45.5,665.583312988281,400,83,49.6666679382324,831.583312988281
4,54,104,41,104104041,0,139.149993896484,0,0,0,0,1.75,4.25,44.9166679382324,10.2299995422363,200.296661376953,0,66,15,281.296661376953
4,54,104,44,104104044,0,28.75,0,9.19999980926514,0,0,12.0833330154419,0,13.6666669845581,3.54999995231628,67.25,0,0,60,127.25
4,54,104,46,104104046,0,321.640014648438,0,0,0,0,5.625,4.5,11.8333330154419,13,356.598327636719,355,20,42,448.181671142578
4,54,104,47,104104047,0,109.800003051758,0,4,5.83333301544189,0,1.25,1.25,16.4166660308838,10,148.550003051758,270,66,8,245.050003051758
4,54,104,50,104104050,0,62.5,0,3,2.91666650772095,0,0,2.33333325386047,21.25,13,105,87,0,8,120.25
4,53,105,2,104105002,0,32.0900001525879,0,0,0,0,8.25,0,10.4791660308838,4,54.8191680908203,42,0,0,58.3191680908203
4,53,105,12,104105012,0,266.200012207031,0,0,0,0,9.91666698455811,0,8.375,17.5,301.991668701172,0,19,0,320.991668701172
4,53,105,16,104105016,0,147.5,0,0,0,0,0,0.833333313465118,21.9166660308838,9,179.25,0,15,0,194.25
4,53,105,22,104105022,0,89.4499969482422,0,0,3.33333349227905,0,1.25,2.45833325386047,17.8333339691162,15.1999998092651,129.524993896484,226,2,0,150.358322143555
4,53,105,23,104105023,0,68.9499969482422,0,15,7.91666650772095,0,6.41666650772095,8.75,19.1666660308838,5,131.199996948242,456,27,0,196.199996948242
4,53,105,24,104105024,0,57.7999992370605,0,32.7000007629395,15.8333330154419,0,5.58333301544189,26.6666660308838,21.3333320617676,7.75,167.66667175293,554,20,80,313.833343505859
4,53,105,27,104105027,0,30.5499992370605,0,1,0,0,0,6,12.5,10,60.0499992370605,0,15,0,75.0500030517578
4,53,105,30,104105030,0,51.5999984741211,0,18,0.916666626930237,0,2.5,2.58333325386047,24.5833339691162,55,155.183334350586,0,30,0,185.183334350586
4,53,105,32,104105032,0,78.5999984741211,0,15,4.16666650772095,0,1.5,0.583333313465118,50,10,159.849990844727,425,20,0,215.266662597656
4,53,105,33,104105033,0,66,0,13,1.25,0,5.16666650772095,12.8333330154419,22.9166660308838,3,124.166664123535,185,0,0,139.58332824707
4,53,105,35,104105035,0,163.5,0,33.5,1.91666662693024,0,1.66666662693024,1.5,26.6666660308838,14,242.75,87,12,0,262
4,53,105,36,104105036,0,65.8000030517578,0,42,3.83333325386047,0,1.66666662693024,2.5,26.6666660308838,6,148.466659545898,397,20,0,201.549987792969
4,53,105,41,104105041,0,64.0999984741211,0,0,3.20833325386047,0,15.0833330154419,4.16666650772095,18,5.5,110.058334350586,267,0,0,132.308334350586
4,53,105,42,104105042,0,94.9000015258789,0,0,3.75,0,0,5,17.8833332061768,7,128.533340454102,1440,12,0,260.533325195313
4,53,105,43,104105043,0,62.4000015258789,0,14.6000003814697,0,0,6,7.08333349227905,6.25,15.1999998092651,111.533332824707,0,0,0,111.533332824707
4,54,106,5,104106005,0,39.6500015258789,0,0,0.333333343267441,0,0,0,3.93333339691162,9,52.9166679382324,477,12,300,404.666656494141
4,54,106,13,104106013,0,118.5,0,0,7.5,0,10.9166669845581,12.9166660308838,26,22.5,198.33332824707,212,0,307.333343505859,523.333312988281
4,54,106,25,104106025,0,100.699996948242,0,4,3.33333325386047,0,0,3.83333325386047,19.1666660308838,19.8999996185303,150.933334350586,305,55,42,273.350006103516
4,54,106,29,104106029,0,44.0400009155273,0,0,0,0,0,4.08333349227905,26,14.8999996185303,89.0233306884766,0,28,312,429.023315429688
4,54,106,30,104106030,0,231.199996948242,0,0,4.75,0,13.9166660308838,27.9166660308838,31.5,135.539993286133,444.823333740234,1870,227,348,1175.65661621094
4,54,106,32,104106032,0,88.4000015258789,0,0,1.66666662693024,0,5,2.91666650772095,19.1666660308838,14.5,131.649993896484,134,67,0,209.816665649414
4,54,106,33,104106033,11,10.8000001907349,0,10,0,0,3.625,0,17.6666660308838,19,61.091667175293,0,19,300,380.091674804688
4,54,106,34,104106034,0,183.699996948242,0,0,2.75,0,0,1.25,15.8333330154419,15,218.533340454102,179,0,0,233.450012207031
4,54,106,35,104106035,0,20.7000007629395,0,0,0,0,0,2.91666674613953,7.875,1,32.4916687011719,0,0,0,32.4916687011719
4,54,106,36,104106036,0,55.2999992370605,0,3,0,0,4,0,4.375,6.75,73.4250030517578,0,0,351,424.424987792969
4,54,106,37,104106037,0,46.7000007629395,0,0,1.75,0,0,0,19.1666660308838,15,82.6166687011719,248,0,0,103.283332824707
4,54,106,44,104106044,15,46.8499984741211,0,0,0,0,7.33333301544189,0,18.3333320617676,5.5,78.0166625976563,20,166,300,545.683349609375
4,54,106,54,104106054,0,72,0,10,10.4166669845581,0,0,0,22.9166660308838,9.19999980926514,124.533332824707,214,4,5,151.366668701172
4,54,106,55,104106055,0,55,0,0,0,0,0,0,3,11,69,505,28,5,144.08332824707
4,54,106,65,104106065,0,431.899993896484,0,0,0,0,0,0,17.3333339691162,12,461.233337402344,0,30,12,503.233337402344
4,46,107,15,104107015,0,91.3000030517578,0,0,1.25,0,2.5,1.91666662693024,30.8333339691162,13,140.800003051758,488,2,0,183.466674804688
4,46,107,21,104107021,0,76.8000030517578,0,14.8000001907349,0,2.5,2.75,3.5,29,15,144.350006103516,375,18,0,193.600006103516
4,46,107,27,104107027,0,37.5999984741211,0,6,0,0,0,0,10.5833330154419,4.25,58.4333343505859,0,20,0,78.4333343505859
4,46,107,28,104107028,0,99.3499984741211,0,15,0,0,0,0,12.0833330154419,4,130.433334350586,12,0,20,151.433334350586
4,46,107,29,104107029,0,24.7800006866455,0,0,0,0,0,6.08333349227905,9.66666698455811,2.07999992370605,42.6100006103516,0,10,2,54.6100006103516
4,46,107,31,104107031,0,39.9000015258789,0,3,2.08333325386047,5.75,0,0,15.3333330154419,26,92.0666656494141,0,0,0,92.0666656494141
4,46,107,32,104107032,0,60.7999992370605,0,21.8999996185303,0,2.5,0,0,14.75,15,114.949996948242,0,0,0,114.949996948242
4,46,107,38,104107038,0,24.7000007629395,0,0,0,0,25,8.58333301544189,19.5,4.40000009536743,82.1833343505859,0,0,0,82.1833343505859
4,46,107,40,104107040,0,41.9500007629395,0,4,0,0,1.5,0,3.06666660308838,3,53.5166664123535,0,0,0,53.5166664123535
4,46,107,41,104107041,0,35.2999992370605,0,0,0,3.58333325386047,0,6.66666650772095,32.9166679382324,4.48999977111816,82.9566650390625,0,16,0,98.9566650390625
4,46,107,43,104107043,0,93.5,0,9.5,1.91666674613953,0,0,6.25,35,14.1999998092651,160.366668701172,148,0,0,172.699996948242
4,46,107,45,104107045,0,43.4000015258789,0,0,0,0,1.5,0,13.25,4,62.1500015258789,899,50,0,187.066665649414
4,46,107,48,104107048,0,66.3000030517578,0,23.3999996185303,0,0,1.25,1.25,13.9166669845581,9,115.116668701172,209,0,0,132.533340454102
4,46,107,58,104107058,25,71.5500030517578,0,0,0,0,3.75,0,2.91666650772095,7,85.216667175293,94,124,0,217.050003051758
4,46,107,66,104107066,0,95.1500015258789,0,21.3999996185303,4.16666650772095,0,2.91666650772095,6.66666650772095,20.8333320617676,14.5,165.633331298828,438,20,0,222.133331298828
4,46,108,1,104108001,0,37.5,0,0,0,9.66666603088379,0,0,41.75,4.09999990463257,93.0166625976563,0,114,15,222.016662597656
4,46,108,3,104108003,0,31.4500007629395,0,0,0,0,0,4.79166650772095,10.9166660308838,5.80000019073486,52.9583320617676,0,22,0,74.9583282470703
4,46,108,5,104108005,0,28.1000003814697,0,13.1999998092651,0,0,0.833333313465118,0,16.5,6,64.6333312988281,0,1,0,65.6333312988281
4,46,108,8,104108008,0,45.0499992370605,0,0,0,6.75,0,0,34.5,11.8999996185303,98.1999969482422,0,15,30,143.199996948242
4,46,108,9,104108009,0,54.8199996948242,0,4.5,0,0,5.83333349227905,0,15.75,4.15999984741211,85.0633316040039,0,10,100,195.063323974609
4,46,108,10,104108010,0,41.5,0,11.5,2.25,0,3.16666650772095,2.33333325386047,3.75,10,74.5,0,21,0,95.5
4,46,108,15,104108015,0,44.6500015258789,0,32.7000007629395,2.70833325386047,0,2.58333325386047,4.16666650772095,6.5,22,115.308334350586,180,48,0,178.308334350586
4,46,108,16,104108016,0,140.100006103516,0,24.2999992370605,1.58333337306976,0,0,0.333333343267441,16.2083320617676,30,212.524993896484,137,23,0,246.941665649414
4,46,108,17,104108017,0,26.3999996185303,0,41,2.41666650772095,0,0,1.66666662693024,17.6666660308838,14,103.150001525879,254,0,0,124.316665649414
4,46,108,18,104108018,0,55,0,16.7000007629395,15.4166669845581,0,0,6.75,17.4166660308838,12.8000001907349,124.083335876465,391,16,0,172.66667175293
4,46,108,25,104108025,0,46.7000007629395,0,34.5,0,0,1.25,1.25,17.3333339691162,7,108.033332824707,296,0,0,132.699996948242
4,46,108,27,104108027,0,104.25,0,0,2.58333325386047,0,0.833333313465118,6.91666650772095,34,4,152.58332824707,194,201,0,369.75
4,46,108,30,104108030,0,111.099998474121,0,0,0,0,10.8333330154419,0,17.9166660308838,243,382.850006103516,0,10,60,452.850006103516
4,46,108,32,104108032,0,66.4000015258789,0,40.5,0,0,1.16666674613953,1.25,32.9166679382324,16,158.233337402344,1443,25,0,303.483337402344
4,46,108,36,104108036,0,54.2000007629395,0,8.39999961853027,0,0,2.33333325386047,2.91666650772095,22.5,20,110.349998474121,0,14,0,124.349998474121
4,46,109,2,104109002,0,66,0,16.1999988555908,0,3.66666650772095,7.91666650772095,5,6.83333301544189,8,113.616668701172,0,100,0,213.616668701172
4,46,109,5,104109005,0,44.7999992370605,0,1.79999995231628,0.5,0,0,1.46666657924652,12.8333330154419,11,72.4000015258789,6,0,0,72.9000015258789
4,46,109,6,104109006,0,68.1500015258789,0,2.40000009536743,6.375,0,5.79166650772095,5.83333301544189,11.25,5,104.800003051758,48,2,20,130.800003051758
4,46,109,7,104109007,0,40.2999992370605,0,9.5,0,0,7.33333301544189,11.1666669845581,11.1666660308838,5.71000003814697,85.1766662597656,0,0,15,100.176666259766
4,46,109,9,104109009,0,19.6499996185303,0,0,0,0,0,0,7.66666650772095,2,29.3166656494141,0,0,0,29.3166656494141
4,46,109,22,104109022,0,141.149993896484,0,6,0,0,2.25,9.16666698455811,22.4166660308838,7.40000009536743,188.383331298828,200,230,68,503.049987792969
4,46,109,25,104109025,0,262,0,20,0,0,11,0,24.1666660308838,22,339.166656494141,0,20,41,400.166656494141
4,46,109,28,104109028,0,129.300003051758,0,2,9.58333301544189,0,0,4.16666650772095,33.25,25,203.300003051758,100,198,65,474.633331298828
4,46,109,29,104109029,0,11.6000003814697,0,5,0,0,0.666666686534882,0,3.41666674613953,4,24.6833343505859,0,40,70,134.683334350586
4,46,109,30,104109030,0,16.5599994659424,0,0,0,0,4.16666650772095,0,6.25,4.09999990463257,31.0766658782959,210,0,10,58.5766677856445
4,46,109,45,104109045,0,107.699996948242,0,11,3.75,0,3.75,3.33333325386047,17.6666660308838,23,170.199996948242,18,0,8,179.699996948242
4,46,109,47,104109047,0,25.6000003814697,0,0,0,0,0,7.58333349227905,21.1666660308838,3,57.3499984741211,0,0,15,72.3499984741211
4,46,109,48,104109048,0,33.0999984741211,0,0,3.58333325386047,0,0,10.9166660308838,24.5,4.15999984741211,76.2600021362305,212,0,20,113.926666259766
4,46,109,51,104109051,0,80,0,3.20000004768372,3.08333325386047,0,2.08333325386047,3.33333325386047,16.6666660308838,34,142.366668701172,309,0,3,171.116668701172
4,46,109,54,104109054,0,84.8000030517578,0,26,3.91666650772095,0,3.25,1.5,16.4166660308838,42,177.883331298828,130,0,8,196.716659545898
4,60,110,2,104110002,0,143.100006103516,0,5,0,0,0,4.91666650772095,40.5999984741211,4.5,198.116668701172,0,10,0,208.116668701172
4,60,110,3,104110003,0,68.5999984741211,0,8.80000019073486,0.291666656732559,0.5,0,0,12.0833330154419,14,104.275001525879,138,3,0,118.775001525879
4,60,110,8,104110008,0,54.4500007629395,0,0,0,6.25,0,0,4.91666650772095,3,68.6166687011719,0,5,0,73.6166687011719
4,60,110,9,104110009,0,68.5999984741211,0,38.0999984741211,0,0,4.16666650772095,0,13.8333330154419,2,126.699996948242,0,22,7,155.699996948242
4,60,110,11,104110011,0,185.300003051758,0,40,0,0,0,0,17.5833339691162,128,370.883331298828,0,35,20,425.883331298828
4,60,110,12,104110012,0,56.9000015258789,0,20,0,0,3.08333325386047,7.75,23.9166660308838,6,117.650001525879,113,19,30,176.066665649414
4,60,110,14,104110014,0,37,0,0,0,0,0,12.9166660308838,46.6666679382324,5.32999992370605,101.913330078125,0,10,0,111.913330078125
4,60,110,15,104110015,0,31,0,0,0,0,8.125,2.41666674613953,16.25,3.5,61.2916679382324,0,93,0,154.29167175293
4,60,110,21,104110021,0,97.0999984741211,0,0,1.66666662693024,3.5,1.41666662693024,1.08333325386047,68.3333282470703,16,189.099990844727,934,77,200,543.933349609375
4,60,110,22,104110022,0,25.2999992370605,0,0,0,0,2.83333349227905,0,9.58333301544189,4,41.716667175293,114,7,0,58.216667175293
4,60,110,23,104110023,0,74.0500030517578,0,0,16.6666660308838,0,0,14.5833339691162,20.0833339691162,5,130.383331298828,322,105,0,262.216674804688
4,60,110,33,104110033,0,71.6999969482422,0,0.5,0,0,1.5,0,13.75,6,93.4499969482422,212,0,0,111.116661071777
4,60,110,34,104110034,0,129.399993896484,0,7,3.41666650772095,0,0,13.6666669845581,55,36,244.483337402344,864,37,0,353.483337402344
4,60,110,37,104110037,0,133.5,0,25.2999992370605,2.16666650772095,3.75,2.58333325386047,0.416666656732559,25.4166660308838,26,219.133331298828,576,2,0,269.133331298828
4,60,110,42,104110042,0,29.7999992370605,0,0,4.5,2.5,0,0,56.25,3,96.0500030517578,112,68,0,173.383331298828
4,60,111,5,104111005,0,45.0999984741211,0,8,1.16666674613953,1.66666662693024,0,0,9.58333301544189,8,73.5166702270508,90,0,30,111.016670227051
4,60,111,7,104111007,57,45.9000015258789,0,0,0,1.58333325386047,3.33333325386047,0,5.91666650772095,4.19999980926514,60.9333343505859,0,44,21,125.933334350586
4,60,111,8,104111008,0,141.600006103516,0,7.80000019073486,0,0,0.833333313465118,1.25,24.5833320617676,19.3999996185303,195.466659545898,385,0,73,300.549987792969
4,60,111,10,104111010,0,117.900001525879,0,6,2.91666650772095,0,1.25,2.91666650772095,34.1666641235352,20,185.149993896484,0,178,13,376.149993896484
4,60,111,23,104111023,0,41.8499984741211,0,0,10,0,0,8.08333301544189,19.6666660308838,5.82999992370605,85.4300003051758,371,0,30,146.346664428711
4,60,111,33,104111033,0,69.4599990844727,0,0,5.25833320617676,0,0,21.25,41.1666641235352,8.89999961853027,146.035003662109,43,0,230,379.618347167969
4,60,111,34,104111034,0,27.8999996185303,0,1,0,0,0,0,21.3333339691162,3.5,53.7333335876465,0,100,122,275.733337402344
4,60,111,35,104111035,0,66.6999969482422,0,3,0,10.4166660308838,2,0,15.4166669845581,6,103.533332824707,0,14,117,234.533325195313
4,60,111,36,104111036,0,47.1500015258789,0,0,0,0,0,2.16666650772095,9.83333301544189,6,65.1500015258789,0,0,53,118.150001525879
4,60,111,45,104111045,0,30.4500007629395,0,0,0,0,0,4,5,3.36999988555908,42.8199996948242,0,0,80,122.819999694824
4,60,111,51,104111051,0,28.3500003814697,0,0,0,5.29166650772095,0,0,6.33333349227905,4.90999984741211,44.8849983215332,0,10,12,66.8849945068359
4,60,111,53,104111053,0,49.3499984741211,0,0,2.58333325386047,0,0,3.58333325386047,5.83333301544189,6,67.3499984741211,59,124,134,330.266662597656
4,60,111,70,104111070,0,89.3000030517578,0,65.5,4.75,0,5.83333301544189,5.58333349227905,76.1666641235352,53.5,300.633331298828,104,19,497,825.299987792969
4,60,111,71,104111071,0,27.2999992370605,0,0,0,0,6.33333349227905,0,5.41666650772095,6.25,45.2999992370605,66,0,18,68.8000030517578
4,60,111,78,104111078,0,83.3000030517578,0,0,25.4166660308838,0,0,23.3333320617676,20.8333339691162,17,169.883331298828,383,0,37,238.800003051758
4,60,112,1,104112001,0,72.1999969482422,0,0,0,0,0,10.8333330154419,135.08332824707,56,274.116668701172,155,69,1129,1485.03332519531
4,60,112,11,104112011,0,72.1999969482422,0,18,5,0,2.91666650772095,4.58333301544189,45.1666679382324,9,156.866668701172,207,272,16.8333320617676,462.950012207031
4,60,112,12,104112012,0,29.0499992370605,0,6.5,0,0,0,0,10.5833330154419,5,51.1333351135254,0,90,84,225.133331298828
4,60,112,20,104112020,0,37.2999992370605,0,0,0,0,0,7,18.0833339691162,7,69.3833312988281,0,13,44,126.383331298828
4,60,112,32,104112032,0,53.25,0,0,0,4.33333349227905,0,7.41666650772095,14.75,5.5,85.25,290,122,43,274.416656494141
4,60,112,34,104112034,0,102.199996948242,0,12,1.75,0,0,1.75,33.6666679382324,16,167.366668701172,218,29,12,226.533340454102
4,60,112,35,104112035,0,53.7999992370605,0,4,0,0,0,9.91666603088379,12.25,8,87.966667175293,0,27,12,126.966667175293
4,60,112,44,104112044,5,39.4000015258789,3,1.60000002384186,0,4.16666650772095,0,0,16.25,9.5,73.9166641235352,0,4,23,100.916664123535
4,60,112,46,104112046,0,91.5999984741211,0,10.1000003814697,5.83333301544189,0,1.91666674613953,2.83333349227905,33.75,13,159.033340454102,415,48,57,298.616668701172
4,60,112,48,104112048,0,51.7999992370605,0,0,0,0,0,8.75,31.6666660308838,12.6599998474121,104.876663208008,0,0,54.3333320617676,159.209991455078
4,60,112,51,104112051,0,58.4500007629395,0,0,3.58333325386047,7.33333349227905,0,0,15.8333330154419,11,96.1999969482422,66,20,132,253.699996948242
4,60,112,52,104112052,0,60.9000015258789,0,4.80000019073486,0,1.5,0,0,29.1666660308838,11,107.366668701172,337,10,60,205.449996948242
4,60,112,56,104112056,0,89.5999984741211,0,3,1.66666662693024,0,2.91666650772095,1.45833325386047,46.25,26,170.891662597656,600,0,8,228.891662597656
4,60,112,59,104112059,0,106.900001525879,0,0,0,0,8.33333301544189,0,66.4166641235352,45,226.649993896484,0,13,62,301.649993896484
4,60,112,63,104112063,0,40.1500015258789,0,0,1.58333325386047,0,0,2,12.5,17,73.2333297729492,150,2,51,138.733337402344
4,60,113,6,104113006,0,58.7000007629395,0,3,0,0,0,16.6666660308838,17.25,6.5,102.116668701172,0,13,4.16666650772095,119.283332824707
4,60,113,11,104113011,0,82.5999984741211,0,19.7000007629395,2.25,0,3.41666674613953,5.41666698455811,21.9166660308838,14,149.300003051758,275,111,31,314.216674804688
4,60,113,12,104113012,0,88.4000015258789,0,9,5,0,1,0,34.5833320617676,36,173.983337402344,666,6,0,235.483337402344
4,60,113,19,104113019,0,226.710006713867,0,31,1.91666662693024,0,0,4.66666650772095,49.0499992370605,12,325.343322753906,79,15,38,384.926666259766
4,60,113,25,104113025,0,24.7999992370605,0,26,8.33333301544189,0,3.33333325386047,32.0833320617676,7.16666650772095,3,104.716667175293,147,10,0,126.966667175293
4,60,113,27,104113027,0,70.3000030517578,0,1,2.08333325386047,0,0,0,25.8333339691162,13,112.216667175293,105,1,0,121.966667175293
4,60,113,28,104113028,20,37.0999984741211,0,0,0,0,5.70833301544189,0,10.75,3.5,57.0583343505859,0,0,0,57.0583343505859
4,60,113,35,104113035,0,35.5999984741211,0,0,1.08333337306976,0,0,1.25,10,8,55.9333343505859,0,6,0,61.9333343505859
4,60,113,38,104113038,0,50.7999992370605,0,0,0,0,1.66666662693024,0,18.75,18,89.216667175293,0,0,0,89.216667175293
4,60,113,40,104113040,0,91.9000015258789,0,0.400000005960464,0,0,0,4.83333301544189,9.83333301544189,23,129.966659545898,0,4,0,133.966659545898
4,60,113,44,104113044,0,54.9000015258789,0,9,10.8333330154419,0,5.58333349227905,7.08333349227905,20.5833339691162,6,113.983329772949,392,44,0,190.649993896484
