"id1","id2","id3","id4","itrans_no","s3biv_39ii","s3biv_40","s3biv_41","s3biv_42","s3biv_43ii","s3biv_44","s3biv_45","s3biv_45_1","s3biv_45_2","s3biv_45_3","s3biv_45_4","s3biv_45_5","s3biv_46i","s3biv_46ii","s3biv_47i","s3biv_47ii","s3biv_48i","s3biv_48ii","s3biv_49","hhno"
5,66,172,28,3,1,2,,4,,5,"1",1,,,,,200,,40,,0,,4,105172028
5,80,144,93,1,1,2,,14,,5,"5",5,,,,,180,,,,,,,105144093
5,8,159,25,2,3,1,88,4,,,"1",1,,,,,,,0,,30,0,4,105159025
5,7,155,2,3,2,1,88,4,,5,"1,8",1,8,,,,10,,40,,40,,4,105155002
5,15,175,7,1,1,1,2,13,,4,"1",1,,,,,,,3,,,,4,105175007
5,70,138,27,1,1,2,,9,1,4,"1",1,,,,,40,,,,,,3,105138027
5,9,161,4,1,2,1,1,4,4,1,"1,6,8",1,6,8,,,150,,100,,80,,3,105161004
5,67,150,66,6,1,1,6,4,,5,"1",1,,,,,25,,20,,10,,3,105150066
5,67,152,10,1,1,1,3,8,,3,"1",1,,,,,30,,,,,,,105152010
5,66,172,28,1,1,2,,2,,5,"1",1,,,,,220,,60,,0,,4,105172028
5,70,138,5,2,1,1,10,1,,1,"1",1,,,,,5,,,,,,3,105138005
5,69,135,5,1,1,1,16,4,,4,"1",1,,,,,20,,,,10,,4,105135005
5,10,165,35,1,1,1,88,4,,5,"1,6,8",1,6,8,,,150,,80,,90,,3,105165035
5,9,162,19,4,1,1,5,1,-8,5,,,,,,,40,0,30,0,,,,105162019
5,67,153,25,2,1,1,4,12,,5,"1",1,,,,,,,20,,,,,105153025
5,12,170,8,2,2,1,88,4,,4,"1",1,,,,,20,0,,,40,0,3,105170008
5,70,136,25,2,1,1,2,1,,3,"1",1,,,,,100,,,,,,3,105136025
5,9,162,29,1,5,1,88,4,,5,"1,8",1,8,,,,80,0,30,0,30,0,3,105162029
5,67,154,18,4,1,1,4,14,,4,"1,2",1,2,,,,200,,,,30,,3,105154018
5,15,176,13,1,1,1,4,4,,5,"1,9",1,9,,,,400,,,,,,3,105176013
5,80,145,12,1,1,1,5,14,,3,"1",1,,,,,100,,50,,15,,3,105145012
5,71,148,78,1,1,1,88,16,,5,"3",3,,,,,,,,,60,,4,105148078
5,10,164,29,1,1,1,88,4,,5,"1",1,,,,,100,,100,,,,3,105164029
5,9,162,15,2,2,1,5,12,,5,"1",1,,,,,,,,,20,0,4,105162015
5,14,174,3,1,1,1,6,12,,5,"1",1,,,,,,,,,10,0,4,105174003
5,13,171,32,2,1,1,88,16,,5,"1,4,6",1,4,6,,,400,0,0,0,0,0,4,105171032
5,82,140,15,1,1,1,88,12,,3,"1,2",1,2,,,,60,,,,30,,3,105140015
5,66,172,30,2,1,1,3,12,,2,"1,5,6",1,5,6,,,100,,10,,0,,4,105172030
5,10,165,31,3,1,1,88,13,,5,"1,8",1,8,,,,80,,18,,30,,3,105165031
5,8,158,37,2,1,1,3,6,,5,"1",1,,,,,50,0,40,0,,,3,105158037
5,10,164,19,1,1,1,13,16,,5,"1",1,,,,,50,,,,,,,105164019
5,10,165,38,2,1,1,3,12,,5,"1",1,,,,,150,,,,,,4,105165038
5,69,134,50,1,2,1,1,4,,3,"1",1,,,,,120,,50,,30,,,105134050
5,69,135,37,2,1,1,88,16,,4,"1",1,,,,,100,,,,,,,105135037
5,11,166,60,4,2,1,88,12,,5,"1,8",1,8,,,,50,,20,,60,,3,105166060
5,15,175,41,1,2,1,6,4,,5,"1",1,,,,,,,50,,,,3,105175041
5,7,155,27,4,1,1,88,4,,5,"1",1,,,,,100,,80,,40,,3,105155027
5,15,177,39,1,1,1,88,4,,2,"3",3,,,,,30,,,,10,,4,105177039
5,67,150,66,4,1,1,4,7,,5,"1,5",1,5,,,,40,,20,,10,,3,105150066
5,70,136,10,1,1,1,1,4,,5,"1",1,,,,,40,,,,,,3,105136010
5,10,164,25,3,1,1,88,12,,2,"1,4,8",1,4,8,,,10,,150,,10,,3,105164025
5,69,135,69,1,1,1,1,12,,5,"1",1,,,,,12,,2,,,,4,105135069
5,14,173,1,2,2,1,3,4,,5,"1,8",1,8,,,,100,,,,100,,,105173001
5,7,155,14,1,1,1,3,13,,5,"1",1,,,,,10,,,,,,,105155014
5,8,159,10,1,1,1,88,3,,5,"1,4,6",1,4,6,,,20,0,10,0,20,0,3,105159010
5,82,139,100,1,1,1,88,16,,3,"1,3",1,3,,,,350,,,,,,,105139100
5,9,161,11,2,1,1,1,4,,5,"1",1,,,,,30,,,,20,,3,105161011
5,80,145,21,5,2,1,7,4,,3,"1",1,,,,,30,,20,,10,,3,105145021
5,67,152,10,6,1,1,8,4,,3,"1",1,,,,,30,,,,,,,105152010
5,67,151,21,1,1,1,6,4,,3,"1",1,,,,,80,,,,,,,105151021
5,69,135,12,2,1,1,88,16,,3,"1",1,,,,,200,,,,30,,4,105135012
5,67,153,31,5,1,1,6,4,,5,"1,6",1,6,,,,120,,,,,,,105153031
5,82,140,1,2,1,1,9,4,,5,"1",1,,,,,,,,,20,,3,105140001
5,67,154,18,1,1,1,1,12,,5,"1,2",1,2,,,,20,,10,,,,3,105154018
5,15,175,65,1,1,,2,4,,3,"1,5",1,5,,,,150,,100,,100,,4,105175065
5,8,159,15,1,2,1,88,6,,1,"1,5",1,5,,,,480,0,200,0,,,3,105159015
5,9,162,28,1,2,1,88,12,,5,"1,8,9",1,8,9,,,100,0,30,0,80,0,3,105162028
5,9,162,19,3,1,1,10,1,,5,,,,,,,50,0,,,15,0,,105162019
5,67,151,32,2,1,1,4,1,,3,"1",1,,,,,40,,,,,,3,105151032
5,15,176,53,3,1,,9,4,,5,"1,6",1,6,,,,20,,30,,,,,105176053
5,9,162,17,3,1,1,2,1,-8,2,"1",1,,,,,20,0,50,0,15,0,3,105162017
5,66,172,5,1,1,1,88,4,,2,"1,2,5",1,2,5,,,480,,240,,50,,3,105172005
5,10,165,31,2,1,1,88,12,,5,"1,8",1,8,,,,20,,20,,15,,3,105165031
5,71,148,5,3,1,1,2,13,,5,"1",1,,,,,200,,,,,,3,105148005
5,9,163,34,1,2,1,88,,,4,"1,3,8",1,3,8,,,100,,50,,150,,4,105163034
5,80,145,30,1,1,2,,16,,5,"1",1,,,,,200,,0,,0,,2,105145030
5,12,170,30,3,2,1,88,4,,5,"1,6,7",1,6,7,,,105,0,10,0,80,0,3,105170030
5,15,176,15,1,1,,3,7,,5,"1",1,,,,,50,,,,50,,3,105176015
5,7,155,24,1,1,1,88,16,,4,"8",8,,,,,400,,,,60,,4,105155024
5,70,136,14,2,1,1,4,4,,3,"1",1,,,,,50,,30,,20,,3,105136014
5,80,145,12,2,1,1,6,12,,3,"1",1,,,,,50,,100,,20,,3,105145012
5,70,136,14,3,1,1,5,16,,3,"1",1,,,,,300,,,,,,4,105136014
5,80,145,43,2,1,1,1,4,,4,"1,2",1,2,,,,50,,50,,15,,3,105145043
5,14,173,31,3,2,1,4,12,,5,"1",1,,,,,,,20,,,,4,105173031
5,67,150,61,1,2,1,7,4,,3,"1",1,,,,,120,,60,,20,,,105150061
5,69,134,36,2,1,1,1,1,,5,"1",1,,,,,20,,,,,,3,105134036
5,7,156,35,4,1,1,8,13,,5,"1",1,,,,,10,,,,40,,3,105156035
5,5,147,4,1,1,2,,1,,1,"1,5",1,5,,,,336,,0,,0,,3,105147004
5,66,172,9,4,1,1,4,12,,2,"1,7",1,7,,,,150,,10,,0,,4,105172009
5,5,147,62,1,1,1,12,12,,3,"1",1,,,,,200,,0,,0,,3,105147062
5,8,160,16,1,1,1,88,16,,5,"1,2,4",1,2,4,,,500,,,,300,,2,105160016
5,67,149,25,1,1,1,7,4,,2,"1",1,,,,,20,,,,,,3,105149025
5,12,169,14,1,1,1,4,4,,5,"1",1,,,,,,,20,0,10,0,3,105169014
5,69,135,99,3,1,1,5,13,1,4,"1",1,,,,,30,,20,,20,,,105135099
5,69,135,12,1,1,1,88,16,,3,"1",1,,,,,200,,,,30,,4,105135012
5,15,175,14,1,1,1,1,16,,3,"1,6",1,6,,,,800,,,,,,2,105175014
5,67,150,6,1,1,1,88,4,,2,"1",1,,,,,180,,20,,,,4,105150006
5,14,173,29,1,1,1,5,13,,9,"1,6",1,6,,,,6,,30,,20,,4,105173029
5,71,148,46,2,1,1,5,4,,4,"1,2",1,2,,,,40,,,,20,,3,105148046
5,67,150,66,1,1,1,1,4,,5,"1",1,,,,,30,,30,,15,,3,105150066
5,80,145,21,2,1,1,4,4,,3,"1",1,,,,,30,,20,,15,,3,105145021
5,67,152,10,3,1,1,5,8,,3,"1",1,,,,,30,,,,,,,105152010
5,67,154,18,3,1,1,3,12,,5,"1,2",1,2,,,,50,,,,20,,3,105154018
5,69,135,37,1,1,1,88,16,,3,"1",1,,,,,200,,,,100,,,105135037
5,14,173,31,1,2,1,1,4,,5,"1",1,,,,,,,50,,,,4,105173031
5,70,138,1,3,1,1,12,12,,3,,,,,,,20,,15,,,,,105138001
5,67,152,28,2,1,2,,4,,3,"1",1,,,,,,,,,150,,4,105152028
5,9,162,17,4,1,1,6,1,-8,2,"1",1,,,,,15,0,35,0,15,0,3,105162017
5,70,138,1,1,2,1,8,1,,1,"1",1,,,,,14,,,,,,3,105138001
5,12,170,30,1,2,1,88,4,,5,"1,6,7",1,6,7,,,150,0,10,0,25,0,3,105170030
5,70,138,53,1,1,1,1,1,,1,,,,,,,5,,,,,,3,105138053
5,14,173,32,5,2,1,88,4,,5,"1,6,8",1,6,8,,,30,,40,,28,,3,105173032
5,82,139,10,1,1,1,1,4,,5,"1",1,,,,,80,,40,,15,,4,105139010
5,71,148,82,2,2,1,6,4,,2,"1,6",1,6,,,,70,,,,10,,3,105148082
5,14,174,8,1,1,1,3,13,,5,"1,5",1,5,,,,30,0,,,6,0,3,105174008
5,14,174,29,3,2,1,88,4,,5,"1,8",1,8,,,,,,,,40,0,3,105174029
5,71,148,74,3,1,1,3,4,,3,"1,6",1,6,,,,50,,100,,15,,4,105148074
5,11,166,23,3,1,1,5,4,,2,"1,6",1,6,,,,600,,10,,30,,4,105166023
5,67,154,43,1,1,1,7,12,,5,"1",1,,,,,300,,,,,,3,105154043
5,11,166,57,1,1,1,88,7,,5,"1,8",1,8,,,,40,,,,20,,3,105166057
5,67,152,10,5,1,1,7,4,,3,"1",1,,,,,20,,,,,,,105152010
5,67,149,67,2,1,2,,12,,3,"1,6,9",1,6,9,,,100,,,,,,4,105149067
5,67,150,53,1,1,1,7,4,,3,"1",1,,,,,60,,50,,,,,105150053
5,70,136,11,2,1,1,2,12,,3,"1",1,,,,,60,,,,,,3,105136011
5,7,155,27,6,1,1,88,4,,5,"1",1,,,,,100,,20,,80,,3,105155027
5,73,142,51,2,3,1,9,4,,5,"1",1,,,,,30,,,,,,5,105142051
5,67,152,5,1,1,1,6,4,,4,"1",1,,,,,50,,50,,,,4,105152005
5,9,161,18,1,2,1,4,4,,2,"1,6,9",1,6,9,,,50,,50,,60,,4,105161018
5,67,150,21,1,1,1,88,4,,3,"1",1,,,,,80,,70,,,,4,105150021
5,82,140,1,1,1,1,11,4,,5,"1",1,,,,,20,,,,,,3,105140001
5,67,151,32,3,1,1,88,1,,2,,,,,,,135,,,,,,1,105151032
5,67,151,21,2,1,1,10,4,,2,"1",1,,,,,10,,,,,,,105151021
5,12,168,78,5,3,1,5,12,,2,"1",1,,,,,50,,,,20,,3,105168078
5,5,147,18,1,1,1,3,7,-8,2,"1,5",1,5,,,,240,,0,,0,,4,105147018
5,8,157,28,1,4,1,88,16,,4,"1,5",1,5,,,,,,,,130,,4,105157028
5,15,176,34,3,1,,5,13,,5,"1",1,,,,,30,,,,,,,105176034
5,80,145,43,1,1,1,6,4,,4,"1,2",1,2,,,,60,,50,,15,,3,105145043
5,15,176,5,1,1,1,88,13,,2,"1,5",1,5,,,,50,,,,20,,,105176005
5,67,153,31,3,1,1,4,4,,5,"1",1,,,,,,,120,,,,,105153031
5,67,152,11,1,1,1,11,4,,3,"1",1,,,,,40,,,,15,,4,105152011
5,69,135,12,3,1,1,14,7,,3,"1",1,,,,,100,,150,,15,,3,105135012
5,66,172,9,2,1,1,3,4,,2,"1,7",1,7,,,,150,,20,,0,,3,105172009
5,67,152,6,4,2,1,8,4,,4,"1",1,,,,,30,,,,,,,105152006
5,7,156,35,3,1,1,7,1,,1,"1",1,,,,,25,,40,,10,,3,105156035
5,69,135,66,4,1,1,5,16,,3,"1,2",1,2,,,,200,,,,50,,4,105135066
5,67,152,6,1,1,1,5,4,,3,"1",1,,,,,30,,,,,,,105152006
5,8,157,3,1,1,1,5,13,,6,"1,6",1,6,,,,70,,,,,,3,105157003
5,15,176,30,1,1,,1,12,,5,"1,2,5",1,2,5,,,150,,20,,,,3,105176030
5,7,155,2,1,1,1,88,12,,5,"1,8",1,8,,,,40,,20,,30,,4,105155002
5,10,164,19,2,1,1,88,4,,5,"1",1,,,,,20,,,,,,,105164019
5,14,174,29,5,2,1,88,4,,5,"1,8",1,8,,,,10,0,,,10,0,3,105174029
5,13,171,22,1,1,1,88,13,-8,5,"1,5,6",1,5,6,,,240,0,60,0,80,0,3,105171022
5,9,161,33,1,1,1,88,16,,5,"1,6",1,6,,,,50,,,,,,4,105161033
5,8,157,22,1,1,1,1,6,,5,"1",1,,,,,,,7,,,,5,105157022
5,71,148,5,1,1,1,9,16,,5,"1",1,,,,,150,,,,40,,2,105148005
5,8,160,32,2,1,2,,,,5,"1",1,,,,,30,,,,,,2,105160032
5,8,160,11,1,2,1,1,12,,5,"1,5,6",1,5,6,,,80,,100,,,,4,105160011
5,67,152,10,4,1,1,6,4,,4,"1",1,,,,,100,,,,,,,105152010
5,69,134,34,1,1,1,88,4,,3,"1",1,,,,,,,50,,40,,4,105134034
5,7,156,68,1,1,1,1,4,,5,"1",1,,,,,40,,,,,,5,105156068
5,67,152,23,2,1,1,8,14,,4,"1",1,,,,,100,,,,,,3,105152023
5,80,144,86,1,1,2,,16,,5,"5",5,,,,,150,,0,,0,,2,105144086
5,73,142,55,1,1,1,1,4,,5,"1,2",1,2,,,,120,,,,20,,3,105142055
5,67,153,30,3,1,1,18,4,,5,"1,2",1,2,,,,60,,,,10,,3,105153030
5,5,147,37,2,1,1,7,6,-8,3,"1",1,,,,,70,,0,,0,,4,105147037
5,70,136,27,5,1,1,5,1,,3,"1",1,,,,,30,,60,,,,3,105136027
5,5,147,52,5,1,1,6,1,,1,"1",1,,,,,50,,100,,30,,,105147052
5,10,164,25,2,1,1,88,4,,2,"1,4,8",1,4,8,,,20,,200,,18,,3,105164025
5,67,151,4,2,1,2,,12,,3,"1",1,,,,,,,30,,,,4,105151004
5,15,176,92,1,1,,1,4,,5,"1,2,6",1,2,6,,,120,,,,20,,,105176092
5,13,171,4,2,1,1,2,7,,5,"1,4,6",1,4,6,,,200,0,0,0,50,0,4,105171004
5,10,164,31,1,1,1,1,13,,1,"1,5,6",1,5,6,,,200,,,,,,3,105164031
5,73,142,59,3,4,1,2,4,,5,"1,5",1,5,,,,60,,,,,,,105142059
5,70,136,14,1,1,1,1,12,,3,"1",1,,,,,70,,,,30,,3,105136014
5,67,150,57,1,1,1,3,4,,2,"1",1,,,,,120,,60,,30,,4,105150057
5,80,145,19,1,1,1,3,14,,3,"1",1,,,,,60,,20,,30,,3,105145019
5,8,159,13,1,2,1,88,,-8,2,"1,5,6",1,5,6,,,2400,0,,,50,0,2,105159013
5,14,174,11,3,2,1,4,13,,3,"1",1,,,,,30,0,10,0,10,0,,105174011
5,9,161,11,4,1,1,5,4,,5,"1",1,,,,,25,,,,25,,3,105161011
5,8,159,11,1,1,1,88,,,5,"1,6",1,6,,,,500,0,50,0,100,0,2,105159011
5,12,170,12,2,1,1,88,4,,5,"1",1,,,,,,,,,10,0,3,105170012
5,69,135,66,6,1,1,9,4,,3,"1",1,,,,,120,,,,40,,4,105135066
5,8,160,16,3,1,1,88,16,,5,"1,4",1,4,,,,300,,,,400,,2,105160016
5,8,157,89,1,1,1,1,16,,2,"1,5,7",1,5,7,,,1800,,,,,,2,105157089
5,70,136,38,2,1,1,3,12,,3,"1",1,,,,,60,,30,,10,,4,105136038
5,10,165,5,1,1,1,88,16,,3,"1",1,,,,,350,,,,,,2,105165005
5,12,169,24,3,2,1,88,4,,5,"1,6,7",1,6,7,,,80,0,20,0,10,0,4,105169024
5,10,165,15,2,1,1,88,4,,2,"1,5",1,5,,,,200,,,,50,,,105165015
5,12,168,78,3,1,1,4,16,,5,"1,6",1,6,,,,100,,,,,,2,105168078
5,7,156,35,1,1,1,3,13,,2,"1,6",1,6,,,,10,,,,40,,3,105156035
5,14,174,8,2,1,1,1,1,,2,"1",1,,,,,40,0,,,3,0,3,105174008
5,14,173,9,2,9,1,88,4,,5,"1,5,8",1,5,8,,,15,,200,,80,,3,105173009
5,67,153,21,4,2,1,5,12,,5,"1,2",1,2,,,,140,,10,,60,,3,105153021
5,14,173,28,1,1,1,1,14,,5,"1",1,,,,,20,,,,40,,,105173028
5,80,146,7,1,4,1,1,4,,5,"1",1,,,,,5,,,,,,4,105146007
5,67,149,67,1,1,2,,4,,3,"1,6,9",1,6,9,,,50,,,,,,4,105149067
5,11,166,60,2,2,1,88,12,,5,"1,8,9",1,8,9,,,10,,,,15,,4,105166060
5,5,147,13,1,1,1,88,14,,5,"9",9,,,,,600,,0,,0,,3,105147013
5,5,147,18,3,1,1,7,10,-8,5,"1",1,,,,,90,,100,,0,,3,105147018
5,8,160,29,1,1,1,88,,,5,"1",1,,,,,140,,,,150,,2,105160029
5,12,168,25,1,1,1,88,12,,2,"1,5,6",1,5,6,,,480,,,,200,,3,105168025
5,68,137,8,1,2,1,88,7,,5,"1,2",1,2,,,,200,,0,,50,,3,105137008
5,69,134,36,1,1,1,4,4,-8,5,"1",1,,,,,10,,,,,,4,105134036
5,67,154,18,2,1,1,2,13,,5,"1,2",1,2,,,,50,,,,,,3,105154018
5,68,137,5,3,2,1,7,12,,5,"1,2",1,2,,,,100,,0,,20,,3,105137005
5,15,176,53,2,1,,8,12,,5,"1,6",1,6,,,,50,,50,,,,,105176053
5,12,170,1,1,2,1,11,12,,2,"1",1,,,,,,,40,0,,,4,105170001
5,7,155,2,2,1,1,88,4,,5,"1,8",1,8,,,,30,,10,,,,4,105155002
5,15,176,53,4,1,,10,4,,5,"1,6",1,6,,,,20,,10,,,,,105176053
5,5,147,52,2,1,1,3,1,,1,"1",1,,,,,,,270,,,,,105147052
5,11,166,62,5,1,1,88,12,,4,"1",1,,,,,,,50,,,,3,105166062
5,69,134,28,1,1,1,2,2,,5,"1,2",1,2,,,,20,,,,40,,4,105134028
5,10,164,29,2,2,1,88,16,,5,"1",1,,,,,300,,200,,500,,4,105164029
5,67,150,17,2,2,1,88,4,,4,"1",1,,,,,50,,50,,30,,3,105150017
5,15,176,47,2,1,,2,4,,5,"1",1,,,,,30,,,,10,,3,105176047
5,8,160,11,2,2,1,88,12,,5,"1",1,,,,,40,,50,,,,4,105160011
5,14,174,70,2,1,1,6,12,,4,"1",1,,,,,30,0,,,50,0,4,105174070
5,71,148,74,4,1,1,4,4,,3,"1,6",1,6,,,,40,,100,,20,,4,105148074
5,67,152,10,2,1,1,4,8,,3,"1",1,,,,,40,,,,,,,105152010
5,67,150,1,2,1,1,5,12,,3,"1",1,,,,,60,,70,,20,,4,105150001
5,9,162,1,1,1,1,8,12,,3,"1,3,6",1,3,6,,,30,0,30,0,9,0,3,105162001
5,12,170,11,1,1,1,88,4,,5,"1",1,,,,,,,,,200,0,3,105170011
5,66,172,31,1,1,2,,14,,5,"1,5,6",1,5,6,,,50,,0,,0,,2,105172031
5,7,156,48,1,1,1,88,4,,5,"1,8",1,8,,,,20,,16,,50,,4,105156048
5,14,173,6,3,2,1,88,4,,5,"1,14",1,14,,,,150,,25,,50,,4,105173006
5,14,173,32,1,1,1,88,13,,5,"1,6",1,6,,,,,,40,,20,,3,105173032
5,67,152,15,1,2,2,,4,-8,4,"1",1,,,,,20,,,,,,,105152015
5,15,177,2,1,3,2,,1,,2,"1",1,,,,,120,,5,,30,,5,105177002
5,14,174,32,2,1,1,88,12,30,5,"1,2,8",1,2,8,,,50,0,100,0,30,0,3,105174032
5,11,166,62,3,1,1,88,12,,4,"1",1,,,,,,,100,,10,,3,105166062
5,8,157,78,1,1,1,6,16,,6,"2",2,,,,,180,,,,80,,7,105157078
5,80,146,58,1,1,1,88,12,,2,"1",1,,,,,360,,,,,,4,105146058
5,9,162,15,1,2,1,3,4,,5,"1",1,,,,,,,,,15,0,4,105162015
5,67,153,31,1,2,1,1,1,,5,"1",1,,,,,,,100,,20,,,105153031
5,12,170,12,3,1,1,88,4,,5,"1",1,,,,,,,,,20,0,3,105170012
5,67,152,41,4,1,,,13,,5,"1",1,,,,,10,,3,,,,,105152041
5,67,151,12,1,1,2,,12,,5,"1",1,,,,,,,30,,,,,105151012
5,8,159,25,1,2,1,88,12,,5,"1",1,,,,,,,10,,,,3,105159025
5,67,152,6,3,2,1,7,4,,3,"1",1,,,,,30,,,,,,,105152006
5,13,171,32,1,1,1,88,16,,5,"1,4,8",1,4,8,,,800,0,0,0,0,0,4,105171032
5,15,177,4,3,1,1,10,4,,5,"1",1,,,,,30,,,,140,,4,105177004
5,67,149,26,1,1,1,6,1,,1,"1",1,,,,,2,,,,,,,105149026
5,14,174,29,4,2,1,88,4,,5,"1,8",1,8,,,,,,,,20,0,3,105174029
5,11,166,52,1,1,1,88,13,62,5,"1,8",1,8,,,,50,,100,,50,,3,105166052
5,8,158,41,1,1,1,88,16,,4,"1,5,8",1,5,8,,,400,,0,0,150,,2,105158041
5,67,151,5,2,1,1,12,4,,2,,,,,,,10,,,,,,,105151005
5,13,171,4,1,1,1,1,4,,5,"1,4,6",1,4,6,,,120,0,0,0,60,0,4,105171004
5,9,161,15,1,1,1,3,4,,,"1",1,,,,,80,,,,80,,,105161015
5,12,169,15,2,6,1,88,4,,5,"1",1,,,,,,,,,7,0,3,105169015
5,12,170,8,1,2,1,88,13,,5,"1,8",1,8,,,,40,0,,,,,4,105170008
5,80,145,31,1,3,2,,12,,2,"1",1,,,,,360,,0,,0,,4,105145031
5,70,136,25,1,1,1,1,1,,3,"1,5",1,5,,,,100,,,,,,3,105136025
5,15,176,53,1,1,,4,13,,5,"1,6",1,6,,,,40,,20,,,,,105176053
5,69,135,66,1,1,1,1,16,,3,"1,2",1,2,,,,200,,,,50,,4,105135066
5,9,162,8,1,1,1,1,4,,5,"8",8,,,,,20,0,4,0,,,3,105162008
5,71,148,50,5,1,1,6,13,,5,"1",1,,,,,100,,15,,,,3,105148050
5,7,155,20,1,1,1,2,4,,2,"1",1,,,,,360,,,,,,4,105155020
5,80,144,9,1,2,1,5,4,,5,"1",1,,,,,50,,0,,0,,3,105144009
5,67,153,3,1,1,1,7,4,,5,"1",1,,,,,150,,,,40,,,105153003
5,14,173,19,1,1,1,88,16,,3,"1",1,,,,,40,,,,50,,3,105173019
5,13,171,4,3,1,1,3,4,,5,"1,4,6",1,4,6,,,180,0,0,0,75,0,4,105171004
5,9,162,19,1,1,1,8,1,4,2,"1",1,,,,,40,0,50,0,10,0,,105162019
5,67,153,30,2,1,1,19,4,,5,"1,2",1,2,,,,50,,12,,10,,3,105153030
5,15,176,34,5,1,,8,4,,5,"1",1,,,,,50,,,,,,,105176034
5,69,135,99,6,2,1,7,4,2,,,,,,,,,,,,,,,105135099
5,10,165,35,4,2,1,88,4,,5,"1,6,8",1,6,8,,,90,,38,,70,,3,105165035
5,70,136,5,1,1,1,5,4,,2,"1,5",1,5,,,,160,,60,,30,,3,105136005
5,11,166,40,1,1,1,2,6,,2,"1,6",1,6,,,,20,,,,20,,3,105166040
5,82,139,71,2,2,2,,14,,5,"1",1,,,,,40,,,,,,4,105139071
5,70,138,1,2,2,1,9,12,,4,,,,,,,20,,20,,25,,,105138001
5,12,168,78,4,1,1,5,12,,2,"1",1,,,,,100,,,,50,,3,105168078
5,15,175,65,2,1,,1,4,,3,"1",1,,,,,80,,,,100,,4,105175065
5,14,173,32,2,1,1,88,4,,5,"1,6,8",1,6,8,,,50,,20,,18,,3,105173032
5,10,164,30,2,1,1,12,1,,5,"1",1,,,,,50,,10,,,,,105164030
5,9,161,35,2,1,1,88,4,,5,"1,6,8",1,6,8,,,40,,10,,20,,3,105161035
5,12,170,30,5,2,1,88,12,,5,"1",1,,,,,100,0,10,0,35,0,3,105170030
5,70,136,11,3,1,1,3,12,,3,"1",1,,,,,60,,,,,,3,105136011
5,9,163,79,1,2,1,88,1,,4,"1,8",1,8,,,,100,,60,,80,,3,105163079
5,69,134,28,2,1,1,10,12,,5,"1,2",1,2,,,,10,,,,20,,4,105134028
5,15,177,4,2,1,1,13,4,,5,"1",1,,,,,80,,,,60,,3,105177004
6,109,233,95,3,1,1,4,11,,5,"1,6,7",1,6,7,,,150,,,,,,4,106233095
6,16,235,30,2,1,2,,13,,5,"1",1,,,,,10,,,,,,3,106235030
6,16,235,143,1,2,2,,13,,5,"1",1,,,,,,,6,,,,3,106235143
6,103,222,31,1,2,1,3,12,,5,"1",1,,,,,34,,,,15,,3,106222031
6,100,197,24,1,1,2,,12,,5,"1",1,,,,,50,,,,,,3,106197024
6,98,190,5,1,1,1,1,12,,5,"1,2,9",1,2,9,,,100,,,,,,4,106190005
6,92,195,133,2,1,1,88,7,,5,"1,6,8",1,6,8,,,500,,75,,,,2,106195133
6,102,209,28,1,2,2,,16,,2,"1,4,6",1,4,6,,,30,,,,,,2,106209028
6,103,222,24,2,1,1,1,7,,5,"1",1,,,,,240,,100,,100,,4,106222024
6,95,184,104,1,1,1,1,13,,2,"1,2,5,6",1,2,5,6,,600,,,,,,3,106184104
6,92,196,5,3,1,1,4,4,,5,"1",1,,,,,100,0,,,40,0,3,106196005
6,91,185,13,1,1,1,1,7,-8,4,"1,2,6",1,2,6,,,100,,,,,,4,106185013
6,99,231,11,1,1,1,1,16,,5,"1,2,6",1,2,6,,,200,,100,,100,,4,106231011
6,92,196,5,5,2,1,1,4,,5,"1",1,,,,,100,0,,,12,0,3,106196005
6,10,216,9,1,1,1,3,16,,5,"1,6",1,6,,,,200,,50,0,,,2,106216009
6,89,192,30,3,1,1,4,13,,5,"1,6",1,6,,,,250,,14,,4,,3,106192030
6,102,208,59,1,1,1,88,16,,2,"1,2,6",1,2,6,,,3600,0,200,0,200,0,2,106208059
6,10,216,84,1,1,1,9,16,,2,"1,6",1,6,,,,450,,,,,,4,106216084
6,10,204,35,1,1,1,88,4,,5,"1,6",1,6,,,,40,,50,,70,,3,106204035
6,10,216,10,1,1,1,1,7,,1,"1,3,5",1,3,5,,,1800,,,,,,3,106216010
6,100,197,8,2,1,1,88,1,,5,"1,2",1,2,,,,50,0,150,0,100,0,3,106197008
6,10,218,3,1,4,1,88,12,,2,"1",1,,,,,120,,,,,,4,106218003
6,16,235,16,1,1,1,88,13,,5,"8",8,,,,,,,,,30,,3,106235016
6,88,238,5,1,1,1,3,1,14,1,"1",1,,,,,,,500,,,,,106238005
6,10,203,74,1,1,1,1,7,,2,"1",1,,,,,200,,,,,,4,106203074
6,11,223,21,1,1,1,2,16,,5,"1",1,,,,,200,,,,,,4,106223021
6,108,229,13,1,1,1,1,12,,5,"1",1,,,,,60,,80,,,,3,106229013
6,102,210,86,1,1,1,3,4,,5,"1,6",1,6,,,,150,,,,,,4,106210086
6,111,226,39,3,1,1,88,16,,5,"1,7",1,7,,,,100,,,,,,4,106226039
6,86,224,38,1,1,1,4,4,,5,"1,6",1,6,,,,50,,,,,,4,106224038
6,10,218,20,4,2,1,4,16,,2,"1,7",1,7,,,,1200,,,,,,2,106218020
