"id1","id2","id3","id4","entno","s5bii_10aii","s5bii_10bii","s5bii_10cii","s5bii_10dii","s5bii_11a","s5bii_11b","s5bii_11c","s5bii_11d","s5bii_12a","s5bii_12b","s5bii_12c","s5bii_12d","s5bii_13a","s5bii_13b","s5bii_13c","s5bii_13d","s5bii_14a","s5bii_14b","s5bii_14c","s5bii_14d","s5bii_15a","s5bii_15b","s5bii_15c","s5bii_15d","hhno"
7,122,266,33,1,2,6,,,1,3,,,7,7,,,12,12,,,30,30,,,12,12,,,107266033
7,122,266,33,3,2,8,9,,1,3,3,,7,7,7,,12,3,3,,30,30,30,,12,3,3,,107266033
7,122,266,33,2,1,,,,1,,,,7,,,,12,,,,30,,,,12,,,,107266033
7,122,267,13,1,1,,,,1,,,,14,,,,10,,,,30,,,,10,,,,107267013
7,122,267,23,2,1,,,,1,,,,12,,,,8,,,,26,,,,7,,,,107267023
7,122,267,23,1,1,,,,1,,,,12,,,,8,,,,26,,,,7,,,,107267023
7,122,267,24,1,24,,,,1,,,,0,,,,0,,,,30,,,,12,,,,107267024
7,122,267,39,1,1,,,,1,,,,14,,,,6,,,,30,,,,6,,,,107267039
7,122,267,39,2,1,,,,1,,,,10,,,,4,,,,20,,,,4,,,,107267039
7,122,267,45,1,1,,,,1,,,,2,,,,1,,,,4,,,,1,,,,107267045
7,122,267,45,2,2,,,,1,,,,14,,,,4,,,,30,,,,4,,,,107267045
7,115,268,9,2,2,,,,1,,,,14,,,,8,,,,30,,,,8,,,,107268009
7,115,268,9,1,1,,,,1,,,,12,,,,8,,,,26,,,,8,,,,107268009
7,115,268,16,2,2,,,,1,7,10,10,14,14,14,14,10,10,7,7,28,28,28,28,10,10,7,7,107268016
7,115,268,16,1,1,,,,1,,,,14,,,,13,,,,28,,,,13,,,,107268016
7,115,268,52,1,,,,,1,,,,12,,,,7,,,,24,,,,7,,,,107268052
7,115,268,53,1,,,,,1,,,,14,,,,10,,,,30,,,,10,,,,107268053
7,115,268,73,1,3,,,,1,,,,14,,,,8,,,,28,,,,8,,,,107268073
7,115,268,73,2,1,,,,1,,,,14,,,,6,,,,28,,,,6,,,,107268073
7,155,269,12,1,1,,,,2,,,,8,,,,8,,,,30,,,,8,,,,107269012
7,155,269,13,1,1,,,,1,,,,,,,,,,,,30,,,,8,,,,107269013
7,155,269,13,2,2,,,,2,,,,,,,,,,,,30,,,,6,,,,107269013
7,155,269,14,1,1,,,,1,,,,14,,,,6,,,,28,,,,6,,,,107269014
7,155,269,14,2,2,,,,1,,,,12,,,,3,,,,24,,,,3,,,,107269014
7,155,269,53,1,2,,,,1,,,,10,,,,10,,,,20,,,,10,,,,107269053
7,155,269,54,1,2,,,,1,,,,2,,,,2,,,,4,,,,2,,,,107269054
7,125,270,1,1,2,5,,1,1,,,,14,14,,,10,10,,,30,30,,,10,10,,,107270001
7,125,270,1,2,2,,,1,1,,,,6,,,,4,,,,12,,,,4,,,,107270001
7,125,270,5,1,2,,,,2,,,,14,,,,8,,,,30,,,,8,,,,107270005
7,125,270,9,1,,,,,1,,,,14,,,,10,,,,31,,,,10,,,,107270009
7,125,270,13,1,1,,,,1,,,,14,,,,10,,,,30,,,,10,,,,107270013
7,125,270,13,2,1,,,,1,,,,7,,,,5,,,,20,,,,5,,,,107270013
7,125,270,18,1,2,,,,1,,,,14,,,,8,,,,28,,,,8,,,,107270018
7,125,270,27,1,2,,,,1,,,,7,,,,8,,,,28,,,,8,,,,107270027
7,125,270,28,1,2,,,,1,,,,14,,,,10,,,,28,,,,10,,,,107270028
7,125,270,29,1,2,,,,1,,,,14,,,,16,,,,10,,,,10,,,,107270029
7,125,270,37,1,1,2,3,,1,3,3,,14,14,14,,12,2,2,,30,30,30,,12,2,2,,107270037
7,125,270,39,1,1,-8,-8,-8,1,,,,14,14,14,14,12,3,3,3,30,30,30,30,12,3,3,3,107270039
7,126,271,6,1,1,,,,1,10,10,9,14,14,14,14,5,5,5,5,30,30,30,30,5,5,5,5,107271006
7,126,271,6,2,2,,,,3,,,,14,,,,5,,,,30,,,,5,,,,107271006
7,126,271,8,1,1,2,3,4,1,2,3,3,14,14,14,14,8,8,3,3,30,30,30,30,8,8,3,3,107271008
7,126,271,24,1,2,,,,1,,,,14,,,,12,,,,30,,,,12,,,,107271024
7,126,271,26,1,1,,,,1,,,,,,,,,,,,16,,,,8,,,,107271026
7,126,272,2,1,1,,,,1,,,,7,,,,12,,,,31,,,,12,,,,107272002
7,126,272,2,2,2,,,,1,,,,,,,,,,,,14,,,,8,,,,107272002
7,126,272,3,1,1,-8,,,1,10,,,,,,,,,,,22,15,,,16,16,,,107272003
7,126,272,6,1,1,,,,1,,,,,,,,,,,,30,,,,14,,,,107272006
7,126,272,7,2,1,,,,1,,,,14,,,,5,,,,28,,,,5,,,,107272007
7,126,272,7,1,1,2,,,1,1,,,7,14,,,3,6,,,28,28,,,3,6,,,107272007
7,126,272,8,1,1,,,,1,,,,14,,,,6,,,,28,,,,6,,,,107272008
7,126,272,9,3,2,,,,1,,,,14,,,,5,,,,28,,,,5,,,,107272009
7,126,272,9,2,1,2,,,1,1,,,14,14,,,5,8,,,28,28,,,5,8,,,107272009
7,126,272,9,1,2,,,,1,,,,,,,,,,,,4,,,,10,,,,107272009
7,126,272,10,1,1,2,,,1,1,,,,,,,,,,,24,24,,,6,3,,,107272010
7,126,272,11,1,1,,,,1,,,,14,,,,8,,,,28,,,,8,,,,107272011
7,126,272,11,2,2,,,,1,,,,,,,,,,,,24,,,,10,,,,107272011
7,126,272,12,1,1,-8,-8,,1,10,10,,14,14,14,,15,15,15,,30,30,30,,15,15,15,,107272012
7,126,272,13,1,1,,,,1,,,,14,,,,8,,,,30,,,,8,,,,107272013
7,126,272,16,2,2,,,,1,,,,12,,,,10,,,,24,,,,10,,,,107272016
7,126,272,16,1,1,,,,1,,,,14,,,,10,,,,30,,,,10,,,,107272016
7,126,272,17,2,2,,,,1,,,,6,,,,3,,,,12,,,,3,,,,107272017
7,126,272,17,1,1,,,,1,,,,14,,,,12,,,,30,,,,12,,,,107272017
7,126,272,18,1,1,,,,1,,,,,,,,,,,,20,,,,4,,,,107272018
8,147,273,60,1,1,,,,1,,,,10,,,,9,,,,20,,,,9,,,,108273060
8,150,274,26,1,2,,,,1,,,,9,,,,8,,,,12,,,,16,,,,108274026
8,150,274,27,1,2,,,,1,,,,2,,,,8,,,,8,,,,8,,,,108274027
8,150,274,34,1,2,,,,1,,,,14,,,,12,,,,30,,,,12,,,,108274034
8,142,275,1,1,1,,,,1,,,,,,,,,,,,27,,,,6,,,,108275001
8,142,275,3,1,1,2,,,1,3,,,,,,,,,,,15,15,,,6,6,,,108275003
8,142,275,11,1,11,,,,1,,,,14,,,,6,,,,30,,,,6,,,,108275011
8,142,275,29,1,2,,,,1,,,,2,,,,6,,,,4,,,,6,,,,108275029
8,142,276,4,1,4,2,3,,1,2,3,,5,5,2,,12,12,12,,7,7,2,,12,12,12,,108276004
8,142,277,36,1,1,,,,1,,,,14,,,,12,,,,30,,,,12,,,,108277036
8,138,278,1,1,1,,,,1,,,,12,,,,5,,,,25,,,,5,,,,108278001
8,138,278,2,1,2,,,,1,,,,5,,,,5,,,,20,,,,5,,,,108278002
8,138,278,4,1,,,,,1,,,,10,,,,7,,,,20,,,,7,,,,108278004
8,138,278,9,1,9,,,,1,,,,14,,,,1,,,,30,,,,2,,,,108278009
8,138,278,10,1,1,,,,1,,,,,,,,,,,,28,,,,6,,,,108278010
8,138,278,16,1,16,,,,1,,,,14,,,,4,,,,29,,,,4,,,,108278016
8,138,278,23,1,1,2,,,1,2,,,5,3,,,10,7,,,20,12,,,10,7,,,108278023
8,142,279,95,1,1,,,,1,,,,12,,,,8,,,,27,,,,8,,,,108279095
8,144,280,12,1,3,2,4,,1,7,7,,14,14,14,,7,7,7,,30,30,30,,7,7,7,,108280012
8,153,284,16,1,1,,,,1,,,,6,,,,4,,,,25,,,,4,,,,108284016
8,137,286,21,1,1,,,,1,3,3,,,10,,,,2,,,3,28,3,,1,4,1,,108286021
8,152,288,1,1,1,11,,,1,1,,,4,4,,,7,7,,,4,4,,,7,7,,,108288001
8,152,288,3,1,3,3,,,2,2,,,4,4,,,7,7,,,4,4,,,7,7,,,108288003
8,152,288,5,1,5,,,,1,,,,9,,,,6,,,,9,,,,6,,,,108288005
8,152,289,11,1,2,,,,1,,,,,,,,,,,,15,,,,4,,,,108289011
8,152,289,14,1,2,,,,1,,,,,,,,,,,,14,,,,4,,,,108289014
8,152,289,31,1,1,,,,1,,,,14,,,,7,,,,30,,,,7,,,,108289031
8,152,289,37,1,37,,,,1,,,,14,,,,5,,,,30,,,,5,,,,108289037
8,152,289,47,1,7,,,,1,,,,4,,,,5,,,,16,,,,5,,,,108289047
8,152,290,7,1,7,,,,1,,,,3,,,,10,,,,12,,,,10,,,,108290007
8,152,290,10,1,10,,,,1,,,,4,,,,5,,,,8,,,,4,,,,108290010
8,152,290,16,2,,,,,1,,,,4,,,,4,,,,10,,,,4,,,,108290016
8,152,290,16,1,2,,,,1,,,,2,,,,8,,,,6,,,,8,,,,108290016
8,152,290,29,1,1,,,,1,,,,2,,,,7,,,,8,,,,7,,,,108290029
8,140,291,6,1,3,,,,1,,,,7,,,,5,,,,19,,,,5,,,,108291006
8,140,291,8,1,8,,,,1,,,,,,,,,,,,27,,,,5,,,,108291008
8,140,291,36,1,36,,,,1,,,,7,,,,5,,,,25,,,,5,,,,108291036
8,140,291,40,1,40,,,,1,,,,3,,,,5,,,,6,,,,5,,,,108291040
8,140,291,42,1,7,,,,1,,,,12,,,,4,,,,25,,,,4,,,,108291042
8,140,292,3,1,2,,,,1,,,,14,,,,5,,,,30,,,,5,,,,108292003
8,140,292,9,1,2,,,,1,,,,2,,,,7,,,,4,,,,7,,,,108292009
8,140,292,10,1,1,,,,1,,,,5,,,,4,,,,20,,,,12,,,,108292010
8,140,292,12,1,1,,,,1,,,,3,,,,5,,,,12,,,,5,,,,108292012
8,140,292,14,1,,,,,1,,,,3,,,,4,,,,12,,,,4,,,,108292014
8,140,293,13,1,,,,,1,,,,0,,,,0,,,,26,,,,6,,,,108293013
8,140,293,18,1,1,-8,,,1,7,,,6,6,,,5,5,,,12,12,,,10,10,,,108293018
8,141,294,4,1,6,,,,1,,,,7,,,,5,,,,30,,,,8,,,,108294004
8,141,294,5,2,5,,,,1,,,,2,,,,6,,,,5,,,,6,,,,108294005
8,141,294,5,1,2,,,,1,,,,,,,,,,,,25,,,,6,,,,108294005
8,141,294,9,1,2,1,,,2,1,,,7,2,,,5,2,,,10,8,,,10,8,,,108294009
8,141,294,10,2,2,,,,1,,,,2,,,,5,,,,8,,,,5,,,,108294010
8,141,294,10,1,10,,,,1,,,,3,,,,6,,,,12,,,,5,,,,108294010
8,9,295,8,1,,,,,,,,,,,,,,,,,,,,,,,,,108295008
8,9,295,12,1,,,,,1,,,,3,,,,5,,,,12,,,,5,,,,108295012
8,9,295,22,1,,,,,1,6,,,0,0,,,0,0,,,8,8,,,6,6,,,108295022
5,82,296,48,1,2,,,,1,,,,,,,,,,,,30,,,,10,,,,108296048
8,9,297,4,1,1,2,,,1,10,,,,,,,,,,,3,3,,,7,7,,,108297004
8,9,297,10,1,,,,,1,,,,12,,,,4,,,,27,,,,6,,,,108297010
8,9,297,23,1,-8,-8,23,,9,9,1,,14,12,12,,10,10,5,,30,30,30,,10,10,5,,108297023
8,9,297,36,1,2,,,,1,,,,14,,,,10,,,,30,,,,10,,,,108297036
8,9,297,42,2,1,,,,1,,,,,,,,5,,,,27,,,,5,,,,108297042
8,9,297,42,1,5,,,,1,,,,,,,,6,,,,25,,,,6,,,,108297042
8,9,297,52,1,,,,,1,,,,14,,,,5,,,,30,,,,5,,,,108297052
8,148,298,4,1,,,,,1,,,,14,,,,11,,,,30,,,,11,,,,108298004
8,148,298,8,1,,,,,1,,,,14,,,,11,,,,30,,,,11,,,,108298008
8,148,298,9,1,,,,,1,,,,14,,,,12,,,,30,,,,12,,,,108298009
8,148,298,29,1,,,,,1,,,,14,,,,11,,,,30,,,,11,,,,108298029
8,10,299,20,1,2,-8,,,1,10,,,0,3,,,0,1,,,20,14,,,8,7,,,108299020
8,10,299,52,1,52,,,,1,,,,10,,,,4,,,,20,,,,4,,,,108299052
8,10,299,60,1,60,-8,,,1,10,,,7,3,,,7,6,,,25,20,,,7,6,,,108299060
8,10,299,78,1,78,,,,1,,,,12,,,,10,,,,26,,,,12,,,,108299078
8,10,299,108,1,108,,,,1,,,,,,,,,,,,12,,,,5,,,,108299108
8,10,299,121,1,-8,-8,-8,-8,9,9,9,9,6,6,6,6,10,10,10,10,26,25,26,26,10,10,10,10,108299121
8,10,299,137,1,137,-8,-8,-8,1,9,9,9,,,,,,,,,10,15,10,10,6,7,5,5,108299137
8,148,300,1,2,,,,,1,,,,14,,,,11,,,,30,,,,11,,,,108300001
8,148,300,1,1,,,,,1,,,,14,,,,6,,,,30,,,,6,,,,108300001
8,148,300,2,1,2,,,,1,,,,,,,,,,,,8,,,,3,,,,108300002
8,148,300,7,1,,,,,1,,,,12,,,,12,,,,24,,,,12,,,,108300007
8,148,300,17,1,1,,,,1,,,,14,,,,12,,,,30,,,,12,,,,108300017
8,148,300,20,1,,,,,1,,,,14,,,,15,,,,14,,,,15,,,,108300020
8,148,300,21,1,21,,,,1,,,,8,,,,10,,,,16,,,,10,,,,108300021
8,148,300,23,1,1,,,,1,,,,14,,,,10,,,,30,,,,10,,,,108300023
8,148,300,24,1,24,,,,1,,,,12,,,,11,,,,24,,,,11,,,,108300024
8,148,300,25,1,,,,,1,,,,,,,,,,,,24,,,,4,,,,108300025
8,148,300,30,1,1,,,,1,,,,14,,,,11,,,,30,,,,11,,,,108300030
8,148,300,34,1,34,,,,1,,,,12,,,,7,,,,24,,,,7,,,,108300034
8,148,300,36,1,36,36,,,1,7,,,14,7,,,12,3,,,30,20,,,12,3,,,108300036
8,148,300,37,1,2,,,,1,,,,10,,,,8,,,,20,,,,8,,,,108300037
8,10,301,1,1,1,,,,1,,,,14,,,,6,,,,30,,,,7,,,,108301001
8,10,301,2,1,2,,,,1,,,,14,,,,5,,,,6,,,,12,,,,108301002
8,10,301,4,1,4,-8,-8,-8,1,10,10,10,14,14,14,14,10,10,10,10,30,30,30,30,10,10,10,10,108301004
8,10,301,5,1,5,5,5,5,1,3,3,3,12,10,12,12,6,7,6,7,28,28,26,27,6,7,6,7,108301005
8,10,301,11,1,,,,,1,,,,14,,,,5,,,,30,,,,6,,,,108301011
8,10,301,14,1,14,,,,1,,,,12,,,,8,,,,27,,,,7,,,,108301014
8,10,301,16,1,1,,,,1,,,,7,,,,6,,,,30,,,,8,,,,108301016
8,10,301,18,1,18,,,,1,,,,14,,,,8,,,,30,,,,7,,,,108301018
8,148,302,1,1,-8,-8,-8,1,10,10,3,1,7,7,7,7,4,4,5,4,5,5,7,7,10,10,12,10,108302001
8,148,302,4,2,,4,4,4,10,3,3,1,7,7,7,14,7,7,7,7,5,5,5,30,10,6,6,7,108302004
8,148,302,4,1,4,4,4,,3,3,1,,7,7,14,,5,5,5,,5,5,30,,10,10,10,,108302004
8,148,302,9,1,9,9,,,3,1,,,7,7,,,10,10,,,30,30,,,8,8,,,108302009
8,148,302,14,1,-8,-8,-8,14,10,10,10,1,14,14,14,14,10,10,10,8,26,28,28,28,6,6,6,8,108302014
8,148,302,18,1,18,,,,1,,,,14,,,,7,,,,30,,,,7,,,,108302018
8,148,302,20,1,-8,-8,20,,9,7,1,,10,10,10,,8,8,8,,20,20,20,,8,8,8,,108302020
8,148,302,36,1,36,,,,1,,,,10,,,,12,,,,20,,,,12,,,,108302036
8,148,302,38,1,-8,-8,38,,7,7,1,,14,14,14,,10,10,10,,30,30,30,,8,8,8,,108302038
8,148,302,41,1,41,,,,1,,,,12,,,,8,,,,24,,,,8,,,,108302041
8,10,303,11,1,11,11,,,1,2,,,6,5,,,2,1,,,30,30,,,7,6,,,108303011
8,10,303,12,1,,,,,1,3,3,3,14,12,10,12,8,6,4,5,30,27,27,26,6,5,3,3,108303012
8,10,303,14,1,2,4,,,1,3,,,14,14,,,6,5,,,28,20,,,6,4,,,108303014
8,10,303,14,2,10,,,,1,,,,14,,,,6,,,,30,,,,6,,,,108303014
8,10,303,18,1,18,18,18,,1,3,3,,14,5,8,,10,7,6,,30,8,8,,12,7,6,,108303018
8,10,303,22,1,22,,,,1,,,,14,,,,7,,,,30,,,,7,,,,108303022
8,10,303,23,1,23,-8,,,1,9,,,12,12,,,8,9,,,28,26,,,8,9,,,108303023
8,10,303,29,1,29,,,,1,9,9,9,14,12,12,12,7,6,6,6,26,24,24,24,6,8,8,8,108303029
8,10,303,30,1,,,,,1,7,,,14,14,,,8,8,,,28,28,,,8,8,,,108303030
8,10,304,3,1,3,-8,-8,-8,1,7,7,7,14,14,14,14,8,8,8,8,26,26,26,26,8,8,8,8,108304003
8,10,304,9,1,2,,,,1,,,,12,,,,8,,,,25,,,,8,,,,108304009
8,10,304,10,1,2,,,,1,,,,12,,,,9,,,,26,,,,9,,,,108304010
8,10,304,13,1,-8,-8,-8,-8,1,7,7,7,14,13,14,14,8,8,8,8,30,30,30,30,8,8,8,8,108304013
8,10,304,19,2,1,,,,1,6,6,,0,10,10,,0,9,9,,20,25,25,,2,9,9,,108304019
8,10,304,19,1,2,,,,1,6,,,14,14,,,12,12,,,30,30,,,12,12,,,108304019
8,10,304,27,1,,,,,1,3,,,14,10,,,3,3,,,30,20,,,3,3,,,108304027
8,10,304,32,1,6,,,,1,,,,,,,,,,,,16,,,,6,,,,108304032
8,10,304,34,2,2,,,,1,,,,11,,,,5,,,,25,,,,5,,,,108304034
8,10,304,34,1,1,,,,1,,,,11,,,,7,,,,20,,,,7,,,,108304034
8,10,304,37,1,2,,,,1,,,,14,,,,7,,,,28,,,,7,,,,108304037
8,10,304,39,1,4,,,,1,,,,7,,,,4,,,,30,,,,5,,,,108304039
8,10,304,44,1,2,4,,,1,3,,,14,10,,,10,3,,,30,20,,,10,9,,,108304044
8,10,305,5,1,1,,,,1,9,9,9,14,14,14,14,11,11,11,11,30,30,30,30,11,11,11,11,108305005
8,10,305,30,1,2,,,,1,,,,,,,,,,,,20,,,,8,,,,108305030
8,10,305,48,1,2,,,,1,,,,6,,,,9,,,,24,,,,9,,,,108305048
8,10,305,51,1,,,,,1,,,,14,,,,11,,,,30,,,,11,,,,108305051
8,10,305,54,1,2,-8,-8,-8,1,7,10,10,12,12,12,12,16,8,8,8,24,24,24,24,16,8,8,8,108305054
8,10,305,59,1,4,,,,1,,,,12,,,,7,,,,24,,,,7,,,,108305059
8,10,305,60,1,,,,,1,,,,10,,,,11,,,,20,,,,11,,,,108305060
8,149,306,5,1,5,-8,-8,,1,9,9,,14,14,14,,8,7,7,,30,30,30,,8,7,7,,108306005
8,149,306,8,1,2,-8,-8,4,1,7,7,3,14,14,14,14,8,1,1,1,30,30,30,30,8,2,2,2,108306008
8,149,306,10,1,7,2,,,1,1,,,,,,,,,,,9,9,,,7,7,,,108306010
8,149,306,21,1,1,,,,1,,,,7,,,,2,,,,14,,,,4,,,,108306021
8,149,306,24,2,6,7,,,1,3,,,,,,,,,,,7,7,,,6,6,,,108306024
8,149,306,24,1,2,4,,,1,6,,,,,,,,,,,15,15,,,7,7,,,108306024
8,149,306,28,1,,,,,1,,,,,,,,,,,,20,,,,6,,,,108306028
8,149,306,31,1,2,-8,,,1,7,,,14,4,,,8,7,,,30,30,,,8,7,,,108306031
8,151,307,4,1,4,-8,-8,,1,9,9,,14,14,14,,9,7,10,,30,21,30,,9,7,10,,108307004
8,151,307,8,1,2,4,3,,1,3,3,,14,4,4,,9,6,5,,30,8,8,,9,6,5,,108307008
8,151,307,8,2,5,-8,-8,-8,1,7,7,8,14,14,14,14,14,2,13,13,30,30,30,30,14,2,13,13,108307008
8,151,307,18,2,3,,,,2,,,,2,,,,4,,,,4,,,,4,,,,108307018
8,151,307,18,3,1,,,,8,,,,8,,,,2,,,,8,,,,2,,,,108307018
8,151,307,18,1,2,,,,1,,,,14,,,,6,,,,30,,,,6,,,,108307018
8,151,307,32,1,32,,,,1,,,,7,,,,6,,,,30,,,,7,,,,108307032
8,151,307,32,2,32,,,,1,,,,,,,,,,,,4,,,,6,,,,108307032
8,151,307,33,1,2,,,,1,,,,2,,,,7,,,,8,,,,7,,,,108307033
8,151,307,38,1,2,,,,1,,,,2,,,,7,,,,4,,,,7,,,,108307038
8,151,308,1,1,,,,,1,,,,13,,,,7,,,,24,,,,7,,,,108308001
8,151,308,1,2,,,,,1,,,,10,,,,6,,,,20,,,,7,,,,108308001
8,151,308,2,1,2,-8,,,1,7,,,14,7,,,16,16,,,30,30,,,16,16,,,108308002
8,151,308,3,1,2,,4,3,1,7,3,3,14,14,14,14,15,15,3,12,30,30,10,20,15,15,4,14,108308003
8,151,308,5,1,5,,,,1,7,,,14,,,,8,,,,30,30,,,9,13,,,108308005
8,151,308,5,2,2,,,,1,7,,,14,14,,,7,7,,,21,21,,,7,7,,,108308005
8,151,308,10,1,,,,,1,,,,14,,,,9,,,,30,,,,9,,,,108308010
8,151,308,20,1,,,,,1,,,,14,,,,10,,,,30,,,,10,,,,108308020
8,157,309,20,1,20,,,,1,,,,3,,,,5,,,,14,,,,6,,,,108309020
8,157,309,36,1,,,,,1,,,,5,,,,10,,,,10,,,,10,,,,108309036
8,135,310,7,1,1,,,,1,,,,4,,,,4,,,,8,,,,4,,,,108310007
8,135,310,24,1,1,,,,1,,,,8,,,,10,,,,16,,,,10,,,,108310024
8,135,310,32,2,1,-8,,,1,7,,,7,14,,,7,8,,,,,,,15,3,,,108310032
8,135,310,32,1,2,,,,1,,,,1,,,,6,,,,8,,,,8,,,,108310032
8,135,310,34,1,2,,,,1,,,,4,,,,7,,,,16,,,,7,,,,108310034
8,135,311,1,1,5,,,,1,,,,3,,,,8,,,,4,,,,8,,,,108311001
8,135,311,1,2,8,,,,1,,,,8,,,,10,,,,5,,,,10,,,,108311001
8,135,311,3,1,1,2,,,1,2,,,14,14,,,8,8,,,30,30,,,8,8,,,108311003
8,135,311,4,1,1,,,,1,,,,10,,,,8,,,,28,,,,8,,,,108311004
8,135,311,19,1,1,,,,1,,,,3,,,,8,,,,30,,,,8,,,,108311019
8,135,311,29,1,29,,,,1,,,,4,,,,3,,,,8,,,,3,,,,108311029
8,135,311,33,1,1,,,,1,,,,1,,,,7,,,,8,,,,7,,,,108311033
9,158,312,5,1,2,-8,-8,-8,1,7,7,7,7,7,7,7,8,8,8,8,30,30,30,30,8,8,8,8,109312005
9,158,312,38,1,2,,,,1,,,,3,,,,10,,,,25,,,,10,,,,109312038
9,158,312,54,1,2,,,,1,,,,14,,,,12,,,,31,,,,12,,,,109312054
9,158,312,57,1,1,,,,1,,,,3,,,,12,,,,12,,,,12,,,,109312057
9,158,312,60,1,,,,,1,8,7,7,14,14,14,14,10,10,10,10,24,24,24,24,10,10,10,10,109312060
9,158,312,62,1,1,,,,1,,,,6,,,,12,,,,12,,,,12,,,,109312062
9,158,313,4,1,2,,,,1,,,,14,,,,11,,,,30,,,,3,,,,109313004
9,158,313,8,1,1,2,,,1,3,,,14,14,,,11,3,,,30,30,,,11,3,,,109313008
9,158,313,10,1,2,3,,,1,3,,,2,2,,,10,10,,,4,4,,,8,8,,,109313010
9,158,313,16,1,16,,,,1,,,,2,,,,10,,,,4,,,,10,,,,109313016
9,158,314,9,1,1,,,,1,,,,4,,,,8,,,,10,,,,8,,,,109314009
9,157,315,2,1,1,,,,1,,,,7,,12,,16,,,,,,,,16,,,,109315002
9,157,315,5,1,1,2,,,1,1,,,,,,7,12,,,,30,,,12,,,,,109315005
9,157,315,15,1,3,,,,1,,,,9,,,,6,,,,18,,,,6,,,,109315015
9,157,316,4,1,2,,,,1,9,9,,12,12,12,,8,8,8,,26,26,26,,16,16,16,,109316004
9,156,317,44,1,1,,,,1,,,,10,,,,6,,,,25,,,,6,,,,109317044
9,162,318,14,1,2,5,6,,6,1,4,,4,7,2,,12,9,6,,15,9,12,,12,9,10,,109318014
9,156,320,1,1,1,1,,,1,3,,,1,1,,,6,6,,,4,4,,,6,6,,,109320001
9,156,320,3,1,3,,,,1,,,,14,,,,6,,,,30,,,,6,,,,109320003
9,156,320,13,1,1,,,,1,,,,2,,,,11,,,,12,,,,13,,,,109320013
9,156,320,15,1,1,,,,1,,,,4,,,,5,,,,8,,,,8,,,,109320015
9,156,320,15,2,2,,,,1,,,,2,,,,6,,,,4,,,,6,,,,109320015
9,156,320,27,1,27,,,,1,,,,10,,,,12,,,,24,,,,12,,,,109320027
9,156,320,29,1,4,,,,1,,,,14,,,,12,,,,30,,,,12,,,,109320029
9,156,320,32,1,32,,,,1,,,,14,,,,6,,,,30,,,,6,,,,109320032
9,162,321,1,2,,,,,1,,,,14,,,,7,,,,30,,,,7,,,,109321001
9,162,321,1,1,,,,,1,,,,14,,,,8,,,,30,,,,8,,,,109321001
9,162,321,9,1,2,,,,1,,,,4,,,,4,,,,8,,,,4,,,,109321009
9,162,321,11,1,,,,,1,,,,14,,,,14,,,,30,,,,14,,,,109321011
9,162,321,22,1,,,,,1,,,,2,,,,7,,,,10,,,,7,,,,109321022
9,162,321,27,1,1,,,,1,,,,0,,,,0,,,,10,,,,12,,,,109321027
9,162,321,30,1,1,,,,1,,,,14,,,,10,,,,24,,,,10,,,,109321030
9,156,322,9,1,2,-8,,,1,7,,,6,6,,,8,8,,,12,12,,,8,8,,,109322009
9,156,322,20,1,1,,,,1,,,,5,,,,8,,,,25,,,,8,,,,109322020
9,156,322,46,1,2,,,,1,,,,,,,,,,,,30,,,,12,,,,109322046
9,156,322,67,1,2,,,,1,,,,14,,,,2,,,,30,,,,2,,,,109322067
9,159,324,11,1,11,,,,1,,,,0,,,,0,,,,10,,,,6,,,,109324011
9,159,324,19,2,10,,,,1,,,,1,,,,6,,,,4,,,,6,,,,109324019
9,159,324,19,1,1,,,,1,,,,6,,,,6,,,,14,,,,6,,,,109324019
9,154,325,8,1,2,,,,1,,,,2,,,,6,,,,5,,,,6,,,,109325008
9,154,325,28,1,2,,,,1,,,,4,,,,6,,,,4,,,,6,,,,109325028
9,154,325,31,2,1,,,,1,,,,6,,,,4,,,,6,,,,4,,,,109325031
9,154,325,31,1,2,,,,1,,,,3,,,,4,,,,3,,,,4,,,,109325031
9,154,325,38,1,2,-8,-8,-8,1,9,9,9,10,13,13,13,6,7,7,7,30,30,30,30,7,7,7,7,109325038
9,154,325,44,1,2,,,,1,,,,2,,,,7,,,,3,,,,7,,,,109325044
9,154,326,14,1,1,,,,1,6,,,4,4,,,6,6,,,10,10,,,6,6,,,109326014
9,154,326,15,1,1,,,,1,,,,3,,,,6,,,,10,,,,6,,,,109326015
9,154,326,19,1,2,,,,1,,,,,,,,,,,,24,,,,6,,,,109326019
9,154,326,36,1,1,,,,1,,,,4,,,,10,,,,8,,,,10,,,,109326036
9,154,327,3,1,1,,,,1,,,,2,,,,7,,,,4,,,,7,,,,109327003
9,154,327,6,2,1,,,,1,,,,2,,,,5,,,,8,,,,6,,,,109327006
9,154,327,6,1,2,,,,1,,,,3,,,,7,,,,6,,,,7,,,,109327006
9,154,327,7,1,1,,,,1,,,,2,,,,6,,,,6,,,,6,,,,109327007
9,154,327,22,1,1,3,-8,,1,3,3,,,,,,,,,,26,16,26,,4,4,4,,109327022
9,154,327,25,1,1,,,,1,7,7,,14,14,8,,5,5,5,,30,30,16,,5,5,5,,109327025
9,154,328,2,1,2,,,,1,,,,7,,,,8,,,,24,,,,8,,,,109328002
9,154,328,7,1,1,,,,1,,,,2,,,,7,,,,7,,,,7,,,,109328007
