"id1","id2","id3","id4","hhmid","s8b_1","s8b_2i","s8b_2ii","s8b_3i","s8b_3ii","s8b_4i","s8b_4ii","s8b_5","s8b_6","s8b_7","s8b_8","s8b_9","s8b_10","s8b_11","s8b_12","s8b_13","s8b_14","s8b_15","s8b_16","s8b_17","s8b_18","s8b_19","s8b_20","s8b_21","s8b_22","s8b_23","s8b_24","s8b_25","hhno"
1,8,15,65,3,,,,,,,,1,2,2,2,2,1,1,2,2,1,2,2,2,,,,,,,,,101015065
1,8,15,65,9,,,,,,,,1,2,2,2,2,1,1,2,2,2,2,,,,,,,,,,,101015065
1,8,15,90,1,1,60,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,4,4,4,4,101015090
1,8,15,119,1,1,90,,,,,,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,4,4,4,4,101015119
1,8,15,120,2,,,,,,,,2,2,2,2,2,1,1,2,2,2,2,2,2,,,,,,,,,101015120
1,8,15,149,1,2,,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,101015149
1,8,15,151,1,1,48,,,,,,1,2,2,2,2,1,2,2,2,1,2,2,1,1,2,1,1,3,4,3,4,101015151
1,8,15,191,1,1,50,,,,,,2,2,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,4,4,4,4,101015191
1,8,15,194,1,,,,,,,,2,2,2,2,2,1,1,2,2,1,2,2,2,,,,,,,,,101015194
1,8,16,1,1,1,60,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,4,4,4,4,101016001
1,8,16,23,1,1,20,,,,,,2,2,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,4,4,4,4,101016023
1,8,16,41,1,1,60,,,,,,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,1,2,,4,4,4,101016041
1,8,16,53,1,,,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,101016053
1,8,16,137,2,,,,,,,,2,2,2,2,2,1,1,2,2,2,2,2,2,,,,,,,,,101016137
1,8,16,144,1,1,120,,,,,,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,4,,4,4,101016144
1,8,16,154,1,1,90,,,,,,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,1,2,4,4,4,4,101016154
1,8,16,163,1,2,,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,2,,,,,,,,,101016163
1,8,16,217,1,1,20,,,,,,1,1,2,2,2,1,1,2,2,1,2,2,1,2,2,1,2,3,4,4,4,101016217
1,10,17,2,1,1,50,,,,,,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,101017002
1,10,17,2,4,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,101017002
1,10,17,4,1,1,180,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,4,4,4,4,101017004
1,10,17,19,1,1,30,,60,,,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,4,4,4,4,101017019
1,10,17,21,1,1,80,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,101017021
1,10,17,21,4,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,101017021
1,10,17,22,1,1,40,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,4,4,4,4,101017022
1,10,17,27,1,1,10,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,101017027
1,10,17,31,1,1,85,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,4,4,4,4,101017031
1,10,17,36,1,1,150,,,,,,2,2,2,2,1,1,2,2,2,1,2,2,1,2,2,2,2,4,4,4,4,101017036
1,10,17,49,1,,,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,4,4,4,4,101017049
1,10,17,51,1,1,40,,,,,,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,1,2,4,4,4,4,101017051
1,10,17,56,1,1,40,,,,,,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,4,4,4,4,101017056
1,10,18,2,1,1,250,,,,,,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,4,4,4,4,101018002
1,10,18,2,3,,,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,101018002
1,10,18,11,1,,,,,,,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,4,4,4,4,101018011
1,10,18,14,1,1,50,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,101018014
1,10,18,18,1,,,,,,,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,4,4,4,4,101018018
1,10,18,19,1,,,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,4,4,4,4,101018019
1,10,18,27,1,1,246,,,,,,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,1,2,4,4,4,4,101018027
1,10,18,28,1,1,150,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,4,4,4,4,101018028
1,10,18,30,1,,,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,4,4,4,4,101018030
1,10,18,34,1,,,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,101018034
1,10,18,41,1,,,,,,,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,1,2,4,4,4,101018041
1,10,18,43,1,1,150,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,4,4,4,4,101018043
1,10,18,43,3,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,101018043
1,10,19,3,1,1,240,,,,,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,4,4,4,4,101019003
1,10,19,4,1,1,200,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,101019004
1,10,19,4,4,,,,,,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,101019004
1,10,19,4,8,,,,,,,,2,2,2,2,2,1,1,2,1,1,2,2,2,,,,,,,,,101019004
1,10,19,5,3,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,101019005
1,10,19,6,1,1,60,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,4,4,4,4,101019006
1,10,19,8,1,1,90,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,4,4,4,4,101019008
1,10,19,9,1,1,150,,,,,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,4,4,4,4,101019009
1,10,19,11,1,1,150,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,4,4,4,4,101019011
1,10,19,12,1,,,,,,,,2,2,2,2,2,1,2,2,1,2,2,2,2,,,,,,,,,101019012
1,10,19,13,1,1,90,,,,,,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,4,4,4,4,101019013
1,10,19,14,1,,,,,,,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,4,4,4,4,101019014
1,10,19,16,1,,,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,101019016
1,10,19,17,1,1,150,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,4,4,4,4,101019017
1,10,19,19,1,,,,,,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,101019019
1,10,19,20,1,1,20,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,4,4,4,4,101019020
1,10,19,20,3,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,101019020
1,10,20,4,1,1,150,,,,,,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,4,4,4,4,101020004
1,10,20,14,1,1,60,,,,,,1,2,1,2,2,1,1,2,2,2,2,2,1,2,2,1,2,3,4,3,3,101020014
1,10,20,16,1,1,180,,,,,,2,2,1,2,2,1,2,2,2,1,2,2,1,2,2,1,2,4,4,4,4,101020016
1,10,20,25,1,1,150,,,,,,2,2,1,2,2,1,2,2,2,1,2,2,1,2,2,1,2,4,4,4,4,101020025
1,10,20,35,1,1,100,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,4,4,4,4,101020035
1,10,20,35,3,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,101020035
1,10,20,37,1,1,40,,,,,,2,2,1,2,2,1,2,2,2,1,2,2,1,2,2,1,2,4,4,4,4,101020037
1,10,20,43,1,,,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,101020043
1,10,21,1,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,101021001
1,10,21,7,1,1,90,,,,,,1,2,2,2,2,1,2,2,2,2,1,1,1,2,2,1,2,4,4,4,4,101021007
1,10,21,11,1,,,,,,,,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,1,2,4,4,4,4,101021011
1,10,21,26,1,1,150,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,4,4,4,4,101021026
1,10,21,30,1,1,30,,,,,,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,4,4,4,101021030
1,10,21,34,1,1,20,,,,,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,4,4,4,4,101021034
1,10,21,45,1,,,,,,,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,4,4,4,4,101021045
1,10,21,54,1,1,120,,,,,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,4,4,4,4,101021054
1,10,21,54,4,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,101021054
1,10,21,58,1,1,60,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,101021058
1,10,21,62,1,1,60,,,,,,1,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,2,4,4,4,101021062
1,10,21,67,1,1,60,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,4,4,4,4,101021067
1,10,21,68,1,1,150,,200,,,,2,2,,2,2,1,2,2,2,1,2,2,1,2,2,1,2,4,4,4,4,101021068
1,10,21,69,1,1,200,,,,,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,4,4,4,4,101021069
1,10,21,69,5,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,101021069
1,17,22,5,1,1,24,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,101022005
1,17,22,9,1,1,90,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,4,4,4,4,101022009
1,17,22,9,4,,,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,4,4,4,4,101022009
1,17,22,9,5,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,101022009
1,17,22,11,1,1,60,,,,,,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,101022011
1,17,22,12,1,1,70,,,,,,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,1,2,4,4,4,4,101022012
1,17,22,18,1,1,25,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,4,4,4,4,101022018
1,17,22,18,5,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,101022018
1,17,22,18,6,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,101022018
1,17,22,24,1,1,40,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,4,4,4,4,101022024
1,17,22,25,1,1,120,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,4,4,4,4,101022025
1,17,22,30,1,1,50,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,101022030
1,17,22,30,3,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,101022030
1,17,22,33,1,1,150,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,4,4,4,4,101022033
1,17,22,35,1,1,50,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,4,4,4,4,101022035
1,17,22,36,1,1,30,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,4,4,4,4,101022036
1,17,22,37,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,101022037
1,17,22,45,1,1,20,,,,,,2,2,,,2,1,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,101022045
1,16,23,11,1,1,30,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,1,4,4,4,,101023011
1,16,23,11,3,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,101023011
1,16,23,13,2,,,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,3,4,4,4,101023013
1,16,23,13,3,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,101023013
1,16,23,14,1,1,80,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,101023014
1,16,23,14,3,,,,,,,,2,2,2,2,2,1,1,1,2,2,2,2,2,,,,,,,,,101023014
1,16,23,14,6,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,101023014
1,16,23,17,1,2,,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,4,4,4,4,101023017
1,16,23,18,1,1,30,,30,,,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,3,4,4,4,101023018
1,16,23,24,1,1,30,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,2,4,4,4,4,101023024
1,16,23,24,3,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,101023024
1,16,23,28,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,101023028
1,16,23,28,3,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,101023028
1,16,23,28,4,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,101023028
1,16,23,30,1,,,,,,,,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,1,2,4,4,4,4,101023030
1,16,23,31,1,1,40,,,,,,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,4,4,4,4,101023031
1,16,23,32,1,,,,,,,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,1,2,4,4,4,4,101023032
1,16,23,35,1,1,30,,30,,,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,4,4,4,4,101023035
1,16,23,36,1,1,40,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,4,4,4,4,101023036
1,16,23,36,4,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,101023036
1,16,23,37,1,1,60,,,,,,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,1,2,4,4,4,4,101023037
1,16,23,40,1,1,60,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,4,4,4,4,101023040
1,17,24,16,1,1,40,,,,,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,4,4,4,4,101024016
1,17,24,17,1,1,30,,,,,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,4,4,4,4,101024017
1,17,24,20,1,1,40,,,,,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,4,4,4,4,101024020
1,17,24,21,1,,,,,,,,2,2,2,2,2,1,2,2,2,2,1,2,2,,,,,,,,,101024021
1,17,24,23,1,1,120,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,4,4,4,4,101024023
1,17,24,32,1,1,60,,,,,,2,2,,2,2,1,2,2,2,1,2,2,1,2,2,2,2,4,4,4,4,101024032
1,17,24,36,1,1,45,,,,,,1,2,,2,2,1,2,2,2,1,2,2,1,2,2,1,2,2,4,3,4,101024036
1,17,24,36,3,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,101024036
1,17,24,38,1,1,30,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,4,4,4,,101024038
1,17,24,38,3,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,101024038
1,17,24,38,4,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,101024038
1,17,24,39,1,1,90,,,,,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,4,4,4,4,101024039
1,17,24,42,1,2,,,,,,,2,2,2,2,2,1,1,2,2,1,2,2,1,2,2,1,2,4,4,4,4,101024042
1,17,24,43,1,1,60,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,4,4,4,4,101024043
1,17,24,43,3,,,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,2,,,,,,,,,101024043
1,17,24,43,4,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,101024043
1,17,24,45,1,1,90,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,4,4,4,4,101024045
1,17,24,50,1,1,40,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,101024050
1,17,24,51,1,1,45,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,4,4,4,4,101024051
1,2,25,2,1,1,60,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,2,4,4,4,4,101025002
1,2,25,2,3,,,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,4,4,4,4,101025002
1,2,25,2,4,,,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,4,4,4,4,101025002
1,2,25,3,1,1,60,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,4,4,4,4,101025003
1,2,25,3,3,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,101025003
1,2,25,3,4,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,101025003
1,2,25,6,1,1,60,,,,,,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,4,4,4,4,101025006
1,2,25,12,1,1,100,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,4,4,4,4,101025012
1,2,25,13,1,1,90,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,4,4,4,4,101025013
1,2,25,33,1,1,60,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,4,4,4,4,101025033
1,2,25,37,1,1,100,,,,,,2,2,2,2,2,1,1,2,1,2,2,2,1,2,2,1,2,4,4,4,4,101025037
1,2,25,37,4,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,101025037
1,2,25,43,1,1,60,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,4,4,4,4,101025043
1,2,25,43,3,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,101025043
1,2,25,44,1,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,101025044
1,2,25,50,1,1,90,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,4,4,4,4,101025050
1,2,25,50,3,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,101025050
1,2,25,50,4,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,101025050
1,2,25,50,5,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,101025050
1,2,25,50,6,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,101025050
1,2,25,51,1,1,180,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,4,4,4,4,101025051
1,2,25,54,1,1,60,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,2,4,4,4,4,101025054
1,2,25,54,3,,,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,2,4,4,4,4,101025054
1,2,25,54,5,,,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,4,4,4,4,101025054
1,2,25,97,1,1,60,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,4,4,4,4,101025097
1,2,25,100,1,1,150,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,101025100
1,2,25,101,1,1,60,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,4,4,4,4,101025101
1,2,26,4,1,1,150,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,4,4,4,4,101026004
1,2,26,6,1,1,180,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,4,4,4,4,101026006
1,2,26,8,1,1,60,,,,,,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,4,4,4,4,101026008
1,2,26,19,1,1,150,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,4,4,4,4,101026019
1,2,26,23,1,1,150,,,,,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,4,4,4,4,101026023
1,2,26,23,5,,,,,,,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,4,4,4,4,101026023
1,2,26,23,6,,,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,101026023
1,2,26,24,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,101026024
1,2,26,26,1,1,20,,,,,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,4,4,4,4,101026026
1,2,26,40,1,1,75,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,101026040
1,2,26,42,1,1,90,,,,,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,4,4,4,4,101026042
1,2,26,43,1,1,60,,,,,,2,2,2,2,2,1,1,2,1,1,2,2,1,2,2,2,2,4,4,4,4,101026043
1,10,27,4,1,1,10,,,,,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,4,4,4,4,101027004
1,10,27,4,3,,,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,101027004
1,10,27,9,1,1,60,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,101027009
1,10,27,13,1,1,200,,,,,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,4,4,4,4,101027013
1,10,27,13,4,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,101027013
1,10,27,20,1,1,120,,,,,,1,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,4,4,4,4,101027020
1,10,27,23,1,1,100,,,,,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,4,4,4,4,101027023
1,10,27,23,3,,,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,101027023
1,10,27,31,1,1,160,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,101027031
1,10,27,32,1,1,90,,,,,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,4,4,4,4,101027032
1,10,27,32,3,,,,,,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,101027032
1,10,27,41,1,,,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,101027041
1,10,27,42,1,,,,,,,,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,2,2,4,4,4,4,101027042
1,10,27,46,1,1,60,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,101027046
1,10,27,60,1,1,150,,,,,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,4,4,4,4,101027060
1,2,28,9,1,1,170,,80,,,,2,2,2,,2,1,2,2,2,2,2,2,1,2,2,1,2,4,4,4,4,101028009
1,2,28,10,1,1,60,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,4,4,4,4,101028010
1,2,28,15,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,101028015
1,2,28,18,1,,,,,,,,3,3,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,101028018
1,2,28,21,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,101028021
1,2,28,26,3,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,101028026
1,2,28,28,1,1,60,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,4,4,4,4,101028028
1,2,28,31,1,1,60,,40,,,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,4,4,4,4,101028031
1,2,28,34,2,,,,,,,,2,2,2,2,2,1,2,2,2,1,1,2,2,,,,,,,,,101028034
1,2,28,34,3,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,101028034
1,2,28,35,1,1,60,,,,,,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,4,4,4,4,101028035
1,2,28,35,4,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,101028035
1,2,28,35,5,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,101028035
1,2,28,41,1,1,300,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,4,4,4,4,101028041
1,2,28,41,3,,,,,,,,2,2,1,2,2,1,2,2,2,1,2,2,2,,,,,,,,,101028041
1,2,28,43,1,,,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,4,4,4,4,101028043
1,2,28,44,1,1,75,,,,,,3,2,1,2,2,1,2,2,2,1,2,2,1,2,2,1,2,4,4,4,4,101028044
1,12,29,2,1,1,200,0,,,,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,4,4,4,4,101029002
1,12,29,4,1,1,60,0,,,,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,101029004
1,12,29,6,1,1,10,0,,,,,2,2,2,,2,1,2,2,2,1,2,2,1,2,2,2,2,4,4,4,4,101029006
1,12,29,6,3,,,,,,,,2,2,2,,2,1,2,2,2,1,2,2,2,,,,,,,,,101029006
1,12,29,6,4,,,,,,,,2,2,2,,2,1,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,101029006
1,12,29,6,5,,,,,,,,2,2,2,,2,1,2,2,2,2,2,2,2,,,,,,,,,101029006
1,12,29,11,1,1,150,0,,,,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,4,4,4,4,101029011
1,12,29,33,1,,,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,4,4,4,4,101029033
1,12,29,33,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,101029033
1,12,29,33,3,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,101029033
1,12,29,34,1,1,105,0,,,,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,4,4,4,4,101029034
1,12,29,34,3,,,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,101029034
1,12,29,34,5,,,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,101029034
1,12,29,34,6,,,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,101029034
1,12,29,34,8,,,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,101029034
1,12,29,37,1,1,60,0,,,,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,4,4,4,4,101029037
1,12,29,39,2,,,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,101029039
1,12,29,39,3,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,101029039
1,12,30,4,1,1,60,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,4,4,4,4,101030004
