"id1","id2","id3","id4","s2a_i","hhno"
10,169,332,4,9,110332004
10,169,332,5,12,110332005
10,169,332,6,13,110332006
10,169,332,9,8,110332009
10,169,332,10,14,110332010
10,169,332,11,18,110332011
10,169,332,12,7,110332012
10,169,332,13,13,110332013
10,169,332,15,18,110332015
10,169,332,17,17,110332017
10,169,332,18,7,110332018
10,169,332,19,13,110332019
10,169,332,20,11,110332020
10,171,330,4,8,110330004
10,171,330,5,11,110330005
10,171,330,6,16,110330006
10,171,330,7,7,110330007
10,171,330,8,6,110330008
10,171,330,9,15,110330009
10,171,330,11,18,110330011
10,171,330,12,15,110330012
10,171,330,14,13,110330014
10,171,330,15,18,110330015
10,171,330,16,11,110330016
10,171,330,17,11,110330017
10,171,330,18,18,110330018
10,171,330,20,12,110330020
10,171,330,23,18,110330023
