"id1","id2","id3","id4","s9c_ii","s9c_c1","s9c_c2","s9c_c3","s9c_c4","s9c_c5","s9c_c6","s9c_c7","s9c_c8","s9c_c9","s9c_c10","s9c_c11","s9c_c12","hhno"
3,44,91,99,4,"A","F","A","D","C","A","E","B","C","B","C","E",103091099
3,44,91,108,3,"B","F","A","B","C","C","E","B","C","B","C","F",103091108
3,44,91,114,3,"A","A","A","B","C","C","E","B","C","B","A","E",103091114
3,44,91,131,3,,"F","B","D","C","F","F","C","E","F","C","F",103091131
3,44,91,131,4,,"F","C","C","E","C","D","E","B","F","D","E",103091131
4,3,101,20,3,"E","F","E","B","C","D","E","B","C","F","C","F",104101020
4,3,101,20,4,"E","F","B","D","C","D","E","B","C","B","C","B",104101020
4,3,101,32,6,"C","D","A","B","C","C","E","B","B","B","C","E",104101032
4,3,101,32,7,"C","F","C","B","F","C","E","C","C","B","C","E",104101032
4,3,101,38,2,"E","F","B","B","C","C","E","B","C","F","F","F",104101038
4,3,101,39,3,,"F","E","F","C","A","C",,,,,,104101039
4,3,101,39,4,"F","F","B","D","F","A","E","B","C","B","C","B",104101039
4,3,101,51,6,"C","F","A","B","C","A","E","C","C","B","C","F",104101051
4,3,101,51,5,"C","F","A","D","C","A","E","B","C","B","C","F",104101051
4,3,101,51,7,"C","F","A","D","C","A","E","B","C","C","C","F",104101051
4,3,101,65,2,"D","E","E","E","F","A","E","C","A","E","A","B",104101065
4,3,101,93,5,"F","F","A","D","C","D","E","B","B","A","C","E",104101093
4,3,101,107,4,"B","F","A","D","C","D","E","B","C","B","F","F",104101107
4,3,102,2,5,"E","F","E","E","F","A","E","B","B","B","E","D",104102002
4,3,102,3,5,"E","A","A","D","F","A","E","B","C","B","C","E",104102003
4,3,102,3,3,"E","A","A","D","C","A","E","C","C","B","F","D",104102003
4,3,102,12,7,"E","F","B","B","F","D","E","B","B","B","C","D",104102012
4,3,102,12,6,"E","D","E","E","E","D","E","B","C","B","F","D",104102012
4,3,102,13,3,"E","F","E","D","F","D","E","B","B","B","C","D",104102013
4,3,102,21,6,"E","F","D","D","F","C","E","B","C","A","C","D",104102021
4,3,102,23,5,"E","F","E","B","F","A","E","B","B","B","F","F",104102023
4,3,102,36,5,"E","F","A","D","C","C","E","B","C","B","C","E",104102036
4,3,103,1,4,"B","A","A","B","C","A","E","B","C","B","C","E",104103001
4,3,103,1,5,"A","F","E","B","D","A","E","B","B","A","A","F",104103001
4,3,103,8,3,"F","F","E","D","D","E","E","B","C","F","F","F",104103008
4,3,103,8,2,"F",,"E","D",,"E","E","B","B","F","A","F",104103008
4,3,103,29,5,"C","A","E","B","A","A","E","C","B","A","A","E",104103029
4,3,103,29,6,"A","A","C","B","C","B","A","B","A","B","A","D",104103029
4,3,103,29,4,"B","F","B","D","F","A","E","B","C","A","C","C",104103029
4,3,103,37,2,"B","F","A","B","D","A","E","B","B","A","A","F",104103037
4,3,103,46,3,"B","A","E","A","B","B","A","C","A","A","B","C",104103046
4,3,103,79,5,"F","A","B","A","C","A","A","A","D","A","A","A",104103079
4,3,103,79,4,"A","A","B","A","A","A","A","B","A","A","A","E",104103079
4,3,103,79,3,"E","B","A","B","C","C","E","D","B","B","C","C",104103079
4,3,103,125,4,"A","A","B","A","D","A","E","C","A","A","A","A",104103125
4,3,103,125,3,"D","F","A","D","C","F","E","B","C","B","C","F",104103125
4,6,114,9,6,"B","A","B","B","C","A","E","C","C","A","A","E",104114009
4,6,114,9,5,"E","A","E","B","E","C","A","B","D","B","E","D",104114009
4,6,114,15,3,"E","D","B","E","D","D","E","B","B","B","E","B",104114015
4,6,114,17,4,"D","D","E","A","E","E","E","B","C","B","C","A",104114017
4,6,114,17,6,"E","A","B","E","F","C","E","B","B","B","E","E",104114017
4,6,114,17,3,"E","F","A","D","F","B","E","B","C","B","C","E",104114017
4,6,114,19,2,"E","A","F","E","D","A","E","B","C","F","F","D",104114019
4,6,115,7,5,"E","F","E","E","F","A","E","B","B","F","C","F",104115007
4,6,115,7,4,"E","F","E","D","F","A","E","B","C","B","C","F",104115007
4,6,115,9,3,"E","F","A","D","F","A","E","B","C","B","C","E",104115009
4,6,115,10,5,"E","D","C","B","C","C","E","B","B","A","E","C",104115010
4,6,115,10,4,"E","F","A","D","F","A","E","B","C","B","F","E",104115010
4,6,115,11,2,"C","F","B","D","F","A","E","B","C","B","C","E",104115011
4,6,115,11,3,"C","F","B","D","F","A","E","B","C","B","C","E",104115011
4,6,115,16,3,"E","F","B","B","F","C","E","B","C","B","C","E",104115016
4,6,115,20,4,"E","F","A","B","F","C","E","B","B","B","F","D",104115020
4,6,115,23,4,"E","F","A","D","F","A","E","B","C","B","C","E",104115023
4,6,115,27,4,"E","F","A","D","F","A","E","B","C","B","C","F",104115027
4,6,115,27,5,"E","F","A","D","F","A","E","B","C","B","C","F",104115027
4,6,115,27,6,"E","D","B","B","D","C","E","B","B","A","A","F",104115027
4,6,115,31,3,"E","E","A","D","F","A","E","B","C","B","C","E",104115031
4,6,115,31,4,"F","F","A","D","F","A","E","B","C","B","C","F",104115031
4,6,115,38,3,"E","F","A","B","F","A","E","B","C","B","C","E",104115038
4,6,115,38,4,"E","F","C","D","F","C","E","B","C","B","F","C",104115038
4,6,116,1,3,"A","D","B","D","D","A","E","B","B","A","A","D",104116001
4,6,116,26,3,"A","A","A","B","A","A","E","B","B","B","C","F",104116026
4,6,116,38,3,"D","A","A","A","A","A","B","A","A","A","A","D",104116038
4,7,119,4,2,"E","F","A","D","C","A","E","B","C","B","C","B",104119004
4,7,119,5,3,"E","F","A","A","E","A","E","B","C","F","C","C",104119005
4,7,119,31,4,"E","F","A","D","C","A","E","B","C","A","C","E",104119031
4,7,119,31,5,"E","F","E","D","C","C","E","B","C","F","E","F",104119031
4,7,119,31,3,"E","F","A","B","C","A","E","B","C","B","C","F",104119031
4,7,119,34,2,"E","F","A","D","C","A","E","B","C","B","C","B",104119034
4,7,119,38,4,"E","F","A","D","E","B","E","B","B","B","E","C",104119038
4,7,119,39,4,"E","A","F","C","F","D","E","B","B","F","C","B",104119039
4,7,119,39,3,"E","F","A","D","F","A","E","B","C","F","C","F",104119039
4,7,119,43,3,"E","F","B","D","F","D","E","B","C","B","A","F",104119043
4,7,171,5,4,"C","B","B","A","B","C","B","C","F","C","A","B",104171005
4,7,171,5,6,"D","C","D","C","E","A","E","B","B","F","B","E",104171005
4,7,171,7,7,"B","C","E","B","E","E","F","B","F","D","E","D",104171007
4,7,171,7,6,"A","D","E","E","A","D","F","D","E","F","E","E",104171007
4,7,171,13,4,"E","C","B","D","A","B","F","A","F","A","C","A",104171013
4,7,171,16,3,"E","F","E","A","D","A","E","F","E","A","B","A",104171016
4,7,171,20,3,"B","A","F","D","C","A","F","C","A","B","F","B",104171020
4,7,171,20,4,"A","C","D","E","E","F","E","F","A","C","E","F",104171020
4,7,171,33,3,"B","C","A","B","E","B","E","B","C","E","E","E",104171033
4,7,171,41,4,"D","E","A","F","A","E","D","D","B","B","B","F",104171041
4,46,107,15,3,"C","F","A","D","F","A","E","B","C","B","C","F",104107015
4,46,107,43,3,"C","F","C","B","C","A","E","B","C","A","C","E",104107043
4,46,107,45,4,"E","D","A","B","D","D","E","B","E","C","C","F",104107045
4,46,107,48,3,"C","A","C","B","C","A","E","B","C","B","C","E",104107048
4,46,107,58,4,"B","D","A","D","E","E","E","D","A","B","F","D",104107058
4,46,107,58,3,"C","F","B","B","C","A","E","B","C","A","A","D",104107058
4,46,107,66,4,"C","F","A","D","C","A","E","B","C","B","C","E",104107066
4,46,107,66,5,"C","F","A","D","C","A","E","B","C","B","C","E",104107066
4,46,108,16,3,"F","E","B","E","B","A","E","B","B","E","F","E",104108016
4,46,108,17,2,"C","F","C","B","C","C","E","B","C","B","C","F",104108017
4,46,108,17,3,"A","D","C","A","C","A","E","B","C","C","A","B",104108017
4,46,108,18,4,"B","D","B","B","A","C","E","B","B","C","C","C",104108018
4,46,108,18,3,"B","D","B","A","B","C","E","B","C","A","A","E",104108018
4,46,108,18,2,"A","F","A","B","A","A","E","B","B","A","C","F",104108018
4,46,108,27,3,"E","D","C","B","D","C","E","B","C","F","C","D",104108027
4,46,108,27,4,"B","F","E","E","C","D","E","B","B","A","B","D",104108027
4,46,108,32,6,"C","F","C","B","C","C","E","B","C","B","A","C",104108032
4,46,108,32,5,"C","F","A","D","C","A","E","B","C","B","C","F",104108032
4,46,109,5,2,"C","F","A","D","C","A","E","B","C","B","C","F",104109005
4,46,109,6,3,"B","A","A","A","C","A","E","B","B","A","A","D",104109006
4,46,109,28,4,"F","A","B","A","F","F","A","A","F","F","F","B",104109028
4,46,109,28,3,"B","B","C","B","E","B","E","B","B","B","B","B",104109028
4,46,109,45,5,"C","F","C","D","F","A","E","B","C","B","C","F",104109045
4,46,109,45,4,"C","F","A","D","C","A","E","B","C","B","C","E",104109045
4,46,109,48,2,"B","C","B","B","A","C","E","B","C","A","C","D",104109048
4,46,109,48,3,"A","C","C","C","B","B","E","C","C","B","A","C",104109048
4,46,109,51,7,"C","A","D","B","C","C","E","B","B","A","F","E",104109051
4,46,109,51,6,"C","F","C","D","C","A","E","B","C","B","C","F",104109051
4,46,109,54,3,"C","F","C","B","C","A","E","B","C","B","C","F",104109054
4,49,120,16,3,"E","F","A","D","F","A","E","B","C","B","C","F",104120016
4,49,120,16,4,"E","D","B","B","C","D","E","B","C","F","C","F",104120016
4,49,120,24,5,"E","A","B","B","C","D","E","B","C","F","E","F",104120024
4,49,120,27,2,"B","B","E","E","A","A","E","E","E","E","C","C",104120027
4,49,120,33,2,"C","C","B","B","E","B","E","E","D","B","B","A",104120033
4,49,121,16,6,"C","A","F","D","B","F","E","A","C","A","E","A",104121016
4,49,121,24,4,"E","D","E","E","D","C","E","B","B","D","E","E",104121024
4,49,121,35,5,"E","B","A","D","B","A","E","B","B","A","C","F",104121035
4,49,123,5,5,"B","E","E","D","D","B","F","D","C","D","E","B",104123005
4,49,123,5,3,"E","A","B","B","D","D","E","B","C","B","E","F",104123005
4,49,123,9,3,"E","A","B","D","B","C","E","B","B","B","C","A",104123009
4,49,123,9,4,"E","B","C","B","A","A","E","B","C","A","F","E",104123009
4,49,123,12,4,"E","D","E","A","C","D","E","B","B","B","F","E",104123012
4,49,123,28,3,"E","F","A","D","C","D","E","B","C","B","C","E",104123028
4,49,123,29,7,"A","C","A","F","B","D","B","D","C","F","C","E",104123029
4,49,123,31,7,"C","B","A","E","F","F","F","E","E","E","F","B",104123031
4,49,123,32,4,"C","B","A","C","B","A","B","E","F","A","C","E",104123032
4,49,124,2,2,"E","F","E","B","F","D","E","B","C","B","C","C",104124002
4,49,124,10,2,"E","D","E","B","F","C","E","B","B","B","C","B",104124010
4,49,124,12,3,"B","B","F","B","F","B","E","A","B","E","B","E",104124012
4,49,124,12,4,"A","A","B","B","C","C","D","D","A","A","A","A",104124012
4,49,124,14,4,"C","F","D","C","C","F","E","F","E","E","B","E",104124014
4,49,124,23,2,"E","C","C","B","F","B","E","F","C","F","D","A",104124023
4,49,124,25,2,"A","C","B","D","A","F","B","D","C","A","F","E",104124025
4,49,124,33,3,"E","F","A","B","F","A","E","B","C","A","C","F",104124033
4,49,124,37,3,"E","D","E","D","D","A","E","B","B","D","F","B",104124037
4,49,124,48,5,"E","E","B","E","D","B","E","C","B","B","A","C",104124048
4,49,124,52,2,"E","F","E","A","C","D","E","B","C","B","F","C",104124052
4,50,126,3,2,"E","F","A","D","C","D","E","B","C","B","C","E",104126003
4,50,126,14,4,"A","D","C","A","C","E","E","D","D","E","B","C",104126014
4,50,126,21,5,"E","B","B","D","A","A","E","B","B","A","A","B",104126021
4,50,126,21,4,"E","F","A","A","F","A","E","C","B","B","F","D",104126021
4,50,126,25,2,"B","E","A","F","B","E","F","D","A","C","B","E",104126025
4,50,126,31,5,"E","D","E","B","D","D","E","B","B","A","F","C",104126031
4,50,126,41,4,"A","A","A","B","C","D","E","F","E","C","E","E",104126041
4,50,126,41,3,"A","C","C","D","C","E","D","A","A","D","C","D",104126041
4,50,342,1,4,"A","B","F","E","C","E","D","C","B","E","F","F",104342001
4,50,342,2,2,"B","C","D","F","A","D","C","B","A","F","D","B",104342002
4,50,342,2,3,"D","A","F","A","C","F","D","E","C","E","C","A",104342002
4,50,342,3,4,"C","E","C","C","A","B","E","A","D","E","B","C",104342003
4,50,342,3,5,"B","C","D","B","B","D","E","E","E","E","E","C",104342003
4,50,342,6,4,"E","F","B","D","C","A","E","B","B","B","C","D",104342006
4,50,342,7,5,"E","F","B","B","A","A","E","B","B","A","C","D",104342007
4,50,342,12,3,"E","B","B","C","A","A","E","B","B","A","C","E",104342012
4,50,342,17,3,"C","F","B","D","A","C","E","B","B","A","C","D",104342017
4,50,342,19,3,"B","F","E","D","C","D","E","B","B","B","F","E",104342019
4,50,342,22,2,"E","F","E","B","C","D","E","B","C","B","F","C",104342022
4,50,342,22,3,"C","D","A","D","C","D","E","B","A","B","C","C",104342022
4,50,342,26,10,"F","A","F","F","C","A","F","D","F","A","C","A",104342026
4,50,342,26,5,"B","D","D","E","D","B","E","C","E","C","B","D",104342026
4,50,342,26,4,"A","C","C","A","E","E","C","B","A","E","A","C",104342026
4,51,127,3,3,"A","B","E","F","C","A","C","F","F","E","A","A",104127003
4,51,127,3,4,"A","C","F","A","A","C","D","E","F","A","C","E",104127003
4,51,127,8,3,"A","C","A","C","B","C","A","A","A","B","B","E",104127008
4,51,127,11,2,"E","F","A","D","C","D","E","B","C","B","C","F",104127011
4,51,127,11,5,"E","F","A","D","F","A","E","B","C","B","C","C",104127011
4,51,127,11,3,"E","F","A","D","C","D","E","B","B","B","F","E",104127011
4,51,127,11,4,"E","F","A","D","C","D","E","B","C","B","C","E",104127011
4,51,127,11,6,"C","F","A","D","C","C","E","B","B","B","A","C",104127011
4,51,127,12,5,"C","A","B","D","C","B","E","B","A","F","A","E",104127012
4,51,127,12,4,"E","F","E","B","D","C","E","B","C","B","F","E",104127012
4,51,127,12,3,"E","D","E","E","F","E","E","B","B","B","C","F",104127012
4,51,127,15,3,"E","F","A","D","C","D","E","B","B","B","F","F",104127015
4,51,127,23,4,"E","D","B","D","D","B","E","B","B","B","A","B",104127023
4,51,127,23,3,"E","A","D","E","D","A","E","D","B","B","A","B",104127023
4,51,127,25,6,"B","B","C","B","C","B","B","B","B","B","B","B",104127025
4,51,127,25,5,"F","E","B","E","C","B","E","B","C","B","E","B",104127025
4,51,127,41,5,"E","A","B","B","A","A","E","B","B","A","A","D",104127041
4,51,127,42,6,"A","A","A","A","B","B","B","B","C","A","E","C",104127042
4,51,127,42,5,"A","A","B","A","A","A","D","B","E","E","E","A",104127042
4,51,133,3,6,"E","B","E","C","A","A","E","B","B","A","C","D",104133003
4,51,133,5,3,"E","B","B","C","A","A","E","B","B","B","C","D",104133005
4,51,133,6,3,"E","B","F","E","B","C","E","B","C","C","F","B",104133006
4,51,133,9,5,"E","D","E","D","C","D","E","B","B","A","C","C",104133009
4,51,133,9,3,"E","F","A","D","C","D","E","B","C","B","C","D",104133009
4,51,133,9,4,"E","F","A","D","C","D","E","B","C","B","C","D",104133009
4,51,133,25,4,"E","B","D","B","D","B","A","F","E","F","B","E",104133025
4,51,133,28,4,"D","E","A","F","B","F","E","B","B","D","C","C",104133028
4,51,133,29,2,"E","F","E","D","C","D","E","B","B","B","A","E",104133029
4,51,133,38,6,"E","D","F","E","A","A","E","B","B","B","C","A",104133038
4,51,133,38,4,"E","A","B","B","D","A","E","B","B","F","A","F",104133038
4,51,133,38,5,"E","B","D","B","E","E","E","A","B","D","E","E",104133038
4,51,133,38,3,"E","D","C","B","D","A","E","B","C","F","F","D",104133038
4,51,133,43,2,"A","B","C","A","B","F","C","E","C","B","A","D",104133043
4,51,133,45,3,"E","F","A","D","C","D","E","B","C","B","C","E",104133045
4,53,105,22,3,"A","A","A","D","A","C","A","C","A","C","A","C",104105022
4,53,105,23,4,"F","F","C","B","D","B","E","B","B","B","F","F",104105023
4,53,105,23,3,"F","F","E","D","C","A","E","B","C","A","F","F",104105023
4,53,105,24,6,"C","F","E","E","D","B","E","C","C","A","C","F",104105024
4,53,105,24,4,"B","F","A","A","C","A","E","B","B","A","A","F",104105024
4,53,105,24,5,"A","B","D","B","A","A","E","C","A","A","A","E",104105024
4,53,105,32,4,"C","F","B","D","C","C","E","B","C","B","C","E",104105032
4,53,105,32,3,"C","F","C","D","F","A","E","B","C","B","C","C",104105032
4,53,105,33,5,"C","D","C","B","C","A","E","B","C","B","C","E",104105033
4,53,105,35,3,"C","F","A","D","C","A","E","B","C","B","C","D",104105035
4,53,105,35,4,"C","A","C","B","F","C","E","B","B","A","C","C",104105035
4,53,105,36,6,"C","A","E","B","C","C","E","B","C","B","C","B",104105036
4,53,105,41,3,"F","F","E","D","C","C","E","B","C","A","F","D",104105041
4,53,105,42,5,"E","A","B","A","A","A","A","B","B","B","E","B",104105042
4,53,105,42,4,"B","A","B","D","C","A","F","A","A","A","A","A",104105042
4,54,104,3,7,"E","A","B","B","F","A","E","B","C","F","C","F",104104003
4,54,104,14,4,"C","B","B","B","B","B","E","A","E","B","F","F",104104014
4,54,104,14,3,"A","A","A","A","A","E","B","B","B","C","B","A",104104014
4,54,104,20,3,"C","A","C","B","C","A","E","B","C","B","C","F",104104020
4,54,104,35,4,"F","F","B","D","C","D","E","B","C","B","F","F",104104035
4,54,104,47,5,"C","D","F","B","F","A","E","B","B","A","F","C",104104047
4,54,104,47,4,"C","F","E","B","C","C","E","B","C","B","C","E",104104047
4,54,104,47,3,"C","F","C","D","C","A","E","B","C","B","C","E",104104047
4,54,104,50,2,"C","A","C","B","C","C","E","B","C","B","C","E",104104050
4,54,106,5,2,"E","A","B","E","C","D","C","B","C","F","C","D",104106005
4,54,106,13,3,"B","F","B","B","D","C","E","B","B","A","C","F",104106013
4,54,106,30,6,"F","C","C","C","C","C","C","C","C","C","C","C",104106030
4,54,106,30,5,"E","D","A","D","F","E","E","B","C","B","C","D",104106030
4,54,106,32,4,"C","F","A","D","C","A","E","B","C","B","C","C",104106032
4,54,106,34,2,"C","F","C","B","F","A","E","B","C","B","C","D",104106034
4,54,106,37,3,"C","F","A","B","F","C","E","B","C","B","C","C",104106037
4,54,106,37,2,"C","F","A","D","F","A","E","B","C","B","C","E",104106037
4,54,106,54,3,"C","D","C","B","F","C","E","B","C","B","C","E",104106054
4,54,106,55,3,"E","F","E","D","C","D","E","B","D","B","C","A",104106055
4,55,122,3,7,"E","A","B","E","D","D","E","B","C","D","F","E",104122003
4,55,122,4,3,"E","F","A","D","C","D","E","B","C","B","C","F",104122004
4,55,122,5,4,"E","D","A","D","C","D","E","B","C","B","E","C",104122005
4,55,122,6,5,"E","A","A","D","F","D","E","B","C","B","C","E",104122006
4,55,122,6,6,"E","A","B","D","D","D","E","B","C","B","C","C",104122006
4,55,122,7,4,"E","F","E","D","C","D","E","B","B","B","E","D",104122007
4,55,122,10,4,"E","D","E","D","E","E","E","C","F","B","C","E",104122010
4,55,122,16,4,"E","F","B","E","D","A","E","B","C","B","F","D",104122016
4,55,122,16,3,"E","F","B","C","F","C","E","B","B","B","F","B",104122016
4,55,122,18,6,"E","F","E","D","D","D","E","B","B","B","F","F",104122018
4,55,122,18,5,"E","F","B","D","F","D","E","B","C","B","C","D",104122018
4,58,129,1,3,"F","E","F","D","F","D","E","E","F","E","E","E",104129001
4,58,129,5,5,"E","E","D","B","C","C","E","B","B","D","F","D",104129005
4,58,129,5,3,"E","D","B","C","F","A","E","B","B","F","E","B",104129005
4,58,129,5,4,"E","D","D","E","E","D","D","B","E","C","E","C",104129005
4,58,129,12,4,"E","D","F","E","C","A","E","B","B","B","F","F",104129012
4,58,129,12,3,"E","A","E","F","F","A","E","C","C","B","C","F",104129012
4,58,129,12,5,"E","B","C","C","A","A","E","C","B","B","E","D",104129012
4,58,129,14,5,"E","B","A","D","B","A","E","B","C","A","C","D",104129014
4,58,129,16,3,"E","D","E","B","D","B","E","B","B","B","A","C",104129016
4,58,129,17,4,"E","D","A","D","C","B","E","B","C","B","C","E",104129017
4,58,129,17,6,"C","D","B","E","F","A","E","B","B","C","B","C",104129017
4,58,129,17,7,"B","F","C","E","D","F","E","C","B","A","E","A",104129017
4,58,129,17,5,"E","A","A","B","D","C","E","B","B","A","E","F",104129017
4,58,129,20,3,"C","A","E","B","F","B","E","B","A","F","B","A",104129020
4,58,129,21,4,"B","D","B","A","F","B","E","C","C","A","B","B",104129021
4,58,129,21,3,"E","F","E","D","C","D","E","B","C","B","C","E",104129021
4,58,129,25,4,"F","C","B","A","B","A","B","B","A","B","F","E",104129025
4,58,129,25,3,"F","E","E","E","E","F","E","E","F","E","F","E",104129025
4,58,129,26,4,"E","D","C","E","C","C","E","E","C","A","E","A",104129026
4,58,129,26,3,"F","F","A","E","F","D","D","E","F","D","F","C",104129026
4,58,129,26,5,"C","A","D","B","C","F","C","D","B","A","A","F",104129026
4,58,130,9,4,"B","F","E","B","F","A","E","B","C","A","C","F",104130009
4,58,130,9,3,"E","F","E","E","D","A","E","B","B","F","F","D",104130009
4,58,130,16,4,"E","F","C","D","F","D","E","B","B","A","F","E",104130016
4,58,130,16,3,"E","F","A","D","C","C","E","B","C","B","C","F",104130016
4,58,130,16,5,"E","B","E","E","D","D","E","B","B","A","E","E",104130016
4,58,130,18,4,"D","E","E","F","F","C","E","C","E","B","C","A",104130018
4,58,130,18,3,"E","F","A","D","C","D","D","D","B","C","F","D",104130018
4,58,130,27,5,"E","C","E","B","E","A","E","C","B","F","F","D",104130027
4,58,130,27,3,"E","F","C","E","A","A","E","B","B","B","C","D",104130027
4,58,130,27,4,"B","B","F","B","E","A","E","C","B","F","A","E",104130027
4,58,130,28,4,"E","A","A","C","D","A","E","B","B","A","C","E",104130028
4,58,130,28,3,"E","A","B","E","C","A","E","B","B","A","E","B",104130028
4,58,130,30,3,"E","A","B","D","E","A","E","B","B","B","C","D",104130030
4,58,130,30,4,"E","A","E","C","E","C","E","B","C","A","F","D",104130030
