"id1","id2","id3","id4","hhmid","s7a_1","s7a_2","s7a_3","s7a_4","s7a_5i","s7a_5ii","s7a_6","s7a_7","s7a_8","s7a_9","s7a_10","s7a_11","s7a_12","s7a_13","s7a_14","s7a_15","s7a_16","s7a_17","s7a_18ii","s7a_18iii","s7a_18di","s7a_18dii","s7a_19ii","s7a_19iii","s7a_19di","s7a_19dii","s7a_20ii","s7a_20iii","s7a_20di","s7a_20dii","s7a_21ii","s7a_21iii","s7a_21di","s7a_21dii","s7a_22ii","s7a_22iii","s7a_22di","s7a_22dii","s7a_23","s7a_24","s7a_25","s7a_26","s7a_27","s7a_28","s7a_29","s7a_30","s7a_31","s7a_32","s7a_33","s7a_34i","s7a_34ii","s7a_35","s7a_36i","s7a_36ii","s7a_37","s7a_38","s7a_39","hhno"
6,102,207,33,4,13,87,2,87,3,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106207033
6,102,207,38,2,13,87,2,87,2,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106207038
6,102,207,39,2,15,87,2,21,1,1,2,1,1,1,2,3,1,2,3,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,1,1,3.70000004768372,1,1,16,3,1,5,,,,,4,2,87,3,106207039
6,102,207,41,1,16,87,2,21,0,0,2,1,1,1,1,2,1,1,2,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,,,2,4,24,106207041
6,102,207,42,2,15,87,2,18,0,0,2,1,1,2,3,5,2,3,5,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,8,,3,6,12,106207042
6,102,207,42,4,13,87,2,19,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106207042
6,102,207,46,2,14,87,2,22,0,0,2,1,1,2,5,7,2,5,7,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,,1,5,2,6,3,106207046
6,102,207,46,4,13,87,2,87,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106207046
6,102,207,53,2,15,87,2,20,0,1,2,1,1,0,4,4,0,4,4,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,2,,2,4,18,106207053
6,102,207,54,1,14,87,2,23,2,0,2,1,1,1,0,1,1,0,1,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,1,1,2.5,1,1,12,3,1,8,,,,,5,2,87,3,106207054
6,102,208,18,2,13,87,2,17,1,1,1,1,1,1,1,2,1,1,2,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,2,,5,6,12,106208018
6,102,208,18,4,13,87,2,87,,1,2,2,,,,,,,,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,,,,,,106208018
6,102,208,19,1,15,87,2,18,,2,1,1,1,,1,1,,1,1,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,9,,5,6,12,106208019
6,102,208,30,2,10,87,2,13,,,2,1,1,2,3,5,2,3,5,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,5,,6,6,24,106208030
6,102,208,30,3,13,87,2,87,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106208030
6,102,208,30,4,87,87,2,87,3,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106208030
6,102,208,31,1,15,47,2,25,,,2,1,1,2,1,3,2,1,3,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,23,,6,6,24,106208031
6,102,208,37,2,15,87,2,24,,,2,1,1,2,1,3,2,1,3,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,7,,5,6,12,106208037
6,102,208,41,2,18,87,2,24,,,2,1,1,1,1,2,1,1,2,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,1,1,4.5,1,1,8,2,2,9,,,,,6,5,6,87,106208041
6,102,208,47,2,13,87,2,20,,,2,1,1,1,3,4,1,3,4,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,2,,6,6,12,106208047
6,102,208,48,2,13,87,2,20,,,2,1,1,3,2,5,3,2,5,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,6,,6,6,24,106208048
6,102,208,48,3,12,87,2,87,1,1,1,2,,,,,,,,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,,,,,,106208048
6,102,208,48,4,14,87,2,87,2,2,2,2,,,,,,,,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,,,,,,106208048
6,102,208,59,1,12,87,2,15,,,2,1,1,1,1,2,1,1,2,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,19,,3,,12,106208059
6,102,208,59,2,,87,2,18,1,1,1,2,,,,,,,,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,,,,,,106208059
6,102,208,59,3,13,87,2,87,2,2,2,2,,,,,,,,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,,,,,,106208059
6,102,208,73,2,15,40,1,23,,,2,1,1,3,,3,3,,3,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,28,,5,5,24,106208073
6,102,208,80,2,13,87,2,18,1,3,1,1,1,,3,3,,3,3,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,,6,5,6,87,106208080
6,102,209,14,2,15,44,1,20,,,2,1,1,2,3,5,2,3,5,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,13,,5,12,4,106209014
6,102,209,14,3,15,87,2,87,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106209014
6,102,209,18,2,16,49,1,37,,,2,1,2,,,,,,,1,2,,1988,1,,,1990,1,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,21,,6,7,,106209018
6,102,209,23,2,15,87,1,21,,,2,1,1,3,2,5,3,2,5,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,1,1,4,1,1,4,3,1,8,2,,,1,,2,2,3,106209023
6,102,209,28,2,16,87,2,20,1,2,1,1,1,1,,1,1,,1,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,6,11,12,15,12,106209028
6,102,209,34,1,13,49,1,17,,,2,1,1,1,2,3,1,2,3,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,,,6,12,18,106209034
6,102,209,36,2,14,87,2,18,,1,1,1,1,,4,4,,4,4,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,3,,6,13,16,106209036
6,102,209,37,1,15,45,1,17,,,2,1,1,3,3,6,3,3,6,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,35,,5,14,18,106209037
6,102,209,42,1,13,87,2,26,,,2,1,1,1,2,3,,2,2,1,1,1,2008,2,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,14,,5,18,18,106209042
6,102,209,44,2,15,87,2,23,,,2,1,1,4,1,5,4,1,5,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,1,1,5,1,1,8,3,1,7,2,,,,10,6,2,3,106209044
6,102,209,54,1,15,87,2,87,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106209054
6,102,209,64,2,14,87,2,18,,,2,1,1,5,4,9,5,4,9,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,20,,5,7,12,106209064
6,102,209,68,1,13,44,1,23,,,2,1,1,,2,2,,2,2,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,23,,6,10,18,106209068
6,102,210,7,1,16,87,2,21,0,0,2,1,1,3,4,7,3,4,7,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,8,,3,2,13,106210007
6,102,210,7,2,15,87,2,87,3,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106210007
6,102,210,12,1,16,87,2,23,0,0,2,1,1,3,3,6,2,3,5,2,,1,1978,2,3,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,14,,4,8,18,106210012
6,102,210,12,3,14,87,2,87,3,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106210012
6,102,210,15,2,14,87,2,87,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106210015
6,102,210,15,3,13,87,2,87,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106210015
6,102,210,15,4,13,87,2,87,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106210015
6,102,210,16,2,16,87,2,20,0,0,2,1,1,3,2,5,3,2,5,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,6,,24,12,24,106210016
6,102,210,16,4,15,87,2,23,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106210016
6,102,210,16,5,13,87,2,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106210016
6,102,210,17,2,16,87,2,18,2,0,2,1,1,2,0,2,2,0,2,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,1,,4,6,18,106210017
6,102,210,30,2,14,87,2,21,1,2,1,1,1,0,1,1,0,1,1,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,4,,5,6,24,106210030
6,102,210,30,5,87,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106210030
6,102,210,36,2,16,87,1,22,0,0,2,1,1,6,1,7,6,1,7,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,10,,4,8,18,106210036
6,102,210,36,3,13,87,2,87,4,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106210036
6,102,210,98,1,16,87,2,22,0,0,2,1,1,5,0,5,4,0,4,2,,1,1978,2,28,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,19,,4,5,36,106210098
6,102,210,98,2,14,87,2,87,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106210098
6,102,210,98,3,13,87,2,87,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106210098
6,102,210,98,4,14,87,2,87,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106210098
6,102,210,103,2,16,87,2,21,0,0,2,1,1,2,2,4,2,2,4,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,16,,2,4,18,106210103
6,102,210,103,6,14,87,2,87,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106210103
6,102,210,120,1,14,87,1,16,0,0,2,1,1,3,1,4,3,1,4,1,4,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,6,,24,4,12,106210120
6,102,210,120,2,14,87,2,87,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106210120
6,102,210,120,3,13,87,2,87,3,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106210120
6,10,211,2,2,15,87,2,18,0,0,2,1,1,1,3,4,1,3,4,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,31,,5,10,14,106211002
6,10,211,21,2,,87,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106211021
6,10,211,21,3,87,87,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106211021
6,10,211,23,2,14,87,2,87,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106211023
6,10,211,27,2,16,87,2,18,1,0,1,1,1,1,2,3,1,2,3,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,,,14,87,87,3,106211027
6,10,211,37,2,15,87,2,23,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106211037
6,10,211,38,2,13,87,1,18,1,1,1,1,1,1,1,2,1,1,2,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,1,1,4,1,1,12,1,1,4,,,,,6,87,2,3,106211038
6,10,211,39,1,16,87,2,20,0,0,2,1,1,2,5,7,2,5,7,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,11,6,6,14,18,106211039
6,10,211,39,2,12,87,2,16,1,1,2,1,1,1,0,1,1,0,1,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,6,9,8,87,16,106211039
6,10,211,42,2,,87,2,35,1,1,1,1,1,1,0,1,1,0,1,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,5,11,12,12,18,106211042
6,10,211,47,2,13,87,2,16,0,0,2,1,1,3,0,3,3,0,3,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,5,4,7,14,18,106211047
6,10,211,47,5,12,87,2,87,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106211047
6,10,211,76,2,16,87,2,21,0,0,2,1,1,2,0,2,2,0,2,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,12,7,7,13,16,106211076
6,10,211,80,2,14,87,2,22,0,0,2,1,1,2,2,4,2,2,4,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,6,,6,14,20,106211080
6,102,212,1,1,16,51,1,18,,,2,1,1,4,2,6,4,2,6,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,15,,4,7,14,106212001
6,102,212,1,3,15,87,2,16,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106212001
6,102,212,1,4,13,87,2,87,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106212001
6,102,212,6,2,16,50,1,18,,,2,1,1,7,3,10,6,3,9,2,,1,1974,2,4,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,23,,4,6,24,106212006
6,102,212,8,1,16,51,1,20,,,2,1,1,,4,4,,4,4,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,25,,3,6,18,106212008
6,102,212,8,3,13,87,2,87,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106212008
6,102,212,8,4,15,87,2,87,3,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106212008
6,102,212,12,1,16,50,1,18,,,2,1,1,1,1,2,1,1,2,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,27,,6,4,6,106212012
6,102,212,12,2,12,87,2,87,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106212012
6,102,212,12,3,13,87,2,87,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106212012
6,102,212,14,1,15,87,2,27,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106212014
6,102,212,30,2,16,87,1,20,,2,2,1,1,,2,2,,2,2,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,7,,3,4,12,106212030
6,102,212,30,5,13,87,2,87,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106212030
6,102,212,33,1,14,87,1,87,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106212033
6,102,212,34,2,16,87,2,21,,,2,1,1,2,3,5,2,3,5,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,3,,4,8,16,106212034
6,102,212,34,3,14,87,2,87,2,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106212034
6,102,212,35,2,15,50,1,21,,,2,1,1,3,2,5,3,2,5,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,34,,4,6,18,106212035
6,102,212,35,5,13,87,2,18,2,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106212035
6,102,212,36,2,14,87,1,18,1,1,2,1,1,1,1,2,1,1,2,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,1,1,,1,1,12,3,1,7,,,,1,,87,87,3,106212036
6,102,212,38,2,14,87,2,18,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106212038
6,102,212,39,2,15,87,1,18,2,1,1,1,1,1,1,2,1,1,2,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,1,1,1,1,1,12,3,1,30,15,,,1,,4,5,88,106212039
6,10,213,23,1,16,87,2,25,,,1,1,1,3,2,5,3,2,5,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,3,,24,5,24,106213023
6,10,213,24,2,13,87,2,18,,,2,1,1,1,1,2,1,1,2,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,16,,5,6,12,106213024
6,10,213,25,2,15,87,2,19,1,,2,1,1,3,,3,3,,3,2,,2,,,,,,,,,,,,,,,,,,,,,2,1,,,,,1,12,2,2,7,,,,2,,12,5,24,106213025
6,10,213,27,1,15,87,2,20,,,2,1,1,3,,3,3,,3,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,20,,5,6,12,106213027
6,10,213,34,2,15,87,2,19,2,2,1,1,1,,2,2,,2,2,2,,2,,,,,,,,,,,,,,,,,,,,,2,1,,,,,1,12,2,1,8,,,,,,2,3,24,106213034
6,10,213,34,5,13,87,2,87,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106213034
6,10,213,51,1,15,87,2,26,2,2,1,1,1,,2,2,,2,2,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,,,4,12,4,12,106213051
6,10,213,53,2,13,87,2,20,,,2,1,1,2,1,3,2,1,3,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,7,,5,6,12,106213053
6,10,213,53,3,13,87,2,87,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106213053
6,10,213,53,4,13,87,2,87,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106213053
6,10,213,54,2,14,87,2,16,,,2,1,1,2,1,3,2,1,3,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,8,5,18,106213054
6,10,213,61,2,15,87,2,17,,,2,1,1,1,2,3,1,2,3,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,1,1,1.10000002384186,1,1,12,1,1,7,,,,,3,3,3,3,106213061
6,10,213,66,2,15,87,2,19,1,1,1,1,1,1,1,2,1,1,2,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,1,1,2,1,1,10,2,2,7,,,,,8,5,6,12,106213066
6,102,214,1,2,11,87,2,19,2,2,1,1,1,,1,1,,1,1,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,1,7,9,7,2,106214001
6,102,214,2,2,15,87,2,20,1,1,1,1,1,1,0,1,1,0,1,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,,18,,5,6,3,106214002
6,102,214,3,1,15,87,2,19,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106214003
6,102,214,16,2,20,87,2,24,2,0,1,1,1,4,0,4,4,0,4,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,,1,,6,5,2,106214016
6,102,214,17,1,16,87,2,18,1,0,1,1,1,2,1,3,2,1,3,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,13,,18,9,17,106214017
6,102,214,20,1,13,87,2,20,0,0,2,1,1,1,1,2,1,1,2,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,23,,6,6,12,106214020
6,102,214,21,1,15,87,2,18,0,0,2,1,1,2,1,3,1,1,2,2,,1,1970,2,39,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,22,,6,6,12,106214021
6,102,214,21,3,14,87,2,15,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,,,,,,106214021
6,102,214,30,1,16,87,2,87,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106214030
6,102,214,33,1,18,87,2,25,,1,1,1,1,,1,1,,1,1,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,9,,2,2,36,106214033
6,102,214,35,1,15,87,2,18,0,0,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106214035
6,102,214,35,2,87,87,2,87,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106214035
6,102,214,38,1,16,87,2,18,0,2,1,1,1,0,2,2,0,2,2,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,12,,6,7,12,106214038
6,10,215,5,2,14,87,2,18,0,0,2,1,1,3,1,4,2,1,3,2,,1,2006,2,3,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,2,,9,8,14,106215005
6,10,215,12,1,13,87,2,16,0,0,2,1,1,1,2,3,1,2,3,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,15,,9,12,14,106215012
6,10,215,16,2,15,87,2,18,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106215016
6,10,215,21,1,,87,2,,,,,1,1,2,0,2,2,0,2,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,1,1,1,1,1,16,3,1,6,,,,,7,87,2,3,106215021
6,10,215,44,2,13,87,1,20,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106215044
6,10,215,53,2,14,87,2,19,0,0,2,1,1,1,5,6,1,5,6,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,9,,5,9,18,106215053
6,10,215,53,3,12,87,2,20,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106215053
6,10,215,60,2,14,87,2,16,0,0,2,1,1,1,2,3,1,2,3,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,15,,12,12,17,106215060
6,10,215,60,3,12,87,2,20,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106215060
6,10,215,60,4,87,87,2,87,3,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106215060
6,10,215,64,2,13,87,2,17,0,0,2,1,1,4,4,8,4,4,8,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,18,,7,9,14,106215064
6,10,215,68,1,14,87,2,15,0,0,2,1,1,3,2,5,3,2,5,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,30,,12,12,18,106215068
6,10,215,68,2,12,87,2,19,0,0,2,1,1,2,0,2,2,0,2,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,14,,8,10,12,106215068
6,10,215,68,3,14,87,2,87,3,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106215068
6,10,215,83,1,16,87,2,19,0,0,2,1,1,3,2,5,3,2,5,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,19,,7,5,12,106215083
6,10,215,83,2,14,87,2,21,0,0,2,1,1,1,0,1,1,0,1,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,52,,9,12,18,106215083
6,10,215,89,2,16,87,2,20,0,0,2,1,1,4,2,6,4,2,6,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,12,,5,7,15,106215089
6,10,215,89,3,13,87,2,87,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106215089
6,10,215,89,5,87,87,2,87,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106215089
6,10,216,9,1,15,60,2,17,,,2,1,1,5,3,8,4,3,7,2,,1,1950,2,47,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,34,,11,13,18,106216009
6,10,216,10,1,17,87,2,18,,,2,1,1,2,3,5,2,3,5,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,1,1,6,1,1,12,1,2,6,,,,,3,87,87,3,106216010
6,10,216,13,1,15,56,2,19,,,2,1,1,1,7,8,1,5,6,2,,1,1959,1,45,,1957,1,49,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,38,,13,5,12,106216013
6,10,216,13,2,13,87,1,20,,,2,1,1,2,1,3,2,1,3,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,13,,10,12,14,106216013
6,10,216,32,2,18,56,2,20,,,2,1,1,7,6,13,7,5,12,2,,1,1981,1,26,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,27,,2,2,12,106216032
6,10,216,32,3,15,87,2,19,,,2,1,1,2,1,3,2,1,3,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,11,,2,4,18,106216032
6,10,216,32,4,87,87,2,87,1,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,,,,,,106216032
