"id1","id2","id3","id4","hd","hhmid","s7b_1","s7b_2i","s7b_2ii","s7b_3","s7b_4","s7b_5","s7b_6","s7b_7","s7b_8","s7b_9","s7b_10","s7b_11","s7b_12","s7b_13","s7b_14","s7b_15","s7b_16","s7b_17","s7b_18","s7b_19","s7b_20","s7b_21","s7b_22","s7b_23","hhno"
8,10,305,5,"305005",2,1,90,,2,2,2,2,1,1,1,1,1,1,2,2,1,2,2,2,2,1,5,5,5,108305005
8,10,305,5,"305005",4,2,,,2,2,2,2,2,1,1,2,1,2,2,2,2,,,,,,,,,108305005
8,10,305,26,"305026",2,1,10,,2,2,2,2,1,2,1,1,2,2,2,1,1,2,2,1,2,1,5,5,5,108305026
8,10,305,26,"305026",7,2,,,2,2,2,2,1,1,1,1,2,2,2,2,2,,,,,,,,,108305026
8,10,305,30,"305030",2,1,90,,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,1,2,1,5,5,5,108305030
8,10,305,35,"305035",2,1,480,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,1,1,5,5,5,108305035
8,10,305,35,"305035",5,2,,,3,2,2,2,2,1,2,2,1,2,2,2,2,,,,,,,,,108305035
8,10,305,36,"305036",2,1,200,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,5,5,5,108305036
8,10,305,39,"305039",2,1,40,,2,2,2,,1,2,2,2,2,2,2,2,1,2,2,2,2,1,5,5,5,108305039
8,10,305,39,"305039",4,2,,,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,108305039
8,10,305,39,"305039",5,2,,,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,108305039
8,10,305,39,"305039",8,,,,,,,,,,,,,,,,,,,,,,,,,108305039
8,10,305,42,"305042",2,1,45,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,5,5,5,108305042
8,10,305,42,"305042",5,2,,,2,2,2,2,2,1,2,2,2,2,2,1,2,,,,,,,,,108305042
8,10,305,44,"305044",2,1,30,,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,,4,5,5,5,108305044
8,10,305,48,"305048",2,1,30,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,5,5,5,108305048
8,10,305,48,"305048",3,2,,,2,2,2,2,2,1,2,2,2,2,2,2,2,,,,,,,,,108305048
8,10,305,51,"305051",2,1,200,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,2,5,5,5,108305051
8,10,305,54,"305054",2,1,150,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,5,5,5,108305054
8,10,305,54,"305054",3,,,,,,,,,,,,,,,,,,,,,,,,,108305054
8,10,305,54,"305054",4,2,,,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,108305054
8,10,305,59,"305059",2,1,60,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,1,1,1,5,5,5,108305059
8,10,305,59,"305059",4,1,40,,2,2,2,2,1,1,1,1,1,2,2,2,1,2,2,1,2,1,5,5,5,108305059
8,10,305,60,"305060",1,1,100,,2,2,2,2,1,2,1,2,1,2,2,2,1,2,2,1,1,2,5,5,5,108305060
8,10,305,60,"305060",2,2,,,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,108305060
8,10,305,60,"305060",3,2,,,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,108305060
8,149,306,2,"306002",2,1,4,,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,1,5,5,5,108306002
8,149,306,3,"306003",2,1,4,,2,2,2,2,1,1,1,2,1,1,1,2,1,2,2,2,2,2,1,5,5,108306003
8,149,306,5,"306005",2,1,10,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,5,5,5,108306005
8,149,306,8,"306008",2,1,10,,2,2,2,2,1,1,1,2,2,1,1,1,1,2,2,2,2,1,5,5,5,108306008
8,149,306,10,"306010",2,1,4,,2,2,2,2,1,2,1,2,2,1,1,2,1,2,2,2,2,2,5,5,5,108306010
8,149,306,10,"306010",7,1,,,2,2,2,2,1,1,1,2,2,1,2,2,1,2,2,2,2,2,5,5,5,108306010
8,149,306,21,"306021",2,1,2,,2,2,2,2,1,1,1,2,1,1,2,2,1,2,2,2,2,1,5,5,5,108306021
8,149,306,23,"306023",2,1,3,,2,2,2,2,1,1,1,2,1,1,1,2,1,2,2,2,2,1,5,5,5,108306023
8,149,306,23,"306023",4,1,6,,2,2,2,2,1,1,1,2,1,1,2,2,1,2,2,2,2,1,5,5,5,108306023
8,149,306,24,"306024",2,,15,,2,2,2,2,1,1,1,2,1,1,1,2,1,2,2,2,2,1,5,5,5,108306024
8,149,306,24,"306024",4,,4,,2,2,2,2,1,1,1,1,1,1,2,2,1,2,2,2,2,1,5,5,5,108306024
8,149,306,24,"306024",6,1,15,,2,2,2,2,1,1,1,1,1,1,2,2,1,2,2,2,2,1,5,5,5,108306024
8,149,306,24,"306024",7,2,,,3,2,2,2,1,1,1,2,1,1,1,1,2,,,,,,,,,108306024
8,149,306,24,"306024",9,1,15,,2,2,2,2,1,1,1,2,2,1,2,2,1,2,2,2,2,1,5,5,5,108306024
8,149,306,24,"306024",12,1,4,,2,2,2,2,1,1,1,2,1,1,2,2,1,2,2,2,2,1,5,5,5,108306024
8,149,306,25,"306025",2,1,1,,2,2,2,2,1,1,1,2,1,1,2,2,1,2,2,2,2,1,5,5,5,108306025
8,149,306,25,"306025",7,1,1,,2,2,2,2,1,1,1,2,1,1,1,1,1,2,2,2,2,1,5,5,5,108306025
8,149,306,27,"306027",2,1,10,,2,2,2,2,1,1,1,2,1,1,2,2,1,2,2,2,2,2,5,5,5,108306027
8,149,306,27,"306027",3,1,10,,2,2,2,2,1,1,1,2,1,2,2,2,1,2,2,2,2,2,5,5,5,108306027
8,149,306,28,"306028",2,,,,,,,,,,,,,,,,,,,,,,,,,108306028
8,149,306,28,"306028",6,,8,,2,2,2,2,1,1,1,2,2,1,2,2,1,2,2,1,2,1,5,5,5,108306028
8,149,306,28,"306028",10,,8,,2,2,2,2,1,1,1,2,2,1,1,2,1,2,2,1,2,2,1,1,1,108306028
8,149,306,29,"306029",2,1,5,,2,2,2,2,1,1,1,2,1,1,2,2,1,2,2,2,2,1,1,1,5,108306029
8,149,306,29,"306029",7,1,5,,2,2,2,2,1,1,1,2,2,1,1,2,1,2,2,2,2,2,5,5,5,108306029
8,149,306,30,"306030",2,1,4,,2,2,2,2,2,1,1,2,1,1,2,2,1,2,2,2,2,1,5,5,5,108306030
8,149,306,31,"306031",2,1,4,,2,2,2,2,1,1,1,2,1,1,2,2,1,2,2,2,2,1,5,5,5,108306031
8,149,306,32,"306032",2,1,20,,2,2,2,2,1,1,1,2,1,1,2,2,1,2,2,2,2,1,5,5,5,108306032
8,149,306,32,"306032",3,2,,,2,2,2,2,1,1,1,2,2,1,2,2,2,,,,,,,,,108306032
8,151,307,3,"307003",2,1,4,,2,2,2,2,1,1,1,2,2,1,2,2,1,2,2,2,2,1,5,5,5,108307003
8,151,307,3,"307003",3,2,,,2,2,2,2,1,1,2,2,2,2,2,2,2,,,,,,,,,108307003
8,151,307,4,"307004",1,1,2,,2,2,2,2,1,1,2,2,2,1,2,1,1,1,1,2,2,2,4,1,5,108307004
8,151,307,8,"307008",2,1,,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,5,5,5,108307008
8,151,307,8,"307008",5,1,,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,5,5,5,108307008
8,151,307,8,"307008",7,2,,,2,2,2,2,1,1,2,2,2,2,2,2,2,,,,,,,,,108307008
8,151,307,9,"307009",3,1,10,,2,2,2,2,1,1,1,2,2,1,1,,1,1,2,2,2,1,5,5,5,108307009
8,151,307,9,"307009",5,1,10,,2,2,2,2,1,1,1,1,2,1,1,2,1,1,2,2,2,1,5,5,5,108307009
8,151,307,16,"307016",2,1,8,,1,1,2,2,1,2,1,2,1,1,2,2,1,2,2,2,2,2,4,4,4,108307016
8,151,307,16,"307016",3,2,,,3,1,2,2,2,1,2,2,1,1,2,2,,,,,,,,,,108307016
8,151,307,18,"307018",2,1,20,,2,2,2,2,1,1,1,2,1,1,2,2,,2,2,2,2,1,5,5,5,108307018
8,151,307,18,"307018",3,1,20,,2,2,2,2,1,2,2,2,1,1,2,2,,2,2,2,2,1,5,5,5,108307018
8,151,307,21,"307021",2,2,,,1,1,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,108307021
8,151,307,21,"307021",3,2,,,1,1,2,2,2,1,2,2,1,1,2,2,,,,,,,,,,108307021
8,151,307,23,"307023",2,1,16,,2,1,2,2,1,2,2,2,1,1,2,2,1,2,2,2,2,2,5,5,5,108307023
8,151,307,23,"307023",4,1,16,,2,2,2,2,2,1,2,2,1,1,2,2,,2,2,2,2,1,5,5,5,108307023
8,151,307,27,"307027",2,1,4,,1,1,2,2,1,2,2,2,1,1,2,2,1,2,2,2,2,2,5,5,5,108307027
8,151,307,28,"307028",2,1,,10,2,2,2,2,1,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,108307028
8,151,307,32,"307032",2,2,,,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,5,5,5,108307032
8,151,307,32,"307032",3,2,,,2,2,2,2,1,1,1,2,2,1,2,2,1,2,2,2,2,2,5,5,5,108307032
8,151,307,33,"307033",2,1,10,,2,2,2,2,2,1,1,2,2,1,2,2,,1,2,2,2,2,5,5,5,108307033
8,151,307,33,"307033",4,2,,,2,2,2,2,1,1,1,2,1,1,2,2,,,,,,,,,,108307033
8,151,307,34,"307034",2,1,,,2,2,2,2,1,1,1,2,2,1,2,2,,2,1,1,2,2,5,5,5,108307034
8,151,307,34,"307034",9,2,,,2,2,2,2,2,1,1,2,1,1,2,2,,,,,,,,,,108307034
8,151,307,38,"307038",2,1,6,,2,2,2,2,1,1,1,2,1,1,2,2,1,2,2,2,2,1,5,5,5,108307038
8,151,307,40,"307040",2,1,30,,2,2,2,2,1,1,1,2,1,2,2,2,1,2,2,2,2,1,5,5,5,108307040
8,151,307,40,"307040",7,1,20,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,5,5,5,108307040
8,151,308,1,"308001",2,1,4,,2,2,1,2,1,1,1,2,2,1,2,2,1,2,2,2,2,1,5,5,5,108308001
8,151,308,1,"308001",9,,,,2,2,2,2,1,1,1,2,2,1,2,,2,,,,,,,,,108308001
8,151,308,1,"308001",11,,8,,2,2,2,2,1,1,1,2,1,1,2,2,1,,,,2,1,,5,5,108308001
8,151,308,1,"308001",15,1,15,,2,2,1,2,1,1,1,2,1,1,2,2,1,2,2,2,2,1,5,5,5,108308001
8,151,308,2,"308002",1,2,,,1,2,1,2,1,1,2,2,1,1,2,2,1,1,2,1,2,1,5,5,5,108308002
8,151,308,3,"308003",2,2,,,1,2,1,2,1,1,1,2,2,1,2,2,1,2,2,2,2,1,5,5,5,108308003
8,151,308,3,"308003",5,2,,,2,2,2,2,1,1,1,2,2,1,2,2,1,2,2,2,2,1,5,5,5,108308003
8,151,308,5,"308005",2,1,4,,1,2,1,2,1,1,1,2,2,1,2,2,1,2,2,1,2,2,1,5,5,108308005
8,151,308,6,"308006",2,2,,,2,2,2,2,1,1,1,2,2,1,2,2,2,,,,,,,,,108308006
8,151,308,10,"308010",2,1,10,,2,2,2,2,2,1,1,2,1,1,2,2,1,2,2,2,2,1,5,5,5,108308010
8,151,308,10,"308010",4,2,,,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,108308010
8,151,308,14,"308014",2,1,30,,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,5,5,5,108308014
8,151,308,14,"308014",3,2,,,2,2,2,2,2,1,2,2,2,2,2,2,2,,,,,,,,,108308014
8,151,308,20,"308020",2,1,10,,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,1,5,5,5,108308020
8,151,308,20,"308020",3,2,,,2,2,2,2,2,1,1,2,2,2,2,2,2,,,,,,,,,108308020
8,151,308,20,"308020",4,2,,,2,2,2,2,2,1,2,2,2,2,2,2,2,,,,,,,,,108308020
8,151,308,20,"308020",9,1,10,,2,2,2,2,2,1,1,2,1,2,2,1,1,2,2,2,2,1,5,5,5,108308020
8,151,308,20,"308020",11,2,,,2,2,2,2,1,1,2,2,2,2,2,2,2,,,,,,,,,108308020
8,151,308,20,"308020",14,1,10,,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,5,5,5,108308020
8,151,308,26,"308026",2,1,20,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,5,5,5,108308026
8,151,308,30,"308030",2,1,50,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,108308030
8,151,308,32,"308032",2,1,30,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,108308032
8,151,308,32,"308032",6,1,30,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,108308032
8,151,308,41,"308041",1,2,,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,4,5,5,5,108308041
8,151,308,41,"308041",3,2,,,2,2,2,2,2,1,1,2,2,1,2,2,2,,,,,,,,,108308041
8,151,308,41,"308041",4,2,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,108308041
8,151,308,43,"308043",3,1,30,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,108308043
8,151,308,43,"308043",7,2,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,108308043
8,151,308,48,"308048",2,,5,,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,1,5,5,5,108308048
8,151,308,48,"308048",3,1,5,,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,1,5,5,5,108308048
8,151,308,48,"308048",4,2,,,2,2,2,2,1,1,1,2,2,2,2,2,2,,,,,,,,,108308048
8,151,308,48,"308048",5,1,5,,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,1,5,5,5,108308048
8,151,308,48,"308048",6,1,5,,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,1,5,5,5,108308048
8,157,309,5,"309005",1,2,,,1,1,2,2,1,1,1,2,2,1,2,2,1,2,2,2,2,1,5,5,5,108309005
8,157,309,5,"309005",2,2,,,1,2,2,2,1,1,1,2,1,1,2,2,2,,,,,,,,,108309005
8,157,309,14,"309014",2,1,,,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,4,5,5,5,108309014
8,157,309,16,"309016",2,1,2,,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,5,5,5,108309016
8,157,309,16,"309016",3,2,,,2,2,2,2,1,1,1,2,1,2,2,2,2,,,,,,,,,108309016
8,157,309,16,"309016",4,1,2,,1,2,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,1,5,5,5,108309016
8,157,309,20,"309020",2,1,,,2,2,2,2,,1,1,2,1,2,2,2,1,2,2,2,2,1,5,5,5,108309020
8,157,309,20,"309020",10,1,,,2,2,2,2,1,1,1,2,1,1,2,2,1,2,2,2,2,1,5,5,5,108309020
8,157,309,22,"309022",2,2,,,2,3,2,2,2,2,2,2,1,2,,2,1,2,2,2,2,1,5,5,5,108309022
8,157,309,25,"309025",2,2,,,2,2,2,2,1,1,2,2,1,2,2,2,1,2,1,1,2,2,1,1,5,108309025
8,157,309,26,"309026",2,2,,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,108309026
8,157,309,26,"309026",4,2,,,3,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,108309026
8,157,309,26,"309026",6,2,,,3,2,2,2,2,1,1,2,1,1,2,2,2,,,,,,,,,108309026
8,157,309,28,"309028",2,1,40,,1,1,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,5,5,5,108309028
8,157,309,31,"309031",2,1,30,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,108309031
8,157,309,32,"309032",2,1,10,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,108309032
8,157,309,32,"309032",4,2,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,108309032
8,157,309,32,"309032",8,1,10,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,108309032
8,157,309,32,"309032",9,2,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,108309032
8,157,309,33,"309033",3,2,,,2,2,2,2,1,1,2,2,2,2,2,2,2,,,,,,,,,108309033
8,157,309,36,"309036",2,1,5,,2,2,2,2,1,1,2,1,2,2,2,2,1,2,2,2,2,1,5,5,5,108309036
8,157,309,39,"309039",2,2,,,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,1,5,5,5,108309039
8,157,309,40,"309040",2,1,20,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,5,5,5,108309040
8,157,309,41,"309041",2,2,,,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,1,5,5,5,108309041
8,157,309,41,"309041",6,2,,,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,1,5,5,5,108309041
8,135,310,4,"310004",2,1,30,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,108310004
8,135,310,4,"310004",9,2,,,2,2,2,2,2,1,2,2,1,1,2,2,,,,,,,,,,108310004
8,135,310,5,"310005",1,1,40,,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,1,5,5,5,108310005
8,135,310,5,"310005",2,2,,,2,2,2,2,2,1,2,2,1,1,2,2,,,,,,,,,,108310005
8,135,310,7,"310007",1,2,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,108310007
8,135,310,13,"310013",1,2,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,108310013
8,135,310,14,"310014",2,1,60,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,5,5,5,108310014
8,135,310,14,"310014",4,2,,,2,2,2,2,2,1,2,2,1,1,2,2,,,,,,,,,,108310014
8,135,310,19,"310019",2,1,15,,2,2,2,2,1,1,1,2,2,1,2,2,1,2,2,2,2,2,5,5,5,108310019
8,135,310,24,"310024",2,1,5,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,5,5,5,108310024
8,135,310,24,"310024",6,2,,,2,2,2,2,1,1,2,2,2,2,2,2,2,,,,,,,,,108310024
8,135,310,25,"310025",2,2,,,2,2,2,2,2,1,1,2,1,1,2,2,1,2,2,1,2,3,4,1,5,108310025
8,135,310,32,"310032",2,1,10,,2,2,2,2,1,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,108310032
8,135,310,32,"310032",6,2,,,2,2,2,2,1,1,1,2,1,2,2,2,,,,,,,,,,108310032
8,135,310,34,"310034",2,2,,,2,2,2,2,1,1,2,2,1,1,2,2,1,2,2,1,2,2,5,5,5,108310034
8,135,310,35,"310035",2,1,5,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,5,5,5,108310035
8,135,310,35,"310035",4,2,,,2,2,2,2,1,1,2,2,2,2,2,2,2,,,,,,,,,108310035
8,135,310,47,"310047",2,1,1,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,5,5,5,108310047
8,135,310,54,"310054",2,1,10,,1,2,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,1,5,5,5,108310054
8,135,310,64,"310064",2,1,5,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,5,5,5,108310064
8,135,310,64,"310064",8,2,,,2,2,2,2,1,1,1,2,2,2,2,2,2,,,,,,,,,108310064
8,135,310,71,"310071",1,1,,,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,1,5,5,5,108310071
8,135,311,1,"311001",2,1,10,,1,2,2,2,1,2,1,2,1,1,2,2,1,2,2,2,2,1,5,5,5,108311001
8,135,311,1,"311001",4,1,10,,1,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,108311001
8,135,311,1,"311001",5,2,,,1,2,2,2,1,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,5,108311001
8,135,311,1,"311001",6,2,,,2,2,2,2,1,2,2,2,1,1,2,2,1,2,2,1,2,2,1,5,5,108311001
8,135,311,1,"311001",8,1,10,,1,2,2,2,1,2,1,2,1,1,2,2,1,2,2,2,2,1,5,5,5,108311001
8,135,311,3,"311003",2,1,60,,1,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,108311003
8,135,311,4,"311004",1,1,10,,1,1,2,2,2,1,1,2,1,1,1,1,1,2,2,1,2,1,5,5,5,108311004
8,135,311,7,"311007",2,1,30,,2,2,2,2,1,2,1,2,1,1,2,2,1,2,2,2,2,1,5,5,5,108311007
8,135,311,10,"311010",2,2,,,1,2,2,2,2,1,1,2,1,1,2,2,1,2,2,2,2,1,5,5,5,108311010
8,135,311,10,"311010",3,2,,,3,2,2,2,2,2,2,2,1,2,2,2,2,,,,,,,,,108311010
8,135,311,10,"311010",4,2,,,1,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,108311010
8,135,311,10,"311010",5,2,,,1,2,2,2,2,1,1,2,1,1,2,2,1,2,2,2,2,1,5,5,5,108311010
8,135,311,16,"311016",2,1,12,,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,5,5,5,108311016
8,135,311,16,"311016",5,2,,,1,2,2,2,1,1,1,2,1,2,2,2,2,,,,,,,,,108311016
8,135,311,19,"311019",1,2,,,1,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,1,5,5,5,108311019
8,135,311,21,"311021",2,1,10,,1,2,1,2,2,1,1,2,1,1,2,2,1,2,2,1,2,2,1,1,5,108311021
8,135,311,24,"311024",2,1,8,,1,2,2,2,2,1,2,2,1,2,2,2,1,2,2,1,2,1,5,5,5,108311024
8,135,311,28,"311028",2,1,30,,1,2,1,2,1,1,2,2,1,1,2,2,1,2,2,2,2,2,5,5,5,108311028
8,135,311,28,"311028",7,2,,,1,2,1,2,1,1,2,2,2,1,2,2,2,,,,,,,,,108311028
8,135,311,29,"311029",2,1,6,,2,2,2,2,2,1,2,2,2,1,1,2,1,1,1,1,1,2,1,1,5,108311029
8,135,311,29,"311029",3,2,,,2,2,2,2,1,1,2,2,1,2,2,2,1,1,2,1,1,3,5,5,5,108311029
8,135,311,29,"311029",4,2,,,2,2,2,2,1,1,2,2,1,2,2,2,2,,,,,,,,,108311029
8,135,311,29,"311029",5,2,,,2,2,2,2,1,1,2,1,1,2,2,2,2,,,,,,,,,108311029
8,135,311,29,"311029",9,1,14,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,1,1,1,1,5,5,5,108311029
8,135,311,31,"311031",2,1,30,,2,2,2,2,2,1,1,1,2,1,2,1,1,2,2,2,2,1,5,5,5,108311031
8,135,311,33,"311033",1,1,1,,1,1,2,2,1,1,1,2,2,1,,1,1,1,1,1,2,3,5,5,5,108311033
8,135,311,33,"311033",3,,,,,,,,,,,,,,,,,,,,,,,,,108311033
8,135,311,33,"311033",5,2,,,3,2,2,2,1,1,1,2,1,2,2,1,2,,,,,,,,,108311033
8,135,311,35,"311035",1,1,20,,2,2,2,2,2,2,1,2,1,2,,2,1,2,2,2,2,1,5,5,5,108311035
8,135,311,36,"311036",1,2,,,1,2,2,2,2,2,1,2,2,1,2,1,1,2,2,1,2,1,5,5,5,108311036
8,135,311,36,"311036",2,2,,,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,1,2,1,5,5,5,108311036
9,158,312,1,"312001",2,1,85,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,109312001
9,158,312,5,"312005",2,1,124,,1,2,2,2,1,1,1,2,1,1,2,2,1,2,2,2,2,1,5,5,5,109312005
9,158,312,14,"312014",2,1,150,,2,2,2,2,2,1,1,2,2,1,2,2,1,2,2,1,2,2,5,5,5,109312014
9,158,312,14,"312014",4,,,,,,,,2,1,1,2,2,1,2,2,,,,,,,,,,109312014
9,158,312,22,"312022",1,2,,,1,2,2,2,1,2,2,2,1,2,1,2,2,,,,,,,,,109312022
9,158,312,22,"312022",3,2,,,1,2,2,2,1,2,2,2,1,1,2,2,2,,,,,,,,,109312022
9,158,312,22,"312022",4,2,,,2,2,2,2,2,1,1,2,2,1,2,2,2,,,,,,,,,109312022
9,158,312,31,"312031",1,2,,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,1,1,2,5,5,5,109312031
9,158,312,38,"312038",2,2,,,2,2,1,2,2,1,2,2,1,1,2,2,1,2,2,2,2,2,5,5,5,109312038
9,158,312,38,"312038",5,2,,,2,2,1,2,1,1,1,2,1,1,2,2,2,,,,,,,,,109312038
9,158,312,38,"312038",6,2,,,1,2,2,2,1,1,2,2,2,1,2,2,2,,,,,,,,,109312038
9,158,312,42,"312042",2,1,120,,2,2,2,2,2,1,2,2,1,1,,2,1,2,2,2,2,1,5,,5,109312042
9,158,312,42,"312042",6,2,,,2,2,2,2,2,1,1,2,1,1,,2,,,,,,,,,,109312042
9,158,312,46,"312046",2,1,60,,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,1,2,1,5,5,5,109312046
9,158,312,51,"312051",2,1,50,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,109312051
9,158,312,51,"312051",3,,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,109312051
9,158,312,52,"312052",3,2,,,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,109312052
9,158,312,54,"312054",2,1,5,,2,2,2,2,1,1,1,2,2,1,2,2,1,2,2,2,2,1,5,5,5,109312054
9,158,312,54,"312054",5,1,16,,1,1,2,2,1,1,1,2,2,1,2,2,1,2,2,2,2,1,5,5,5,109312054
9,158,312,54,"312054",6,2,,,1,2,2,2,2,1,2,2,2,2,2,2,2,,,,,,,,,109312054
9,158,312,54,"312054",9,2,,,1,2,2,2,1,1,1,1,1,2,2,2,2,,,,,,,,,109312054
9,158,312,57,"312057",1,,,,2,2,2,2,1,1,2,2,1,2,2,2,2,,,,,,,,,109312057
9,158,312,57,"312057",2,,,,3,2,2,2,2,1,2,2,1,2,2,2,2,,,,,,,,,109312057
9,158,312,58,"312058",1,2,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,109312058
9,158,312,58,"312058",2,1,20,,3,2,2,2,2,2,2,2,1,1,2,2,1,1,2,1,2,2,5,1,1,109312058
9,158,312,58,"312058",4,2,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,109312058
9,158,312,60,"312060",2,1,150,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,109312060
9,158,312,60,"312060",3,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,,,,,,,,,109312060
9,158,312,62,"312062",1,,,,,2,2,2,2,1,2,2,2,2,2,,2,,,,,,,,,109312062
9,158,312,62,"312062",2,,,,,2,2,2,1,2,2,2,1,2,2,,2,,,,,,,,,109312062
9,158,313,1,"313001",2,1,20,,2,1,2,2,2,1,1,2,2,1,2,2,1,2,2,1,2,2,4,4,5,109313001
9,158,313,3,"313003",1,2,,,2,2,2,2,1,1,1,2,2,2,2,2,2,,,,,,,,,109313003
9,158,313,3,"313003",2,2,,,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,1,2,2,5,5,5,109313003
