"id1","id2","id3","id4","s9b1_ii","s9b1_iii","s9b1_iv","s9b1_b1a","s9b1_b1b","s9b1_b1c","s9b1_b2a","s9b1_b2b","s9b1_b2c","s9b1_b3a","s9b1_b3b","s9b1_b3c","s9b1_b4a","s9b1_b4b","s9b1_b4c","s9b1_b5a","s9b1_b5b","s9b1_b5c","s9b1_b6a","s9b1_b6b","s9b1_b6c","s9b1_b7a","s9b1_b7b","s9b1_b7c","s9b1_b8a","s9b1_b8b","s9b1_9i","s9b1_9ii","hhno"
8,143,281,34,5,12,33,2,2,1,,,,,,,,,,,,,,,,,,,,,12,37,108281034
8,143,281,45,4,8,24,2,1,2,2,2,1,,,,,,,,,,,,,,,,,,8,28,108281045
8,143,281,45,3,8,15,2,1,2,2,2,1,,,,,,,,,,,,,,,,,,8,18,108281045
8,143,281,45,7,8,46,2,2,1,,,,,,,,,,,,,,,,,,,,,8,49,108281045
8,143,281,45,5,8,35,2,1,2,2,2,1,,,,,,,,,,,,,,,,,,8,37,108281045
8,143,281,72,3,6,10,2,2,1,,,,,,,,,,,,,,,,,,,,,6,12,108281072
8,143,281,78,4,19,12,2,2,1,,,,,,,,,,,,,,,,,,,,,9,15,108281078
8,143,281,78,3,9,10,2,1,2,2,2,1,,,,,,,,,,,,,,,,,,9,12,108281078
8,143,281,79,4,14,10,2,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,14,15,108281079
8,143,281,79,7,14,26,2,1,2,2,2,1,,,,,,,,,,,,,,,,,,14,32,108281079
8,143,281,79,3,14,0,2,1,2,2,2,1,,,,,,,,,,,,,,,,,,14,8,108281079
8,143,281,79,6,14,20,2,2,1,,,,,,,,,,,,,,,,,,,,,14,26,108281079
8,143,281,79,5,14,15,2,1,2,2,2,1,,,,,,,,,,,,,,,,,,14,19,108281079
8,143,281,83,4,12,14,2,2,1,,,,,,,,,,,,,,,,,,,,,12,19,108281083
8,143,281,83,9,12,26,2,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,12,32,108281083
8,143,281,83,3,12,7,2,1,2,1,1,2,1,1,2,2,2,,,,,,,,,,,,,12,14,108281083
8,143,281,83,10,12,33,2,2,1,,,,,,,,,,,,,,,,,,,,,12,38,108281083
8,143,281,83,8,12,21,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,12,26,108281083
8,143,281,95,3,11,30,2,2,1,,,,,,,,,,,,,,,,,,,,,11,30,108281095
8,144,280,1,3,12,55,2,2,1,,,,,,,,,,,,,,,,,,,,,12,58,108280001
8,144,280,1,4,1,4,2,2,1,,,,,,,,,,,,,,,,,,,,,1,6,108280001
8,144,280,2,3,11,40,2,2,1,,,,,,,,,,,,,,,,,,,,,11,43,108280002
8,144,280,3,3,2,10,2,2,1,,,,,,,,,,,,,,,,,,,,,2,12,108280003
8,144,280,3,4,2,16,2,2,1,,,,,,,,,,,,,,,,,,,,,2,19,108280003
8,144,280,3,5,2,25,2,2,1,,,,,,,,,,,,,,,,,,,,,2,27,108280003
8,144,280,4,4,10,10,2,2,1,,,,,,,,,,,,,,,,,,,,,10,12,108280004
8,144,280,4,5,10,18,2,2,1,,,,,,,,,,,,,,,,,,,,,10,22,108280004
8,144,280,5,3,8,10,2,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,8,13,108280005
8,144,280,5,4,8,16,2,2,1,,,,,,,,,,,,,,,,,,,,,8,19,108280005
8,144,280,9,7,3,15,2,2,1,,,,,,,,,,,,,,,,,,,,,3,20,108280009
8,144,280,9,5,3,5,2,1,2,2,1,2,1,1,2,2,2,1,,,,,,,,,,,,3,10,108280009
8,144,280,9,6,3,10,2,1,2,1,1,2,2,1,2,2,2,1,,,,,,,,,,,,3,15,108280009
8,144,280,10,7,8,20,1,1,2,1,1,2,1,2,2,2,2,,,,,,,,,,,,,8,25,108280010
8,144,280,10,5,8,10,2,1,2,2,1,2,1,1,2,1,1,2,2,2,,,,,,,,,,8,14,108280010
8,144,280,10,6,8,15,2,1,2,2,1,2,2,1,2,2,2,,,,,,,,,,,,,8,20,108280010
8,144,280,11,4,3,0,2,1,2,1,1,2,1,1,2,2,1,2,2,2,2,,,,,,,,,3,4,108280011
8,144,280,11,6,3,7,2,2,1,,,,,,,,,,,,,,,,,,,,,3,9,108280011
8,144,280,11,5,3,4,2,1,2,2,1,2,1,1,2,1,2,2,2,2,2,,,,,,,,,3,6,108280011
8,144,280,12,4,9,0,2,2,1,,,,,,,,,,,,,,,,,,,,,9,2,108280012
8,144,280,12,5,9,10,2,2,1,,,,,,,,,,,,,,,,,,,,,9,12,108280012
8,144,280,12,6,9,20,2,2,1,,,,,,,,,,,,,,,,,,,,,9,22,108280012
8,144,280,12,11,9,40,2,2,1,,,,,,,,,,,,,,,,,,,,,9,42,108280012
8,144,280,12,9,9,30,2,2,1,,,,,,,,,,,,,,,,,,,,,9,32,108280012
8,144,280,13,4,7,10,2,2,1,,,,,,,,,,,,,,,,,,,,,7,12,108280013
8,144,280,13,3,7,0,2,2,1,,,,,,,,,,,,,,,,,,,,,7,2,108280013
8,144,280,13,5,7,20,2,2,1,,,,,,,,,,,,,,,,,,,,,7,22,108280013
8,144,280,17,3,9,10,2,2,1,,,,,,,,,,,,,,,,,,,,,9,12,108280017
8,144,280,17,4,9,20,2,2,1,,,,,,,,,,,,,,,,,,,,,9,22,108280017
8,144,280,99,7,6,40,2,1,2,2,2,1,,,,,,,,,,,,,,,,,,6,44,108280099
8,144,280,99,8,6,45,2,2,1,,,,,,,,,,,,,,,,,,,,,6,48,108280099
8,144,280,99,5,6,30,2,1,2,1,1,2,2,1,2,2,2,1,,,,,,,,,,,,6,34,108280099
8,144,280,99,6,6,35,2,1,2,1,1,1,1,2,2,2,2,1,,,,,,,,,,,,6,40,108280099
8,147,273,3,4,4,20,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,4,22,108273003
8,147,273,3,5,4,26,1,1,2,1,1,2,1,2,2,1,1,2,2,2,1,,,,,,,,,4,27,108273003
8,147,273,4,4,16,0,2,2,1,,,,,,,,,,,,,,,,,,,,,16,2,108273004
8,147,273,14,5,3,10,1,1,2,1,1,2,1,2,2,2,1,2,2,2,1,,,,,,,,,3,11,108273014
8,147,273,14,6,5,53,2,2,1,,,,,,,,,,,,,,,,,,,,,5,54,108273014
8,147,273,30,3,5,20,2,2,1,,,,,,,,,,,,,,,,,,,,,5,21,108273030
8,147,273,38,8,4,16,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,4,19,108273038
8,147,273,38,3,4,41,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,4,43,108273038
8,147,273,38,4,4,54,2,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,4,55,108273038
8,147,273,42,6,14,30,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,14,33,108273042
8,147,273,42,4,14,20,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,14,22,108273042
8,147,273,42,5,14,0,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,14,2,108273042
8,147,273,50,4,16,10,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,16,13,108273050
8,147,273,50,5,16,45,2,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,16,47,108273050
8,147,273,50,8,16,51,2,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,16,54,108273050
8,147,273,50,3,16,25,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,2,,2,2,1,,,16,27,108273050
8,147,273,56,4,5,27,2,1,2,2,1,2,1,2,2,2,2,1,,,,,,,,,,,,5,29,108273056
8,147,273,56,3,5,21,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,5,23,108273056
8,147,273,60,4,10,15,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,10,18,108273060
8,147,273,63,5,5,6,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,5,8,108273063
8,147,273,63,6,4,52,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,4,53,108273063
8,147,273,66,2,11,0,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,11,2,108273066
8,147,273,66,4,11,4,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,11,5,108273066
8,147,273,66,5,11,7,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,11,8,108273066
8,148,298,9,5,6,46,2,1,2,1,1,2,1,1,2,1,2,2,2,1,2,1,2,2,2,2,1,,,6,49,108298009
8,148,298,9,8,7,39,2,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,7,41,108298009
8,148,298,9,6,6,30,2,1,2,1,1,2,1,1,,1,2,2,2,2,1,,,,,,,,,6,34,108298009
8,148,298,9,9,7,10,2,2,1,,,,,,,,,,,,,,,,,,,,,7,11,108298009
8,148,298,9,4,7,14,2,2,1,,,,,,,,,,,,,,,,,,,,,7,16,108298009
8,148,298,16,4,6,51,1,1,2,1,1,2,1,2,2,1,1,2,2,2,1,,,,,,,,,6,59,108298016
8,148,298,16,5,6,39,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,6,41,108298016
8,148,298,21,4,9,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,9,2,108298021
8,148,298,24,7,6,44,2,2,1,,,,,,,,,,,,,,,,,,,,,6,44,108298024
8,148,298,24,4,5,24,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,5,27,108298024
8,148,298,24,6,6,23,1,1,2,1,1,2,1,2,2,1,2,2,1,1,2,2,2,1,,,,,,6,25,108298024
8,148,298,26,3,7,2,2,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,,,,7,4,108298026
8,148,300,1,8,2,0,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,1,2,2,2,1,,,2,3,108300001
8,148,300,1,9,1,17,1,1,2,1,1,2,1,1,2,1,1,2,1,2,1,2,2,2,2,2,1,,,1,20,108300001
8,148,300,25,,1,8,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,1,11,108300025
8,148,300,25,,12,28,2,1,2,1,1,2,1,2,2,1,2,2,2,2,1,,,,,,,,,12,30,108300025
8,148,300,25,,12,58,1,1,2,1,1,2,1,1,2,1,2,2,2,1,2,2,2,1,,,,,,1,0,108300025
8,148,300,30,3,9,35,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,1,2,2,2,2,9,38,108300030
8,148,300,34,5,7,47,1,1,2,1,1,2,1,1,2,1,1,2,1,2,,2,2,1,,,,,,7,50,108300034
8,148,300,34,4,7,21,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,7,23,108300034
8,148,300,34,3,8,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,2,8,4,108300034
8,148,300,36,3,2,49,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,2,51,108300036
8,148,300,37,8,6,42,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,1,2,,2,2,1,,,6,45,108300037
8,148,302,4,7,7,5,1,1,2,1,1,,1,1,2,1,1,2,1,1,,1,1,2,1,1,,1,2,7,8,108302004
8,148,302,4,4,7,0,1,1,2,1,1,,1,1,2,1,1,2,1,1,2,1,1,2,1,1,,2,2,7,4,108302004
8,148,302,4,8,7,10,1,1,2,1,1,,1,1,,2,1,2,2,2,1,,,,,,,,,7,13,108302004
8,148,302,9,3,7,30,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,,,,7,33,108302009
8,148,302,14,5,6,21,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,6,24,108302014
8,148,302,14,6,6,24,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,6,25,108302014
8,148,302,14,7,6,26,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,6,29,108302014
8,148,302,18,4,4,4,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,4,7,108302018
8,148,302,18,3,4,0,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,4,3,108302018
8,148,302,18,5,4,8,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,4,11,108302018
8,148,302,28,3,6,5,1,1,2,2,1,2,2,2,,,,,,,,,,,,,,,,6,7,108302028
8,148,302,28,2,6,8,1,1,2,1,1,2,1,2,,2,2,,,,,,,,,,,,,6,10,108302028
8,148,302,38,4,8,19,1,1,2,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,2,1,8,24,108302038
8,148,302,38,5,8,16,1,1,2,1,1,2,1,1,2,1,2,,2,2,1,,,,,,,,,8,18,108302038
8,148,302,38,3,8,24,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,8,28,108302038
8,148,302,41,3,7,12,1,1,,1,1,,1,2,,2,2,,,,,,,,,,,,,7,14,108302041
8,149,306,2,4,11,39,1,1,2,1,1,2,1,2,2,1,2,2,2,2,,,,,,,,,,11,40,108306002
8,149,306,2,5,11,57,2,2,1,,,,,,,,,,,,,,,,,,,,,11,51,108306002
8,149,306,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,11,51,108306002
8,149,306,3,6,7,34,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,,,,7,35,108306003
8,149,306,3,5,8,11,2,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,8,12,108306003
8,149,306,3,4,7,55,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,7,56,108306003
8,149,306,5,3,3,32,2,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,,,108306005
8,149,306,5,4,8,20,2,2,1,,,,1,1,2,1,1,2,2,2,1,,,,,,,,,3,33,108306005
8,149,306,8,3,2,14,1,1,2,1,1,2,1,2,2,1,2,2,2,2,1,,,,,,,,,2,15,108306008
8,149,306,8,11,1,41,1,1,2,1,1,2,1,2,2,1,2,2,2,2,1,,,,,,,,,1,44,108306008
8,149,306,8,10,1,16,1,1,2,1,1,1,1,2,1,1,2,2,1,2,2,2,2,1,,,,,,1,18,108306008
8,149,306,8,5,1,33,2,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,1,34,108306008
8,149,306,8,4,1,50,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,1,51,108306008
8,149,306,8,6,1,27,2,2,1,,,,,,,,,,,,,,,,,,,,,1,27,108306008
8,149,306,10,5,3,19,2,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,3,19,108306010
8,149,306,10,8,8,15,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,8,17,108306010
8,149,306,10,9,3,0,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,1,2,2,2,1,2,2,2,3,3,108306010
8,149,306,10,4,2,51,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,2,52,108306010
8,149,306,10,6,3,13,2,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,3,14,108306010
8,149,306,21,3,4,43,1,1,2,2,2,1,,,,,,,,,,,,,,,,,,4,44,108306021
8,149,306,23,6,2,29,1,1,2,1,1,2,1,2,2,2,1,2,2,2,1,,,,,,,,,2,30,108306023
8,149,306,24,8,3,44,1,1,2,1,1,2,1,2,2,1,1,2,2,2,1,,,,,,,,,3,46,108306024
8,149,306,24,11,5,13,1,1,2,1,1,2,1,1,2,2,1,2,2,1,2,2,2,1,,,,,,5,14,108306024
8,149,306,25,8,4,9,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,4,9,108306025
8,149,306,25,5,4,2,2,2,1,,,,,,,,,,,,,,,,,,,,,4,2,108306025
8,149,306,27,6,3,53,2,1,2,1,1,2,1,2,2,1,1,2,2,2,1,,,,,,,,,3,54,108306027
8,149,306,27,7,6,8,2,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,6,9,108306027
8,149,306,27,5,6,12,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,6,13,108306027
8,149,306,28,4,12,14,2,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,12,15,108306028
8,149,306,28,3,12,1,1,1,2,1,1,2,1,2,2,1,2,2,2,2,1,,,,,,,,,12,2,108306028
8,149,306,28,8,12,23,2,2,1,,,,,,,,,,,,,,,,,,,,,12,23,108306028
8,149,306,28,7,11,32,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,12,33,108306028
8,149,306,29,4,3,6,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,3,6,108306029
8,149,306,30,3,10,55,1,1,2,1,1,2,2,1,2,2,2,,,,,,,,,,,,,10,57,108306030
8,149,306,31,3,6,3,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,6,4,108306031
8,149,306,31,4,6,14,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,6,15,108306031
8,149,306,32,5,7,57,1,1,2,1,1,2,1,2,2,1,1,2,2,2,1,,,,,,,,,7,58,108306032
8,149,306,32,9,8,27,1,1,2,1,1,2,1,2,,2,2,1,,,,,,,,,,,,8,27,108306032
8,149,306,32,4,7,43,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,7,44,108306032
8,149,306,32,6,8,17,2,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,8,20,108306032
8,150,274,14,4,8,12,2,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,8,14,108274014
8,150,274,16,3,2,52,2,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,2,54,108274016
8,150,274,25,3,10,32,2,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,10,33,108274025
8,150,274,27,4,8,42,2,2,1,,,,,,,,,,,,,,,,,,,,,8,43,108274027
8,150,274,27,3,8,50,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,8,53,108274027
8,150,274,33,4,7,3,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,7,4,108274033
8,150,274,33,6,7,20,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,7,22,108274033
8,150,274,33,5,7,14,2,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,7,16,108274033
8,150,274,34,3,1,30,2,2,1,,,,,,,,,,,,,,,,,,,,,10,32,108274034
8,150,274,41,3,8,59,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,9,,108274041
8,151,307,3,4,9,46,2,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,9,47,108307003
8,151,307,3,5,9,44,2,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,9,45,108307003
8,151,307,3,3,10,0,2,1,2,1,1,2,1,1,2,1,2,2,1,2,2,2,2,1,,,,,,10,1,108307003
8,151,307,4,4,6,12,2,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,6,12,108307004
8,151,307,4,2,6,18,2,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,6,20,108307004
8,151,307,8,8,3,40,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,3,41,108307008
8,151,307,16,5,5,36,1,1,,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,5,38,108307016
8,151,307,16,4,5,33,2,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,5,35,108307016
8,151,307,16,7,5,40,2,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,5,41,108307016
8,151,307,16,3,5,30,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,5,32,108307016
8,151,307,16,6,5,38,2,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,5,39,108307016
8,151,307,18,5,12,17,2,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,12,18,108307018
8,151,307,18,4,12,12,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,12,14,108307018
8,151,307,21,8,3,34,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,3,36,108307021
8,151,307,21,4,3,42,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,,,,,,,3,43,108307021
8,151,307,21,9,3,24,1,1,,1,1,,1,1,2,2,2,1,,,,,,,,,,,,3,26,108307021
8,151,307,21,10,3,22,2,2,1,,,,,,,,,,,,,,,,,,,,,3,23,108307021
8,151,307,23,6,8,28,2,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,8,29,108307023
8,151,307,23,5,8,34,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,8,36,108307023
8,151,307,33,4,3,10,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,,,,,,,3,12,108307033
8,151,307,34,8,8,27,2,1,2,1,1,2,2,1,2,2,2,1,,,,,,,,,,,,8,29,108307034
8,151,307,34,3,8,16,2,1,2,1,1,2,1,1,2,2,1,2,2,1,2,2,2,1,,,,,,8,19,108307034
8,151,307,34,7,8,24,2,2,1,,,,,,,,,,,,,,,,,,,,,8,24,108307034
8,151,307,34,4,8,20,2,1,2,1,2,2,2,2,,,,,,,,,,,,,,,,8,21,108307034
8,151,307,38,4,5,11,2,1,2,1,1,2,1,2,2,1,1,2,2,2,1,,,,,,,,,5,13,108307038
8,151,307,38,3,5,21,1,1,2,1,1,2,1,1,2,1,2,2,2,1,2,2,2,1,,,,,,5,23,108307038
8,151,307,40,5,12,30,2,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,12,32,108307040
8,151,307,40,9,12,26,2,1,2,1,1,2,1,2,2,1,1,2,2,2,1,,,,,,,,,12,28,108307040
8,151,307,40,3,1,55,2,1,2,1,1,2,1,1,2,1,2,2,1,1,2,2,2,1,,,,,,1,59,108307040
8,151,307,40,4,1,48,2,1,2,1,1,2,1,2,2,1,1,2,2,2,1,,,,,,,,,1,49,108307040
8,151,308,1,3,2,59,1,1,2,1,1,2,1,1,2,1,1,2,2,2,,,,,,,,,,3,0,108308001
8,151,308,1,8,3,9,1,1,2,1,1,2,1,1,2,2,2,2,2,2,,,,,,,,,,3,11,108308001
8,151,308,1,13,2,53,2,2,1,,,,,,,,,,,,,,,,,,,,,2,53,108308001
8,151,308,1,10,2,39,1,1,2,1,1,2,1,2,2,2,1,2,,,,,,,,,,,,2,41,108308001
8,151,308,1,9,2,6,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,,,,,,,2,8,108308001
8,151,308,1,5,3,37,1,1,2,2,2,1,,,,,,,,,,,,,,,,,,3,38,108308001
8,151,308,1,4,3,18,2,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,3,19,108308001
8,151,308,1,17,2,30,2,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,2,32,108308001
8,151,308,1,18,2,22,2,1,2,1,2,2,2,,,,,,,,,,,,,,,,,2,22,108308001
8,151,308,1,16,2,5,1,1,2,1,1,2,1,1,2,1,2,2,2,1,2,2,2,,,,,,,2,8,108308001
8,151,308,2,2,6,9,2,1,2,1,1,2,1,1,2,1,1,2,2,2,,,,,,,,,,6,11,108308002
8,151,308,3,6,4,45,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,4,47,108308003
8,151,308,3,9,5,2,1,1,2,1,1,2,1,2,2,1,2,2,2,2,,,,,,,,,,5,4,108308003
8,151,308,3,4,4,28,1,1,2,1,1,2,1,1,2,2,2,,,,,,,,,,,,,4,29,108308003
8,151,308,3,7,4,55,2,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,4,56,108308003
8,151,308,6,3,1,32,2,1,2,1,1,2,1,1,2,2,2,,,,,,,,,,,,,1,33,108308006
8,151,308,10,5,6,8,2,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,6,10,108308010
8,151,308,10,4,7,7,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,7,9,108308010
8,151,308,10,6,6,56,2,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,6,57,108308010
8,151,308,10,3,6,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,6,1,108308010
8,151,308,14,5,7,46,2,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,7,47,108308014
8,151,308,14,4,7,40,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,7,42,108308014
8,151,308,20,16,7,50,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,7,51,108308020
8,151,308,20,15,7,37,1,1,2,1,1,2,1,1,2,1,2,2,1,2,2,2,1,,2,2,1,,,7,40,108308020
8,151,308,20,7,10,20,2,1,2,1,1,2,1,2,2,2,2,,,,,,,,,,,,,10,22,108308020
8,151,308,20,6,7,53,2,1,2,1,1,2,2,1,2,2,2,1,,,,,,,,,,,,7,53,108308020
8,151,308,20,5,7,59,2,2,1,,,,,,,,,,,,,,,,,,,,,8,0,108308020
8,151,308,20,11,10,42,2,1,2,1,1,2,2,1,,2,2,1,,,,,,,,,,,,10,44,108308020
8,151,308,20,12,7,28,2,1,2,1,1,2,1,2,2,1,2,2,2,2,1,,,,,,,,,7,29,108308020
8,151,308,26,5,9,30,2,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,8,32,108308026
8,151,308,26,4,10,26,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,10,28,108308026
8,151,308,26,3,8,18,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,8,20,108308026
8,151,308,30,4,9,6,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,9,8,108308030
8,151,308,32,4,6,5,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,,,,6,9,108308032
8,151,308,32,8,6,14,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,6,16,108308032
8,151,308,32,3,6,10,1,1,2,1,1,2,1,1,,2,2,,,,,,,,,,,,,6,11,108308032
8,151,308,32,7,6,12,1,1,2,1,1,2,1,1,,2,2,1,,,,,,,,,,,,6,13,108308032
8,151,308,41,5,6,9,1,1,2,1,1,2,1,1,2,2,1,,2,2,1,,,,,,,,,6,10,108308041
8,151,308,41,2,6,0,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,6,2,108308041
8,151,308,41,4,6,6,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,6,8,108308041
8,151,308,41,3,6,3,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,,,,6,5,108308041
8,151,308,43,4,3,20,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,3,22,108308043
8,151,308,43,2,4,20,1,1,2,1,1,2,1,1,,2,2,1,,,,,,,,,,,,4,23,108308043
8,151,308,48,8,3,10,2,1,2,1,1,2,1,1,2,1,1,2,2,2,2,,,,,,,,,3,11,108308048
8,151,308,48,9,3,23,2,1,2,1,1,2,1,2,2,1,2,2,1,2,2,2,2,1,,,,,,3,24,108308048
8,152,288,1,13,7,17,2,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,7,23,108288001
8,152,288,1,7,6,26,2,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,6,33,108288001
